symbol,direction,confluence,quality_factors,regime,signal_time,fill_time,fill_price,exit_time,exit_price,exit_reason,lot_size,risk_usd,commission,realized_pnl
NZD_CAD,bearish,15,5,True,2018-05-22 00:00:00,2018-05-25 14:15:00,0.8977385999999999,2018-06-05 10:00:00,0.9115491052136648,SL,0.19,193.7439920998494,0.76,-194.5039920998494
EUR_CAD,bearish,15,5,True,2018-05-29 00:00:00,2018-06-01 10:45:00,1.51794824,2018-06-05 12:00:00,1.51794824,SL,0.16,187.08769005448343,0.64,21.810522806538014
XAG_USD,bearish,15,5,True,2018-05-08 00:00:00,2018-05-11 09:30:00,16.77009390640259,2018-06-07 11:45:00,16.77009390640259,SL,0.07,191.7913616904979,0.28,22.734963402859748
AUD_USD,bullish,14,4,False,2018-06-05 00:00:00,2018-06-05 14:00:00,0.7597609399999999,2018-06-08 06:00:00,0.7597609399999999,SL,0.17,183.97688994465113,0.68,21.397226793358136
GBP_JPY,bullish,15,5,True,2017-09-12 00:00:00,2018-05-29 08:15:00,143.523426,2018-06-08 08:15:00,146.5064980997858,SL,0.11,190.2057801795585,0.44,218.2966472064922
AUD_CHF,bearish,15,5,True,2018-06-05 00:00:00,2018-06-05 08:45:00,0.7499,2018-06-08 12:45:00,0.7499,SL,0.2,185.53281043827644,0.8,21.463937252593173
NZD_USD,bearish,15,5,True,2018-05-08 00:00:00,2018-06-04 10:00:00,0.70388048,2018-06-13 12:00:00,0.70388048,SL,0.26,185.53677043827645,1.04,21.224412452593178
NZD_JPY,bearish,15,5,True,2018-06-05 00:00:00,2018-06-05 12:15:00,76.57450399999999,2018-06-13 12:45:00,77.87850920010759,SL,0.21,183.97688994465113,0.84,-184.81688994465114
AUD_USD,bullish,14,4,False,2018-06-11 00:00:00,2018-06-11 00:00:00,0.76106,2018-06-13 18:30:00,0.7536203758119068,SL,0.25,186.31916233760188,1.0,-187.31916233760188
EUR_AUD,bearish,15,5,True,2018-06-05 00:00:00,2018-06-07 15:30:00,1.5496555600000002,2018-06-14 11:45:00,1.5672149840200327,SL,0.16,184.99475395616707,0.64,-185.63475395616706
NZD_CHF,bullish,14,4,False,2018-06-05 00:00:00,2018-06-07 17:30:00,0.68817158,2018-06-19 00:30:00,0.68817158,SL,0.28,184.99475395616707,1.12,21.07937047474005
USD_JPY,bullish,14,4,False,2018-06-05 00:00:00,2018-06-05 00:00:00,109.866,2018-06-19 01:45:00,109.866,SL,0.16,185.53281043827644,0.64,21.623937252593173
XAU_USD,bearish,15,5,True,2018-05-22 00:00:00,2018-06-14 12:15:00,1308.614239501953,2018-06-19 11:15:00,1274.2344652870433,TP3,0.11,181.89184492412738,0.44,299.6815441248102
NZD_USD,bearish,15,5,True,2018-06-14 00:00:00,2018-06-14 00:00:00,0.70114396,2018-06-20 11:45:00,0.6876114516864474,TP3,0.28,183.3613330144083,1.12,301.4261994737732
GBP_CAD,bullish,15,5,True,2018-06-05 00:00:00,2018-06-05 00:00:00,1.72101,2018-06-21 11:30:00,1.7607336090800243,TP3,0.12,185.53281043827644,0.48,302.2052553306654
EUR_CAD,bullish,15,5,True,2018-06-12 00:00:00,2018-06-14 14:15:00,1.51272486,2018-06-22 07:00:00,1.5481252825261869,TP3,0.14,181.89184492412738,0.56,299.5615441248098
USD_CAD,bearish,15,5,True,2017-06-27 00:00:00,2018-06-19 11:00:00,1.32826154,2018-06-22 12:30:00,1.3378056443591557,SL,0.26,186.24759077767715,1.04,-187.28759077767714
AUD_CAD,bullish,14,4,False,2018-06-19 00:00:00,2018-06-19 05:00:00,0.9773099199999999,2018-06-22 17:30:00,0.9885473953106891,SL,0.24,184.25457577205796,0.96,210.93276213786666
EUR_JPY,bearish,15,5,True,2018-06-05 00:00:00,2018-06-06 06:15:00,129.120648,2018-06-29 04:15:00,129.120648,SL,0.1,184.17558498579135,0.4,21.701070198294964
GBP_JPY,bearish,15,5,True,2018-06-19 00:00:00,2018-06-22 07:00:00,146.387444,2018-07-02 01:00:00,146.387444,SL,0.15,192.58522893527345,0.6,22.510227472232813
GBP_NZD,bearish,15,5,True,2018-05-30 00:00:00,2018-06-21 11:30:00,1.92861842,2018-07-02 10:30:00,1.9534713030489383,SL,0.13,190.86725881366414,0.52,-191.38725881366415
AUD_CHF,bearish,15,5,True,2018-06-11 00:00:00,2018-06-11 02:45:00,0.74996,2018-07-02 15:00:00,0.7284081557987848,TP3,0.18,186.31916233760188,0.72,306.7066178570435
AUD_CAD,bearish,15,5,True,2018-06-25 00:00:00,2018-06-25 00:00:00,0.98574,2018-07-03 12:15:00,0.9741995380540859,SL,0.25,194.31287847021432,1.0,222.45981024074607
USD_JPY,bullish,15,5,True,2018-06-26 00:00:00,2018-06-26 02:00:00,109.40992,2018-07-03 23:45:00,110.44337043497089,SL,0.31,194.5208705174644,1.24,222.4590010950836
AUD_NZD,bullish,14,4,False,2018-05-29 00:00:00,2018-06-13 12:15:00,1.07707518,2018-07-04 09:30:00,1.0903997954744813,SL,0.26,186.51018204967522,1.04,213.44670935712702
NZD_JPY,bearish,15,5,True,2018-06-14 00:00:00,2018-06-14 23:45:00,76.57450399999999,2018-07-05 05:45:00,74.92034068840455,SL,0.18,182.48669806837432,0.72,209.1397027786305
EUR_USD,bearish,15,5,True,2018-05-29 00:00:00,2018-06-04 09:15:00,1.17336408,2018-07-06 12:30:00,1.17336408,SL,0.11,185.53677043827645,0.44,21.824412452593176
EUR_AUD,bullish,15,5,True,2018-07-03 00:00:00,2018-07-04 01:30:00,1.57398204,2018-07-09 09:15:00,1.57398204,SL,0.24,200.5534706331367,0.96,23.106416475976403
GBP_JPY,bearish,15,5,True,2018-07-03 00:00:00,2018-07-03 05:30:00,145.907,2018-07-09 13:00:00,147.58014562641426,SL,0.18,198.6489035756477,0.72,-199.3689035756477
USD_CHF,bearish,14,4,False,2018-06-07 00:00:00,2018-06-14 13:30:00,0.9915404,2018-07-12 13:30:00,1.001563492818584,SL,0.18,181.89184492412738,0.72,-182.61184492412738
EUR_AUD,bullish,15,5,True,2018-07-10 00:00:00,2018-07-10 00:00:00,1.5744,2018-07-12 23:30:00,1.5744,SL,0.24,200.77384280582402,0.96,23.13286113669888
AUD_CHF,bullish,14,4,False,2018-07-10 00:00:00,2018-07-11 13:30:00,0.7332825599999999,2018-07-16 12:45:00,0.7409479881735143,SL,0.29,201.8597214207717,1.16,230.97867963388714
GBP_NZD,bullish,15,5,True,2018-07-03 00:00:00,2018-07-09 15:45:00,1.9330153,2018-07-17 12:45:00,1.9330153,SL,0.15,200.77384280582402,0.6,23.49286113669888
EUR_USD,bullish,15,5,True,2018-07-09 00:00:00,2018-07-13 07:00:00,1.16348926,2018-07-18 05:15:00,1.16348926,SL,0.18,200.64437053956206,0.72,23.35732446474745
XAU_USD,bearish,15,5,True,2018-07-03 00:00:00,2018-07-04 06:45:00,1261.1828337402344,2018-07-18 05:30:00,1224.5855993471723,TP3,0.12,200.5534706331367,0.48,330.43322654467545
XAG_USD,bearish,15,5,True,2018-06-14 00:00:00,2018-06-15 14:30:00,16.52215832901001,2018-07-18 06:15:00,15.485882029205737,TP3,0.07,182.68314126089237,0.28,301.1471830804725
EUR_AUD,bullish,14,4,False,2018-07-13 00:00:00,2018-07-13 00:00:00,1.57398,2018-07-18 17:15:00,1.57398,SL,0.25,200.64437053956206,1.0,23.07732446474745
AUD_NZD,bullish,15,5,True,2018-07-17 00:00:00,2018-07-17 03:15:00,1.08917,2018-07-20 01:30:00,1.08917,SL,0.61,203.5110572475624,2.44,21.981326869707488
EUR_AUD,bullish,15,5,True,2018-07-19 00:00:00,2018-07-19 00:00:00,1.57346,2018-07-24 23:00:00,1.57346,SL,0.27,208.18801014327883,1.08,23.90256121719346
USD_CAD,bullish,15,5,True,2018-06-25 00:00:00,2018-07-06 12:15:00,1.31066734,2018-07-25 12:45:00,1.31066734,SL,0.15,202.58076293800482,0.6,23.709691552560578
EUR_USD,bullish,14,4,False,2018-07-19 00:00:00,2018-07-19 01:30:00,1.16418,2018-07-26 18:30:00,1.16418,SL,0.18,208.18801014327883,0.72,24.26256121719346
USD_CHF,bullish,15,5,True,2018-07-13 00:00:00,2018-07-20 18:00:00,0.99207536,2018-07-30 09:30:00,0.99207536,SL,0.22,209.06037123797037,0.88,24.207244548556446
AUD_CAD,bearish,15,5,True,2018-07-10 00:00:00,2018-07-10 00:00:00,0.98006,2018-07-31 02:15:00,0.9682042459470998,SL,0.25,200.77384280582402,1.0,230.2532427110092
CAD_JPY,bearish,14,4,False,2018-06-05 00:00:00,2018-07-18 20:45:00,85.74226,2018-07-31 12:30:00,85.74226,SL,0.17,208.18801014327883,0.68,24.30256121719346
NZD_JPY,bearish,15,5,True,2018-07-06 00:00:00,2018-07-12 12:45:00,76.235316,2018-07-31 13:15:00,76.235316,SL,0.23,202.29651714387919,0.92,23.3555820572655
USD_JPY,bullish,15,5,True,2018-07-17 00:00:00,2018-07-20 20:45:00,111.400362,2018-08-01 18:15:00,111.400362,SL,0.25,209.06037123797037,1.0,24.087244548556445
GBP_JPY,bullish,15,5,True,2018-07-17 00:00:00,2018-07-19 08:30:00,146.837666,2018-08-02 12:00:00,145.15390207208947,SL,0.19,208.4078020851062,0.76,-209.1678020851062
EUR_CAD,bullish,15,5,True,2018-06-25 00:00:00,2018-07-25 17:30:00,1.52684866,2018-08-02 16:30:00,1.509202898441047,SL,0.16,209.26373147648576,0.64,-209.90373147648575
XAU_USD,bearish,15,5,True,2018-07-31 00:00:00,2018-07-31 16:30:00,1227.5418337402343,2018-08-02 17:15:00,1211.7833983942587,TP3,0.28,211.31616011159153,1.12,347.55166418412637
AUD_NZD,bullish,15,5,True,2018-07-23 00:00:00,2018-07-23 00:00:00,1.0905750399999998,2018-08-08 13:00:00,1.0981257173454353,SL,0.51,209.06037123797037,2.04,238.3794269236673
XAG_USD,bearish,15,5,True,2018-08-07 00:00:00,2018-08-07 06:45:00,15.419228416442872,2018-08-08 17:00:00,15.419228416442872,SL,0.22,213.31077499505798,0.88,24.71729299940696
NZD_USD,bearish,15,5,True,2018-07-03 00:00:00,2018-07-09 11:30:00,0.68567478,2018-08-09 21:00:00,0.6610652197493352,TP3,0.17,202.56816293800486,0.68,333.55746884770844
NZD_JPY,bearish,15,5,True,2018-08-01 00:00:00,2018-08-01 17:15:00,75.487536,2018-08-10 00:15:00,73.23642966061556,TP3,0.3,211.77016676544903,1.2,348.22077516299106
NZD_CAD,bearish,15,5,True,2018-06-26 00:00:00,2018-06-26 00:00:00,0.91604,2018-08-10 00:45:00,0.8610910126903792,TP3,0.11,194.5208705174644,0.44,324.9958071533351
USD_CHF,bearish,14,4,False,2018-07-31 00:00:00,2018-08-02 18:30:00,0.9952198,2018-08-10 05:00:00,0.9952198,SL,0.3,210.8892664881313,1.2,24.10671197857576
XAG_USD,bearish,15,5,True,2018-08-09 00:00:00,2018-08-09 00:00:00,15.419228416442872,2018-08-10 11:45:00,15.419228416442872,SL,0.34,214.7784312497873,1.36,24.413411749974475
AUD_CAD,bearish,15,5,True,2018-08-07 00:00:00,2018-08-07 17:15:00,0.96867,2018-08-10 12:30:00,0.954207848530961,TP3,0.41,213.31077499505798,1.64,350.3227787418452
EUR_JPY,bullish,14,4,False,2018-07-02 00:00:00,2018-08-09 15:45:00,128.24778,2018-08-10 13:15:00,126.6732229179284,SL,0.21,217.02650887890806,0.84,-217.86650887890806
CAD_JPY,bullish,14,4,False,2018-08-07 00:00:00,2018-08-08 06:00:00,85.080708,2018-08-10 17:00:00,84.20388198755566,SL,0.36,213.31077499505798,1.44,-214.75077499505798
EUR_USD,bearish,15,5,True,2018-07-27 00:00:00,2018-07-30 09:15:00,1.16827704,2018-08-13 01:00:00,1.137177716127982,TP3,0.14,209.48303667742275,0.56,345.08701051774693
USD_JPY,bullish,14,4,False,2018-08-02 00:00:00,2018-08-03 13:45:00,111.30173199999999,2018-08-13 01:00:00,110.47825182204798,SL,0.38,211.34129336867994,1.52,-212.86129336867995
USD_CHF,bullish,14,4,False,2018-08-13 00:00:00,2018-08-14 10:30:00,0.99058,2018-08-20 23:00:00,0.99058,SL,0.35,223.24194356199826,1.4,25.389033227439793
EUR_AUD,bearish,15,5,True,2018-07-25 00:00:00,2018-07-25 00:00:00,1.57286,2018-08-21 22:45:00,1.57286,SL,0.15,209.26913147648574,0.6,24.512295777178288
XAU_USD,bearish,15,5,True,2018-08-21 00:00:00,2018-08-22 11:15:00,1200.3042150878907,2018-08-24 14:00:00,1200.3042150878907,SL,0.12,223.707879907926,0.48,26.364945588951123
USD_JPY,bearish,14,4,False,2018-08-21 00:00:00,2018-08-23 02:45:00,110.876344,2018-08-29 15:00:00,111.71890752217017,SL,0.4,223.94949025022655,1.6,-225.54949025022654
CHF_JPY,bearish,15,5,True,2018-03-09 00:00:00,2018-08-27 17:00:00,113.42131,2018-08-29 16:00:00,114.92207060392232,SL,0.22,224.42838510282766,0.88,-225.30838510282766
GBP_NZD,bearish,15,5,True,2018-07-18 00:00:00,2018-08-10 01:00:00,1.9454578599999999,2018-08-30 01:00:00,1.9454578599999999,SL,0.18,222.79963565819142,0.72,26.01595627898297
AUD_CAD,bearish,15,5,True,2018-08-21 00:00:00,2018-08-21 17:30:00,0.96036,2018-09-04 04:30:00,0.9453509174617651,SL,0.22,223.713279907926,0.88,256.39027189411524
EUR_CAD,bearish,15,5,True,2018-08-21 00:00:00,2018-08-21 17:30:00,1.50881,2018-09-05 02:45:00,1.5282948504274703,SL,0.15,223.713279907926,0.6,-224.313279907926
CAD_JPY,bearish,15,5,True,2018-08-13 00:00:00,2018-08-27 00:00:00,85.543572,2018-09-06 18:30:00,84.35814111523449,SL,0.31,224.42838510282766,1.24,256.8526428682524
USD_CAD,bearish,14,4,False,2018-08-08 00:00:00,2018-09-04 13:15:00,1.31864208,2018-09-07 16:00:00,1.31864208,SL,0.23,222.91046930267035,0.92,25.82925631632044
XAU_USD,bearish,15,5,True,2018-08-27 00:00:00,2018-08-27 01:00:00,1200.3042150878907,2018-09-12 15:15:00,1200.3042150878907,SL,0.12,224.42838510282766,0.48,26.451406212339318
NZD_JPY,bearish,15,5,True,2018-08-28 00:00:00,2018-08-29 21:45:00,75.02951399999999,2018-09-13 12:30:00,73.27114884086858,SL,0.21,220.3706642246502,0.84,252.58626385834782
AUD_CAD,bearish,15,5,True,2018-09-05 00:00:00,2018-09-06 15:45:00,0.9516886,2018-09-13 13:15:00,0.9383784559526244,SL,0.24,220.89164978349902,0.96,253.06539725102377
NZD_CAD,bearish,15,5,True,2018-08-21 00:00:00,2018-08-21 22:45:00,0.8763256,2018-09-18 03:30:00,0.8605989963316687,SL,0.21,223.713279907926,0.84,256.43027189411447
EUR_JPY,bearish,15,5,True,2018-08-21 00:00:00,2018-08-24 13:00:00,129.16787200000002,2018-09-18 06:15:00,131.34482196031416,SL,0.15,224.43270510282767,0.6,-225.03270510282766
GBP_JPY,bearish,15,5,True,2018-09-04 00:00:00,2018-09-11 00:30:00,145.040506,2018-09-18 06:15:00,147.71871201318658,SL,0.13,224.6247662876523,0.52,-225.14476628765232
GBP_USD,bullish,15,5,True,2017-07-11 00:00:00,2018-08-10 07:30:00,1.27555408,2018-09-19 08:30:00,1.3200362042038711,TP3,0.11,224.84726563036628,0.44,370.55798829010405
XAU_USD,bearish,15,5,True,2018-09-13 00:00:00,2018-09-13 00:00:00,1207.088,2018-09-20 12:15:00,1207.088,SL,0.16,226.78352223983032,0.64,26.574022668779637
USD_JPY,bullish,14,4,False,2018-08-30 00:00:00,2018-09-06 23:30:00,110.502092,2018-09-21 03:00:00,112.71076643361984,TP3,0.32,222.96094091340225,1.28,366.6055525071142
EUR_CAD,bearish,15,5,True,2018-09-12 00:00:00,2018-09-13 14:15:00,1.5212226,2018-09-21 03:00:00,1.5212226,SL,0.26,230.1655056292845,1.04,26.57986067551414
NZD_JPY,bearish,15,5,True,2018-09-14 00:00:00,2018-09-18 06:15:00,74.092124,2018-09-21 03:30:00,75.37273427035835,SL,0.27,231.51025256884773,1.08,-232.59025256884775
CAD_JPY,bullish,14,4,False,2018-09-07 00:00:00,2018-09-11 05:30:00,85.18539,2018-09-26 20:00:00,86.56085992346043,SL,0.27,224.6247662876523,1.08,257.2384812307999
XAU_USD,bearish,15,5,True,2018-09-21 00:00:00,2018-09-21 00:00:00,1206.199951171875,2018-09-28 14:45:00,1190.3931148809584,SL,0.16,231.75589098772855,0.64,265.87927463588744
EUR_CAD,bullish,14,4,False,2018-09-24 00:00:00,2018-09-28 06:00:00,1.51589894,2018-09-28 15:00:00,1.5005460208374288,SL,0.2,234.3436494776764,0.8,-235.1436494776764
USD_CAD,bullish,14,4,False,2018-09-10 00:00:00,2018-09-12 14:00:00,1.30156218,2018-10-01 00:00:00,1.2866975837942825,SL,0.2,226.78784223983033,0.8,-227.58784223983034
AUD_CAD,bearish,15,5,True,2018-09-14 00:00:00,2018-09-18 06:00:00,0.9399226,2018-10-02 08:45:00,0.9200176033741714,TP3,0.33,231.51025256884773,1.32,380.6719167385993
NZD_CAD,bearish,15,5,True,2018-09-19 00:00:00,2018-09-26 01:00:00,0.8646092000000001,2018-10-03 01:30:00,0.8428792633117037,TP3,0.3,232.24029143548552,1.2,381.99648086855126
USD_CHF,bearish,15,5,True,2018-09-11 00:00:00,2018-09-28 18:00:00,0.9783069999999999,2018-10-03 14:00:00,0.9892588121835283,SL,0.21,233.8696388802912,0.84,-234.7096388802912
EUR_USD,bullish,15,5,True,2018-09-25 00:00:00,2018-09-28 07:00:00,1.16221112,2018-10-03 20:30:00,1.14852630182179,SL,0.17,234.3436494776764,0.68,-235.0236494776764
CHF_JPY,bullish,15,5,True,2018-09-25 00:00:00,2018-10-01 14:30:00,115.70106,2018-10-08 08:45:00,114.23626416187871,SL,0.24,233.82475065023146,0.96,-234.78475065023147
XAU_USD,bearish,15,5,True,2018-10-01 00:00:00,2018-10-02 12:30:00,1197.0701884765624,2018-10-11 07:15:00,1197.0701884765624,SL,0.18,236.00064253700708,0.72,27.600077104440853
USD_JPY,bullish,15,5,True,2018-10-09 00:00:00,2018-10-09 01:00:00,112.954,2018-10-15 07:30:00,111.73424999830895,SL,0.29,232.85217043504235,1.16,-234.01217043504235
AUD_NZD,bullish,15,5,True,2018-08-15 00:00:00,2018-08-21 22:45:00,1.0965984400000002,2018-10-15 21:45:00,1.082182204060753,SL,0.26,223.713279907926,1.04,-224.753279907926
NZD_JPY,bearish,15,5,True,2018-10-02 00:00:00,2018-10-03 12:15:00,74.092124,2018-10-17 00:45:00,74.092124,SL,0.21,238.43760443250832,0.84,27.772512531900997
USD_CAD,bearish,15,5,True,2018-10-02 00:00:00,2018-10-05 12:30:00,1.29557962,2018-10-19 12:30:00,1.31144738016632,SL,0.2,234.4528398841674,0.8,-235.2528398841674
EUR_JPY,bullish,15,5,True,2018-10-02 00:00:00,2018-10-08 08:30:00,130.231098,2018-10-23 14:15:00,128.30698835739776,SL,0.18,234.7103524969545,0.72,-235.4303524969545
USD_CAD,bullish,14,4,False,2018-10-22 00:00:00,2018-10-24 14:00:00,1.29970502,2018-10-24 14:15:00,1.29970502,SL,0.29,224.72009863121806,1.16,25.80641183574617
EUR_AUD,bullish,15,5,True,2018-09-18 00:00:00,2018-09-28 12:15:00,1.60442098,2018-10-25 18:30:00,1.60442098,SL,0.17,234.3436494776764,0.68,27.44123793732117
CAD_JPY,bullish,15,5,True,2018-10-09 00:00:00,2018-10-10 15:00:00,86.794844,2018-10-26 09:15:00,85.11572310920342,SL,0.21,232.85217043504235,0.84,-233.69217043504236
EUR_JPY,bearish,15,5,True,2018-10-24 00:00:00,2018-10-24 03:00:00,129.15126,2018-10-26 16:15:00,127.50997126180297,SL,0.23,224.72009863121806,0.92,257.5081134259003
AUD_CAD,bearish,15,5,True,2018-10-09 00:00:00,2018-10-19 12:30:00,0.9332238399999999,2018-10-30 13:30:00,0.9332238399999999,SL,0.2,228.70924138195562,0.8,26.645108965834677
NZD_JPY,bearish,15,5,True,2018-10-18 00:00:00,2018-10-19 12:00:00,74.24018,2018-10-31 00:15:00,74.24018,SL,0.23,228.70924138195562,0.92,26.525108965834676
EUR_AUD,bullish,15,5,True,2018-10-26 00:00:00,2018-10-26 00:00:00,1.612231,2018-11-01 00:30:00,1.5933217232730674,SL,0.18,225.686498919,0.72,-226.406498919
AUD_CAD,bearish,15,5,True,2018-10-31 00:00:00,2018-10-31 00:00:00,0.93053,2018-11-01 03:30:00,0.9361527800975538,SL,0.54,225.65094469939604,2.16,-227.81094469939603
GBP_USD,bearish,15,5,True,2018-09-20 00:00:00,2018-09-21 13:15:00,1.30024416,2018-11-01 17:15:00,1.30024416,SL,0.09,231.99897596850735,0.36,27.47987711622088
NZD_CAD,bearish,15,5,True,2018-10-10 00:00:00,2018-10-15 21:45:00,0.85601554,2018-11-02 04:45:00,0.8731256197163344,SL,0.18,230.73958090112697,0.72,-231.45958090112697
NZD_JPY,bullish,15,5,True,2018-11-01 00:00:00,2018-11-01 00:00:00,73.745876,2018-11-06 21:45:00,76.2168951188479,TP3,0.29,225.64266469939605,1.16,371.1503967540039
GBP_USD,bearish,15,5,True,2018-11-02 00:00:00,2018-11-02 00:00:00,1.29693,2018-11-07 10:00:00,1.317146867195693,SL,0.11,221.7951617847058,0.44,-222.2351617847058
AUD_NZD,bearish,15,5,True,2018-11-06 00:00:00,2018-11-06 00:00:00,1.08145528,2018-11-07 21:00:00,1.0740434824037346,SL,0.54,219.9555029814226,2.16,250.78882842863746
