date,day_start_equity,day_end_balance,daily_pnl,daily_dd_pct,total_dd_pct,safety_triggered
2020-04-13,28976.182781756695,29085.812330465462,109.62954870876638,0.0,0.0,False
2020-04-14,29008.378109424626,29085.57233046546,77.19422104083424,0.0,0.0,False
2020-04-15,29097.940704243334,29085.57233046546,-12.368373777873785,0.0,0.0,False
2020-04-16,29479.374750918432,29085.57233046546,-393.802420452972,1.3675153320453528,0.0,False
2020-04-17,29076.239781408516,29085.57233046546,9.332549056944117,0.5435625090366607,0.0,False
2020-04-19,28918.192242919176,29085.57233046546,167.3800875462839,0.0,0.0,False
2020-04-20,29082.069008137434,28823.08217949127,-258.9868286461642,0.0,0.0,False
2020-04-21,29138.49014076993,28854.49485680817,-283.9952839617581,0.0,0.0,False
2020-04-22,29641.866801968066,28854.49485680817,-787.3719451598954,0.5460432655516969,0.0,False
2020-04-23,29480.009384512116,28979.17730765987,-500.83207685224625,1.9653348989190067,0.0,False
2020-04-24,28900.6284718737,28979.17730765987,78.54883578616864,0.0,0.0,False
2020-04-26,29008.117003865285,28979.17730765987,-28.939696205416112,0.0,0.0,False
2020-04-27,29125.932068139165,28979.17730765987,-146.75476047929624,0.8002154606090628,0.0,False
2020-04-28,28892.861856683423,28978.73730765987,85.87545097644761,0.30160111453101107,0.0,False
2020-04-29,28805.72066330376,28978.73730765987,173.0166443561102,0.9120506756691205,0.0,False
2020-04-30,28542.99789336274,29152.17965221971,609.181758856972,0.0,0.0,False
2020-05-01,28930.186371139403,29213.58686068946,283.4004895500548,0.0,0.0,False
2020-05-03,29642.28627544764,29213.58686068946,-428.6994147581827,0.0,0.0,False
2020-05-04,30024.912253564424,29213.58686068946,-811.3253928749655,1.5035133796428546,0.0,False
2020-05-05,29573.483680606056,29212.62686068946,-360.8568199165966,1.5376286387282434,0.0,False
2020-05-06,29118.753326063434,29212.14686068946,93.39353462602594,0.0,0.0,False
2020-05-07,29333.0366011423,28684.24389719705,-648.7927039452479,2.989789237789538,0.0,False
2020-05-08,28456.04062972448,28684.24389719705,228.2032674725706,0.7724412424500853,0.0,False
2020-05-10,28236.234435932136,28684.24389719705,448.00946126491544,0.0,0.0,False
2020-05-11,28268.092896291466,28684.24389719705,416.15100090558553,0.0,0.0,False
2020-05-12,28365.62005511415,28684.24389719705,318.62384208290314,0.0,0.0,False
2020-05-13,28872.942931761896,28684.24389719705,-188.69903456484462,0.3383036087033342,0.0,False
2020-05-14,28775.26472388489,28420.041615450846,-355.22310843404557,1.7284609159930706,0.0,False
2020-05-15,28277.895519659,28482.6585697424,204.76305008340205,0.0,0.0,False
2020-05-17,28867.10965680073,28482.6585697424,-384.451087058329,0.2877954393409677,0.0,False
2020-05-18,28784.031431738902,28223.340374667627,-560.6910570712753,3.4766942275044275,0.0,False
2020-05-19,27783.298672508576,27965.01494363907,181.71627113049544,1.0590556292772628,0.0,False
2020-05-20,27489.05808391846,27708.874569100015,219.81648518155635,0.0,0.0,False
2020-05-21,27563.55320503416,27708.874569100015,145.32136406585414,0.27933497774631666,0.0,False
2020-05-22,27486.558559822784,27708.874569100015,222.31600927723048,0.0,0.0,False
2020-05-24,27576.882216922746,27708.874569100015,131.9923521772689,0.15973371479692197,0.0,False
2020-05-25,27532.832638532484,27708.874569100015,176.04193056753138,0.1392207738470445,0.0,False
2020-05-26,27494.501215871107,27594.342780592757,99.84156472164977,0.0,0.0,False
2020-05-27,27517.079761467812,27729.821709709802,212.74194824199003,0.0,0.0,False
2020-05-28,27599.99503666638,27759.76991715629,159.77488048990926,0.0,0.0,False
2020-05-29,27766.606836423798,27495.803725975893,-270.80311044790506,0.0,0.0,False
2020-05-31,27935.219252877025,27495.803725975893,-439.41552690113167,0.2554831258760922,0.0,False
2020-06-01,27863.849481509435,27615.35655576184,-248.49292574759602,0.903121246023977,0.0,False
2020-06-02,27612.20513688178,27358.672045245446,-253.53309163633458,1.8420243760798243,0.0,False
2020-06-03,27103.581587487253,27792.17569092621,688.594103438958,0.0,0.0,False
2020-06-04,27442.6945362773,27572.00124352959,129.30670725228993,0.860982328103726,0.0,False
2020-06-05,27206.417785964466,26816.545084548245,-389.8727014162214,2.713713229319552,0.0,False
2020-06-07,26468.1136272828,26816.545084548245,348.4314572654439,0.0,0.0,False
2020-06-08,26611.75905596079,26816.545084548245,204.7860285874558,0.0,0.0,False
2020-06-09,26759.9404307988,26816.545084548245,56.60465374944397,0.0,0.0,False
2020-06-10,27012.99132943304,26845.779042584127,-167.2122868489132,0.0,0.0,False
2020-06-11,27254.764791732625,26845.779042584127,-408.98574914849814,0.0,0.0,False
2020-06-12,27262.062958417184,26845.779042584127,-416.2839158330571,0.0,0.0,False
2020-06-14,27433.463886754966,26845.779042584127,-587.6848441708389,0.0,0.0,False
2020-06-15,27552.94415105993,26932.559150682097,-620.3850003778352,0.0,0.0,False
2020-06-16,27989.095951720403,26961.552592048087,-1027.543359672316,0.8172259526855695,0.0,False
