ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,sl,tp
1000006,GBP_NZD,sell,0.07,1.91264836,1.91488,2023-01-02 01:30:00+00:00,2023-01-03 08:15:00+00:00,-15.621479999999856,1.91264836,0
1000009,EUR_USD,buy,0.09000000000000001,1.0637465,1.05682,2023-01-03 07:45:00+00:00,2023-01-03 08:30:00+00:00,-62.33849999999852,1.06447282,0
1000001,NZD_USD,sell,0.04000000000000001,0.6382179,0.62548,2023-01-02 02:45:00+00:00,2023-01-03 09:30:00+00:00,50.95159999999988,0.6244987714847374,0
1000011,USD_CAD,buy,0.09999999999999999,1.35786192,1.36137,2023-01-03 01:00:00+00:00,2023-01-03 14:30:00+00:00,35.08080000000024,1.362239316588343,0
1000015,EUR_USD,sell,0.11,1.06447282,1.06052,2023-01-03 07:45:00+00:00,2023-01-04 07:30:00+00:00,43.48102000000087,1.0602408218215231,0
1000003,EUR_AUD,buy,0.08,1.56759,1.54556,2023-01-02 07:45:00+00:00,2023-01-04 08:15:00+00:00,-176.23999999999992,1.545596153065576,0
1000002,EUR_JPY,sell,0.030000000000000002,140.03824999999998,138.814,2023-01-02 00:30:00+00:00,2023-01-04 12:30:00+00:00,36.72749999999951,138.82651236221776,0
1000008,EUR_CAD,buy,0.14,1.4430606400000001,1.43176,2023-01-03 07:00:00+00:00,2023-01-04 16:00:00+00:00,-158.20896000000272,1.4317368040194571,0
1000017,EUR_CAD,buy,0.17,1.44192,1.43176,2023-01-03 07:15:00+00:00,2023-01-04 16:00:00+00:00,-172.72000000000287,1.4322885714285716,0
1000019,AUD_CAD,buy,0.05,0.91455754,0.92508,2023-01-03 08:30:00+00:00,2023-01-04 16:00:00+00:00,52.612300000000054,0.9255234763242888,0
1000004,AUD_CHF,sell,0.11,0.62921,0.63536,2023-01-02 04:00:00+00:00,2023-01-04 16:15:00+00:00,-67.64999999999988,0.6396827431972778,0
1000007,EUR_CHF,sell,0.12,0.98617,0.98474,2023-01-02 07:45:00+00:00,2023-01-04 16:15:00+00:00,17.160000000000508,0.9953572101337353,0
1000012,AUD_JPY,sell,0.07,88.569432,90.393,2023-01-03 01:00:00+00:00,2023-01-04 16:15:00+00:00,-127.64975999999963,90.81531839725325,0
1000018,AUD_USD,buy,0.04,0.67278,0.68443,2023-01-03 08:30:00+00:00,2023-01-04 16:15:00+00:00,46.599999999999746,0.683105767252569,0
1000020,GBP_CHF,sell,0.06,1.1258235,1.11726,2023-01-03 15:30:00+00:00,2023-01-04 16:15:00+00:00,51.38100000000101,1.1258235,0
1000023,GBP_NZD,sell,0.06,1.91529,1.91168,2023-01-04 00:45:00+00:00,2023-01-04 16:15:00+00:00,21.659999999999343,1.91529,0
1000024,NZD_USD,sell,0.08,0.62946,0.62956,2023-01-04 07:15:00+00:00,2023-01-04 16:15:00+00:00,-0.7999999999999119,0.6439072943565097,0
1000025,USD_CAD,sell,0.08,1.35971774,1.351,2023-01-04 08:15:00+00:00,2023-01-04 16:15:00+00:00,69.74192000000023,1.35971774,0
1000013,CAD_JPY,sell,0.12,96.751292,97.756,2023-01-04 14:00:00+00:00,2023-01-04 16:15:00+00:00,-120.56495999999925,98.0960062857143,0
1000029,CAD_JPY,sell,0.11,96.751292,97.756,2023-01-04 14:00:00+00:00,2023-01-04 16:15:00+00:00,-110.51787999999931,98.24700628571429,0
1000000,USD_JPY,sell,0.05,131.763984,132.07,2023-01-04 15:15:00+00:00,2023-01-04 16:15:00+00:00,-15.300799999999981,135.2235143775723,0
1000021,USD_JPY,sell,0.09,131.763984,132.07,2023-01-04 15:15:00+00:00,2023-01-04 16:15:00+00:00,-27.541439999999966,133.608484,0
1000031,USD_JPY,sell,0.08,131.763984,132.07,2023-01-04 15:15:00+00:00,2023-01-04 16:15:00+00:00,-24.48127999999997,133.70162685714286,0
1000014,CHF_JPY,sell,0.07,141.782886,142.27,2023-01-04 15:30:00+00:00,2023-01-04 16:15:00+00:00,-34.09798000000137,143.94278789038486,0
1000030,CHF_JPY,sell,0.07,141.782886,142.27,2023-01-04 15:30:00+00:00,2023-01-04 16:15:00+00:00,-34.09798000000137,143.906386,0
1000032,USD_JPY,sell,0.08,131.763984,133.45,2023-01-05 01:00:00+00:00,2023-01-05 13:30:00+00:00,-134.8812799999996,133.6612697142857,0
1000033,NZD_USD,sell,0.07,0.62911116,0.62438,2023-01-05 00:15:00+00:00,2023-01-06 13:30:00+00:00,33.1181199999997,0.6247937718104392,0
1000042,USD_CAD,sell,0.04000000000000001,1.3571,1.34074,2023-01-05 15:15:00+00:00,2023-01-09 14:15:00+00:00,65.43999999999973,1.3394405974023165,0
1000037,EUR_USD,sell,0.07,1.06447282,1.07463,2023-01-06 19:00:00+00:00,2023-01-09 15:30:00+00:00,-71.10025999999992,1.06444,0
1000034,GBP_NZD,sell,0.06,1.91252,1.91284,2023-01-05 06:45:00+00:00,2023-01-09 20:30:00+00:00,-1.920000000000588,1.91252,0
1000043,AUD_USD,buy,0.03,0.67511,0.68947,2023-01-05 15:15:00+00:00,2023-01-10 02:30:00+00:00,43.08000000000011,0.6891969498249191,0
1000040,AUD_CAD,buy,0.09000000000000001,0.9162,0.92087,2023-01-05 14:30:00+00:00,2023-01-10 12:45:00+00:00,42.029999999999575,0.920932698613738,0
1000039,EUR_CHF,sell,0.16,0.98834968,0.99575,2023-01-09 00:30:00+00:00,2023-01-11 12:00:00+00:00,-118.40512000000024,0.9952989925888545,0
1000045,EUR_CHF,buy,0.07,0.9859171800000001,0.99674,2023-01-06 03:30:00+00:00,2023-01-11 12:30:00+00:00,75.7597399999993,0.9915578228571429,0
1000052,USD_JPY,sell,0.030000000000000002,132.094,130.197,2023-01-06 17:00:00+00:00,2023-01-12 14:00:00+00:00,56.90999999999975,129.9130142857143,0
