ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,sl,tp
1000009,CAD_JPY,buy,0.05000000000000001,106.7118,108.09228629071418,2024-01-03 07:00:00+00:00,2024-01-04 12:00:00+00:00,69.02431453570942,108.09228629071418,0
1000012,USD_JPY,sell,0.11,143.303,144.8182857142857,2024-01-03 14:30:00+00:00,2024-01-04 14:30:00+00:00,-166.6814285714281,144.8182857142857,0
1000013,AUD_CAD,buy,0.16,0.89488452,0.9022025,2024-01-04 17:30:00+00:00,2024-01-04 18:00:00+00:00,117.08768000000092,0.9022025,0
1000014,EUR_JPY,sell,0.1,156.970148,158.7003265592225,2024-01-04 05:30:00+00:00,2024-01-05 06:30:00+00:00,-173.01785592225087,158.7003265592225,0
1000015,GBP_JPY,buy,0.019999999999999997,182.284532,183.77078689127075,2024-01-04 08:45:00+00:00,2024-01-05 08:00:00+00:00,29.725097825414647,183.77078689127075,0
1000002,NZD_JPY,buy,0.06000000000000001,89.26564,90.33118860264423,2024-01-02 01:30:00+00:00,2024-01-05 14:15:00+00:00,63.932916158653676,90.33118860264423,0
1000017,EUR_JPY,buy,0.030000000000000002,156.482834,158.7227382455361,2024-01-04 00:45:00+00:00,2024-01-05 14:30:00+00:00,67.1971273660833,158.7227382455361,0
1000023,GBP_NZD,buy,0.03999999999999999,2.0194989,2.037399667710423,2024-01-04 07:00:00+00:00,2024-01-05 14:45:00+00:00,71.60307084169301,2.037399667710423,0
1000018,EUR_AUD,buy,0.07999999999999999,1.62351632,1.6297079000092036,2024-01-04 01:00:00+00:00,2024-01-05 15:00:00+00:00,49.53264007362889,1.6297079000092036,0
1000004,GBP_USD,buy,0.07,1.26894342,1.26894342,2024-01-02 11:00:00+00:00,2024-01-08 08:30:00+00:00,0.0,1.26894342,0
1000000,AUD_JPY,buy,0.07999999999999999,96.01,96.55686353180936,2024-01-02 15:15:00+00:00,2024-01-08 12:45:00+00:00,43.74908254474803,96.55686353180936,0
1000005,GBP_CAD,buy,0.019999999999999993,1.69573132,1.7019350939239888,2024-01-04 10:00:00+00:00,2024-01-08 21:15:00+00:00,12.407547847977701,1.7019350939239888,0
1000006,EUR_USD,buy,0.1,1.09648308,1.08742,2024-01-02 12:15:00+00:00,2024-01-16 13:45:00+00:00,-90.63080000000002,1.0840254198552743,0
1000008,EUR_GBP,sell,0.09000000000000001,0.86642936,0.86014,2024-01-03 08:15:00+00:00,2024-01-16 13:45:00+00:00,56.604240000000196,0.8637759269889838,0
1000001,AUD_NZD,sell,0.14,1.0777023000000001,1.07248,2024-01-03 11:15:00+00:00,2024-01-16 13:45:00+00:00,73.11220000000019,1.07776,0
1000010,AUD_NZD,sell,0.18,1.07776,1.07248,2024-01-03 11:15:00+00:00,2024-01-16 13:45:00+00:00,95.03999999999911,1.0883177089058074,0
1000011,XAU_USD,buy,0.04,2044.3255476074216,2037.695,2024-01-03 12:00:00+00:00,2024-01-16 13:45:00+00:00,-26.522190429686816,2010.3218938571508,0
1000007,NZD_USD,buy,0.13,0.62343006,0.61532,2024-01-03 13:00:00+00:00,2024-01-16 13:45:00+00:00,-105.4307800000004,0.6141390630342382,0
1000016,GBP_CAD,buy,0.06,1.69573132,1.70207,2024-01-04 10:00:00+00:00,2024-01-16 13:45:00+00:00,38.03208000000024,1.670539855687426,0
1000030,AUD_CAD,buy,0.25,0.89488452,0.88842,2024-01-05 05:00:00+00:00,2024-01-16 13:45:00+00:00,-161.61299999999932,0.8882792947094071,0
1000028,AUD_USD,buy,0.08,0.6658415599999999,0.6599,2024-01-05 13:30:00+00:00,2024-01-16 13:45:00+00:00,-47.532479999999204,0.6509905400628837,0
1000032,AUD_USD,buy,0.08,0.6658415599999999,0.6599,2024-01-05 13:30:00+00:00,2024-01-16 13:45:00+00:00,-47.532479999999204,0.6508333586298206,0
1000031,XAG_USD,buy,0.01,23.291456008911133,23.0,2024-01-05 15:00:00+00:00,2024-01-16 13:45:00+00:00,-145.72800445556666,22.416282431916095,0
1000027,EUR_CAD,buy,0.11,1.4655333,1.46402,2024-01-08 13:30:00+00:00,2024-01-16 13:45:00+00:00,-16.646299999998117,1.4512694307701375,0
1000029,EUR_CAD,buy,0.11,1.4655333,1.46402,2024-01-08 13:30:00+00:00,2024-01-16 13:45:00+00:00,-16.646299999998117,1.4513101857151276,0
1000033,EUR_CAD,buy,0.12,1.4655333,1.46402,2024-01-08 13:30:00+00:00,2024-01-16 13:45:00+00:00,-18.159599999997944,1.4517514581640472,0
1000037,GBP_USD,buy,0.09,1.27095,1.26425,2024-01-09 11:30:00+00:00,2024-01-16 13:45:00+00:00,-60.29999999999934,1.2573091200736846,0
1000034,NAS100_USD,buy,0.25,16752.9439296875,16830.7109375,2024-01-10 00:00:00+00:00,2024-01-16 13:45:00+00:00,19.441751953125276,16250.165441034409,0
1000036,NAS100_USD,buy,0.22,16803.75,16830.7109375,2024-01-10 00:00:00+00:00,2024-01-16 13:45:00+00:00,5.93140625,16243.800052389095,0
1000035,USD_CAD,sell,0.09,1.34401426,1.34632,2024-01-11 16:15:00+00:00,2024-01-16 13:45:00+00:00,-20.751659999999504,1.3627697226074191,0
1000043,SPX500_USD,buy,2.22,4768.029,4765.97998047,2024-01-16 00:00:00+00:00,2024-01-16 13:45:00+00:00,-4.548823356601789,4711.928038561247,0
1000044,SPX500_USD,buy,2.2,4768.029,4765.97998047,2024-01-16 00:00:00+00:00,2024-01-16 13:45:00+00:00,-4.507842966001772,4711.299250092587,0
