time,open,high,low,close,volume
2005-01-01 00:00:00,1628.0,1644.0,1484.5,1524.0,7173057
2005-02-01 00:00:00,1522.5,1565.0,1490.5,1513.0,6146733
2005-03-01 00:00:00,1513.5,1555.0,1463.5,1491.0,5279954
2005-04-01 00:00:00,1491.5,1511.5,1397.5,1425.5,7235602
2005-06-01 00:00:00,1544.0,1576.5,1499.5,1503.0,4570612
2005-07-01 00:00:00,1502.0,1630.0,1465.0,1611.5,4894941
2005-08-01 00:00:00,1616.0,1635.5,1544.5,1584.0,5163337
2005-09-01 00:00:00,1585.5,1620.5,1563.5,1614.0,4173952
2005-10-01 00:00:00,1615.5,1629.5,1523.0,1586.5,6581566
2005-11-01 00:00:00,1578.0,1710.0,1574.0,1675.0,5530885
2005-12-01 00:00:00,1678.0,1719.0,1654.0,1659.0,3331794
2006-02-01 00:00:00,1698.5,1725.5,1642.5,1674.5,6118416
2006-03-01 00:00:00,1673.0,1737.5,1634.0,1720.0,5451865
2006-04-01 00:00:00,1724.25,1765.75,1696.25,1711.0,5457341
2006-05-01 00:00:00,1714.5,1728.0,1557.25,1583.0,7832710
2006-06-01 00:00:00,1583.0,1636.75,1510.5,1591.5,5501104
2006-07-01 00:00:00,1593.5,1603.5,1457.75,1518.75,6950986
2006-08-01 00:00:00,1516.0,1591.5,1481.75,1583.0,6309661
2006-09-01 00:00:00,1584.0,1683.25,1559.0,1671.25,5105219
2006-11-01 00:00:00,1743.25,1826.0,1701.25,1794.75,6505172
2006-12-01 00:00:00,1794.25,1843.5,1762.5,1775.0,3543238
2007-01-01 00:00:00,1780.5,1867.75,1747.0,1802.5,7115855
2007-02-01 00:00:00,1804.5,1857.5,1743.25,1765.5,6952475
2007-03-01 00:00:00,1764.5,1831.0,1704.75,1790.75,6287993
2007-05-01 00:00:00,1876.5,1935.75,1868.0,1932.25,7063869
2007-06-01 00:00:00,1933.5,1975.0,1874.0,1956.0,5857418
2007-08-01 00:00:00,1951.5,2006.75,1813.75,1994.75,10551899
2007-09-01 00:00:00,1994.75,2124.0,1947.0,2114.0,4799963
2007-10-01 00:00:00,2116.25,2253.0,2108.5,2252.5,8914908
2007-11-01 00:00:00,2252.5,2256.25,1982.25,2094.5,11136694
