timestamp,open,high,low,close,volume
2007-02-15 22:00:00+00:00,1.393,1.3943,1.38575,1.387,1242
2007-02-18 22:00:00+00:00,1.387,1.388,1.3801,1.38155,1100
2007-02-19 22:00:00+00:00,1.38155,1.3879,1.37885,1.382,1476
2007-02-20 22:00:00+00:00,1.382,1.39,1.3816,1.38205,1635
2007-02-21 22:00:00+00:00,1.3821,1.38625,1.3805,1.383,2037
2007-02-22 22:00:00+00:00,1.38235,1.3862,1.381,1.38275,2153
2007-02-25 22:00:00+00:00,1.38285,1.3902,1.38025,1.384,1919
2007-02-26 22:00:00+00:00,1.385,1.4351,1.38375,1.4326,4228
2007-02-27 22:00:00+00:00,1.43135,1.437,1.4095,1.4139,4629
2007-02-28 22:00:00+00:00,1.41415,1.44375,1.4093,1.42275,4503
2007-03-01 22:00:00+00:00,1.42125,1.4372,1.4173,1.43645,3856
2007-03-04 22:00:00+00:00,1.4355,1.46425,1.4355,1.4546,5216
2007-03-05 22:00:00+00:00,1.45455,1.45455,1.4302,1.43355,3646
2007-03-06 22:00:00+00:00,1.43305,1.4367,1.4187,1.43405,3146
2007-03-07 22:00:00+00:00,1.43405,1.4384,1.419,1.42075,2631
2007-03-08 22:00:00+00:00,1.42025,1.42463,1.4068,1.40795,3052
2007-03-11 21:00:00+00:00,1.4072,1.41455,1.4006,1.4048,1662
2007-03-12 21:00:00+00:00,1.4068,1.4297,1.4053,1.42945,2238
2007-03-13 21:00:00+00:00,1.4297,1.43695,1.4092,1.4107,3617
2007-03-14 21:00:00+00:00,1.4158,1.4202,1.4011,1.4011,2805
2007-03-15 21:00:00+00:00,1.40445,1.41385,1.403,1.4084,2169
2007-03-18 21:00:00+00:00,1.4044,1.4076,1.3941,1.398,2001
2007-03-19 21:00:00+00:00,1.3985,1.40325,1.3908,1.40075,2614
2007-03-20 21:00:00+00:00,1.40125,1.403,1.38285,1.383,2457
2007-03-21 21:00:00+00:00,1.3827,1.38745,1.37995,1.38625,2714
2007-03-22 21:00:00+00:00,1.38575,1.3897,1.38325,1.3887,1287
2007-03-25 21:00:00+00:00,1.389,1.39235,1.3834,1.38835,1601
2007-03-26 21:00:00+00:00,1.3896,1.3935,1.38555,1.3906,2097
2007-03-27 21:00:00+00:00,1.39035,1.40005,1.3901,1.3936,2804
2007-03-28 21:00:00+00:00,1.3941,1.39555,1.38825,1.3894,3221
2007-03-29 21:00:00+00:00,1.38915,1.39655,1.38315,1.3901,2060
2007-04-01 21:00:00+00:00,1.3896,1.3938,1.3868,1.3885,1309
2007-04-02 21:00:00+00:00,1.38825,1.3887,1.36955,1.3739,3088
2007-04-03 21:00:00+00:00,1.37405,1.37455,1.3685,1.37,2379
2007-04-04 21:00:00+00:00,1.37025,1.37285,1.36415,1.36645,1631
2007-04-05 21:00:00+00:00,1.36635,1.3704,1.3653,1.3696,791
2007-04-08 21:00:00+00:00,1.3696,1.37365,1.3661,1.3696,680
2007-04-09 21:00:00+00:00,1.3695,1.37765,1.36825,1.3693,3170
2007-04-10 21:00:00+00:00,1.36905,1.37705,1.3665,1.3758,2226
2007-04-11 21:00:00+00:00,1.3763,1.3806,1.37125,1.375,2987
2007-04-12 21:00:00+00:00,1.37525,1.378,1.36525,1.36525,2538
2007-04-15 21:00:00+00:00,1.366,1.3735,1.3538,1.3566,4216
2007-04-16 21:00:00+00:00,1.35685,1.3616,1.34805,1.3506,3342
2007-04-17 21:00:00+00:00,1.35075,1.35649,1.34425,1.34954,2306
2007-04-18 21:00:00+00:00,1.3498,1.3638,1.34925,1.35255,3458
2007-04-19 21:00:00+00:00,1.3526,1.3538,1.3398,1.34375,2938
2007-04-22 21:00:00+00:00,1.34295,1.3448,1.33993,1.34118,925
