time,open,high,low,close,volume
2005-01-01 00:00:00,1213.5,1221.25,1164.25,1181.75,15440389
2005-02-01 00:00:00,1181.25,1214.75,1179.5,1204.0,12496443
2005-03-01 00:00:00,1204.5,1229.75,1166.75,1184.0,13191210
2005-04-01 00:00:00,1183.25,1195.75,1135.75,1158.5,20167137
2005-06-01 00:00:00,1192.5,1225.0,1191.25,1195.5,12604052
2005-07-01 00:00:00,1195.75,1248.75,1170.75,1236.75,14395899
2005-08-01 00:00:00,1239.25,1248.5,1194.0,1221.5,17655409
2005-09-01 00:00:00,1222.25,1244.5,1210.75,1234.25,13839021
2005-10-01 00:00:00,1235.25,1239.0,1171.75,1209.75,22917066
2005-11-01 00:00:00,1205.25,1273.0,1202.5,1251.0,16790003
2005-12-01 00:00:00,1253.0,1281.0,1251.25,1254.75,10826901
2006-02-01 00:00:00,1278.25,1299.75,1255.75,1282.5,16798943
2006-03-01 00:00:00,1281.75,1321.5,1268.75,1307.5,15273225
2006-04-01 00:00:00,1307.0,1324.75,1286.5,1316.0,18166516
2006-05-01 00:00:00,1318.5,1331.25,1246.75,1272.0,26629557
2006-06-01 00:00:00,1273.0,1294.0,1218.75,1279.5,19660380
2006-07-01 00:00:00,1281.75,1290.0,1231.0,1281.75,22423370
2006-08-01 00:00:00,1282.25,1308.75,1262.5,1305.5,18987400
2006-09-01 00:00:00,1305.0,1350.5,1291.5,1345.5,15888547
2006-11-01 00:00:00,1382.75,1411.25,1365.5,1403.0,24211877
2006-12-01 00:00:00,1403.0,1444.0,1387.5,1428.5,12331062
2007-01-01 00:00:00,1433.0,1447.25,1412.25,1443.0,21571871
2007-02-01 00:00:00,1443.0,1464.75,1389.0,1409.0,23086920
2007-03-01 00:00:00,1407.75,1451.0,1363.75,1431.25,26602979
2007-05-01 00:00:00,1488.0,1538.0,1482.25,1533.0,26169670
2007-06-01 00:00:00,1534.0,1554.25,1480.5,1515.5,27232392
2007-08-01 00:00:00,1462.5,1510.5,1374.5,1476.75,55251608
2007-09-01 00:00:00,1476.0,1545.5,1440.75,1538.0,25605535
2007-10-01 00:00:00,1540.5,1586.75,1492.5,1555.0,38616123
2007-11-01 00:00:00,1554.0,1555.0,1406.25,1483.75,46556139
2007-12-01 00:00:00,1484.0,1527.0,1435.5,1477.25,22211218
2008-01-01 00:00:00,1478.75,1482.75,1255.5,1379.5,55136279
2008-02-01 00:00:00,1374.0,1400.0,1312.75,1331.25,40186590
2008-03-01 00:00:00,1329.5,1361.5,1253.0,1324.0,38482416
2008-04-01 00:00:00,1322.0,1407.0,1315.75,1386.0,38383487
2008-05-01 00:00:00,1383.0,1441.0,1370.5,1400.5,37804385
2008-07-01 00:00:00,1283.5,1294.75,1200.75,1267.0,55138169
2008-08-01 00:00:00,1267.0,1313.5,1246.25,1282.5,36238314
2008-09-01 00:00:00,1282.0,1303.5,1112.0,1169.0,51247269
2008-10-01 00:00:00,1167.5,1174.0,825.0,967.25,84130426
2008-11-01 00:00:00,965.75,1008.5,739.0,895.25,56284976
2008-12-01 00:00:00,897.5,919.25,813.0,900.0,35467477
2009-01-01 00:00:00,900.0,942.75,797.5,822.5,45637436
2009-04-01 00:00:00,790.5,887.0,779.0,870.0,49217492
2009-05-01 00:00:00,866.0,929.5,862.5,918.0,45893411
2009-06-01 00:00:00,920.25,957.5,884.25,915.5,35642242
2009-07-01 00:00:00,915.5,994.0,865.25,984.5,44082061
2009-08-01 00:00:00,982.75,1038.75,975.5,1019.75,38330014
2009-09-01 00:00:00,1021.0,1076.5,991.0,1053.0,33401796
2009-10-01 00:00:00,1053.5,1099.0,1012.0,1033.0,46280383
2009-12-01 00:00:00,1092.75,1128.5,1085.0,1110.75,25907735
2010-01-01 00:00:00,1113.75,1148.0,1066.5,1070.5,40732366
2010-02-01 00:00:00,1070.0,1112.75,1040.75,1103.5,42889035
2010-03-01 00:00:00,1105.5,1176.5,1104.25,1165.25,35018888
2010-04-01 00:00:00,1167.0,1216.75,1165.75,1183.5,43519691
2010-05-01 00:00:00,1184.5,1202.0,1036.75,1088.5,64166740
2010-06-01 00:00:00,1088.5,1129.5,1023.0,1026.5,45903232
2010-07-01 00:00:00,1024.5,1118.75,1002.75,1098.25,44395608
2010-09-01 00:00:00,1051.75,1153.5,1050.75,1136.75,34842191
2010-10-01 00:00:00,1135.75,1193.0,1127.0,1179.75,41896636
2010-11-01 00:00:00,1180.5,1224.75,1171.0,1179.5,45560838
2010-12-01 00:00:00,1177.75,1258.5,1176.25,1253.0,24470452
2011-01-01 00:00:00,1256.0,1299.5,1255.25,1282.5,38657978
2011-02-01 00:00:00,1282.5,1343.0,1281.25,1326.0,36247307
2011-03-01 00:00:00,1326.5,1336.5,1246.5,1321.0,41454693
2011-04-01 00:00:00,1321.25,1363.75,1290.25,1359.75,32669233
2011-06-01 00:00:00,1344.75,1347.75,1256.25,1315.5,43006074
2011-07-01 00:00:00,1314.75,1354.5,1278.5,1288.5,43046444
2011-08-01 00:00:00,1306.0,1309.75,1077.0,1217.75,82470593
2011-09-01 00:00:00,1218.0,1228.5,1102.0,1126.0,52748892
2011-10-01 00:00:00,1123.0,1289.25,1068.0,1249.25,54997421
2011-11-01 00:00:00,1247.5,1275.25,1147.5,1246.0,51414090
2011-12-01 00:00:00,1243.75,1272.0,1195.5,1252.5,30759846
2012-02-01 00:00:00,1307.75,1377.25,1303.75,1364.5,32424250
2012-03-01 00:00:00,1362.25,1419.75,1338.5,1403.25,32182184
2012-05-01 00:00:00,1394.25,1411.75,1287.25,1309.25,47313261
2012-06-01 00:00:00,1306.25,1359.5,1262.0,1356.5,40046749
2012-08-01 00:00:00,1372.0,1424.75,1349.25,1405.0,33291460
2012-09-01 00:00:00,1406.25,1474.75,1394.5,1434.25,27305631
2012-10-01 00:00:00,1432.75,1466.0,1393.0,1406.75,36878465
2012-11-01 00:00:00,1402.0,1431.75,1340.25,1414.5,39414590
2012-12-01 00:00:00,1413.25,1450.5,1382.25,1420.0,25809845
2013-01-01 00:00:00,1443.0,1506.0,1438.25,1493.25,30693755
2013-02-01 00:00:00,1496.0,1530.0,1481.75,1513.25,35767412
2013-03-01 00:00:00,1512.5,1565.0,1499.5,1562.75,32991024
2013-04-01 00:00:00,1563.0,1594.25,1530.75,1592.25,41050153
2013-05-01 00:00:00,1593.75,1685.75,1576.0,1629.0,41505859
2013-06-01 00:00:00,1629.5,1655.0,1553.25,1599.25,39134380
2013-07-01 00:00:00,1600.25,1695.5,1593.25,1680.5,29247477
2013-08-01 00:00:00,1685.5,1705.0,1624.75,1631.25,34763690
2013-10-01 00:00:00,1678.5,1773.25,1640.0,1751.0,38932977
2013-11-01 00:00:00,1755.5,1812.5,1736.5,1804.0,28541251
2014-01-01 00:00:00,1837.75,1845.75,1761.25,1776.5,33658961
2014-02-01 00:00:00,1777.5,1866.5,1732.0,1857.5,33092989
2014-03-01 00:00:00,1846.0,1887.5,1830.5,1864.5,31422877
2014-04-01 00:00:00,1864.5,1892.5,1803.25,1878.0,34391487
2014-05-01 00:00:00,1879.5,1922.25,1854.5,1921.5,27540047
2014-07-01 00:00:00,1954.5,1985.75,1923.5,1924.75,33198665
2014-08-01 00:00:00,1926.0,2003.75,1890.25,2001.5,27905668
2014-09-01 00:00:00,1999.0,2022.5,1955.5,1965.5,30245897
2014-10-01 00:00:00,1961.0,2016.75,1813.0,2011.5,54344781
2014-11-01 00:00:00,2011.25,2075.25,1995.25,2066.25,22055532
2014-12-01 00:00:00,2063.25,2088.75,1968.25,2052.5,25307600
2015-01-01 00:00:00,2055.0,2067.25,1970.25,1988.5,38296190
2015-04-01 00:00:00,2058.0,2119.75,2033.5,2079.0,26732419
2015-05-01 00:00:00,2082.75,2134.0,2057.0,2106.0,24432459
2015-06-01 00:00:00,2107.0,2127.5,2046.75,2054.5,28703516
2015-07-01 00:00:00,2054.5,2126.25,2034.25,2098.5,32922756
2015-08-01 00:00:00,2098.75,2107.0,1831.0,1969.25,46040057
2015-09-01 00:00:00,1965.5,2021.5,1861.0,1908.75,37053166
2015-10-01 00:00:00,1902.5,2094.75,1883.0,2073.75,36135672
2015-12-01 00:00:00,2085.5,2105.0,1992.25,2035.5,30360708
2016-01-01 00:00:00,2037.75,2043.5,1804.25,1930.0,47869821
2016-02-01 00:00:00,1929.75,1968.75,1802.5,1929.5,42332872
2016-03-01 00:00:00,1928.0,2064.5,1920.75,2051.5,33244014
2016-04-01 00:00:00,2052.75,2105.25,2026.0,2059.0,34568248
2016-06-01 00:00:00,2094.0,2119.75,1981.5,2090.25,35796398
2016-07-01 00:00:00,2086.5,2172.5,2065.75,2168.25,31099590
2016-08-01 00:00:00,2174.0,2191.5,2141.5,2169.5,33243500
2016-09-01 00:00:00,2169.0,2189.25,2107.0,2160.5,33689872
2016-10-01 00:00:00,2158.75,2164.0,2107.75,2120.0,32478690
2016-11-01 00:00:00,2123.5,2213.75,2028.5,2198.75,38064277
2016-12-01 00:00:00,2199.5,2278.25,2179.0,2236.25,24590081
2017-02-01 00:00:00,2277.0,2370.75,2264.5,2362.75,26677116
2017-03-01 00:00:00,2364.5,2401.0,2317.75,2359.25,32913420
2017-04-01 00:00:00,2357.5,2394.75,2322.75,2380.5,27331387
2017-05-01 00:00:00,2381.5,2417.75,2344.5,2411.0,27952492
2017-06-01 00:00:00,2413.75,2451.5,2402.25,2421.0,29280816
2017-07-01 00:00:00,2422.0,2480.5,2405.25,2468.0,22165262
2017-08-01 00:00:00,2468.0,2488.5,2415.75,2470.0,32322555
2017-09-01 00:00:00,2470.25,2517.75,2445.5,2516.0,24471775
2017-11-01 00:00:00,2572.75,2658.5,2555.5,2648.0,27098922
2017-12-01 00:00:00,2640.75,2698.25,2605.0,2676.0,21307133
2018-01-01 00:00:00,2675.25,2878.5,2674.5,2825.75,28822046
2018-02-01 00:00:00,2828.75,2837.25,2529.0,2714.5,41226219
2018-03-01 00:00:00,2718.25,2802.5,2586.0,2643.0,37402075
2018-05-01 00:00:00,2646.25,2741.75,2591.25,2705.5,28616867
2018-06-01 00:00:00,2707.5,2791.75,2693.25,2721.5,27705218
2018-08-01 00:00:00,2824.25,2917.5,2791.0,2902.0,24956624
2018-09-01 00:00:00,2906.5,2944.0,2865.0,2919.0,24185720
2018-10-01 00:00:00,2922.5,2944.75,2603.0,2711.0,52846322
2018-11-01 00:00:00,2706.0,2818.0,2626.0,2758.25,36845471
2018-12-01 00:00:00,2793.5,2814.0,2316.75,2505.25,37453862
2019-01-01 00:00:00,2508.0,2713.0,2438.5,2704.5,33826534
2019-02-01 00:00:00,2707.75,2814.0,2680.75,2784.75,25299429
2019-03-01 00:00:00,2785.25,2866.0,2722.0,2837.75,29432696
2019-04-01 00:00:00,2844.5,2956.5,2844.5,2948.5,23836985
2019-05-01 00:00:00,2955.0,2961.25,2750.0,2752.5,41665564
2019-06-01 00:00:00,2741.0,2961.75,2728.75,2944.25,26679327
2019-07-01 00:00:00,2970.0,3029.5,2955.5,2982.25,25381435
2019-08-01 00:00:00,2970.25,3014.25,2775.75,2924.75,44449340
2019-10-01 00:00:00,2984.0,3055.0,2855.0,3035.75,30899340
2019-11-01 00:00:00,3036.0,3155.0,3033.0,3143.75,22847900
2020-01-01 00:00:00,3237.0,3337.5,3181.0,3224.0,36938870
2020-02-01 00:00:00,3222.75,3397.5,2853.25,2951.0,45665954
2020-04-01 00:00:00,2562.0,2965.0,2424.75,2902.5,38085423
2020-05-01 00:00:00,2871.5,3065.5,2760.25,3042.0,35168755
2020-06-01 00:00:00,3029.75,3231.25,2935.0,3090.25,39386320
2020-07-01 00:00:00,3085.25,3284.5,3062.75,3263.5,35563957
2020-08-01 00:00:00,3272.0,3524.5,3254.75,3499.0,26696572
2020-09-01 00:00:00,3493.25,3587.0,3198.0,3352.0,38562870
2020-10-01 00:00:00,3344.75,3541.0,3225.0,3264.75,35981638
2020-12-01 00:00:00,3631.0,3753.0,3596.0,3748.75,24692241
2021-01-01 00:00:00,3748.75,3862.25,3652.5,3705.25,30179952
2021-02-01 00:00:00,3692.25,3959.25,3656.5,3809.25,29842906
2021-03-01 00:00:00,3817.25,3988.75,3720.5,3967.5,40327762
2021-04-01 00:00:00,3967.5,4211.0,3964.5,4174.5,28495693
2021-05-01 00:00:00,4181.5,4238.25,4029.25,4202.5,32432357
2021-06-01 00:00:00,4206.5,4294.25,4126.75,4288.5,23573507
2021-07-01 00:00:00,4294.25,4422.5,4224.0,4389.5,28652109
2021-09-01 00:00:00,4527.75,4549.5,4293.75,4297.75,31572339
2021-10-01 00:00:00,4301.0,4603.5,4260.0,4597.0,28996968
2021-11-01 00:00:00,4608.0,4740.5,4557.0,4566.25,30741644
2021-12-01 00:00:00,4587.5,4799.75,4492.0,4758.5,32915568
2022-01-01 00:00:00,4771.0,4808.25,4212.75,4504.25,43911486
2022-02-01 00:00:00,4493.25,4586.0,4101.75,4368.0,38137868
2022-03-01 00:00:00,4367.5,4631.0,4138.0,4530.75,33128014
2022-04-01 00:00:00,4541.0,4588.75,4118.75,4127.5,32233503
2022-06-01 00:00:00,4138.5,4189.0,3639.0,3789.5,36974740
2022-07-01 00:00:00,3782.0,4144.0,3723.75,4133.5,34094056
2022-08-01 00:00:00,4137.5,4327.5,3953.0,3956.5,38473245
2022-09-01 00:00:00,3958.0,4158.0,3595.25,3601.5,46869798
2022-10-01 00:00:00,3593.25,3924.25,3502.0,3883.0,48068559
2022-11-01 00:00:00,3884.0,4093.5,3704.25,4081.25,36186845
2022-12-01 00:00:00,4094.5,4145.0,3788.5,3861.0,31059109
