time,open,high,low,close,volume
2023-08-10 00:00:00,15239.75,15294.0,15220.25,15278.75,19704
2023-08-10 04:00:00,15278.75,15291.5,15255.75,15263.0,29528
2023-08-10 08:00:00,15263.0,15442.25,15206.5,15237.5,423067
2023-08-10 12:00:00,15237.5,15280.75,15136.0,15200.75,281507
2023-08-10 16:00:00,15200.5,15243.5,15192.5,15239.75,14400
2023-08-10 20:00:00,15240.0,15266.0,15205.25,15212.75,18086
2023-08-11 00:00:00,15211.25,15241.75,15196.5,15215.0,20656
2023-08-11 04:00:00,15215.5,15217.25,15142.5,15174.25,36456
2023-08-11 08:00:00,15173.75,15186.5,15037.25,15082.5,299402
2023-08-11 12:00:00,15082.75,15138.0,15051.5,15101.0,220780
2023-08-11 16:00:00,15101.0,15116.0,15100.75,15103.75,0
2023-08-13 16:00:00,15104.0,15146.25,15100.25,15138.0,8087
2023-08-13 20:00:00,15138.0,15149.0,15020.75,15049.5,32332
2023-08-14 00:00:00,15050.25,15225.0,15044.0,15198.5,34325
2023-08-14 04:00:00,15198.5,15205.5,15118.75,15130.0,33429
2023-08-14 08:00:00,15130.25,15248.0,15035.0,15226.0,250092
2023-08-14 12:00:00,15210.0,15273.5,15172.25,15272.5,179063
2023-08-14 16:00:00,15272.5,15316.25,15264.25,15300.75,12915
2023-08-14 20:00:00,15300.75,15335.0,15291.5,15317.0,19040
2023-08-15 00:00:00,15320.0,15330.5,15202.0,15206.25,33486
2023-08-15 04:00:00,15206.5,15235.0,15159.25,15170.5,48523
2023-08-15 08:00:00,15171.25,15259.25,15107.5,15195.5,268816
2023-08-15 12:00:00,15195.5,15208.0,15074.75,15105.25,191421
2023-08-15 16:00:00,15105.25,15128.5,15096.5,15121.75,14789
2023-08-15 20:00:00,15122.5,15135.5,15082.25,15122.0,19084
2023-08-16 00:00:00,15121.25,15154.25,15091.25,15141.5,22523
2023-08-16 04:00:00,15141.75,15166.0,15077.25,15110.25,32133
2023-08-16 08:00:00,15110.0,15144.0,15033.5,15044.5,247543
