timestamp,open,high,low,close,volume
2004-05-31 21:00:00+00:00,6.0726,6.0726,6.0726,6.0726,2
2004-06-01 21:00:00+00:00,6.0879,6.0879,6.0879,6.0879,2
2004-06-02 21:00:00+00:00,6.081,6.081,6.081,6.081,2
2004-06-03 21:00:00+00:00,6.0534,6.0534,6.0534,6.0534,2
2004-06-05 21:00:00+00:00,6.0464,6.0464,6.0464,6.0464,2
2004-06-06 21:00:00+00:00,6.03365,6.03365,6.03365,6.03365,2
2004-06-07 21:00:00+00:00,6.06295,6.06295,6.06295,6.06295,2
2004-06-08 21:00:00+00:00,6.17455,6.17455,6.17455,6.17455,2
2004-06-09 21:00:00+00:00,6.14205,6.14205,6.14205,6.14205,2
2004-06-10 21:00:00+00:00,6.1915,6.1915,6.1915,6.1915,2
2004-06-12 21:00:00+00:00,6.1917,6.1917,6.1917,6.1917,2
2004-06-13 21:00:00+00:00,6.16365,6.16365,6.16365,6.16365,2
2004-06-14 21:00:00+00:00,6.11145,6.11145,6.11145,6.11145,2
2004-06-15 21:00:00+00:00,6.18795,6.18795,6.18795,6.18795,2
2004-06-16 21:00:00+00:00,6.16745,6.16745,6.16745,6.16745,2
2004-06-17 21:00:00+00:00,6.1233,6.1233,6.1233,6.1233,2
2004-06-19 21:00:00+00:00,6.1222,6.1222,6.1222,6.1222,2
2004-06-20 21:00:00+00:00,6.13605,6.13605,6.13605,6.13605,2
2004-06-21 21:00:00+00:00,6.13945,6.13945,6.13945,6.13945,2
2004-06-22 21:00:00+00:00,6.14615,6.14615,6.14615,6.14615,2
2004-06-23 21:00:00+00:00,6.10705,6.10705,6.10705,6.10705,2
2004-06-24 21:00:00+00:00,6.104,6.104,6.104,6.104,2
2004-06-25 21:00:00+00:00,6.1061,6.1061,6.1061,6.1061,2
2004-06-27 21:00:00+00:00,6.09925,6.09925,6.09925,6.09925,2
2004-06-28 21:00:00+00:00,6.15175,6.15175,6.15175,6.15175,2
2004-06-29 21:00:00+00:00,6.09275,6.09275,6.09275,6.09275,2
2004-06-30 21:00:00+00:00,6.11275,6.11275,6.11275,6.11275,2
2004-07-01 21:00:00+00:00,6.0365,6.0365,6.0365,6.0365,2
2004-07-03 21:00:00+00:00,6.0328,6.0328,6.0328,6.0328,2
2004-07-04 21:00:00+00:00,6.05115,6.05115,6.05115,6.05115,2
2004-07-05 21:00:00+00:00,6.0528,6.0528,6.0528,6.0528,2
2004-07-06 21:00:00+00:00,6.00865,6.00865,6.00865,6.00865,2
2004-07-07 21:00:00+00:00,6.00195,6.00195,6.00195,6.00195,2
2004-07-08 21:00:00+00:00,5.9901,5.9901,5.9901,5.9901,2
2004-07-10 21:00:00+00:00,5.9886,5.9886,5.9886,5.9886,2
2004-07-11 21:00:00+00:00,5.99235,5.99235,5.99235,5.99235,2
2004-07-12 21:00:00+00:00,6.03165,6.03165,6.03165,6.03165,2
2004-07-13 21:00:00+00:00,6.00565,6.00565,6.00565,6.00565,2
2004-07-14 21:00:00+00:00,6.01875,6.01875,6.01875,6.01875,2
2004-07-15 21:00:00+00:00,5.9711,5.9711,5.9711,5.9711,2
2004-07-17 21:00:00+00:00,5.976,5.976,5.976,5.976,2
2004-07-18 21:00:00+00:00,5.9758,5.9758,5.9758,5.9758,2
2004-07-19 21:00:00+00:00,6.03145,6.03145,6.03145,6.03145,2
2004-07-20 21:00:00+00:00,6.06605,6.06605,6.06605,6.06605,2
2004-07-21 21:00:00+00:00,6.06755,6.06755,6.06755,6.06755,2
2004-07-22 21:00:00+00:00,6.1503,6.1503,6.1503,6.1503,2
2004-07-24 21:00:00+00:00,6.1432,6.1432,6.1432,6.1432,2
2004-07-25 21:00:00+00:00,6.12445,6.12445,6.12445,6.12445,2
2004-07-26 21:00:00+00:00,6.16625,6.16625,6.16625,6.16625,2
2004-07-27 21:00:00+00:00,6.16705,6.16705,6.16705,6.16705,2
2004-07-28 21:00:00+00:00,6.17265,6.17265,6.17265,6.17265,2
2004-07-29 21:00:00+00:00,6.1858,6.1858,6.1858,6.1858,2
2004-07-31 21:00:00+00:00,6.1695,6.1695,6.1695,6.1695,2
2004-08-01 21:00:00+00:00,6.1823,6.1823,6.1823,6.1823,2
2004-08-02 21:00:00+00:00,6.1645,6.1645,6.1645,6.1645,2
2004-08-03 21:00:00+00:00,6.1689,6.1689,6.1689,6.1689,2
2004-08-04 21:00:00+00:00,6.1678,6.1678,6.1678,6.1678,2
2004-08-05 21:00:00+00:00,6.0537,6.0537,6.0537,6.0537,2
2004-08-07 21:00:00+00:00,6.0491,6.0491,6.0491,6.0491,2
2004-08-08 21:00:00+00:00,6.0578,6.0578,6.0578,6.0578,2
2004-08-09 21:00:00+00:00,6.0763,6.0763,6.0763,6.0763,2
2004-08-10 21:00:00+00:00,6.0866,6.0866,6.0866,6.0866,2
2004-08-11 21:00:00+00:00,6.0717,6.0717,6.0717,6.0717,2
2004-08-12 21:00:00+00:00,6.0109,6.0109,6.0109,6.0109,2
2004-08-14 21:00:00+00:00,6.0118,6.0118,6.0118,6.0118,2
2004-08-15 21:00:00+00:00,6.0168,6.0168,6.0168,6.0168,2
2004-08-16 21:00:00+00:00,6.01915,6.01915,6.01915,6.01915,2
2004-08-17 21:00:00+00:00,6.02825,6.02825,6.02825,6.02825,2
2004-08-18 21:00:00+00:00,6.01525,6.01525,6.01525,6.01525,2
2004-08-19 21:00:00+00:00,6.0378,6.0378,6.0378,6.0378,2
2004-08-21 21:00:00+00:00,6.0397,6.0397,6.0397,6.0397,2
2004-08-22 21:00:00+00:00,6.1253,6.1253,6.1253,6.1253,2
2004-08-23 21:00:00+00:00,6.1557,6.1557,6.1557,6.1557,2
