time,open,high,low,close,volume
2017-08-01 00:00:00+00:00,4261.48000000,4745.42000000,3400.00000000,4724.89000000,10015.64027200
2017-09-01 00:00:00+00:00,4689.89000000,4939.19000000,2817.00000000,4378.51000000,27634.18912000
2017-10-01 00:00:00+00:00,4378.49000000,6498.01000000,4110.00000000,6463.00000000,41626.38846300
2017-11-01 00:00:00+00:00,6463.00000000,11300.03000000,5325.01000000,9838.96000000,108487.97811900
2017-12-01 00:00:00+00:00,9837.00000000,19798.68000000,9380.00000000,13716.36000000,408476.65839900
2018-01-01 00:00:00+00:00,13715.65000000,17176.24000000,9035.00000000,10285.10000000,816675.56446700
2018-02-01 00:00:00+00:00,10285.10000000,11786.01000000,6000.01000000,10326.76000000,1243940.85531000
2018-03-01 00:00:00+00:00,10325.64000000,11710.00000000,6600.10000000,6923.91000000,1235326.31402000
2018-04-01 00:00:00+00:00,6922.00000000,9759.82000000,6430.00000000,9246.01000000,1110964.01558100
2018-05-01 00:00:00+00:00,9246.01000000,10020.00000000,7032.95000000,7485.01000000,914476.37788500
2018-06-01 00:00:00+00:00,7485.01000000,7786.69000000,5750.00000000,6390.07000000,942249.76594400
2018-07-01 00:00:00+00:00,6391.08000000,8491.77000000,6070.00000000,7730.93000000,1102510.43678600
2018-08-01 00:00:00+00:00,7735.67000000,7750.00000000,5880.00000000,7011.21000000,1408159.81655600
2018-09-01 00:00:00+00:00,7011.21000000,7410.00000000,6111.00000000,6626.57000000,1100653.42331500
2018-10-01 00:00:00+00:00,6626.57000000,7680.00000000,6205.00000000,6371.93000000,629922.08621900
2018-11-01 00:00:00+00:00,6369.52000000,6615.15000000,3652.66000000,4041.32000000,1210365.44961700
2018-12-01 00:00:00+00:00,4041.27000000,4312.99000000,3156.26000000,3702.90000000,1591229.14717100
2019-01-01 00:00:00+00:00,3701.23000000,4069.80000000,3349.92000000,3434.10000000,908244.14054000
2019-02-01 00:00:00+00:00,3434.10000000,4198.00000000,3373.10000000,3813.69000000,861783.98672700
2019-03-01 00:00:00+00:00,3814.26000000,4140.00000000,3670.69000000,4103.95000000,787190.48925000
