timestamp,open,high,low,close,volume
2004-05-31 21:00:00+00:00,1.24705,1.24705,1.24705,1.24705,2
2004-06-01 21:00:00+00:00,1.252,1.252,1.252,1.252,2
2004-06-02 21:00:00+00:00,1.25415,1.25415,1.25415,1.25415,2
2004-06-03 21:00:00+00:00,1.2653,1.2653,1.2653,1.2653,2
2004-06-05 21:00:00+00:00,1.265,1.265,1.265,1.265,2
2004-06-06 21:00:00+00:00,1.2648,1.2648,1.2648,1.2648,2
2004-06-07 21:00:00+00:00,1.26445,1.26445,1.26445,1.26445,2
2004-06-08 21:00:00+00:00,1.26095,1.26095,1.26095,1.26095,2
2004-06-09 21:00:00+00:00,1.259,1.259,1.259,1.259,2
2004-06-10 21:00:00+00:00,1.2593,1.2593,1.2593,1.2593,2
2004-06-11 21:00:00+00:00,1.2595,1.2595,1.2595,1.2595,2
2004-06-13 21:00:00+00:00,1.25005,1.25005,1.25005,1.25005,2
2004-06-14 21:00:00+00:00,1.25155,1.25155,1.25155,1.25155,2
2004-06-15 21:00:00+00:00,1.25225,1.25225,1.25225,1.25225,2
2004-06-16 21:00:00+00:00,1.25265,1.25265,1.25265,1.25265,2
2004-06-17 21:00:00+00:00,1.2586,1.2586,1.2586,1.2586,2
2004-06-18 21:00:00+00:00,1.2581,1.2581,1.2581,1.2581,2
2004-06-20 21:00:00+00:00,1.26045,1.26045,1.26045,1.26045,2
2004-06-21 21:00:00+00:00,1.26765,1.26765,1.26765,1.26765,2
2004-06-22 21:00:00+00:00,1.2645,1.2645,1.2645,1.2645,2
2004-06-23 21:00:00+00:00,1.27315,1.27315,1.27315,1.27315,2
2004-06-24 21:00:00+00:00,1.2658,1.2658,1.2658,1.2658,2
2004-06-25 21:00:00+00:00,1.2657,1.2657,1.2657,1.2657,2
2004-06-27 21:00:00+00:00,1.26865,1.26865,1.26865,1.26865,2
2004-06-28 21:00:00+00:00,1.27595,1.27595,1.27595,1.27595,2
2004-06-29 21:00:00+00:00,1.28885,1.28885,1.28885,1.28885,2
2004-06-30 21:00:00+00:00,1.28625,1.28625,1.28625,1.28625,2
2004-07-01 21:00:00+00:00,1.2926,1.2926,1.2926,1.2926,2
2004-07-03 21:00:00+00:00,1.2929,1.2929,1.2929,1.2929,2
2004-07-04 21:00:00+00:00,1.2944,1.2944,1.2944,1.2944,2
2004-07-05 21:00:00+00:00,1.29215,1.29215,1.29215,1.29215,2
2004-07-06 21:00:00+00:00,1.29335,1.29335,1.29335,1.29335,2
2004-07-07 21:00:00+00:00,1.29515,1.29515,1.29515,1.29515,2
2004-07-08 21:00:00+00:00,1.2912,1.2912,1.2912,1.2912,2
2004-07-10 21:00:00+00:00,1.2917,1.2917,1.2917,1.2917,2
2004-07-11 21:00:00+00:00,1.28695,1.28695,1.28695,1.28695,2
2004-07-12 21:00:00+00:00,1.28985,1.28985,1.28985,1.28985,2
2004-07-13 21:00:00+00:00,1.28775,1.28775,1.28775,1.28775,2
2004-07-14 21:00:00+00:00,1.2898,1.2898,1.2898,1.2898,2
