timestamp,open,high,low,close,volume
2004-05-31 21:00:00+00:00,3.1388,3.1388,3.1388,3.1388,2
2004-06-01 21:00:00+00:00,3.1273,3.1273,3.1273,3.1273,2
2004-06-02 21:00:00+00:00,3.1458,3.1458,3.1458,3.1458,2
2004-06-03 21:00:00+00:00,3.14625,3.14625,3.14625,3.14625,2
2004-06-05 21:00:00+00:00,3.14735,3.14735,3.14735,3.14735,2
2004-06-06 21:00:00+00:00,3.1367,3.1367,3.1367,3.1367,2
2004-06-07 21:00:00+00:00,3.1328,3.1328,3.1328,3.1328,2
2004-06-08 21:00:00+00:00,3.1379,3.1379,3.1379,3.1379,2
2004-06-09 21:00:00+00:00,3.15655,3.15655,3.15655,3.15655,2
2004-06-10 21:00:00+00:00,3.12395,3.12395,3.12395,3.12395,2
2004-06-12 21:00:00+00:00,3.12135,3.12135,3.12135,3.12135,2
2004-06-13 21:00:00+00:00,3.1133,3.1133,3.1133,3.1133,2
2004-06-14 21:00:00+00:00,3.1386,3.1386,3.1386,3.1386,2
2004-06-15 21:00:00+00:00,3.1423,3.1423,3.1423,3.1423,2
2004-06-16 21:00:00+00:00,3.1508,3.1508,3.1508,3.1508,2
2004-06-17 21:00:00+00:00,3.15325,3.15325,3.15325,3.15325,2
2004-06-19 21:00:00+00:00,3.15325,3.15325,3.15325,3.15325,2
2004-06-20 21:00:00+00:00,3.1521,3.1521,3.1521,3.1521,2
2004-06-21 21:00:00+00:00,3.1341,3.1341,3.1341,3.1341,2
2004-06-22 21:00:00+00:00,3.12405,3.12405,3.12405,3.12405,2
2004-06-23 21:00:00+00:00,3.1252,3.1252,3.1252,3.1252,2
2004-06-24 21:00:00+00:00,3.12095,3.12095,3.12095,3.12095,2
2004-06-25 21:00:00+00:00,3.12095,3.12095,3.12095,3.12095,2
2004-06-27 21:00:00+00:00,3.1314,3.1314,3.1314,3.1314,2
2004-06-28 21:00:00+00:00,3.1005,3.1005,3.1005,3.1005,2
2004-06-29 21:00:00+00:00,3.1269,3.1269,3.1269,3.1269,2
2004-06-30 21:00:00+00:00,3.1187,3.1187,3.1187,3.1187,2
2004-07-01 21:00:00+00:00,3.13305,3.13305,3.13305,3.13305,2
2004-07-03 21:00:00+00:00,3.13475,3.13475,3.13475,3.13475,2
2004-07-04 21:00:00+00:00,3.13995,3.13995,3.13995,3.13995,2
2004-07-05 21:00:00+00:00,3.1605,3.1605,3.1605,3.1605,2
2004-07-06 21:00:00+00:00,3.169,3.169,3.169,3.169,2
2004-07-07 21:00:00+00:00,3.1578,3.1578,3.1578,3.1578,2
2004-07-08 21:00:00+00:00,3.16435,3.16435,3.16435,3.16435,2
2004-07-10 21:00:00+00:00,3.16585,3.16585,3.16585,3.16585,2
2004-07-11 21:00:00+00:00,3.1578,3.1578,3.1578,3.1578,2
2004-07-12 21:00:00+00:00,3.1583,3.1583,3.1583,3.1583,2
2004-07-13 21:00:00+00:00,3.1606,3.1606,3.1606,3.1606,2
2004-07-14 21:00:00+00:00,3.163,3.163,3.163,3.163,2
2004-07-15 21:00:00+00:00,3.18505,3.18505,3.18505,3.18505,2
2004-07-17 21:00:00+00:00,3.18365,3.18365,3.18365,3.18365,2
2004-07-18 21:00:00+00:00,3.1739,3.1739,3.1739,3.1739,2
2004-07-19 21:00:00+00:00,3.1608,3.1608,3.1608,3.1608,2
2004-07-20 21:00:00+00:00,3.1572,3.1572,3.1572,3.1572,2
2004-07-21 21:00:00+00:00,3.1651,3.1651,3.1651,3.1651,2
2004-07-22 21:00:00+00:00,3.15895,3.15895,3.15895,3.15895,2
2004-07-23 21:00:00+00:00,3.16155,3.16155,3.16155,3.16155,2
2004-07-25 21:00:00+00:00,3.1698,3.1698,3.1698,3.1698,2
2004-07-26 21:00:00+00:00,3.14195,3.14195,3.14195,3.14195,2
2004-07-27 21:00:00+00:00,3.154,3.154,3.154,3.154,2
2004-07-28 21:00:00+00:00,3.133,3.133,3.133,3.133,2
2004-07-29 21:00:00+00:00,3.12695,3.12695,3.12695,3.12695,2
2004-07-31 21:00:00+00:00,3.13235,3.13235,3.13235,3.13235,2
2004-08-01 21:00:00+00:00,3.13655,3.13655,3.13655,3.13655,2
2004-08-02 21:00:00+00:00,3.13935,3.13935,3.13935,3.13935,2
2004-08-03 21:00:00+00:00,3.14405,3.14405,3.14405,3.14405,2
2004-08-04 21:00:00+00:00,3.1437,3.1437,3.1437,3.1437,2
2004-08-05 21:00:00+00:00,3.16295,3.16295,3.16295,3.16295,2
2004-08-07 21:00:00+00:00,3.16715,3.16715,3.16715,3.16715,2
2004-08-08 21:00:00+00:00,3.15945,3.15945,3.15945,3.15945,2
2004-08-09 21:00:00+00:00,3.13315,3.13315,3.13315,3.13315,2
2004-08-10 21:00:00+00:00,3.13285,3.13285,3.13285,3.13285,2
2004-08-11 21:00:00+00:00,3.126,3.126,3.126,3.126,2
2004-08-12 21:00:00+00:00,3.15835,3.15835,3.15835,3.15835,2
2004-08-14 21:00:00+00:00,3.15635,3.15635,3.15635,3.15635,2
2004-08-15 21:00:00+00:00,3.15405,3.15405,3.15405,3.15405,2
2004-08-16 21:00:00+00:00,3.13225,3.13225,3.13225,3.13225,2
2004-08-17 21:00:00+00:00,3.1226,3.1226,3.1226,3.1226,2
2004-08-18 21:00:00+00:00,3.1329,3.1329,3.1329,3.1329,2
2004-08-19 21:00:00+00:00,3.10585,3.10585,3.10585,3.10585,2
2004-08-21 21:00:00+00:00,3.10685,3.10685,3.10685,3.10685,2
2004-08-22 21:00:00+00:00,3.0948,3.0948,3.0948,3.0948,2
2004-08-23 21:00:00+00:00,3.06935,3.06935,3.06935,3.06935,2
2004-08-24 21:00:00+00:00,3.0744,3.0744,3.0744,3.0744,2
2004-08-25 21:00:00+00:00,3.0778,3.0778,3.0778,3.0778,2
2004-08-26 21:00:00+00:00,3.06455,3.06455,3.06455,3.06455,2
2004-08-28 21:00:00+00:00,3.06475,3.06475,3.06475,3.06475,2
2004-08-29 21:00:00+00:00,3.0772,3.0772,3.0772,3.0772,2
2004-08-30 21:00:00+00:00,3.0833,3.0833,3.0833,3.0833,2
2004-08-31 21:00:00+00:00,3.0597,3.0597,3.0597,3.0597,2
2004-09-01 21:00:00+00:00,3.04845,3.04845,3.04845,3.04845,2
2004-09-02 21:00:00+00:00,3.02645,3.02645,3.02645,3.02645,2
2004-09-03 21:00:00+00:00,3.02665,3.02665,3.02665,3.02665,2
2004-09-05 21:00:00+00:00,3.0357,3.0357,3.0357,3.0357,2
2004-09-06 21:00:00+00:00,3.0126,3.0126,3.0126,3.0126,2
2004-09-07 21:00:00+00:00,3.0316,3.0316,3.0316,3.0316,2
2004-09-08 21:00:00+00:00,3.03365,3.03365,3.03365,3.03365,2
2004-09-09 21:00:00+00:00,3.04955,3.04955,3.04955,3.04955,2
2004-09-11 21:00:00+00:00,3.05125,3.05125,3.05125,3.05125,2
2004-09-12 21:00:00+00:00,3.0489,3.0489,3.0489,3.0489,2
2004-09-13 21:00:00+00:00,3.0394,3.0394,3.0394,3.0394,2
2004-09-14 21:00:00+00:00,3.00615,3.00615,3.00615,3.00615,2
2004-09-15 21:00:00+00:00,3.0272,3.0272,3.0272,3.0272,2
2004-09-16 21:00:00+00:00,3.02965,3.02965,3.02965,3.02965,2
2004-09-17 21:00:00+00:00,3.02845,3.02845,3.02845,3.02845,2
2004-09-19 21:00:00+00:00,3.0177,3.0177,3.0177,3.0177,2
2004-09-20 21:00:00+00:00,3.034,3.034,3.034,3.034,2
2004-09-21 21:00:00+00:00,3.0395,3.0395,3.0395,3.0395,2
2004-09-22 21:00:00+00:00,3.0439,3.0439,3.0439,3.0439,2
2004-09-23 21:00:00+00:00,3.05345,3.05345,3.05345,3.05345,2
2004-09-25 21:00:00+00:00,3.05375,3.05375,3.05375,3.05375,2
2004-09-26 21:00:00+00:00,3.0602,3.0602,3.0602,3.0602,2
2004-09-27 21:00:00+00:00,3.0753,3.0753,3.0753,3.0753,2
2004-09-28 21:00:00+00:00,3.0431,3.0431,3.0431,3.0431,2
2004-09-29 21:00:00+00:00,3.0512,3.0512,3.0512,3.0512,2
2004-09-30 21:00:00+00:00,3.02275,3.02275,3.02275,3.02275,2
2004-10-02 21:00:00+00:00,3.02155,3.02155,3.02155,3.02155,2
2004-10-03 21:00:00+00:00,3.0104,3.0104,3.0104,3.0104,2
