timestamp,open,high,low,close,volume
2004-06-04 21:00:00+00:00,205.86,211.03,203.63,211.03,12
2004-06-11 21:00:00+00:00,211.01,211.23,207.81,209.7,12
2004-06-18 21:00:00+00:00,209.54,210.8,207.97,207.97,12
2004-06-25 21:00:00+00:00,207.86,209.48,203.45,203.45,12
2004-07-02 21:00:00+00:00,203.51,203.79,202.51,203.02,12
2004-07-09 21:00:00+00:00,202.96,203.08,200.83,200.83,12
2004-07-16 21:00:00+00:00,201.01,206.03,200.33,206.03,12
2004-07-23 21:00:00+00:00,206.02,206.49,204.75,206.49,12
2004-07-30 21:00:00+00:00,206.96,207.875,201.48,201.48,12
2004-08-06 21:00:00+00:00,201.43,202.625,200.36,200.36,12
2004-08-13 21:00:00+00:00,200.38,204.25,199.86,204.25,12
2004-08-20 21:00:00+00:00,204.23,206.83,204.23,206.83,12
2004-08-27 21:00:00+00:00,206.81,206.81,203.585,205.53,12
2004-09-03 21:00:00+00:00,205.42,205.5,203.82,203.82,12
2004-09-10 21:00:00+00:00,203.87,203.87,202.5,203.1,12
2004-09-17 21:00:00+00:00,203.16,203.16,199.74,200.2,12
2004-09-24 21:00:00+00:00,200.08,200.575,198.25,198.25,12
2004-10-01 21:00:00+00:00,198.55,200.24,197.95,197.95,12
2004-10-08 21:00:00+00:00,197.94,200.19,197.94,199.06,12
2004-10-15 21:00:00+00:00,198.89,198.89,194.8,194.8,12
2004-10-22 21:00:00+00:00,194.51,194.51,193.345,193.345,10
2004-10-29 21:00:00+00:00,191.9,192.98,189.77,189.77,12
2004-11-05 22:00:00+00:00,189.34,190.15,188.18,188.18,12
2004-11-12 22:00:00+00:00,187.8,190.615,187.69,189.81,12
2004-11-19 22:00:00+00:00,189.95,189.95,184.67,184.67,12
2004-11-26 22:00:00+00:00,184.63,185.83,181.98,181.98,12
2004-12-03 22:00:00+00:00,181.87,187.5,181.87,187.5,12
2004-12-10 22:00:00+00:00,187.66,187.66,183.24,184.61,12
2004-12-17 22:00:00+00:00,183.94,183.94,181.81,181.81,12
2004-12-24 22:00:00+00:00,181.87,181.87,180.06,180.79,12
2004-12-31 22:00:00+00:00,180.93,190.67,180.8,190.06,298977
2005-01-07 22:00:00+00:00,190.09,190.18,185.75,188.33,281742
2005-01-14 22:00:00+00:00,188.4,191.2,187.56,189.34,252988
2005-01-21 22:00:00+00:00,189.37,190.09,186.71,187.99,252052
