symbol,direction,fill_time,fill_price,exit_time,exit_price,lot_size,risk_usd,commission,realized_r,realized_pnl
EUR_USD,bullish,2024-04-22T00:00:00,1.06534,2024-04-23T10:00:00,1.06534,0.94,630.9061669053788,3.76,0.2040403182006558,128.73029505012954
GBP_CHF,bearish,2024-04-15T00:00:00,1.13454,2024-04-23T16:00:00,1.13454,0.35,604.4685770282153,1.4,0.20768391599959934,125.53840117592522
BTC_USD,bullish,2024-04-23T00:00:00,67195.8671875,2024-04-24T00:00:00,64322.18288671157,0.22,632.2105461734548,0.0,-1.0,-632.2105461734548
AUD_CAD,bearish,2024-04-23T13:00:00,0.8858028800000001,2024-04-24T01:00:00,0.8910455178138049,1.58,621.2525809358749,6.32,-1.0101729959664383,-627.572580935875
AUD_NZD,bearish,2024-04-23T19:00:00,1.09310056,2024-04-24T01:00:00,1.0967540627503762,2.84,622.5568686640917,11.36,-1.018247328994019,-633.9168686640917
AUD_USD,bearish,2024-04-03T14:00:00,0.65389836,2024-04-25T12:00:00,0.65389836,0.38,563.923627435406,1.52,0.2073045995485016,116.90396176143527
USD_CHF,bullish,2024-04-24T00:00:00,0.91192786,2024-04-25T19:00:00,0.91192786,1.15,622.7279727945305,4.6,0.202613146990399,126.1728742868514
CHF_JPY,bearish,2024-04-16T12:00:00,169.602992,2024-04-26T06:00:00,171.36869726599613,0.52,612.4172144580986,2.08,-1.0033963774219516,-614.4972144580986
USD_JPY,bullish,2024-04-25T00:00:00,155.82356,2024-04-29T00:00:00,158.054265830546,0.45,608.6785045803489,1.8,0.9520427738347026,579.4879718742341
EUR_AUD,bullish,2024-04-24T01:00:00,1.6457402,2024-04-29T01:00:00,1.6331008328825736,0.75,616.1691469745431,3.0,-1.0048687929519522,-619.1691469745431
EUR_GBP,bearish,2024-04-25T06:00:00,0.856932,2024-04-29T17:00:00,0.8539092124319441,1.77,607.9924994839789,7.08,0.9433551195022842,573.5528370072014
