date,start_balance,end_balance,hwm,min_equity_allowed,lowest_equity,highest_equity,max_open_trades,trades_opened,trades_closed,realized_pnl,daily_dd_breached
2023-06-14,87688.63499999885,88793.69999999883,90001.59149472787,85501.51191999148,89500.53118443799,90500.51157585131,21,5,3,1105.064999999999,False
2023-06-15,88793.69999999883,89069.81999999883,90500.51157585131,85975.48599705874,90623.4135583928,91223.4107994731,19,1,4,276.12000000000006,False
2023-06-16,89069.81999999883,90702.94499999881,91064.0304080637,86510.82888766052,91097.55424002493,91916.12084723577,17,2,4,1633.1250000000002,False
2023-06-19,90702.94499999881,90702.94499999881,91352.61464649533,86784.98391417057,91341.57673904806,91632.0981395801,14,1,0,0.0,False
2023-06-20,90702.94499999881,90681.29999999881,91464.94826585668,86891.70085256385,91111.12990123944,92296.5165308054,17,3,2,-21.644999999998902,False
2023-06-21,90681.29999999881,91515.31499999878,92021.36212823579,87420.294021824,91871.4992813565,92743.32937080035,20,5,7,834.0150000000001,False
2023-06-22,91515.31499999878,92620.37999999877,92184.27360960931,87575.05992912885,92167.20678429055,93176.65072016437,14,1,3,1105.0649999999991,False
2023-06-23,92620.37999999877,92598.73499999876,93176.65072016437,88517.81818415615,93563.65591284132,93911.96572991303,14,3,2,-21.644999999997196,False
2023-06-26,92598.73499999876,92680.63499999876,93578.28905085308,88899.37459831043,93272.38360792631,93659.51205237638,18,6,1,81.9,False
2023-06-27,92680.63499999876,92290.63499999876,93282.28157768997,88618.16749880547,92557.91887931291,93469.31499513502,19,2,1,-390.00000000000006,False
2023-06-28,92290.63499999876,92740.88999999875,92867.44674538063,88224.0744081116,92767.71012715311,93699.56325952613,20,2,2,450.2550000000017,False
2023-06-29,92740.88999999875,92801.14499999874,93656.31626947629,88973.50045600247,93438.12357004517,94002.67417878071,22,4,3,60.25500000000076,False
2023-06-30,92801.14499999874,92801.14499999874,93951.7711643943,89254.18260617458,93717.85013539453,94189.1938226338,24,5,0,0.0,False
2023-07-03,92801.14499999874,92964.94499999873,94136.29834573244,89429.48342844582,93520.24021101471,94155.22557588987,25,1,2,163.8,False
2023-07-04,92964.94499999873,93292.5449999987,93812.76415821578,89122.125950305,94353.43703215929,95259.0819241929,30,7,4,327.6,False
2023-07-05,93292.5449999987,93292.5449999987,94449.09393961096,89726.63924263041,94316.56294538644,94792.3703580656,28,2,0,0.0,False
2023-07-06,93292.5449999987,92922.04499999867,94792.3703580656,90052.75184016232,95439.38912740131,96367.15043060624,40,12,7,-370.5000000000001,False
2023-07-07,92922.04499999867,92756.09999999865,95852.56093419678,91059.93288748694,95123.00739481061,96226.80497442107,37,4,6,-165.94499999999942,False
2023-07-10,92756.09999999865,94184.66999999863,95123.00739481061,90366.85702507009,95268.76564609994,95877.075317829,35,4,5,1428.5700000000033,False
2023-07-11,94184.66999999863,93794.66999999863,95664.6401828108,90881.40817367026,95410.37262539098,96381.92290538378,30,0,1,-390.00000000000006,False
2023-07-12,93794.66999999863,95274.71999999859,96193.48942773872,91383.81495635178,94529.14036465483,96667.45098882455,33,6,15,1480.0500000000004,False
2023-07-13,95274.71999999859,93714.71999999859,95274.71999999859,90510.98399999866,94038.84910245876,94915.24364565121,23,3,4,-1560.0000000000002,False
2023-07-14,93714.71999999859,94246.87499999857,94508.94532399642,89783.4980577966,94473.7804519634,95275.31579893942,21,2,3,532.155,False
2023-07-17,94246.87499999857,93466.87499999857,94755.34646692988,90017.5791435834,94336.3744764835,94906.7312055686,20,3,2,-780.0000000000001,False
2023-07-18,93466.87499999857,93895.48499999856,94898.08121743868,90153.17715656674,94928.70128405829,95526.16929315837,21,2,4,428.61000000000195,False
2023-07-19,93895.48499999856,93669.28499999855,95506.31440393013,90730.99868373362,95450.68629087629,96424.29929042458,20,3,3,-226.20000000000002,False
2023-07-20,93669.28499999855,93729.53999999855,96156.85535158835,91349.01258400893,95725.24399350019,96708.33269826062,22,5,3,60.25500000000346,False
2023-07-21,93729.53999999855,94548.14999999854,95732.52239714947,90945.89627729199,94759.51926975898,97038.00569848066,26,7,3,818.6099999999984,False
2023-07-24,94548.14999999854,95162.20499999852,96854.95853188352,92012.21060528934,96491.26324575688,97809.33787818461,32,9,4,614.0550000000003,False
2023-07-25,95162.20499999852,95407.9049999985,96749.06176596448,91911.60867766626,96741.59654263842,97403.10978388287,32,4,3,245.70000000000002,False
2023-07-26,95407.9049999985,95940.05999999848,97201.0756905276,92341.02190600123,96868.3927554255,97904.75333633942,32,3,3,532.155,False
2023-07-27,95940.05999999848,96099.5699999984,97652.63117899238,92769.99962004276,96590.96018134226,99644.38401732502,43,14,18,159.51000000000138,False
2023-07-28,96099.5699999984,94477.16999999838,96754.13438949101,91916.42767001646,94561.2367315629,96917.9133624141,30,9,9,-1622.3999999999999,False
2023-07-31,94477.16999999838,94968.56999999835,96830.87138282132,91989.32781368025,96749.53275294155,97766.11013636253,31,6,6,491.4,False
2023-08-01,94968.56999999835,94617.17999999833,96963.26616745681,92115.10285908397,95972.6120953994,97047.61623446425,29,4,6,-351.3899999999989,False
2023-08-02,94617.17999999833,94759.33499999832,96043.33135057728,91241.16478304841,95201.5995070162,96156.53254911746,27,5,4,142.15500000000196,False
2023-08-03,94759.33499999832,94429.58999999831,95820.93490988792,91029.88816439352,94884.44901321856,95968.38075300703,26,2,4,-329.7450000000008,False
2023-08-04,94429.58999999831,94429.58999999831,95207.20718794697,90446.84682854962,94667.94275312765,95819.15902937306,23,1,0,0.0,False
2023-08-07,94429.58999999831,94429.58999999831,94782.72869940546,90043.59226443518,94313.42573690235,96029.94956860604,23,0,0,0.0,False
2023-08-08,94429.58999999831,94468.1999999983,96029.94956860604,91228.45209017574,94997.97147566402,96370.87356686621,23,0,5,38.61000000000027,False
2023-08-09,94468.1999999983,94836.55499999829,95691.54485621938,90906.96761340841,94644.87199054963,95759.54019270478,18,0,1,368.35500000000025,False
2023-08-10,94836.55499999829,94528.45499999828,95413.60961695183,90642.92913610424,94613.06777074935,96623.64392104786,21,4,2,-308.1,False
2023-08-11,94528.45499999828,94138.45499999828,95698.11338237375,90913.20771325506,95189.11012813057,95958.3746871408,19,0,1,-390.00000000000006,False
2023-08-14,94138.45499999828,93726.80999999828,95672.1277558566,90888.52136806378,95372.3381009113,95921.0520170456,20,2,3,-411.64500000000044,False
2023-08-15,93726.80999999828,94545.41999999827,95900.87718155302,91105.83332247537,95394.65206881223,96153.80346104462,19,2,3,818.6099999999988,False
2023-08-16,94545.41999999827,95523.73499999825,95577.45996373141,90798.58696554483,95462.81803245883,95888.43112405493,17,1,3,978.314999999999,False
2023-08-17,95523.73499999825,95112.08999999825,95523.73499999825,90747.54824999835,94888.43624381974,95767.97514138567,15,2,3,-411.6450000000008,False
2023-08-18,95112.08999999825,94838.50499999824,95112.08999999825,90356.48549999834,94800.63117188204,95136.22119433487,10,0,5,-273.5850000000004,False
2023-08-21,94838.50499999824,94448.50499999824,94838.50499999824,90096.57974999833,94476.15856187048,95033.3519008641,10,2,1,-390.00000000000006,False
2023-08-22,94448.50499999824,94448.50499999824,95005.69636776333,90255.41154937516,94756.01266154213,95032.94124902367,10,1,0,0.0,False
2023-08-23,94448.50499999824,94530.40499999824,94765.23726231644,90026.97539920062,94810.7451364283,95561.62389537792,18,8,1,81.9,False
2023-08-24,94530.40499999824,95122.81499999821,95518.4399022305,90742.51790711898,95835.65897408483,97204.36206089487,26,9,6,592.410000000001,False
2023-08-25,95122.81499999821,95573.0699999982,95889.05892374994,91094.60597756245,95345.47193853703,96706.0769571203,23,3,2,450.25500000000125,False
2023-08-28,95573.0699999982,95573.0699999982,96465.19227103775,91641.93265748587,96574.8730058415,97097.06838201328,22,1,0,0.0,False
2023-08-29,95573.0699999982,95573.0699999982,97055.77981381858,92202.99082312765,96846.48699376584,98515.15271216535,27,5,0,0.0,False
2023-08-30,95573.0699999982,96001.67999999819,98378.2770858258,93459.36323153452,98280.95626185645,99661.10561509737,32,5,4,428.6099999999994,False
2023-08-31,96001.67999999819,96574.97999999815,99661.10561509737,94678.05033434251,97399.63627997402,100912.19870574574,34,7,7,573.3,False
2023-09-01,96574.97999999815,97189.03499999813,97399.63627997402,92529.65446597531,97355.30018870524,99231.61079503839,34,6,4,614.054999999997,False
2023-09-04,97189.03499999813,96777.38999999812,99054.5067750319,94101.7814362803,98336.40562529393,99468.30585289795,32,2,3,-411.6449999999989,False
2023-09-05,96777.38999999812,97820.05499999809,98764.43376963839,93826.21208115647,98338.82021959334,101793.02650559694,39,10,8,1042.6650000000031,False
2023-09-06,97820.05499999809,98434.10999999807,100875.17381257276,95831.41512194413,99724.1212926387,101371.59126528763,32,1,4,614.0550000000003,False
2023-09-07,98434.10999999807,98516.00999999806,100318.05307164113,95302.15041805907,98671.42823875912,100556.65868159331,30,2,1,81.9,False
2023-09-08,98516.00999999806,99211.96499999803,99655.97381911484,94673.1751281591,99337.93734565766,100674.73324003733,33,4,5,695.9549999999994,False
2023-09-11,99211.96499999803,97671.464999998,99947.70823388448,94950.32282219025,97168.59709312768,99959.2226951187,33,5,10,-1540.5000000000002,False
2023-09-12,97671.464999998,96501.464999998,97671.464999998,92787.8917499981,96592.91412005328,97405.54449734425,30,7,3,-1170.0000000000002,False
2023-09-13,96501.464999998,96193.364999998,97299.37506864542,92434.40631521314,96361.82904098759,97859.36063884707,28,2,2,-308.1,False
2023-09-14,96193.364999998,93073.364999998,96361.82904098759,91543.73758893821,94418.2775295392,96323.80216450726,33,6,8,-3120.0000000000005,False
2023-09-15,93073.364999998,93073.364999998,94809.13849015508,90068.68156564732,94555.68600118061,95426.53105481053,26,1,0,0.0,False
2023-09-18,93073.364999998,93810.07499999799,95048.09290733635,90295.68826196954,94807.42868293184,95245.15340939675,26,0,2,736.7099999999996,False
2023-09-19,93810.07499999799,94546.78499999798,95245.15340939675,90482.8957389269,94916.20673967907,95505.0613698089,24,0,2,736.710000000002,False
2023-09-20,94546.78499999798,94871.84999999797,95247.14489583079,90484.78765103925,95128.98054659987,96095.38586349551,24,2,5,325.0649999999989,False
