ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,sl,tp,partial
1000005_partial_1420173900,AUD_USD,sell,0.02,0.8171121476477223,0.8129201006720792,2015-01-02 00:30:00+00:00,2015-01-02 04:45:00+00:00,8.384093951286253,0.8254962415990086,0,True
1000001_partial_1420196400,GBP_USD,sell,0.01,1.5541780242621683,1.5443862787822378,2015-01-02 05:00:00+00:00,2015-01-02 11:00:00+00:00,9.791745479930558,1.5737615152220295,0,True
1000006_partial_1420198200,NZD_USD,sell,0.02,0.7783436580546967,0.773459404146764,2015-01-02 01:00:00+00:00,2015-01-02 11:30:00+00:00,9.768507815865577,0.7881121658705623,0,True
1000004_partial_1420211700,USD_CAD,buy,0.02,1.1649794098206594,1.1712801686226688,2015-01-02 04:30:00+00:00,2015-01-02 15:15:00+00:00,12.601517604018841,1.1523778922166406,0,True
1000019_partial_1420211700,NZD_CAD,buy,0.02,0.9003164439382365,0.9048181588747897,2015-01-02 12:15:00+00:00,2015-01-02 15:15:00+00:00,9.003429873106315,0.8913130140651302,0,True
1000012,GBP_JPY,buy,0.08,186.739,184.592,2015-01-02 00:00:00+00:00,2015-01-02 16:00:00+00:00,-171.7599999999993,184.2558592092439,0,
1000001,GBP_USD,sell,0.08,1.5541780242621683,1.53772,2015-01-02 05:00:00+00:00,2015-01-02 16:00:00+00:00,131.66419409734684,1.563969769742099,0,
1000015,AUD_CHF,sell,0.12,0.81026,0.81207,2015-01-02 11:00:00+00:00,2015-01-02 16:00:00+00:00,-21.719999999999736,0.8252960627721215,0,
1000009_partial_1420214400,EUR_CHF,sell,0.51,1.2027777215865316,1.20196,2015-01-02 02:00:00+00:00,2015-01-02 16:00:00+00:00,41.70380091311698,1.2045375770947562,0,True
1000004_partial_1420408800,USD_CAD,buy,0.1,1.1649794098206594,1.17884107918508,2015-01-02 04:30:00+00:00,2015-01-04 22:00:00+00:00,138.61669364420683,1.15867865101865,0,True
1000004_partial_1420409700,USD_CAD,buy,0.02,1.1649794098206594,1.181361382705884,2015-01-02 04:30:00+00:00,2015-01-04 22:15:00+00:00,32.76394577044916,1.1769508515444773,0,True
1000005_partial_1420411500,AUD_USD,sell,0.13,0.8171121476477223,0.8078896443013075,2015-01-02 00:30:00+00:00,2015-01-04 22:45:00+00:00,119.89254350339284,0.8213041946233655,0,True
1000006_partial_1420411500,NZD_USD,sell,0.11,0.7783436580546967,0.7675982994572446,2015-01-02 01:00:00+00:00,2015-01-04 22:45:00+00:00,118.198944571974,0.7832279119626295,0,True
1000005_partial_1420412400,AUD_USD,sell,0.03,0.8171121476477223,0.8062128255110502,2015-01-02 00:30:00+00:00,2015-01-04 23:00:00+00:00,32.69796641001632,0.8091472583940004,0,True
1000009_partial_1420415100,EUR_CHF,sell,0.1,1.2027777215865316,1.2018977938324193,2015-01-02 02:00:00+00:00,2015-01-04 23:45:00+00:00,8.799277541122752,1.2045375770947562,0,True
1000005,AUD_USD,sell,0.03,0.8171121476477223,0.8078896443013075,2015-01-02 00:30:00+00:00,2015-01-05 00:00:00+00:00,27.6675100392445,0.8078896443013075,0,
1000004,USD_CAD,buy,0.030000000000000016,1.1649794098206594,1.17884107918508,2015-01-02 04:30:00+00:00,2015-01-05 00:00:00+00:00,41.58500809326207,1.17884107918508,0,
1000006_partial_1420425900,NZD_USD,sell,0.03,0.7783436580546967,0.7656445978940715,2015-01-02 01:00:00+00:00,2015-01-05 02:45:00+00:00,38.097180481875824,0.7690635756296245,0,True
