ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,swap,sl,tp,partial,mfe_r,mae_r
1000001_partial_1735814700,GBP_USD,sell,0.3,1.25346,1.2461873405668085,2025-01-02 03:00:00+00:00,2025-01-02 10:45:00+00:00,218.17978299574656,0.0,1.2646487068202947,0,True,,
1000013_partial_1735822800,GBP_CAD,sell,0.27,1.801768,1.7899371452885333,2025-01-02 03:30:00+00:00,2025-01-02 13:00:00+00:00,319.4330772096015,0.0,1.819969314940718,0,True,,
1000006_partial_1735835400,EUR_GBP,sell,0.57,0.831774,0.8287166785714286,2025-01-02 13:15:00+00:00,2025-01-02 16:30:00+00:00,174.26732142856991,0.0,0.8364775714285715,0,True,,
1000015,AUD_CHF,sell,2.85,0.56185,0.56548,2025-01-02 00:00:00+00:00,2025-01-02 22:00:00+00:00,-1034.550000000006,0.0,0.5679425285029366,0,,0.1,0.829
1000016,AUD_CAD,sell,2.99,0.8934,0.8929,2025-01-02 02:45:00+00:00,2025-01-02 22:00:00+00:00,149.49999999998354,0.0,0.9014496702812764,0,,0.102,0.472
1000017,AUD_NZD,buy,3.65,1.1073510000000002,1.1082,2025-01-02 05:45:00+00:00,2025-01-02 22:00:00+00:00,309.8849999999553,0.0,1.0990934023705594,0,,0.212,0.205
1000007,EUR_JPY,buy,0.88,162.4837,161.621,2025-01-02 06:30:00+00:00,2025-01-02 22:00:00+00:00,-759.1759999999908,0.0,158.97171439424486,0,,0.033,0.452
1000010,EUR_NZD,buy,1.3,1.83498,1.8348,2025-01-02 15:15:00+00:00,2025-01-02 22:00:00+00:00,-23.40000000000897,0.0,1.8080967035415696,0,,0.049,0.259
1000018,NZD_CHF,sell,1.62,0.51044,0.51024,2025-01-02 15:15:00+00:00,2025-01-02 22:00:00+00:00,32.39999999999643,0.0,0.5198234083162362,0,,0.07,0.09
1000001,GBP_USD,sell,0.9099999999999999,1.25346,1.23792,2025-01-02 03:00:00+00:00,2025-01-02 22:00:00+00:00,1414.1400000000099,0.0,1.2545788706820296,0,,1.631,0.055
1000013,GBP_CAD,sell,0.8,1.801768,1.78312,2025-01-02 03:30:00+00:00,2025-01-02 22:00:00+00:00,1491.84,0.0,1.8035881314940718,0,,1.162,0.124
1000006,EUR_GBP,sell,1.7200000000000002,0.831774,0.82905,2025-01-02 13:15:00+00:00,2025-01-02 22:00:00+00:00,468.52800000001025,0.0,0.8322443571428572,0,,0.887,0.163
1000014_partial_1735855200,AUD_JPY,buy,1.27,97.1458,97.618,2025-01-02 07:45:00+00:00,2025-01-02 22:00:00+00:00,599.6940000000011,0.0,95.31479224506738,0,True,,
1000036,AUD_CAD,sell,0.8300000000000001,0.893895,0.8985,2025-01-03 00:15:00+00:00,2025-01-03 19:30:00+00:00,-382.21499999999753,0.0,0.9014729081183281,0,,0.104,0.651
1000014_partial_1735932600,AUD_JPY,buy,0.13,97.1458,97.734,2025-01-02 07:45:00+00:00,2025-01-03 19:30:00+00:00,76.46600000000007,0.0,95.31479224506738,0,True,,
1000034_partial_1735932600,GBP_NZD,buy,0.47,2.2130400000000003,2.21577,2025-01-03 00:00:00+00:00,2025-01-03 19:30:00+00:00,128.30999999998483,0.0,2.196977142857143,0,True,,
1000030_partial_1735932600,EUR_NZD,buy,0.39,1.83691,1.83683,2025-01-03 08:15:00+00:00,2025-01-03 19:30:00+00:00,-3.1200000000031203,0.0,1.8082533675743147,0,True,,
1000037_partial_1735932600,AUD_NZD,buy,0.27,1.10774,1.1085,2025-01-03 14:45:00+00:00,2025-01-03 19:30:00+00:00,20.520000000002536,0.0,1.0991313022012337,0,True,,
1000034,GBP_NZD,buy,1.09,2.2130400000000003,2.21412,2025-01-03 00:00:00+00:00,2025-01-05 22:00:00+00:00,117.71999999994831,0.0,2.196977142857143,0,,0.213,0.26
1000030,EUR_NZD,buy,0.91,1.83691,1.83612,2025-01-03 08:15:00+00:00,2025-01-05 22:00:00+00:00,-71.89000000000624,0.0,1.8082533675743147,0,,0.053,0.068
1000037,AUD_NZD,buy,0.63,1.10774,1.10666,2025-01-03 14:45:00+00:00,2025-01-05 22:00:00+00:00,-68.0399999999981,0.0,1.0991313022012337,0,,0.107,0.163
1000014_partial_1736114400,AUD_JPY,buy,0.22,97.1458,97.622,2025-01-02 07:45:00+00:00,2025-01-05 22:00:00+00:00,104.76400000000126,0.0,95.31479224506738,0,True,,
1000014,AUD_JPY,buy,0.06999999999999992,97.1458,98.3359550407062,2025-01-02 07:45:00+00:00,2025-01-06 08:15:00+00:00,83.31085284943404,0.0,95.31479224506738,0,,0.701,0.05
1000052,EUR_JPY,buy,0.9400000000000001,162.386,163.935,2025-01-06 00:00:00+00:00,2025-01-06 11:30:00+00:00,1456.0600000000063,0.0,158.9813455746295,0,,0.481,0.023
1000065,EUR_JPY,buy,1.04,162.375,163.935,2025-01-06 01:00:00+00:00,2025-01-06 11:30:00+00:00,1622.4000000000024,0.0,158.99944908037023,0,,0.489,0.007
1000056,EUR_NZD,buy,0.24,1.8358100000000002,1.83698,2025-01-06 02:00:00+00:00,2025-01-06 11:30:00+00:00,28.07999999999744,0.0,1.8081920556047206,0,,0.147,0.124
1000049,AUD_USD,sell,1.72,0.62457,0.62834,2025-01-06 08:45:00+00:00,2025-01-06 11:30:00+00:00,-648.4400000000087,0.0,0.6366550111736867,0,,0.095,0.352
1000048,USD_CHF,buy,1.24,0.9046,0.9021,2025-01-06 11:00:00+00:00,2025-01-06 11:30:00+00:00,-309.99999999999335,0.0,0.8892468667368238,0,,0.0,0.22
1000077,AUD_USD,sell,1.9100000000000001,0.6255959999999999,0.62834,2025-01-06 11:00:00+00:00,2025-01-06 11:30:00+00:00,-524.1040000000153,0.0,0.6365027043408934,0,,0.0,0.296
1000045,EUR_USD,sell,2.58,1.03901,1.04176,2025-01-06 11:15:00+00:00,2025-01-06 11:30:00+00:00,-709.5000000000078,0.0,1.047092142857143,0,,0.0,0.528
