symbol,direction,fill_time,fill_price,exit_time,exit_price,lot_size,risk_usd,commission,realized_r,realized_pnl,tp1_hit,tp2_hit,tp3_hit
GBP_CAD,bearish,2023-01-03T00:00:00+00:00,1.63626,2023-01-03T01:00:00+00:00,1.63626,0.02,109.14,0.08,0.20926699651823344,22.839399999999998,True,False,False
GBP_CHF,bearish,2023-01-03T00:00:00+00:00,1.11375,2023-01-03T01:00:00+00:00,1.11375,0.05,124.88,0.2,0.20839846252402305,26.0248,True,False,False
GBP_JPY,bearish,2023-01-03T00:00:00+00:00,157.442,2023-01-03T01:00:00+00:00,157.442,0.01,106.34,0.04,0.20962384803460596,22.2914,True,False,False
NZD_JPY,bearish,2023-01-03T00:00:00+00:00,82.568,2023-01-03T01:00:00+00:00,82.568,0.02,105.15,0.08,0.20923918212077983,22.0015,True,False,False
EUR_NZD,bullish,2023-01-03T00:00:00+00:00,1.688,2023-01-03T02:00:00+00:00,1.688,0.02,105.14,0.08,0.20923910975841734,21.999399999999998,True,False,False
NZD_CHF,bearish,2023-01-03T00:00:00+00:00,0.58407,2023-01-03T02:00:00+00:00,0.58407,0.07,136.86,0.28,0.20795411369282474,28.460599999999996,True,False,False
NZD_USD,bearish,2023-01-02T00:00:00+00:00,0.63433,2023-01-03T03:00:00+00:00,0.63433,0.07,114.52,0.28,0.20755501222493883,23.769199999999994,True,False,False
AUD_NZD,bullish,2023-01-03T00:00:00+00:00,1.07508,2023-01-03T03:00:00+00:00,1.0731363268638567,0.04,125.42,0.16,0.5201524130350331,65.23751564285385,True,True,False
GBP_NZD,bearish,2023-01-03T00:00:00+00:00,1.90686,2023-01-03T05:00:00+00:00,1.90686,0.04,119.8,0.16,0.2086644407345576,24.997999999999998,True,False,False
XAU_USD,bullish,2023-01-02T23:00:00+00:00,1829.455,2023-01-03T06:00:00+00:00,1843.2894729783482,0.01,93.19,0.04,0.7052947397863981,65.72641680069444,True,True,True
CAD_CHF,bearish,2023-01-02T00:00:00+00:00,0.68342,2023-01-03T08:00:00+00:00,0.685995555208027,0.05,119.26,0.2,0.47935044755281037,57.167334375148165,True,True,False
USD_CHF,bearish,2023-01-02T00:00:00+00:00,0.92436,2023-01-03T08:00:00+00:00,0.9293921680333246,0.03,103.23,0.12,0.44293959301916963,45.724654187368884,True,True,False
USD_JPY,bearish,2023-01-02T00:00:00+00:00,130.942,2023-01-03T08:00:00+00:00,130.942,0.03,128.44,0.12,0.20906571161631887,26.852399999999996,True,False,False
GBP_USD,bearish,2023-01-03T00:00:00+00:00,1.20542,2023-01-03T09:00:00+00:00,1.1936331242685765,0.07,137.83,0.28,0.8431951811706423,116.21759182074963,True,True,False
NZD_CAD,bearish,2023-01-03T00:00:00+00:00,0.8581,2023-01-03T09:00:00+00:00,0.8483463326561222,0.06,135.51,0.24,0.7899075239835468,107.04036857501042,True,True,False
EUR_GBP,bullish,2023-01-02T00:00:00+00:00,0.88559,2023-01-03T12:00:00+00:00,0.8819576225521554,0.04,129.81,0.16,0.4761348305076086,61.80706234819267,True,True,False
ETH_USD,bearish,2023-01-02T00:00:00+00:00,1201.103271484375,2023-01-04T00:00:00+00:00,1242.2665900989975,0.03,123.49,0.12,-0.997620119200916,-123.19610852012111,False,False,False
SPX500_USD,bearish,2023-01-03T00:00:00+00:00,3853.2900390625,2023-01-04T00:00:00+00:00,3853.2900390625,0.4,129.19,0.0,0.20999999999999996,27.129899999999996,True,False,False
AUD_CAD,bullish,2023-01-04T00:00:00+00:00,0.921,2023-01-04T01:00:00+00:00,0.921,0.08,133.32,0.32,0.20759975997599758,27.677199999999996,True,False,False
EUR_GBP,bullish,2023-01-04T00:00:00+00:00,0.88062,2023-01-04T01:00:00+00:00,0.88062,0.05,137.32,0.2,0.2085435479172735,28.637199999999996,True,False,False
EUR_NZD,bullish,2023-01-04T00:00:00+00:00,1.68626,2023-01-04T01:00:00+00:00,1.68626,0.03,152.48,0.12,0.20921301154249736,31.900799999999993,True,False,False
GBP_CAD,bearish,2023-01-04T00:00:00+00:00,1.63752,2023-01-04T01:00:00+00:00,1.63752,0.03,160.42,0.12,0.20925196359556164,33.5682,True,False,False
GBP_USD,bearish,2023-01-04T00:00:00+00:00,1.19898,2023-01-04T01:00:00+00:00,1.19898,0.05,130.56,0.2,0.20846813725490193,27.217599999999997,True,False,False
NZD_CAD,bearish,2023-01-04T00:00:00+00:00,0.85515,2023-01-04T01:00:00+00:00,0.85515,0.05,128.49,0.2,0.20844345863491323,26.7829,True,False,False
NZD_CHF,bearish,2023-01-04T00:00:00+00:00,0.58522,2023-01-04T01:00:00+00:00,0.58522,0.07,128.38,0.28,0.20781897491821152,26.679799999999993,True,False,False
USD_CHF,bearish,2023-01-04T00:00:00+00:00,0.93466,2023-01-04T01:00:00+00:00,0.93466,0.06,147.27,0.24,0.20837034019148504,30.686700000000002,True,False,False
XAU_USD,bullish,2023-01-04T00:00:00+00:00,1838.755,2023-01-04T01:00:00+00:00,1838.755,0.02,143.52,0.08,0.20944258639910815,30.059200000000004,True,False,False
NZD_JPY,bearish,2023-01-04T00:00:00+00:00,82.036,2023-01-04T07:00:00+00:00,82.21471161118006,0.02,116.29,0.08,0.5460058476696208,63.4950200255002,True,True,False
EUR_AUD,bullish,2023-01-02T00:00:00+00:00,1.57134,2023-01-04T08:00:00+00:00,1.5455959499981848,0.05,128.72,0.2,-1.1720544182179056,-150.86684471300882,False,False,False
USD_CAD,bullish,2023-01-03T00:00:00+00:00,1.35744,2023-01-04T08:00:00+00:00,1.35744,0.12,126.26,0.48,0.2061983209250752,26.034599999999998,True,False,False
AUD_NZD,bullish,2023-01-04T00:00:00+00:00,1.07702,2023-01-04T10:00:00+00:00,1.0860881913638991,0.04,133.88,0.16,0.7926461834842611,106.11947104487287,True,True,True
GBP_JPY,bearish,2023-01-04T00:00:00+00:00,157.09,2023-01-04T10:00:00+00:00,157.58999153650058,0.01,110.43,0.04,0.5347805291762161,59.05581383692955,True,True,False
AUD_USD,bullish,2023-01-04T00:00:00+00:00,0.67434,2023-01-04T12:00:00+00:00,0.6857913163693696,0.11,131.81,0.44,0.9258222248925593,122.03262746308825,True,True,False
CAD_CHF,bearish,2023-01-04T00:00:00+00:00,0.68436,2023-01-04T13:00:00+00:00,0.6856402607982596,0.06,139.41,0.24,0.5254182221165798,73.2485543452724,True,True,False
CAD_JPY,bearish,2023-01-02T00:00:00+00:00,96.801,2023-01-04T14:00:00+00:00,96.801,0.05,110.57,0.2,0.20819119110066023,23.0197,True,False,False
USD_JPY,bearish,2023-01-04T00:00:00+00:00,131.02,2023-01-04T14:00:00+00:00,131.02,0.06,142.16,0.24,0.20831176139561058,29.613599999999998,True,False,False
CHF_JPY,bearish,2023-01-02T00:00:00+00:00,141.672,2023-01-04T15:00:00+00:00,141.672,0.03,116.5,0.12,0.20896995708154503,24.344999999999995,True,False,False
GBP_CHF,bearish,2023-01-04T00:00:00+00:00,1.12067,2023-01-04T15:00:00+00:00,1.12067,0.08,143.31,0.32,0.20776707836159372,29.7751,True,False,False
GBP_NZD,bearish,2023-01-04T00:00:00+00:00,1.9149,2023-01-04T15:00:00+00:00,1.9149,0.06,131.33,0.24,0.208172542450316,27.3393,True,False,False
EUR_JPY,bearish,2023-01-02T00:00:00+00:00,140.03824999999998,2023-01-04T16:00:00+00:00,140.03824999999998,0.04,121.17,0.16,0.20867954114054632,25.2857,True,False,False
AUD_JPY,bearish,2023-01-03T01:00:00+00:00,88.569432,2023-01-04T17:00:00+00:00,90.81521761669528,0.06,134.75,0.24,-1.0017810760667905,-134.99,False,False,False
GBP_AUD,bearish,2023-01-04T00:00:00+00:00,1.77802,2023-01-04T17:00:00+00:00,1.7615449327744521,0.04,143.76,0.16,0.7999159617373188,114.99591865935695,True,True,False
EUR_CAD,bullish,2023-01-04T06:00:00+00:00,1.4430606400000001,2023-01-04T17:00:00+00:00,1.4301076919770037,0.11,142.48,0.44,-1.0030881527231892,-142.92,False,False,False
AUD_NZD,bullish,2023-01-05T00:00:00+00:00,1.08439,2023-01-05T00:00:00+00:00,1.0857534141307577,0.03,122.02,0.12,0.603073428928282,73.58701979782896,True,True,True
AUD_USD,bullish,2023-01-05T00:00:00+00:00,0.68309,2023-01-05T01:00:00+00:00,0.68309,0.07,145.5,0.28,0.2080756013745704,30.274999999999995,True,False,False
CAD_CHF,bearish,2023-01-05T00:00:00+00:00,0.68819,2023-01-05T01:00:00+00:00,0.68819,0.07,135.73,0.28,0.2079370809695719,28.22329999999999,True,False,False
EUR_GBP,bullish,2023-01-05T00:00:00+00:00,0.88036,2023-01-05T01:00:00+00:00,0.88036,0.05,136.22,0.2,0.2085317868154456,28.4062,True,False,False
EUR_NZD,bullish,2023-01-05T00:00:00+00:00,1.68739,2023-01-05T01:00:00+00:00,1.68739,0.03,155.26,0.12,0.20922710292412727,32.4846,True,False,False
GBP_AUD,bearish,2023-01-05T00:00:00+00:00,1.76744,2023-01-05T01:00:00+00:00,1.76744,0.03,139.37,0.12,0.2091389825643969,29.147699999999997,True,False,False
GBP_JPY,bearish,2023-01-05T00:00:00+00:00,159.237,2023-01-05T01:00:00+00:00,159.237,0.02,177.45,0.08,0.20954916877993798,37.18449999999999,True,False,False
NZD_CAD,bearish,2023-01-05T00:00:00+00:00,0.84974,2023-01-05T01:00:00+00:00,0.84974,0.06,140.93,0.24,0.20829702689278368,29.355300000000003,True,False,False
NZD_CHF,bearish,2023-01-05T00:00:00+00:00,0.58479,2023-01-05T01:00:00+00:00,0.58479,0.07,131.04,0.28,0.20786324786324784,27.238399999999995,True,False,False
NZD_JPY,bearish,2023-01-05T00:00:00+00:00,83.078,2023-01-05T01:00:00+00:00,83.078,0.03,142.97,0.12,0.20916066307616982,29.903699999999997,True,False,False
USD_CHF,bearish,2023-01-05T00:00:00+00:00,0.92834,2023-01-05T01:00:00+00:00,0.92834,0.04,123.87,0.16,0.20870832324210864,25.8527,True,False,False
XAU_USD,bullish,2023-01-05T00:00:00+00:00,1855.205,2023-01-05T01:00:00+00:00,1855.205,0.02,176.41,0.08,0.20954651096876592,36.9661,True,False,False
XAG_USD,bullish,2023-01-02T23:00:00+00:00,24.1043,2023-01-05T08:00:00+00:00,23.56822840609084,0.01,1600.84,0.04,0.42216210158548506,675.8139787021079,True,True,False
AUD_CAD,bullish,2023-01-05T00:00:00+00:00,0.92145,2023-01-05T13:00:00+00:00,0.92145,0.08,136.65,0.32,0.20765825100622023,28.376499999999997,True,False,False
USD_JPY,bearish,2023-01-05T01:00:00+00:00,131.763984,2023-01-05T13:00:00+00:00,133.40665168895978,0.09,147.84,0.36,-1.002435064935065,-148.20000000000002,False,False,False
GBP_CAD,bearish,2023-01-05T00:00:00+00:00,1.62863,2023-01-05T15:00:00+00:00,1.6142053316492624,0.05,142.94,0.2,0.8150891325256292,116.50884060321343,True,True,False
EUR_USD,bearish,2023-01-03T07:00:00+00:00,1.06447282,2023-01-05T16:00:00+00:00,1.0528349734590885,0.13,137.54,0.52,0.9512192816635145,130.83069999999978,True,True,False
GBP_USD,bearish,2023-01-05T00:00:00+00:00,1.20734,2023-01-05T18:00:00+00:00,1.1933770546681988,0.08,144.02,0.32,0.8888304117306806,128.00935589745262,True,True,False
NAS100_USD,bearish,2023-01-03T00:00:00+00:00,10562.0595703125,2023-01-06T00:00:00+00:00,10568.108183733642,0.07,124.87,0.0,0.5674993794650468,70.8636475138004,True,True,False
SPX500_USD,bearish,2023-01-05T00:00:00+00:00,3839.739990234375,2023-01-06T00:00:00+00:00,3839.739990234375,0.41,137.91,0.0,0.20999999999999996,28.961099999999995,True,False,False
CAD_CHF,bearish,2023-01-06T00:00:00+00:00,0.69034,2023-01-06T01:00:00+00:00,0.69034,0.08,138.14,0.32,0.20768350948313302,28.689399999999992,True,False,False
EUR_NZD,bullish,2023-01-06T00:00:00+00:00,1.68718,2023-01-06T01:00:00+00:00,1.68718,0.03,154.91,0.12,0.20922535665870504,32.4111,True,False,False
GBP_AUD,bearish,2023-01-06T00:00:00+00:00,1.76107,2023-01-06T01:00:00+00:00,1.76107,0.03,157.56,0.12,0.20923838537699926,32.967600000000004,True,False,False
GBP_CAD,bearish,2023-01-06T00:00:00+00:00,1.616,2023-01-06T01:00:00+00:00,1.616,0.03,123.75,0.12,0.209030303030303,25.867499999999996,True,False,False
GBP_JPY,bearish,2023-01-06T00:00:00+00:00,159.248,2023-01-06T01:00:00+00:00,159.248,0.02,176.61,0.08,0.20954702451729798,37.0081,True,False,False
GBP_USD,bearish,2023-01-06T00:00:00+00:00,1.19249,2023-01-06T01:00:00+00:00,1.19249,0.04,133.11,0.16,0.2087979866276012,27.7931,True,False,False
NZD_CAD,bearish,2023-01-06T00:00:00+00:00,0.84574,2023-01-06T01:00:00+00:00,0.84574,0.05,137.6,0.2,0.20854651162790694,28.695999999999994,True,False,False
NZD_CHF,bearish,2023-01-06T00:00:00+00:00,0.58385,2023-01-06T01:00:00+00:00,0.58385,0.07,137.93,0.28,0.20796998477488576,28.685299999999994,True,False,False
NZD_JPY,bearish,2023-01-06T00:00:00+00:00,83.341,2023-01-06T01:00:00+00:00,83.341,0.03,134.77,0.12,0.2091095941233212,28.1817,True,False,False
USD_CHF,bearish,2023-01-06T00:00:00+00:00,0.9355,2023-01-06T01:00:00+00:00,0.9355,0.06,143.88,0.24,0.20833194328607169,29.974799999999995,True,False,False
XAG_USD,bearish,2023-01-06T00:00:00+00:00,23.272,2023-01-06T01:00:00+00:00,23.272,0.01,761.76,0.04,0.2099474900231044,159.9296,True,False,False
AUD_NZD,bullish,2023-01-06T00:00:00+00:00,1.085,2023-01-06T03:00:00+00:00,1.0856724327939165,0.03,123.72,0.12,0.5858755215181695,72.48451952222793,True,True,True
XAU_USD,bullish,2023-01-06T00:00:00+00:00,1834.415,2023-01-06T09:00:00+00:00,1834.415,0.02,134.88,0.08,0.20940688018979833,28.244799999999998,True,False,False
NZD_USD,bearish,2023-01-04T00:00:00+00:00,0.62613,2023-01-06T13:00:00+00:00,0.62613,0.08,142.22,0.32,0.20774996484320066,29.546199999999995,True,False,False
AUD_CAD,bullish,2023-01-06T00:00:00+00:00,0.9176,2023-01-06T14:00:00+00:00,0.9176,0.11,146.21,0.44,0.20699062991587439,30.264099999999996,True,False,False
GBP_CHF,bearish,2023-01-05T00:00:00+00:00,1.12084,2023-01-06T15:00:00+00:00,1.12084,0.08,142.4,0.32,0.207752808988764,29.583999999999996,True,False,False
EUR_GBP,bullish,2023-01-06T00:00:00+00:00,0.88298,2023-01-06T15:00:00+00:00,0.8820286722310696,0.05,149.54,0.2,0.5445155224443692,81.42685122633097,True,True,False
BTC_USD,bearish,2023-01-02T00:00:00+00:00,16625.509765625,2023-01-09T00:00:00+00:00,17124.373493905787,0.24,119.73,0.0,-1.412433089857102,-169.11061384859084,False,False,False
AUD_CHF,bearish,2023-01-02T04:00:00+00:00,0.62921,2023-01-09T00:00:00+00:00,0.6396827178485359,0.12,125.67,0.48,-1.0038195273334924,-126.15,False,False,False
AUD_NZD,bullish,2023-01-09T00:00:00+00:00,1.08464,2023-01-09T00:00:00+00:00,1.0853608977755522,0.04,162.9,0.16,0.5872809962030617,95.66807428147875,True,True,True
AUD_CAD,bullish,2023-01-09T00:00:00+00:00,0.9267,2023-01-09T01:00:00+00:00,0.9257103443522581,0.07,155.97,0.28,0.5340414091373554,83.29443858315332,True,True,False
CAD_CHF,bearish,2023-01-09T00:00:00+00:00,0.69037,2023-01-09T01:00:00+00:00,0.69037,0.08,137.85,0.32,0.20767863619876675,28.628499999999995,True,False,False
EUR_GBP,bullish,2023-01-09T00:00:00+00:00,0.88044,2023-01-09T01:00:00+00:00,0.88044,0.05,136.71,0.2,0.20853704922829344,28.509099999999997,True,False,False
GBP_JPY,bearish,2023-01-09T00:00:00+00:00,159.639,2023-01-09T01:00:00+00:00,159.639,0.02,168.68,0.08,0.20952572919136825,35.3428,True,False,False
GBP_USD,bullish,2023-01-09T00:00:00+00:00,1.21092,2023-01-09T01:00:00+00:00,1.21092,0.04,136.37,0.16,0.20882672141966707,28.4777,True,False,False
XAU_USD,bullish,2023-01-09T00:00:00+00:00,1868.615,2023-01-09T01:00:00+00:00,1868.615,0.01,102.04,0.04,0.2096079968639749,21.3884,True,False,False
GBP_CAD,bearish,2023-01-09T00:00:00+00:00,1.62632,2023-01-09T13:00:00+00:00,1.62632,0.05,153.95,0.2,0.208700876908087,32.12949999999999,True,False,False
USD_CAD,bearish,2023-01-05T00:00:00+00:00,1.34894,2023-01-09T14:00:00+00:00,1.3394406989929366,0.06,145.28,0.24,0.7754474314799729,112.65700284541046,True,True,False
USD_CHF,bearish,2023-01-09T00:00:00+00:00,0.9272,2023-01-09T17:00:00+00:00,0.9200448528803479,0.08,148.42,0.32,0.7724111288646095,114.64125974608532,True,True,False
GBP_NZD,bearish,2023-01-05T06:00:00+00:00,1.91252,2023-01-09T20:00:00+00:00,1.91252,0.07,139.06,0.28,0.20798648065583197,28.922599999999996,True,False,False
GBP_AUD,bearish,2023-01-09T00:00:00+00:00,1.75496,2023-01-09T20:00:00+00:00,1.7621075588804462,0.02,116.98,0.08,0.46698936463320406,54.62841587479221,True,True,False
GBP_CHF,bearish,2023-01-09T00:00:00+00:00,1.12275,2023-01-09T21:00:00+00:00,1.12275,0.09,142.47,0.36,0.20747315224257737,29.558699999999998,True,False,False
NZD_USD,bullish,2023-01-09T00:00:00+00:00,0.63616,2023-01-09T22:00:00+00:00,0.63616,0.07,154.11,0.28,0.20818311595613523,32.0831,True,False,False
NAS100_USD,bearish,2023-01-09T00:00:00+00:00,10662.099609375,2023-01-10T00:00:00+00:00,10662.099609375,0.09,151.65,0.0,0.20999999999999996,31.846499999999995,True,False,False
SPX500_USD,bullish,2023-01-09T00:00:00+00:00,3910.820068359375,2023-01-10T00:00:00+00:00,3910.820068359375,0.94,144.71,0.0,0.21,30.3891,True,False,False
XAG_USD,bullish,2023-01-09T00:00:00+00:00,23.946,2023-01-10T00:00:00+00:00,23.572981157659502,0.01,1523.85,0.04,0.4674688636185097,712.352427825066,True,True,False
AUD_CHF,bullish,2023-01-10T00:00:00+00:00,0.63686,2023-01-10T01:00:00+00:00,0.63686,0.08,151.68,0.32,0.20789029535864975,31.532799999999995,True,False,False
AUD_NZD,bullish,2023-01-10T00:00:00+00:00,1.08456,2023-01-10T01:00:00+00:00,1.0852660071160076,0.04,162.39,0.16,0.5869623082088544,95.31680923003586,True,True,True
CAD_CHF,bearish,2023-01-10T00:00:00+00:00,0.68796,2023-01-10T01:00:00+00:00,0.68796,0.08,156.31,0.32,0.20795278613012602,32.5051,True,False,False
EUR_GBP,bullish,2023-01-10T00:00:00+00:00,0.88118,2023-01-10T01:00:00+00:00,0.88118,0.05,140.12,0.2,0.20857265201256067,29.2252,True,False,False
GBP_AUD,bearish,2023-01-10T00:00:00+00:00,1.76158,2023-01-10T01:00:00+00:00,1.76158,0.03,154.9,0.12,0.20922530664945124,32.409,True,False,False
USD_CAD,bearish,2023-01-10T00:00:00+00:00,1.33946,2023-01-10T01:00:00+00:00,1.33946,0.05,167.81,0.2,0.20880817591323517,35.040099999999995,True,False,False
XAU_USD,bullish,2023-01-10T00:00:00+00:00,1870.765,2023-01-10T01:00:00+00:00,1870.765,0.01,104.05,0.04,0.2096155694377703,21.810499999999998,True,False,False
AUD_CAD,bullish,2023-01-10T00:00:00+00:00,0.92572,2023-01-10T02:00:00+00:00,0.9256096984596197,0.07,148.47,0.28,0.5642717623256363,83.77742855248721,True,True,False
GBP_JPY,bearish,2023-01-10T00:00:00+00:00,160.343,2023-01-10T02:00:00+00:00,160.343,0.02,153.76,0.08,0.2094797086368366,32.209599999999995,True,False,False
AUD_USD,bullish,2023-01-06T00:00:00+00:00,0.67714,2023-01-10T12:00:00+00:00,0.6861196249127827,0.09,135.73,0.36,0.8416492369929023,114.23705093704662,True,True,False
NZD_CAD,bearish,2023-01-09T00:00:00+00:00,0.85442,2023-01-10T14:00:00+00:00,0.85442,0.08,149.57,0.32,0.20786053352945105,31.089699999999993,True,False,False
BTC_USD,bullish,2023-01-10T00:00:00+00:00,17192.94921875,2023-01-11T00:00:00+00:00,17761.06750067613,0.17,149.66,0.0,0.9818372208611783,146.94175847408394,True,True,True
ETH_USD,bullish,2023-01-11T00:00:00+00:00,1336.48681640625,2023-01-11T00:00:00+00:00,1377.8519606346356,0.01,162.37,0.04,0.7829431953699317,127.12648663221582,True,True,True
AUD_CAD,bullish,2023-01-11T00:00:00+00:00,0.92632,2023-01-11T01:00:00+00:00,0.9254622426871428,0.07,151.73,0.28,0.5378707497903044,81.61112886568287,True,True,False
AUD_USD,bullish,2023-01-11T00:00:00+00:00,0.68988,2023-01-11T01:00:00+00:00,0.68988,0.07,153.36,0.28,0.2081742305685967,31.925599999999996,True,False,False
CAD_CHF,bearish,2023-01-11T00:00:00+00:00,0.68674,2023-01-11T01:00:00+00:00,0.68674,0.07,147.32,0.28,0.20809937550909582,30.657199999999996,True,False,False
EUR_JPY,bullish,2023-01-11T00:00:00+00:00,142.12,2023-01-11T01:00:00+00:00,142.12,0.03,142.62,0.12,0.20915860328144717,29.830199999999998,True,False,False
GBP_AUD,bearish,2023-01-11T00:00:00+00:00,1.7625,2023-01-11T01:00:00+00:00,1.762483377539434,0.03,151.82,0.12,0.5694509355890679,86.45404104113229,True,True,False
USD_CAD,bearish,2023-01-11T00:00:00+00:00,1.34272,2023-01-11T01:00:00+00:00,1.34272,0.05,150.14,0.2,0.20866790995071266,31.329399999999996,True,False,False
XAG_USD,bullish,2023-01-11T00:00:00+00:00,23.649,2023-01-11T01:00:00+00:00,23.649,0.01,1363.93,0.04,0.20997067298175123,286.3853,True,False,False
XAU_USD,bullish,2023-01-11T00:00:00+00:00,1878.025,2023-01-11T01:00:00+00:00,1878.025,0.01,110.92,0.04,0.20963937973314095,23.253199999999996,True,False,False
AUD_NZD,bullish,2023-01-11T00:00:00+00:00,1.08244,2023-01-11T09:00:00+00:00,1.0851122985953494,0.04,153.6,0.16,0.6372728690992325,97.88511269364211,True,True,True
EUR_CHF,bearish,2023-01-02T07:00:00+00:00,0.98617,2023-01-11T12:00:00+00:00,0.9953574456947598,0.14,128.62,0.56,-1.0043539107448298,-129.18,False,False,False
NZD_CHF,bearish,2023-01-09T00:00:00+00:00,0.58986,2023-01-11T13:00:00+00:00,0.58986,0.11,150.52,0.44,0.20707680042519264,31.169199999999996,True,False,False
GBP_CAD,bearish,2023-01-10T00:00:00+00:00,1.63072,2023-01-11T14:00:00+00:00,1.63072,0.06,157.05,0.24,0.20847182425978986,32.7405,True,False,False
BTC_USD,bullish,2023-01-12T00:00:00+00:00,18117.59375,2023-01-12T00:00:00+00:00,18877.32537692661,0.09,163.56,0.0,0.87954529576906,143.85842857598746,True,True,True
AUD_USD,bullish,2023-01-12T00:00:00+00:00,0.69128,2023-01-12T01:00:00+00:00,0.69128,0.07,163.56,0.28,0.20828808999755435,34.06759999999999,True,False,False
EUR_CHF,bullish,2023-01-12T00:00:00+00:00,1.00227,2023-01-12T01:00:00+00:00,1.00227,0.08,154.3,0.32,0.20792611795204144,32.083,True,False,False
NZD_CHF,bullish,2023-01-12T00:00:00+00:00,0.59314,2023-01-12T01:00:00+00:00,0.59314,0.14,162.05,0.56,0.2065442764578833,33.470499999999994,True,False,False
USD_CAD,bearish,2023-01-12T00:00:00+00:00,1.34304,2023-01-12T01:00:00+00:00,1.34304,0.05,148.58,0.2,0.20865392381208778,31.001800000000003,True,False,False
XAG_USD,bullish,2023-01-12T00:00:00+00:00,23.4603,2023-01-12T01:00:00+00:00,23.4603,0.01,1271.95,0.04,0.20996855222296468,267.06949999999995,True,False,False
XAU_USD,bullish,2023-01-12T00:00:00+00:00,1877.705,2023-01-12T01:00:00+00:00,1877.705,0.02,200.06,0.08,0.2096001199640108,41.9326,True,False,False
