ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,swap,sl,tp,partial,mfe_r,mae_r
1000003_partial_1451915100,USD_CHF,buy,0.78,0.995168,1.0018208729949947,2016-01-04 05:30:00+00:00,2016-01-04 13:45:00+00:00,518.9240936095803,0.0,0.9818622540100107,0,True,,
1000005_partial_1451919600,AUD_USD,sell,0.41,0.7236485,0.7176127778261314,2016-01-04 01:15:00+00:00,2016-01-04 15:00:00+00:00,247.4646091286129,0.0,0.7358699443477373,0,True,,
1000000_partial_1451919600,EUR_USD,sell,0.76,1.089406,1.0825527254375718,2016-01-04 05:30:00+00:00,2016-01-04 15:00:00+00:00,520.8488667445544,0.0,1.1031125491248568,0,True,,
1000004_partial_1451924100,USD_CAD,buy,0.5,1.3903245000000002,1.396726055314416,2016-01-04 01:45:00+00:00,2016-01-04 16:15:00+00:00,320.0777657207943,0.0,1.377371389371168,0,True,,
1000004,USD_CAD,buy,0.6000000000000001,1.3903245000000002,1.3928051221257665,2016-01-04 01:45:00+00:00,2016-01-04 22:45:00+00:00,148.83732754597648,0.0,1.3928551221257666,0,,0.619,0.24
1000005,AUD_USD,sell,0.5,0.7236485,0.7213142111304526,2016-01-04 01:15:00+00:00,2016-01-05 01:45:00+00:00,116.71444347737258,0.0,0.7212642111304526,0,,0.659,0.007
1000003_partial_1451992500,USD_CHF,buy,0.61,0.995168,1.0084737459899893,2016-01-04 05:30:00+00:00,2016-01-05 11:15:00+00:00,811.6505053893434,0.0,0.9978291491979979,0,True,,
1000000_partial_1451996100,EUR_USD,sell,0.59,1.089406,1.0756994508751434,2016-01-04 05:30:00+00:00,2016-01-05 12:15:00+00:00,808.6863983665448,0.0,1.0866646901750288,0,True,,
1000012_partial_1452109500,AUD_CHF,sell,0.42,0.723654,0.7111657191667058,2016-01-04 01:45:00+00:00,2016-01-06 19:45:00+00:00,524.5077949983577,0.0,0.7487805616665885,0,True,,
1000000,EUR_USD,sell,0.33999999999999997,1.089406,1.0826027254375719,2016-01-04 05:30:00+00:00,2016-01-07 03:15:00+00:00,231.3113351225602,0.0,1.0825527254375718,0,,1.338,0.382
