trade_id,symbol,direction,entry_time,exit_time,entry_price,exit_price,exit_reason,lot_size,risk_usd,commission,gross_pnl,net_pnl,final_r,risk_pct_used,lot_multiplier,tp1_hit,tp2_hit,tp3_hit
GBP_CAD_342,GBP_CAD,bullish,2023-07-18 21:00:00,2023-07-20 15:00:00,1.69999552,1.69385,SAFETY_DAILY_DD_4.4%,0.39,948.59,1.56,-239.6747630506443,-241.2347630506443,-0.25266423117537007,0.891,1.485,False,False,False
USD_JPY_343,USD_JPY,bullish,2023-07-19 21:00:00,2023-07-20 15:00:00,139.23722800000002,140.392,SAFETY_DAILY_DD_4.4%,0.75,1116.0,3.0,622.0192308870568,619.0192308870568,0.5573649022285455,1.0398,1.733,False,False,False
CAD_JPY_345,CAD_JPY,bullish,2023-07-19 21:00:00,2023-07-20 15:00:00,106.609756,106.486,SAFETY_DAILY_DD_4.4%,0.01,2232.59,0.04,-123.75615021097225,-123.79615021097226,-0.055431651226141944,1.0398,1.733,False,False,False
GBP_USD_347,GBP_USD,bullish,2023-07-19 21:00:00,2023-07-20 15:00:00,1.2859554,1.28476,SAFETY_DAILY_DD_4.4%,0.51,1119.1,2.04,-60.965667553019415,-63.005667553019414,-0.05447740823252562,1.0398,1.733,False,False,False
AUD_JPY_372,AUD_JPY,bullish,2023-07-25 21:00:00,2023-07-26 12:00:00,94.535044,94.48,TP1+Trail,0.01,1154.78,0.04,404.17299999999994,404.1329999999999,0.35,0.99,1.6500000000000001,True,False,False
NAS100_USD_354,NAS100_USD,bullish,2023-07-21 00:00:00,2023-07-27 01:00:00,15540.0,15593.0,SAFETY_DAILY_DD_4.8%,1.98,1129.01,0.0,104.94030220260699,104.94030220260699,0.09294895723032301,0.99,1.6500000000000001,False,False,False
EUR_CAD_355,EUR_CAD,bullish,2023-07-23 21:00:00,2023-07-27 01:00:00,1.4571,1.46307,SAFETY_DAILY_DD_4.8%,0.48,1131.4,1.92,286.55902864839254,284.6390286483925,0.2532782646706669,0.99,1.6500000000000001,False,False,False
CAD_CHF_356,CAD_CHF,bullish,2023-07-23 21:00:00,2023-07-27 01:00:00,0.65478856,0.65217,SAFETY_DAILY_DD_4.8%,1.82,1129.8,7.28,-476.5785239610631,-483.8585239610631,-0.42182556555236606,0.99,1.6500000000000001,False,False,False
GBP_AUD_357,GBP_AUD,bullish,2023-07-23 21:00:00,2023-07-27 01:00:00,1.91302068,1.9094,SAFETY_DAILY_DD_4.8%,0.55,1131.02,2.2,-199.13770856269622,-201.3377085626962,-0.1760691310168664,0.99,1.6500000000000001,False,False,False
GBP_JPY_358,GBP_JPY,bullish,2023-07-23 21:00:00,2023-07-27 01:00:00,180.774798,181.126,SAFETY_DAILY_DD_4.8%,0.01,1752.31,0.04,351.20241529176116,351.16241529176114,0.2004225367039857,0.99,1.6500000000000001,False,False,False
AUD_NZD_359,AUD_NZD,bullish,2023-07-23 21:00:00,2023-07-27 01:00:00,1.08560512,1.08691,SAFETY_DAILY_DD_4.8%,0.74,1131.98,2.96,96.56070957979904,93.60070957979904,0.08530248730525189,0.99,1.6500000000000001,False,False,False
BTC_USD_360,BTC_USD,bearish,2023-07-24 00:00:00,2023-07-27 01:00:00,29955.9943359375,29397.4,SAFETY_DAILY_DD_4.8%,0.53,1136.08,0.0,296.05408621436607,296.05408621436607,0.26059263979153413,0.99,1.6500000000000001,False,False,False
NAS100_USD_361,NAS100_USD,bullish,2023-07-24 00:00:00,2023-07-27 01:00:00,15487.9205,15593.0,SAFETY_DAILY_DD_4.8%,1.56,1132.24,0.0,163.9246161079233,163.9246161079233,0.14477903634205053,0.99,1.6500000000000001,False,False,False
EUR_CAD_362,EUR_CAD,bullish,2023-07-24 21:00:00,2023-07-27 01:00:00,1.45585246,1.46307,SAFETY_DAILY_DD_4.8%,0.51,1129.34,2.04,368.0933388238215,366.0533388238215,0.32593668764395267,0.99,1.6500000000000001,False,False,False
EUR_CHF_363,EUR_CHF,bearish,2023-07-24 21:00:00,2023-07-27 01:00:00,0.96301838,0.95418,SAFETY_DAILY_DD_4.8%,1.53,1131.04,6.12,1274.8396684082586,1268.7196684082587,1.1271393305349577,0.99,1.6500000000000001,True,False,False
CAD_CHF_364,CAD_CHF,bullish,2023-07-24 21:00:00,2023-07-27 01:00:00,0.65588,0.65217,SAFETY_DAILY_DD_4.8%,1.6,1126.61,6.4,-593.6006192469868,-600.0006192469867,-0.5268909553856141,0.99,1.6500000000000001,False,False,False
EUR_JPY_365,EUR_JPY,bullish,2023-07-24 21:00:00,2023-07-27 01:00:00,155.78,155.139,SAFETY_DAILY_DD_4.8%,0.01,2297.94,0.04,-641.0011243190496,-641.0411243190496,-0.27894597958129874,0.99,1.6500000000000001,False,False,False
EUR_AUD_366,EUR_AUD,bullish,2023-07-24 21:00:00,2023-07-27 01:00:00,1.6424598,1.63548,SAFETY_DAILY_DD_4.8%,0.47,1135.17,1.88,-328.0510542934821,-329.9310542934821,-0.2889884812789997,0.99,1.6500000000000001,False,False,False
EUR_GBP_367,EUR_GBP,bullish,2023-07-24 21:00:00,2023-07-27 01:00:00,0.85664304,0.85656,SAFETY_DAILY_DD_4.8%,1.41,1126.11,5.64,-11.708671549727635,-17.348671549727634,-0.01039744922763108,0.99,1.6500000000000001,False,False,False
EUR_NZD_368,EUR_NZD,bullish,2023-07-24 21:00:00,2023-07-27 01:00:00,1.77543744,1.77762,SAFETY_DAILY_DD_4.8%,0.37,1135.49,1.48,80.75443440063944,79.27443440063944,0.07111857823551017,0.99,1.6500000000000001,False,False,False
USD_JPY_369,USD_JPY,bullish,2023-07-25 21:00:00,2023-07-27 01:00:00,140.239,139.776,SAFETY_DAILY_DD_4.8%,0.73,1131.05,2.92,-241.0097410686877,-243.9297410686877,-0.21308495740125344,0.99,1.6500000000000001,False,False,False
CAD_CHF_370,CAD_CHF,bullish,2023-07-25 21:00:00,2023-07-27 01:00:00,0.65478856,0.65217,SAFETY_DAILY_DD_4.8%,1.9,1132.42,7.6,-497.52441253781734,-505.12441253781736,-0.43934619005123304,0.99,1.6500000000000001,False,False,False
EUR_JPY_371,EUR_JPY,bullish,2023-07-25 21:00:00,2023-07-27 01:00:00,155.54594,155.139,SAFETY_DAILY_DD_4.8%,0.01,2056.36,0.04,-406.9400351256931,-406.9800351256931,-0.1978933820564945,0.99,1.6500000000000001,False,False,False
CHF_JPY_373,CHF_JPY,bullish,2023-07-26 21:00:00,2023-07-27 01:00:00,160.119332,162.592,SAFETY_DAILY_DD_4.8%,0.01,2245.43,0.04,2393.134904186439,2393.094904186439,1.0657802310410207,1.0398,1.733,True,False,False
CHF_JPY_374,CHF_JPY,bullish,2023-07-26 21:00:00,2023-07-27 01:00:00,160.530746,162.592,SAFETY_DAILY_DD_4.8%,0.01,2707.37,0.04,2061.252135154824,2061.212135154824,0.761348517252841,1.0398,1.733,False,False,False
CAD_CHF_375,CAD_CHF,bullish,2023-07-26 21:00:00,2023-07-27 01:00:00,0.65478856,0.65217,SAFETY_DAILY_DD_4.8%,1.94,1192.27,7.76,-507.99984385519514,-515.7598438551952,-0.4260778547268615,1.0398,1.733,False,False,False
EUR_JPY_376,EUR_JPY,bullish,2023-07-26 21:00:00,2023-07-27 01:00:00,155.03558800000002,155.139,SAFETY_DAILY_DD_4.8%,0.01,1501.81,0.04,103.41204494311623,103.37204494311622,0.06885827431107545,1.0398,1.733,False,False,False
EUR_JPY_377,EUR_JPY,bullish,2023-07-26 21:00:00,2023-07-27 01:00:00,155.54594,155.139,SAFETY_DAILY_DD_4.8%,0.01,2065.79,0.04,-406.93918822652364,-406.97918822652366,-0.1969896205454202,1.0398,1.733,False,False,False
EUR_USD_378,EUR_USD,bullish,2023-07-26 21:00:00,2023-07-27 01:00:00,1.09836496,1.10991,SAFETY_DAILY_DD_4.8%,0.64,1196.2,2.56,738.8819662831489,736.321966283149,0.617690993381666,1.0398,1.733,False,False,False
GBP_JPY_379,GBP_JPY,bullish,2023-07-26 21:00:00,2023-07-27 01:00:00,180.774798,181.126,SAFETY_DAILY_DD_4.8%,0.01,1725.84,0.04,351.2014031327242,351.16140313272416,0.2034959226421477,1.0398,1.733,False,False,False
GBP_JPY_380,GBP_JPY,bullish,2023-07-26 21:00:00,2023-07-27 01:00:00,179.208478,181.126,SAFETY_DAILY_DD_4.8%,0.01,3524.77,0.04,1917.523294456214,1917.483294456214,0.5440137354937241,1.0398,1.733,False,False,False
AUD_JPY_381,AUD_JPY,bullish,2023-07-26 21:00:00,2023-07-27 01:00:00,94.785,94.86,SAFETY_DAILY_DD_4.8%,0.01,1323.04,0.04,75.00006807633895,74.96006807633894,0.056687679946440736,1.0398,1.733,False,False,False
AUD_JPY_382,AUD_JPY,bullish,2023-07-26 21:00:00,2023-07-27 01:00:00,94.535044,94.86,SAFETY_DAILY_DD_4.8%,0.01,1126.22,0.04,324.9551676087584,324.9151676087584,0.2885361364642418,1.0398,1.733,False,False,False
AUD_NZD_383,AUD_NZD,bullish,2023-07-26 21:00:00,2023-07-27 01:00:00,1.08497,1.08691,SAFETY_DAILY_DD_4.8%,1.22,1192.66,4.88,236.68044747826164,231.80044747826165,0.19844754370756262,1.0398,1.733,False,False,False
XAG_USD_384,XAG_USD,bearish,2023-07-27 00:00:00,2023-07-27 01:00:00,24.23600006103516,25.034,SAFETY_DAILY_DD_4.8%,0.19,1163.81,0.76,-758.0979400798457,-758.8579400798457,-0.6513932171744922,1.0398,1.733,False,False,False
XAU_USD_385,XAU_USD,bearish,2023-07-27 00:00:00,2023-07-27 01:00:00,1945.4000244140625,1977.815,SAFETY_DAILY_DD_4.8%,0.31,1204.51,1.24,-1004.8657029061715,-1006.1057029061715,-0.8342526860766382,1.0398,1.733,False,False,False
AUD_CHF_395,AUD_CHF,bearish,2023-07-30 21:00:00,2023-07-31 12:00:00,0.5856,0.58496,TP1+Trail,1.62,1181.89,6.48,413.6615,407.18149999999997,0.35,0.99,1.6500000000000001,True,False,False
AUD_CHF_394,AUD_CHF,bearish,2023-07-30 21:00:00,2023-07-31 18:00:00,0.58579464,0.58552,TP1+Trail,1.69,1183.76,6.76,414.316,407.556,0.35,0.99,1.6500000000000001,True,False,False
AUD_JPY_393,AUD_JPY,bullish,2023-07-30 21:00:00,2023-08-01 12:00:00,94.535044,94.652,SAFETY_DAILY_DD_4.5%,0.01,1174.64,0.04,487.14548550577433,487.1054855057743,0.4147189653900551,0.99,1.6500000000000001,True,False,False
XAG_USD_396,XAG_USD,bullish,2023-07-31 00:00:00,2023-08-01 12:00:00,24.456007469177244,24.247,SAFETY_DAILY_DD_4.5%,0.55,1183.25,2.2,-574.7718007436899,-576.97180074369,-0.4857568567451425,0.99,1.6500000000000001,False,False,False
NZD_JPY_397,NZD_JPY,bullish,2023-07-31 21:00:00,2023-08-01 12:00:00,88.560822,87.959,SAFETY_DAILY_DD_4.5%,0.01,1873.04,0.04,-601.8216263838023,-601.8616263838022,-0.3213074074145786,1.089,1.815,False,False,False
AUD_JPY_398,AUD_JPY,bullish,2023-07-31 21:00:00,2023-08-01 12:00:00,94.788,94.652,SAFETY_DAILY_DD_4.5%,0.01,3490.12,0.04,-135.9999839805871,-136.0399839805871,-0.03896713694101839,1.089,1.815,False,False,False
AUD_NZD_399,AUD_NZD,bullish,2023-07-31 21:00:00,2023-08-01 12:00:00,1.08208,1.0761,SAFETY_DAILY_DD_4.5%,1.92,1311.5,7.68,-1148.163141529755,-1155.843141529755,-0.8754579805793024,1.089,1.815,False,False,False
BTC_USD_400,BTC_USD,bullish,2023-08-01 00:00:00,2023-08-01 12:00:00,29367.4638828125,28859.2,SAFETY_DAILY_DD_4.5%,1.94,1308.64,0.0,-986.0293767243876,-986.0293767243876,-0.7534764157632255,1.089,1.815,False,False,False
NZD_JPY_405,NZD_JPY,bullish,2023-08-02 21:00:00,2023-08-08 11:00:00,87.114,86.442,SL,0.01,781.14,0.04,-781.14,-781.18,-1.0,0.99,1.6500000000000001,False,False,False
NZD_JPY_406,NZD_JPY,bullish,2023-08-02 21:00:00,2023-08-08 11:00:00,87.42193400000001,86.442,SL,0.01,1088.28,0.04,-1088.28,-1088.32,-1.0,0.99,1.6500000000000001,False,False,False
NZD_JPY_408,NZD_JPY,bullish,2023-08-09 21:00:00,2023-08-14 02:00:00,87.42193400000001,86.374,SL,0.01,1074.11,0.04,-1074.11,-1074.1499999999999,-1.0,0.99,1.6500000000000001,False,False,False
AUD_NZD_410,AUD_NZD,bullish,2023-08-09 21:00:00,2023-08-15 12:00:00,1.078043,1.08396,TP2+Trail,2.14,1144.68,8.56,1200.4831500000003,1191.9231500000003,1.04875,0.99,1.6500000000000001,True,True,False
EUR_GBP_411,EUR_GBP,bullish,2023-08-13 21:00:00,2023-08-16 21:00:00,0.86031304,0.85472,SL,1.92,1146.54,7.68,-1146.54,-1154.22,-1.0,0.99,1.6500000000000001,False,False,False
EUR_GBP_412,EUR_GBP,bullish,2023-08-13 21:00:00,2023-08-16 21:00:00,0.85968,0.85472,SL,2.14,1144.08,8.56,-1144.08,-1152.6399999999999,-1.0,0.99,1.6500000000000001,False,False,False
ETH_USD_417,ETH_USD,bearish,2023-08-17 00:00:00,2023-08-17 22:00:00,1790.533542724609,1694.58,TP2+Trail,11.01,1122.95,0.0,1177.6938125000001,1177.6938125000001,1.04875,0.99,1.6500000000000001,True,True,False
AUD_JPY_409,AUD_JPY,bullish,2023-08-09 21:00:00,2023-08-18 03:00:00,94.535044,93.116,SL,0.01,1437.66,0.04,-1437.66,-1437.7,-1.0,0.99,1.6500000000000001,False,False,False
NZD_JPY_415,NZD_JPY,bullish,2023-08-14 21:00:00,2023-08-21 01:00:00,87.166,86.025,SL,0.01,1232.52,0.04,-1232.52,-1232.56,-1.0,0.891,1.485,False,False,False
GBP_AUD_414,GBP_AUD,bullish,2023-08-14 21:00:00,2023-08-23 09:00:00,1.95088948,1.96878,TP2+Trail,0.51,1017.35,2.04,1066.9458125,1064.9058125000001,1.04875,0.891,1.485,True,True,False
XAG_USD_403,XAG_USD,bearish,2023-08-02 00:00:00,2023-08-23 13:00:00,24.14164013290405,24.2145,TP1+Trail,0.18,1180.83,0.72,413.29049999999995,412.5704999999999,0.35,0.99,1.6500000000000001,True,False,False
BTC_USD_416,BTC_USD,bearish,2023-08-17 00:00:00,2023-08-23 19:00:00,28581.6761015625,26628.7,TP2+Trail,0.6,1123.2,0.0,1177.9560000000001,1177.9560000000001,1.04875,0.99,1.6500000000000001,True,True,False
NAS100_USD_434,NAS100_USD,bullish,2023-08-24 00:00:00,2023-08-24 13:00:00,14916.473,15180.0,TP2+Trail,4.34,1304.53,0.0,1368.1258375,1368.1258375,1.04875,1.1382,1.8970000000000002,True,True,False
NAS100_USD_435,NAS100_USD,bullish,2023-08-24 00:00:00,2023-08-24 14:00:00,14862.0,14996.0,TP2+Trail,5.05,1305.04,0.0,1368.6607000000001,1368.6607000000001,1.04875,1.1382,1.8970000000000002,True,True,False
SPX500_USD_433,SPX500_USD,bullish,2023-08-24 00:00:00,2023-08-24 19:00:00,4482.2065,4376.0,SL,13.59,1303.38,0.0,-1303.38,-1303.38,-1.0,1.1382,1.8970000000000002,False,False,False
BTC_USD_404,BTC_USD,bearish,2023-08-02 00:00:00,2023-08-29 16:00:00,29955.9943359375,28009.8,TP2+Trail,0.55,1162.96,0.0,1219.6543000000001,1219.6543000000001,1.04875,0.99,1.6500000000000001,True,True,False
