date,start_balance,end_balance,hwm,min_equity_allowed,lowest_equity,highest_equity,max_open_trades,trades_opened,trades_closed,realized_pnl,daily_dd_breached
2023-01-25,62356.5599999999,61692.1799999999,62611.13439762817,59480.57767774676,62139.99461519853,62961.29675878966,27,1,5,-664.38,False
2023-01-26,61692.1799999999,61672.199999999895,62929.1532057935,59782.69554550382,62116.316041187725,63278.099284039956,22,0,2,-19.980000000000416,False
2023-01-27,61672.199999999895,61823.39999999989,62169.14143286513,59060.68436122187,62107.04899906777,62647.90594769383,20,0,2,151.2,False
2023-01-28,61823.39999999989,61823.39999999989,62248.879818051944,59136.43582714935,62273.955596433225,62273.955596433225,18,0,0,0.0,False
2023-01-30,61823.39999999989,61823.39999999989,62273.955596433225,59160.25781661156,61784.72344379124,62736.57879895923,22,4,0,0.0,False
2023-01-31,61823.39999999989,62294.63999999988,61825.99566783272,58734.695884441084,61863.14385390483,63209.30873602224,29,7,5,471.2399999999989,False
2023-02-01,62294.63999999988,62085.83999999988,62482.02450068351,59357.92327564934,62144.19320845559,64062.19983790983,26,3,3,-208.8,False
2023-02-02,62085.83999999988,64012.739999999874,64062.19983790983,60859.089846014336,64189.26751351212,66278.31392948767,30,6,8,1926.9000000000033,False
2023-02-03,64012.739999999874,65524.37999999985,65753.03222209976,62465.380610994776,64605.25405172691,67740.58768522924,34,12,13,1511.6399999999974,False
2023-02-04,65524.37999999985,65524.37999999985,65524.37999999985,62248.16099999986,64689.84416045724,64689.84416045724,21,0,0,0.0,False
2023-02-06,65524.37999999985,65391.17999999986,65524.37999999985,62248.16099999986,64201.52118602887,64484.398089794086,25,5,4,-133.20000000000002,False
2023-02-07,65391.17999999986,65391.17999999986,65391.17999999986,62121.62099999987,64126.418410065,65293.94094012668,27,5,0,0.0,False
2023-02-08,65391.17999999986,65466.77999999986,65391.17999999986,62121.62099999987,64871.18784140628,65384.57652380709,28,1,1,75.6,False
2023-02-09,65466.77999999986,65542.37999999986,65466.77999999986,62193.44099999987,64488.62491713121,65339.79769005263,31,4,1,75.6,False
2023-02-10,65542.37999999986,65957.99999999987,65542.37999999986,62265.26099999987,63562.8304712535,64747.94905079626,32,2,2,415.6200000000008,False
2023-02-11,65957.99999999987,65957.99999999987,65957.99999999987,62660.099999999875,63569.95023635521,63569.95023635521,30,0,0,0.0,False
2023-02-13,65957.99999999987,65749.19999999988,65957.99999999987,62660.099999999875,63648.81386688687,64763.5879241093,32,2,3,-208.79999999999998,False
2023-02-14,65749.19999999988,65824.79999999989,65749.19999999988,62461.73999999989,64467.344689721984,65880.24312286453,32,3,1,75.6,False
2023-02-15,65824.79999999989,65160.4199999999,65880.24312286453,62586.230966721305,64969.21499733551,65783.77458198811,31,1,5,-664.3800000000008,False
2023-02-16,65160.4199999999,64931.63999999989,65585.13942607252,62305.88245476889,64943.34395615941,65929.84411382228,31,4,5,-228.77999999999957,False
2023-02-17,64931.63999999989,64571.63999999989,65827.66106616528,62536.278012857016,65157.5635864703,66264.27778269189,26,0,1,-360.0,False
2023-02-18,64571.63999999989,64571.63999999989,66225.17296704801,62913.91431869561,66128.09257778601,66128.09257778601,25,0,0,0.0,False
2023-02-20,64571.63999999989,64647.23999999989,66128.09257778601,62821.68794889671,65557.85841313175,66298.07660575467,25,0,1,75.6,False
2023-02-21,64647.23999999989,64514.039999999884,65658.47759857036,62375.553718641844,65633.22006255806,67015.66458357101,32,8,4,-133.20000000000002,False
2023-02-22,64514.039999999884,65420.879999999874,66688.58467902808,63354.15544507667,66469.20046632124,67022.50654714218,30,2,5,906.8399999999986,False
2023-02-23,65420.879999999874,66100.91999999988,66625.766870791,63294.47852725146,66310.44099244595,66899.09283453567,26,2,2,680.04,False
2023-02-24,66100.91999999988,66743.33999999991,66775.13320954451,63436.37654906728,66595.68014233181,67116.78367535817,27,2,5,642.4200000000003,False
2023-02-25,66743.33999999991,66743.33999999991,66959.55617180254,63611.578363212415,66996.00258186288,66996.00258186288,22,0,0,0.0,False
2023-02-27,66743.33999999991,66023.33999999991,66996.00258186288,63646.202452769736,67066.53517280471,67272.42798510724,25,3,2,-720.0,False
2023-02-28,66023.33999999991,65794.55999999992,67185.19404498854,63825.934342739114,66840.16619499806,67340.36964194708,23,0,5,-228.77999999999943,False
2023-03-01,65794.55999999992,65696.99999999996,66840.16619499806,63498.15788524816,66777.68993945522,67803.11004153136,26,9,9,-97.56000000000046,False
2023-03-02,65696.99999999996,65696.99999999996,67490.20414739728,64115.69394002741,66993.3194616364,67780.22558161846,18,0,0,0.0,False
2023-03-03,65696.99999999996,65848.19999999997,67336.72812009118,63969.891714086625,67168.70095381726,67647.52575924648,20,2,2,151.2,False
2023-03-04,65848.19999999997,65848.19999999997,67369.2217022642,64000.76061715099,67373.47923290955,67373.47923290955,18,0,0,0.0,False
2023-03-06,65848.19999999997,66074.99999999999,67373.47923290955,64004.80527126407,67362.1613228647,68002.34198430296,24,6,3,226.79999999999998,False
2023-03-07,66074.99999999999,66978.06,67903.22383925768,64508.0626472948,67627.58266578979,69135.71815983792,25,4,3,903.0599999999991,False
2023-03-08,66978.06,67449.30000000002,69135.71815983792,65678.93225184602,68796.58205019735,69878.82138019343,26,4,5,471.2400000000009,False
2023-03-09,67449.30000000002,66784.92000000003,69309.69999700402,65844.21499715382,67868.4695285361,69372.94974958715,23,2,5,-664.379999999998,False
2023-03-10,66784.92000000003,67642.26000000007,67868.4695285361,64475.04605210929,67736.46705969414,68754.36286569556,23,6,13,857.3399999999968,False
2023-03-11,67642.26000000007,67642.26000000007,68049.09836551078,64646.64344723525,68090.11986705445,68090.11986705445,11,0,0,0.0,False
2023-03-13,67642.26000000007,70150.20000000014,68090.11986705445,64685.61387370173,69411.10957789356,71253.63532504193,24,18,16,2507.9399999999987,False
2023-03-14,70150.20000000014,70150.20000000014,71106.91930133164,67551.57333626506,70128.69879616411,71711.19219868063,14,1,0,0.0,False
2023-03-15,70150.20000000014,72310.02000000021,71711.19219868063,68125.6325887466,72570.33044733778,74445.92156392707,32,19,22,2159.819999999993,False
2023-03-16,72310.02000000021,72385.62000000021,73691.03658202424,70006.48475292303,72220.80999722752,73679.3485063431,12,1,1,75.6,False
2023-03-17,72385.62000000021,72176.82000000023,73679.3485063431,69995.38108102595,72265.26840551954,73875.98996659431,18,7,3,-208.8,False
2023-03-20,72176.82000000023,71968.02000000024,73336.39506188167,69669.5753087876,72288.03919096326,73427.63497399249,21,6,3,-208.79999999999998,False
2023-03-21,71968.02000000024,72799.26000000026,73427.63497399249,69756.25322529286,72146.32662147155,75139.60360557024,20,2,4,831.2399999999982,False
2023-03-22,72799.26000000026,73554.90000000027,75139.60360557024,71382.62342529173,73880.38693073567,75216.32498308668,18,2,3,755.6399999999996,False
2023-03-23,73554.90000000027,73630.50000000028,75216.32498308668,71455.50873393235,73529.61640889625,75458.15781286055,17,2,1,75.6,False
2023-03-24,73630.50000000028,73630.50000000028,74803.66130171054,71063.47823662501,73473.28448955184,75146.75440851352,19,3,0,0.0,False
2023-03-27,73630.50000000028,74269.14000000029,75146.75440851352,71389.41668808783,73929.13836401042,75526.8766370629,21,2,3,638.6399999999999,False
2023-03-28,74269.14000000029,73909.14000000029,75526.8766370629,71750.53280520976,73201.08347158067,75388.0934056645,19,1,1,-360.0,False
2023-03-29,73909.14000000029,74211.54000000031,74263.35469238937,70550.18695776991,73933.18322290776,75797.38906719853,26,8,4,302.4,False
2023-03-30,74211.54000000031,74551.56000000032,75797.38906719853,72007.51961383861,74436.22305301267,75552.36447022237,24,2,1,340.0200000000012,False
2023-03-31,74551.56000000032,74191.56000000032,75552.36447022237,71774.74624671125,74069.47467901098,75312.5382763092,25,2,1,-360.0,False
2023-04-03,74191.56000000032,73962.78000000033,75292.16356659483,71527.55538826509,74387.99808708641,75513.36247114214,27,4,5,-228.77999999999943,False
2023-04-04,73962.78000000033,73370.22000000034,75513.36247114214,71737.69434758504,74200.77669244669,75442.81396286633,25,2,4,-592.5600000000001,False
2023-04-05,73370.22000000034,73592.70000000038,75442.81396286633,71670.67326472302,74026.02239324013,75381.63577767836,24,3,12,222.47999999999968,False
2023-04-06,73592.70000000038,73592.70000000038,74655.41757651902,70922.64669769307,73928.6812557721,75306.2944858836,13,1,0,0.0,False
2023-04-07,73592.70000000038,73932.72000000038,75291.53148799099,71526.95491359144,74622.85840427566,75233.7481846583,15,2,1,340.02,False
2023-04-10,73932.72000000038,74008.32000000039,74721.78169282182,70985.69260818073,74555.19254135569,75289.16494463853,19,5,1,75.6,False
2023-04-11,74008.32000000039,73363.92000000039,74937.65160031084,71190.7690202953,74521.67191401593,75743.54096294357,20,2,3,-644.4,False
2023-04-12,73363.92000000039,74043.9600000004,75672.70460965746,71889.06937917459,75056.4550907094,76555.2756139196,19,2,2,680.04,False
2023-04-13,74043.9600000004,75290.82000000043,76480.94689740933,72656.89955253886,76357.21371009007,77868.25310025692,23,6,6,1246.86,False
2023-04-14,75290.82000000043,75593.22000000045,77627.65926607235,73746.27630276873,76648.84963334505,78130.24194935229,19,2,4,302.4,False
2023-04-17,75593.22000000045,75593.22000000045,78130.24194935229,74223.72985188468,77731.62523058963,78472.57619899459,17,2,0,0.0,False
2023-04-18,75593.22000000045,75933.24000000046,77883.47610295552,73989.30229780775,77199.25816518837,78225.82324028331,17,0,1,340.0200000000002,False
2023-04-19,75933.24000000046,76008.84000000046,78225.82324028331,74314.53207826914,77678.69344392316,78623.50192887391,20,4,1,75.6,False
2023-04-20,76008.84000000046,76311.24000000049,78237.60352126019,74325.72334519717,77799.72138196552,78574.8322423196,22,6,4,302.4,False
2023-04-21,76311.24000000049,76311.24000000049,78003.34508124962,74103.17782718713,77259.35585805494,79010.07330503254,25,4,0,0.0,False
2023-04-24,76311.24000000049,76991.2800000005,78929.58062140846,74983.10159033803,78509.6703184064,80091.76107453223,25,0,2,680.0400000000003,False
2023-04-25,76991.2800000005,77406.9000000005,80059.01097200194,76056.06042340184,79728.37113201022,80758.71993346626,28,5,2,415.6200000000006,False
2023-04-26,77406.9000000005,78990.00000000052,80006.38829835446,76006.06888343673,79436.88017731183,81756.6403892226,26,0,5,1583.0999999999963,False
2023-04-27,78990.00000000052,79216.80000000054,81397.60517527851,77327.72491651459,81156.5660326943,82102.00760010976,25,4,3,226.79999999999998,False
2023-04-28,79216.80000000054,80123.64000000057,81667.95654633945,77584.55871902248,80830.33663910152,84113.48628039342,30,8,5,906.8400000000017,False
2023-05-01,80123.64000000057,81559.32000000059,83812.12556269216,79621.51928455755,83221.64530760983,84118.01345100101,25,0,5,1435.6799999999994,False
2023-05-02,81559.32000000059,83335.38000000066,84082.99937242198,79878.84940380088,84213.66757408676,86715.27811751609,35,16,13,1776.06,False
2023-05-03,83335.38000000066,83826.60000000068,84895.18392095681,80650.42472490897,84950.20763127998,85557.2693978587,27,4,3,491.22000000000014,False
2023-05-04,83826.60000000068,84637.8600000007,85493.17803893768,81218.5191369908,84042.29225261677,86377.2345427309,28,4,6,811.2599999999996,False
2023-05-05,84637.8600000007,84862.68000000075,84637.8600000007,80405.96700000066,84429.699144208,86639.39558266808,36,14,11,224.82000000000184,False
2023-05-08,84862.68000000075,83782.68000000075,84862.68000000075,80619.54600000072,83754.38701084981,84681.71007160438,27,2,3,-1080.0,False
2023-05-09,83782.68000000075,83402.70000000075,83916.0418281315,79720.23973672494,83405.412009629,83965.46202606364,24,0,3,-379.98000000000053,False
2023-05-10,83402.70000000075,83478.30000000076,83934.25852338865,79737.54559721921,83136.94341894507,84051.71751439013,24,3,1,75.6,False
2023-05-11,83478.30000000076,83325.12000000078,83478.30000000076,79304.38500000072,82775.08195171173,83278.80600345704,28,5,6,-153.18000000000035,False
2023-05-12,83325.12000000078,82680.72000000079,83325.12000000078,79158.86400000074,82661.07685889656,83887.52871374639,25,3,3,-644.4,False
2023-05-15,82680.72000000079,82756.3200000008,83853.15680789856,79660.49896750363,83427.50248531927,84122.80889201701,24,2,1,75.6,False
2023-05-16,82756.3200000008,83096.3400000008,83790.05380632274,79600.55111600661,83401.4132234091,84120.51379387321,23,0,1,340.02000000000004,False
2023-05-17,83096.3400000008,82736.3400000008,83966.33136146686,79768.01479339352,83477.66524963231,84320.34696817157,23,1,1,-360.0,False
2023-05-18,82736.3400000008,83076.3600000008,84320.34696817157,80104.32961976298,83954.21365620545,84605.2643824545,22,0,1,340.01999999999936,False
2023-05-19,83076.3600000008,84096.42000000081,84445.73890269914,80223.45195756419,83596.23832784759,84334.13871518274,21,0,3,1020.0599999999962,False
2023-05-22,84096.42000000081,83376.42000000081,84096.42000000081,79891.59900000077,83870.93909529454,84692.37238226898,20,2,2,-720.0,False
2023-05-23,83376.42000000081,83016.42000000081,84412.2788614493,80191.66491837683,84118.3120848218,84506.53005362244,20,3,1,-360.0,False
2023-05-24,83016.42000000081,84450.12000000087,84232.63503808684,80021.0032861825,85187.93290450894,87207.313146668,35,16,13,1433.7000000000003,False
2023-05-25,84450.12000000087,86105.04000000088,87207.313146668,82846.9474893346,86816.57759351752,88216.06643021847,24,1,4,1654.9200000000008,False
2023-05-26,86105.04000000088,86668.08000000089,88216.06643021847,83805.26310870756,87878.4564920063,88718.23596396053,21,1,2,563.04,False
2023-05-29,86668.08000000089,86308.08000000089,88683.32833302811,84249.1619163767,88393.64743057576,88901.68202017693,20,1,1,-360.0,False
2023-05-30,86308.08000000089,86308.08000000089,88393.64743057576,83973.96505904697,88361.99600306692,89037.94652389825,20,1,0,0.0,False
2023-05-31,86308.08000000089,86717.94000000092,88503.11115034422,84077.95559282701,87298.57933046042,89010.88741422148,26,6,8,409.860000000001,False
2023-06-01,86717.94000000092,86717.94000000092,87549.86529460267,83172.37202987254,86967.17454494306,88230.11971942736,20,2,0,0.0,False
2023-06-02,86717.94000000092,86620.38000000095,87237.38534080531,82875.51607376504,87709.21933030951,88858.1723367276,28,8,9,-97.5600000000008,False
2023-06-05,86620.38000000095,84820.38000000095,88271.31878327548,83857.7528441117,86706.82070347738,88337.43986958441,22,3,5,-1800.0,False
2023-06-06,84820.38000000095,84663.42000000096,86706.82070347738,82371.47966830351,86204.80694529263,86922.73513251575,21,4,4,-156.96000000000006,False
2023-06-07,84663.42000000096,85302.06000000097,86261.56389948215,81948.48570450804,85785.07728503343,86720.1681210063,17,0,3,638.64,False
2023-06-08,85302.06000000097,85717.68000000098,86689.52296427575,82355.04681606196,85732.53069419574,87203.17535904965,20,6,2,415.61999999999694,False
2023-06-09,85717.68000000098,85825.14000000099,87203.17535904965,82843.01659109717,86429.87214437356,87400.807524211,20,2,4,107.46000000000015,False
2023-06-12,85825.14000000099,85483.14000000102,86473.41824529528,82149.74733303052,86291.58876207836,87303.94829028277,20,4,7,-341.9999999999999,False
2023-06-13,85483.14000000102,85558.74000000102,86368.58872559239,82050.15928931277,86481.99551872164,87693.77676436627,17,4,1,75.6,False
2023-06-14,85558.74000000102,86578.80000000104,87693.77676436627,83309.08792614796,87231.25955486792,88154.31837771102,21,5,3,1020.0599999999988,False
2023-06-15,86578.80000000104,86833.68000000104,88154.31837771102,83746.60245882548,88267.76636159547,88821.60996874653,19,1,4,254.87999999999988,False
2023-06-16,86833.68000000104,88341.18000000106,88674.48960744555,84240.76512707327,88705.43468310205,89461.03462821977,17,2,4,1507.5,False
2023-06-19,88341.18000000106,88341.18000000106,88940.87505830554,84493.83130539025,88930.6862206619,89198.85982115302,14,1,0,0.0,False
2023-06-20,88341.18000000106,88321.20000000106,89044.5676300237,84592.3392485225,88717.96606268472,89812.169105361,17,3,2,-19.979999999998995,False
2023-06-21,88321.20000000106,89091.06000000109,89558.18042606597,85080.27140476267,89419.8454904851,90224.61172689479,20,5,7,769.8599999999999,False
2023-06-22,89091.06000000109,90111.1200000011,89708.5602550262,85223.13224227489,89692.80626242427,90624.60066476936,14,1,3,1020.0599999999989,False
2023-06-23,90111.1200000011,90091.1400000011,90624.60066476936,86093.3706315309,90981.83622724039,91303.35298146043,14,3,2,-19.979999999997403,False
2023-06-26,90091.1400000011,90166.74000000111,90995.34373925124,86445.57655228868,90712.96948424193,91070.31881758044,18,6,1,75.6,False
2023-06-27,90166.74000000111,89806.74000000111,90722.10607171607,86186.00076813027,90053.46358090648,90894.75230320382,19,2,1,-360.0,False
2023-06-28,89806.74000000111,90222.36000000112,90339.18161112284,85822.2225305667,90247.11704045128,91107.28916264178,20,2,2,415.6200000000015,False
2023-06-29,90222.36000000112,90277.98000000113,91067.36886413423,86514.00042092752,90865.9602185055,91387.08385733834,22,4,3,55.62000000000066,False
2023-06-30,90277.98000000113,90277.98000000113,91340.0964594432,86773.09163647104,91124.1693557511,91559.25583627964,24,5,0,0.0,False
2023-07-03,90277.98000000113,90429.18000000114,91510.42924221687,86934.90778010602,90941.76019478512,91527.90053159295,25,1,2,151.2,False
2023-07-04,90429.18000000114,90731.58000000117,91211.7822998938,86651.19318489912,91710.86495276478,92546.84485310345,30,7,4,302.4,False
2023-07-05,90731.58000000117,90731.58000000117,91799.16363656633,87209.20545473801,91676.82733420523,92116.03417667831,28,2,0,0.0,False
2023-07-06,90731.58000000117,90389.5800000012,92116.03417667831,87510.2324678444,92713.28227144976,93569.67732056197,40,12,7,-342.0,False
2023-07-07,90389.5800000012,90236.40000000122,93094.67163156868,88439.93804999025,92421.23759521227,93440.1276686988,37,4,6,-153.17999999999944,False
2023-07-10,90236.40000000122,91555.08000000124,92421.23759521227,87800.17571545165,92555.78367332548,93117.30029338307,35,4,5,1318.6800000000026,False
2023-07-11,91555.08000000124,91195.08000000124,92921.20632259709,88275.14600646724,92686.49780805572,93583.31345112599,30,0,1,-360.0,False
2023-07-12,91195.08000000124,92561.28000000128,93409.3748563767,88738.90611355787,91873.05264429934,93846.87783584055,33,6,15,1366.2,False
2023-07-13,92561.28000000128,91121.28000000128,92561.28000000128,87933.21600000121,91420.47609457989,92229.45567291138,23,3,4,-1440.0,False
2023-07-14,91121.28000000128,91612.5000000013,91854.41106830697,87261.69051489163,91821.95118643033,92561.82996825437,21,2,3,491.22,False
2023-07-17,91612.5000000013,90892.5000000013,92081.85827716866,87477.76536331023,91695.114901372,92221.59803591209,20,3,2,-720.0,False
2023-07-18,90892.5000000013,91288.14000000131,92213.61343148448,87602.93275991025,92241.87810836411,92793.38703984112,21,2,4,395.6400000000017,False
2023-07-19,91288.14000000131,91079.34000000132,92775.0594497843,88136.30647729509,92723.71042234998,93622.4301142407,20,3,3,-208.79999999999998,False
2023-07-20,91079.34000000132,91134.96000000133,93375.55878608422,88706.78084678,92977.14830169515,93884.61479839709,22,5,3,55.62000000000319,False
2023-07-21,91134.96000000133,91890.60000000134,92983.86682814064,88334.6734867336,92085.7100951648,94188.92833706173,26,7,3,755.6399999999984,False
2023-07-24,91890.60000000134,92457.42000000137,94019.96172174132,89318.96363565425,93684.242996086,94900.9272721731,32,9,4,566.8200000000003,False
2023-07-25,92457.42000000137,92684.22000000138,93922.21086089303,89226.10031784838,93915.31988551511,94525.9474928177,32,4,3,226.79999999999998,False
2023-07-26,92684.22000000138,93175.4400000014,94339.4544835667,89622.48175938836,94032.36254347245,94989.00307970069,32,3,3,491.22,False
2023-07-27,93175.4400000014,93322.68000000148,94756.2749344573,90018.46118773443,93776.27093662658,96594.81601599512,43,14,18,147.2400000000017,False
2023-07-28,93322.68000000148,91825.0800000015,93926.89328261004,89230.54861847953,91902.68005990716,94078.07387300061,30,9,9,-1497.6000000000004,False
2023-07-31,91825.0800000015,92278.68000000154,93997.7274302996,89297.84105878462,93922.64561810294,94861.02474126071,31,6,6,453.6,False
2023-08-01,92278.68000000154,91954.32000000155,94119.93800073242,89413.9411006958,93205.48808806407,94197.79960104698,29,4,6,-324.35999999999876,False
2023-08-02,91954.32000000155,92085.54000000157,93270.76740053596,88607.22903050916,92493.78416032575,93375.26081457308,27,5,4,131.2200000000018,False
2023-08-03,92085.54000000157,91781.16000000158,93065.4783783612,88412.20445944314,92201.02985835873,93201.58223354808,26,2,4,-304.3800000000007,False
2023-08-04,91781.16000000158,91781.16000000158,92498.96048118496,87874.0124571257,92001.17792596712,93063.8391040398,23,1,0,0.0,False
2023-08-07,91781.16000000158,91781.16000000158,92107.13418406971,87501.77747486623,91673.93144945147,93258.41498640872,23,0,0,0.0,False
2023-08-08,91781.16000000158,91816.80000000159,93258.41498640872,88595.49423708829,92305.819823693,93573.11406172579,23,0,5,35.6400000000003,False
2023-08-09,91816.80000000159,92156.8200000016,92946.04140574412,88298.73933545692,91979.88183743358,93008.80633173067,18,0,1,340.02000000000015,False
2023-08-10,92156.8200000016,91872.4200000016,92689.4858002664,88055.01151025308,91950.52409607949,93806.4405425089,21,4,2,-284.4,False
2023-08-11,91872.4200000016,91512.4200000016,92952.10466065587,88304.49942762307,92482.25550289295,93192.34586505622,19,0,1,-360.0,False
2023-08-14,91512.4200000016,91132.4400000016,92928.1179284862,88281.71203206189,92651.389016229,93157.89416958374,20,2,3,-379.98000000000036,False
2023-08-15,91132.4400000016,91888.08000000162,93139.27124451367,88482.30768228798,92671.98652506064,93372.74165635207,19,2,3,755.6399999999988,False
2023-08-16,91888.08000000162,92791.14000000163,92840.73227421682,88198.69566050598,92734.90895304216,93127.78257605393,17,1,3,903.059999999999,False
2023-08-17,92791.14000000163,92411.16000000163,92791.14000000163,88151.58300000154,92204.71037891378,93016.59243820539,15,2,3,-379.98000000000064,False
2023-08-18,92411.16000000163,92158.62000000164,92411.16000000163,87790.60200000156,92123.65954327899,92433.43494862007,10,0,5,-252.54000000000036,False
2023-08-21,92158.62000000164,91798.62000000164,92158.62000000164,87550.68900000156,91824.14636480679,92338.47867772396,10,2,1,-360.0,False
2023-08-22,91798.62000000164,91798.62000000164,92312.95049332327,87697.30296865711,92082.47322604214,92338.09961448665,10,1,0,0.0,False
2023-08-23,91798.62000000164,91874.22000000165,92090.98824214152,87486.43883003444,92132.99551055246,92826.1143649675,18,8,1,75.6,False
2023-08-24,91874.22000000165,92421.06000000167,92786.2522174468,88146.93960657447,93079.06982223547,94342.48805621393,26,9,6,546.8400000000008,False
2023-08-25,92421.06000000167,92836.68000000168,93128.3620834648,88471.94397929157,92626.58948172982,93882.53257580669,23,3,2,415.62000000000114,False
2023-08-28,92836.68000000168,92836.68000000168,93660.17748096127,88977.16860691321,93761.42123616471,94243.44773724637,22,1,0,0.0,False
2023-08-29,92836.68000000168,92836.68000000168,94205.33521275895,89495.06845212099,94012.14184040258,95552.44865738673,27,5,0,0.0,False
2023-08-30,92836.68000000168,93232.3200000017,95426.10192538101,90654.79682911196,95336.26731864006,96610.25133701634,32,5,4,395.6399999999994,False
2023-08-31,93232.3200000017,93761.52000000174,96610.25133701634,91779.73877016552,94522.74118151792,97765.10649761483,34,7,7,529.2,False
2023-09-01,93761.52000000174,94328.34000000176,94522.74118151792,89796.60412244202,94481.81555880832,96213.79458003891,34,6,4,566.8199999999971,False
2023-09-04,94328.34000000176,93948.36000000176,96050.31394618678,91247.79824887744,95387.45134642866,96432.28232575544,32,2,3,-379.97999999999894,False
2023-09-05,93948.36000000176,94910.8200000018,95782.55424890047,90993.42653645544,95389.68020270504,98578.17831286223,39,10,8,962.4600000000028,False
2023-09-06,94910.8200000018,95477.64000000182,97730.92967314765,92844.38318949027,96668.419654747,98189.16116796137,32,1,4,566.8200000000003,False
2023-09-07,95477.64000000182,95553.24000000182,97216.66437382619,92355.83115513489,95696.70298962742,97436.91570608974,30,2,1,75.6,False
2023-09-08,95553.24000000182,96195.66000000185,96605.51429457116,91775.2385798426,96311.94216522612,97545.90760619195,33,4,5,642.4199999999994,False
2023-09-11,96195.66000000185,94773.66000000188,96874.80760051242,92031.0672204868,94309.47423981389,96885.4363339594,33,5,10,-1422.0,False
2023-09-12,94773.66000000188,93693.66000000188,94773.66000000188,90034.97700000179,93778.0745723606,94528.19492062919,30,7,3,-1080.0,False
2023-09-13,93693.66000000188,93409.26000000189,94430.19237106103,89708.68275250797,93564.76526860768,94947.10212817026,28,2,2,-284.4,False
2023-09-14,93409.26000000189,90529.26000000189,93564.76526860768,88886.5270051773,91770.71771957839,93529.66353647197,33,6,8,-2880.0,False
2023-09-15,90529.26000000189,90529.26000000189,92131.51245245457,87524.93682983184,91897.55630878585,92701.4132813673,26,1,0,0.0,False
2023-09-18,90529.26000000189,91209.3000000019,92352.0857606219,87734.4814725908,92129.9341688639,92533.98776252383,26,0,2,680.0399999999995,False
2023-09-19,91209.3000000019,91889.3400000019,92533.98776252383,87907.28837439764,92230.34468278443,92773.90280290428,24,0,2,680.0400000000018,False
2023-09-20,91889.3400000019,92189.40000000192,92535.82605769373,87909.03475480905,92426.75127378826,93318.81772015349,24,2,5,300.0599999999989,False
2023-09-21,92189.40000000192,92276.88000000193,93318.81772015349,88652.8768341458,91557.17717691553,93109.99537907363,25,6,6,87.4799999999995,False
