date,start_balance,end_balance,hwm,min_equity_allowed,lowest_equity,highest_equity,max_open_trades,trades_opened,trades_closed,realized_pnl,daily_dd_breached
2023-02-07,64464.0,64464.0,64464.0,61240.8,60888.350069203545,64736.947702743164,50,5,0,0.0,True
2023-02-08,64464.0,64104.0,64464.0,61240.8,63130.787153123296,64405.94352311452,51,1,1,-360.0,False
2023-02-09,64104.0,64104.0,64104.0,60898.8,61975.399933830304,64746.55976853505,54,4,0,0.0,False
2023-02-10,64104.0,64104.0,64104.0,60898.8,60130.3518539288,63183.53887605231,56,2,0,0.0,True
2023-02-11,64104.0,64104.0,64104.0,60898.8,60077.38878445175,60077.38878445175,56,0,0,0.0,True
2023-02-13,64104.0,62070.0,64104.0,60898.8,58961.01676068808,60375.55708617762,58,2,7,-2034.0,True
2023-02-14,62070.0,60990.0,62070.0,58966.5,59457.22999662793,60619.71375446781,54,3,3,-1080.0,False
2023-02-15,60990.0,58110.0,60990.0,57940.5,58916.989587919415,60050.97037296273,52,1,8,-2880.0,False
2023-02-16,58110.0,58119.0,59425.4674052278,56454.19403496641,58764.77161561179,59916.2469852233,47,4,5,8.999999999998863,False
2023-02-17,58119.0,57516.0,59847.888426843296,56855.49400550113,59028.36188272891,60355.9452117054,43,0,4,-603.0,False
2023-02-18,57516.0,57516.0,60355.9452117054,57338.14795112013,60256.152125871835,60256.152125871835,39,0,0,0.0,False
2023-02-20,57516.0,57516.0,60256.152125871835,57243.34451957824,59556.01330245384,60738.176711170796,39,0,0,0.0,False
2023-02-21,57516.0,58236.0,59712.70000373367,56727.06500354699,59684.640442213364,61463.59899550902,47,8,4,719.9999999999991,False
2023-02-22,58236.0,58965.0,61133.398774792375,58076.72883605275,60003.009915955125,61445.574677276054,45,2,3,729.0000000000003,False
2023-02-23,58965.0,58965.0,60244.827403705065,57232.58603351981,59726.492966023514,60382.36858650828,44,2,0,0.0,False
2023-02-24,58965.0,60045.0,60117.658481880324,57111.775557786306,59813.69703727514,60980.18825973185,46,2,3,1080.0000000000016,False
2023-02-25,60045.0,60045.0,60386.96252778162,57367.614401392544,60357.991883226256,60357.991883226256,43,0,0,0.0,False
2023-02-27,60045.0,59442.0,60357.991883226256,57340.092289064945,60609.63141070424,61192.6188865791,46,3,4,-603.0000000000011,False
2023-02-28,59442.0,59676.0,60898.57900482386,57853.65005458267,59975.58492556888,61178.91770071566,42,0,4,233.99999999999818,False
2023-03-01,59676.0,57174.0,60062.565321914306,57059.43705581859,59842.89555646914,60829.59713596176,46,9,11,-2502.0,False
2023-03-02,57174.0,57174.0,60078.166493053075,57074.25816840042,59452.38785021865,60468.15322335223,36,0,0,0.0,False
2023-03-03,57174.0,57174.0,59647.70538194792,56665.320112850524,58767.21947416507,59981.6526598457,38,2,0,0.0,False
2023-03-04,57174.0,57174.0,59118.745607063865,56162.80832671067,59130.054060803785,59130.054060803785,38,0,0,0.0,False
2023-03-06,57174.0,57300.0,59130.054060803785,56173.551357763594,59318.22813758497,60720.021844144096,44,6,1,125.99999999999999,False
2023-03-07,57300.0,57777.0,60562.04952727066,57533.947050907125,60447.49594172046,62417.35354349091,47,4,1,477.0000000000018,False
2023-03-08,57777.0,58020.0,62359.50652969226,59241.53120320765,61855.494083836085,63407.57919259573,50,4,3,242.99999999999824,False
2023-03-09,58020.0,55383.0,63037.62468016119,59885.74344615313,60753.88743676916,63173.46981388912,49,2,11,-2637.0,False
2023-03-10,55383.0,56481.0,60753.88743676916,57716.1930649307,60359.80316952822,61948.78779602929,43,6,19,1097.999999999997,False
2023-03-11,56481.0,56481.0,60359.80316952822,57341.81301105181,60413.428562991794,60413.428562991794,25,0,0,0.0,False
2023-03-13,56481.0,58553.943,60413.428562991794,57392.757134842206,60756.9248498129,63842.416787601134,40,18,15,2072.942999999997,False
2023-03-14,58553.943,59030.943,63056.98899760257,59904.13954772244,60959.79249087106,64042.280448796904,29,1,1,477.0,False
2023-03-15,59030.943,60002.943,63628.97386408057,60447.52517087654,61421.952752604164,67165.51765061513,46,19,24,972.0000000000025,False
2023-03-16,60002.943,60002.943,63301.29103236912,60136.22648075066,60977.53216571842,63675.52839861956,24,1,0,0.0,False
2023-03-17,60002.943,59408.943,63551.25110161974,60373.68854653875,60513.217971181824,63916.85907531805,31,7,3,-594.0,False
2023-03-20,59408.943,59768.943,62490.35879144557,59365.84085187329,60609.35148206512,62627.66392713701,34,6,5,359.99999999999994,False
2023-03-21,59768.943,60245.943,62627.66392713701,59496.280730780156,60520.46800427044,65478.167341300745,31,2,1,476.9999999999987,False
2023-03-22,60245.943,61199.943,65478.167341300745,62204.25897423571,63100.61726114069,65946.89599146754,32,2,2,953.9999999999991,False
2023-03-23,61199.943,61793.943,65946.89599146754,62649.55119189416,62658.4292583179,65660.62594314264,32,2,3,593.9999999999993,False
2023-03-24,61793.943,61793.943,65660.62594314264,62377.59464598551,63568.047140024355,66442.74925462337,32,3,0,0.0,False
2023-03-27,61793.943,62747.943,66442.74925462337,63120.6117918922,64299.187310002984,67192.38733090051,34,2,2,954.0000000000015,False
2023-03-28,62747.943,62387.943,67192.38733090051,63832.76796435549,62435.483473512926,66369.40125712617,33,1,1,-360.0,True
2023-03-29,62387.943,62513.943,65033.03952433242,61781.387548115796,63053.514607711855,66332.63708852755,40,8,1,125.99999999999999,False
2023-03-30,62513.943,61793.943,66332.63708852755,63016.005234101176,62922.720465896775,65585.30987048146,41,2,2,-720.0,True
2023-03-31,61793.943,62027.943,65585.30987048146,62306.04437695739,62268.499866339414,65569.21617582411,41,2,4,234.00000000000023,True
2023-04-03,62027.943,62387.943,65569.21617582411,62290.75536703291,62638.76658691202,65523.302220164864,40,4,5,360.00000000000085,False
2023-04-04,62387.943,60947.943,65488.008245395424,62213.60783312565,62427.32592667619,66288.40594266224,38,2,4,-1440.0,False
2023-04-05,60947.943,61433.943,66288.40594266224,62973.98564552913,63631.500409821645,66205.35830168173,37,3,12,486.0000000000016,False
2023-04-06,61433.943,62387.943,64783.35574225333,61544.18795514066,63988.557767576676,66195.66310076245,26,1,2,954.0,False
2023-04-07,62387.943,62387.943,66195.66310076245,62885.87994572433,65343.20314505751,66103.59331747542,26,2,0,0.0,False
2023-04-10,62387.943,62864.943,65343.20314505751,62076.042987804634,65220.26114506574,65986.34010989161,31,5,1,477.0,False
2023-04-11,62864.943,62504.943,65354.49745997425,62086.77258697554,64822.138449731814,66257.19026172918,32,2,7,-359.99999999999915,False
2023-04-12,62504.943,62621.943,66176.80003021921,62867.96002870825,65464.03499038011,67125.60807095988,27,2,2,117.0,False
2023-04-13,62621.943,63701.943,67074.24077377279,63720.52873508415,66900.21445775479,68413.70524523107,31,6,3,1080.0000000000023,False
2023-04-14,63701.943,64178.943,67418.79384806541,64047.85415566214,66272.0012497929,68788.60198391341,30,2,1,477.0,False
2023-04-17,64178.943,63818.943,68710.2785749789,65274.76464622996,67973.04419503854,69236.6430685802,31,2,1,-360.0,False
2023-04-18,63818.943,63818.943,68102.46107909968,64697.338025144694,67283.49657467235,68488.11916496405,30,0,0,0.0,False
2023-04-19,63818.943,64295.943,68488.11916496405,65063.71320671585,67371.6557716529,68941.3176663121,34,4,1,476.99999999999926,False
2023-04-20,64295.943,65276.943,68288.56079662115,64874.132756790095,67523.94666108796,69014.81812153813,38,6,5,981.0000000000008,False
2023-04-21,65276.943,65276.943,68222.99966111996,64811.84967806396,66855.14747224082,69080.54760362486,38,4,0,0.0,False
2023-04-24,65276.943,65276.943,68876.8849853881,65433.040736118695,68113.90822291259,70588.70770218538,38,0,0,0.0,False
2023-04-25,65276.943,66347.943,70547.5762028947,67020.19739274998,69998.02931977325,71526.41874524232,43,5,4,1070.9999999999952,False
2023-04-26,66347.943,66824.943,70917.89485542465,67372.00011265342,69711.37426881434,73499.31606234118,39,0,1,476.99999999999864,False
2023-04-27,66824.943,67553.943,72279.29521954036,68665.33045856335,71276.26882512588,73465.88048429508,42,4,3,729.000000000001,False
2023-04-28,67553.943,67562.943,72617.37363380032,68986.5049521103,71555.17075101713,75404.16395322146,47,8,5,8.999999999999986,False
2023-05-01,67562.943,68993.943,74875.47077845506,71131.69723953231,74133.4243799375,75300.54630674621,42,0,3,1430.999999999998,False
2023-05-02,68993.943,70703.943,74185.45264066971,70476.18000863622,73306.59409796508,77166.01096005281,54,16,8,1710.0000000000011,False
2023-05-03,70703.943,70703.943,75522.20482394585,71746.09458274856,74881.1558488515,76662.50643218972,51,4,0,0.0,False
2023-05-04,70703.943,70937.943,76662.50643218972,72829.38111058023,74642.77408340895,78569.85374039499,55,4,4,233.9999999999991,False
2023-05-05,70937.943,72179.943,75128.89409310534,71372.44938845007,74825.13556634229,77514.36510696309,65,14,12,1242.0000000000002,False
2023-05-08,72179.943,70739.943,75576.39772890348,71797.57784245831,73046.63480738136,75423.89645124367,55,2,4,-1440.0,False
2023-05-09,70739.943,69659.943,73282.18909135376,69618.07963678607,72119.24677051301,73903.56671320046,51,0,3,-1080.0,False
2023-05-10,69659.943,69416.943,73848.66621885299,70156.23290791034,71948.29635482875,74025.10262490768,51,3,3,-243.0,False
2023-05-11,69416.943,68588.943,72076.07173828091,68472.26815136686,70322.14325901748,71990.52112464087,53,5,5,-828.0,False
2023-05-12,68588.943,67508.943,70839.03511431607,67297.08335860027,69305.88545409335,72486.55209362772,51,3,3,-1080.0,False
2023-05-15,67508.943,67508.943,72407.0162326964,68786.66542106158,70547.29122987806,73464.98200131117,50,2,0,0.0,False
2023-05-16,67508.943,68237.943,73115.98888023998,69460.18943622799,71106.99416706577,73517.56505582505,50,0,3,729.0,False
2023-05-17,68237.943,68471.943,73258.98844344013,69596.03902126812,71937.81883795647,74360.77773016687,48,1,4,233.99999999999926,False
2023-05-18,68471.943,69065.943,74360.77773016687,70642.73884365853,72997.53208857594,75027.36637377947,44,0,3,593.9999999999989,False
2023-05-19,69065.943,70496.943,74818.4250595797,71077.50380660073,73104.52888042129,74671.60135742933,41,0,3,1431.0000000000014,False
2023-05-22,70496.943,70505.943,74250.5226276756,70537.99649629182,72873.01698522703,75207.63529921227,40,2,5,9.0,False
2023-05-23,70505.943,70739.943,74691.71371785177,70957.12803195919,73051.27628853433,74883.65679878932,36,3,4,233.9999999999988,False
2023-05-24,70739.943,71594.943,74545.54960640127,70818.27212608121,74934.31309370176,78063.60969669266,49,16,10,855.0000000000023,False
2023-05-25,71594.943,73979.943,78063.60969669266,74160.42921185802,76836.02493467054,79682.58450054695,41,1,5,2384.999999999999,False
2023-05-26,73979.943,73619.943,79682.58450054695,75698.4552755196,78544.13948168769,80673.64072706348,37,1,1,-360.0,False
2023-05-29,73619.943,73853.943,80640.80018231027,76608.76017319475,78757.9777637674,80607.35402143437,37,1,4,233.9999999999995,False
2023-05-30,73853.943,75656.886,79032.70586606512,75081.07057276186,79026.18321765741,80786.92843412558,34,1,3,1802.9429999999995,False
2023-05-31,75656.886,77096.886,80081.54762573526,76077.47024444849,78330.26482196053,80537.34632869906,37,6,8,1439.999999999997,False
2023-06-01,77096.886,76988.886,78588.47983825342,74659.05584634075,77272.36718626668,79216.22271517332,31,2,3,-108.00000000000001,False
2023-06-02,76988.886,77240.886,77715.74647052775,73829.95914700137,78024.43698136114,79501.18170384484,36,8,8,252.0,False
2023-06-05,77240.886,74720.886,78706.49910102828,74771.17414597687,76802.59309737507,78719.2801755639,31,3,7,-2520.0,False
2023-06-06,74720.886,73883.886,76802.59309737507,72962.46344250631,75736.9078880641,77118.99940335413,28,4,6,-837.0000000000011,False
2023-06-07,73883.886,73883.886,76010.13506827717,72209.62831486331,74734.11881701941,76000.89311360652,22,0,0,0.0,False
2023-06-08,73883.886,74486.886,75705.01685066795,71919.76600813455,74550.8857952562,77095.88420068678,28,6,2,603.000000000003,False
2023-06-09,74486.886,73883.886,77095.88420068678,73241.08999065244,75707.19369898357,77389.64573522712,28,2,4,-602.9999999999995,False
2023-06-12,73883.886,71849.886,75820.71621327661,72029.68040261278,73390.05047579171,76527.41640142749,28,4,7,-2034.0,False
2023-06-13,71849.886,72803.886,73821.42904864986,70130.35759621738,72719.0159911266,75521.09117147364,25,4,2,953.9999999999991,False
2023-06-14,72803.886,73280.886,75521.09117147364,71745.03661289996,74653.52947690277,76745.68923789731,28,5,1,477.0,False
2023-06-15,73280.886,73748.886,76627.21145284244,72795.85088020032,76185.31668889448,78306.21063155311,27,1,8,467.99999999999886,False
2023-06-16,73748.886,76877.772,78127.46541595641,74221.09214515859,77162.89869400223,79354.18393358182,22,2,5,3128.8860000000013,False
2023-06-19,76877.772,76877.772,78883.77487729782,74939.58613343294,78618.3089894797,79032.89575984314,18,1,0,0.0,False
2023-06-20,76877.772,76517.772,78731.90598200266,74795.31068290252,78425.68271167453,79446.71077014267,21,3,1,-360.0,False
2023-06-21,76517.772,76040.772,78748.05857832024,74810.65564940423,78622.89182788701,79660.50666301946,25,5,5,-477.0000000000002,False
2023-06-22,76040.772,77366.715,78804.76979063277,74864.53130110113,78731.61665880267,79865.26323342399,21,1,2,1325.9430000000002,False
2023-06-23,77366.715,79391.715,79865.26323342399,75872.00007175279,80153.63633680608,81176.12397737706,22,3,6,2025.000000000005,False
2023-06-26,79391.715,79391.715,80807.2142734327,76766.85355976108,80373.74400698043,80847.80866622321,22,6,0,0.0,False
2023-06-27,79391.715,79031.715,80412.42498242369,76391.80373330251,80098.85633416899,80617.1677852,24,2,1,-360.0,False
2023-06-28,79031.715,79157.715,80574.930010222,76546.1835097109,80471.32682903198,81153.48145159405,25,2,1,125.99999999999999,False
2023-06-29,79157.715,79274.715,80900.7640585298,76855.72585560332,80777.5989753276,81155.99348202383,28,4,2,117.00000000000085,False
2023-06-30,79274.715,79274.715,81029.4000000874,76977.93000008303,80927.59080205527,81719.87335806683,31,5,0,0.0,False
2023-07-03,79274.715,79274.715,81719.87335806683,77633.87969016349,81071.43495035513,81746.4826618498,32,1,0,0.0,False
2023-07-04,79274.715,79400.715,81472.51354617668,77398.88786886784,81295.25906223715,82696.51315890666,39,7,1,125.99999999999999,False
2023-07-05,79400.715,79400.715,81412.66700912647,77342.03365867015,81360.72415961453,82519.49292911687,40,2,0,0.0,False
2023-07-06,79400.715,79886.715,82502.12894332958,78377.0224961631,83188.70900385792,84972.3534391035,52,12,6,486.0000000000035,False
2023-07-07,79886.715,79643.715,84972.3534391035,80723.73576714833,83613.48381844471,85323.72942430267,50,4,3,-243.0,False
2023-07-10,79643.715,80120.715,83706.787201787,79521.44784169765,83621.06729725789,84620.35534194873,51,4,1,477.0,False
2023-07-11,80120.715,82136.715,83881.19813582776,79687.13822903637,83495.24365679966,85010.92815902723,49,0,13,2015.9999999999902,False
2023-07-12,82136.715,82379.715,84672.46450964153,80438.84128415945,82779.089625857,85144.6300421362,42,6,15,243.00000000000006,False
2023-07-13,82379.715,80813.715,82915.89663387035,78770.10180217683,82013.815777157,83083.99324782146,31,3,9,-1565.9999999999982,False
2023-07-14,80813.715,81914.658,82013.815777157,77913.12498829915,81185.85218256194,82836.69517570666,24,2,3,1100.943,False
2023-07-17,81914.658,81194.658,82264.6887612727,78151.45432320907,81923.20753070894,82700.98559457292,23,3,2,-720.0,False
2023-07-18,81194.658,80834.658,82700.98559457292,78565.93631484428,82745.22240082106,83464.54331435745,24,2,1,-360.0,False
2023-07-19,80834.658,81077.658,83429.75587615278,79258.26808234514,83411.88769541695,84399.36778724621,26,3,3,243.0,False
2023-07-20,81077.658,81095.658,84120.3910543277,79914.37150161131,82619.88163503961,84669.65089885872,28,5,4,17.999999999999957,False
2023-07-21,81095.658,80735.658,82689.46181494991,78554.98872420241,81822.02396670711,84191.1713108583,31,7,1,-360.0,False
2023-07-24,80735.658,80861.658,84063.49700546231,79860.32215518919,83077.8733731234,84944.46254846841,39,9,1,125.99999999999999,False
2023-07-25,80861.658,80861.658,83456.86544503033,79284.02217277882,83188.97588267016,84214.1143507841,42,4,0,0.0,False
2023-07-26,80861.658,80987.658,83716.3976692409,79530.57778577886,83433.87687381139,84417.32707634699,45,3,1,125.99999999999999,False
2023-07-27,80987.658,78602.658,83956.61790241694,79758.7870072961,78896.13327417597,86010.35077984033,58,14,13,-2385.0,True
2023-07-28,78602.658,76820.658,79355.43890539692,75387.66696012707,77040.86037792571,80915.22514281762,50,9,9,-1782.0,False
2023-07-31,76820.658,77675.658,80793.46705327273,76753.7937006091,80767.68877921536,81727.11957486672,51,6,4,855.0000000000008,False
2023-08-01,77675.658,76595.658,81223.92277601657,77162.72663721573,80257.84108315372,81315.3161326655,51,4,3,-1080.0,False
2023-08-02,76595.658,76487.658,80893.7354891985,76849.04871473857,80134.59879410887,81352.68350050139,52,5,9,-108.00000000000023,False
2023-08-03,76487.658,76136.658,80366.58486307003,76348.25561991653,79072.44157200711,80561.69409928474,46,2,6,-350.9999999999991,False
2023-08-04,76136.658,76136.658,79588.37902537962,75608.96007411064,79141.00925053669,80382.81533132195,41,1,0,0.0,False
2023-08-07,76136.658,76136.658,79723.74929604802,75737.56183124562,79334.76691927087,80933.34750743558,41,0,0,0.0,False
2023-08-08,76136.658,76487.658,80894.06497847062,76849.36172954709,79990.34272608392,81471.55184999996,41,0,6,351.0000000000007,False
2023-08-09,76487.658,76487.658,80533.3790668649,76506.71011352165,79606.72173394132,80872.83348755958,35,0,0,0.0,False
2023-08-10,76487.658,76604.658,80768.53095441163,76730.10440669105,79711.87094116678,82167.93422608536,39,4,2,117.0,False
2023-08-11,76604.658,76721.658,81528.42946442867,77452.00799120724,80789.32810590451,82018.93007751968,37,0,2,116.99999999999591,False
2023-08-14,76721.658,77909.658,81796.16672066937,77706.3583846359,81281.4440451589,82024.69554286735,37,2,6,1188.0000000000014,False
2023-08-15,77909.658,78386.658,82024.69554286735,77923.46076572398,81315.79958540444,82504.4210632995,33,2,1,477.0,False
2023-08-16,78386.658,79115.658,81993.52517514129,77893.84891638422,81587.81968211722,82230.58156265167,33,1,3,728.9999999999989,False
2023-08-17,79115.658,79466.658,82072.10729412951,77968.50192942304,81716.81475009967,82283.70301729928,31,2,6,350.99999999999966,False
2023-08-18,79466.658,80294.658,82032.78213331336,77931.1430266477,82009.87054970494,82359.95362525588,24,0,7,827.9999999999995,False
2023-08-21,80294.658,79934.658,82140.03782767034,78033.03593628682,81706.76971183845,82454.17115980572,21,2,1,-360.0,False
2023-08-22,79934.658,79934.658,82413.62932021348,78292.94785420281,81851.31975468191,82500.46229506195,21,1,0,0.0,False
2023-08-23,79934.658,79700.658,81851.31975468191,77758.75376694782,81696.16873519991,82604.22318714566,29,8,2,-234.0,False
2023-08-24,79700.658,80294.658,82314.83438973012,78199.09267024361,82421.27523644798,84190.86643906549,36,9,3,594.0000000000006,False
2023-08-25,80294.658,79934.658,82565.05532627097,78436.80255995742,81820.48979069259,83583.25572286683,36,3,1,-360.0,False
2023-08-28,79934.658,79934.658,83202.78203086049,79042.64292931746,83353.27742201452,84171.16955772796,36,1,0,0.0,False
2023-08-29,79934.658,79934.658,84106.87036096661,79901.52684291828,84042.26270834108,86466.78801281744,41,5,0,0.0,False
2023-08-30,79934.658,80177.658,86164.20789962796,81855.99750464656,85983.31786622896,87212.9116183372,46,5,3,243.0,False
2023-08-31,80177.658,80555.658,87179.88367812951,82820.88949422304,83882.49677240964,88309.53800894765,48,7,3,377.99999999999994,False
2023-09-01,80555.658,81752.658,83949.27847591144,79751.81455211587,83885.79831285142,86732.85955803414,53,6,5,1196.9999999999982,False
2023-09-04,81752.658,81032.658,86536.00126710683,82209.20120375148,85764.29422467899,87479.39865063291,50,2,2,-720.0,False
2023-09-05,81032.658,82958.658,86744.22727186832,82407.0159082749,86375.62416745031,90003.31679871041,58,10,8,1925.9999999999934,False
2023-09-06,82958.658,82958.658,89466.82798121462,84993.48658215388,87483.09544005952,90136.39315542899,51,1,0,0.0,False
2023-09-07,82958.658,83084.658,88844.63093559186,84402.39938881226,85576.85738908511,89203.9989582347,53,2,1,125.99999999999999,False
2023-09-08,83084.658,83453.658,87103.4841811873,82748.30997212794,86418.45209756156,88185.10173713244,56,4,4,368.9999999999983,False
2023-09-11,83453.658,81545.658,87558.05190068365,83180.14930564947,82990.36013267745,86465.30159650152,57,5,8,-1908.0,True
2023-09-12,81545.658,80105.658,83710.06455675617,79524.56132891837,82963.25648315834,83997.55059623701,56,7,4,-1440.0,False
2023-09-13,80105.658,80699.658,83912.2344689503,79716.62274550278,83249.90070653004,85120.164459556,54,2,3,593.9999999999982,False
2023-09-14,80699.658,77099.658,83249.90070653004,79087.40567120354,80780.01093385028,83106.69537715717,57,6,10,-3600.0,False
2023-09-15,77099.658,77099.658,81587.67286180728,77508.28921871692,80899.1232846473,82227.71124137078,48,1,0,0.0,False
2023-09-18,77099.658,78530.658,81450.68718451362,77378.15282528794,81179.64698510269,81837.64561181825,48,0,3,1430.999999999999,False
2023-09-19,78530.658,79007.658,81764.77360698837,77676.53492663895,81203.2985481949,82030.1815237575,45,0,1,477.0,False
2023-09-20,79007.658,78161.658,81614.46042313366,77533.73740197698,81235.53503844737,82354.12803596945,45,2,7,-846.0000000000027,False
2023-09-21,78161.658,78638.658,82206.96784156961,78096.61944949113,79036.07907522905,82480.42371226593,44,6,7,477.0,False
2023-09-22,78638.658,77684.658,79036.07907522905,75084.2751214676,78705.29681113196,81017.29765747934,40,2,4,-954.0,False
2023-09-25,77684.658,77567.658,78875.29825810509,74931.53334519983,78309.15063453431,79642.42558253345,36,0,4,-117.0,False
2023-09-26,77567.658,77693.658,78632.20536782128,74700.59509943023,77992.71729167136,78770.74857103253,33,1,1,125.99999999999999,False
2023-09-27,77693.658,76856.658,78286.1816356941,74371.87255390939,77661.8009921967,79035.0302117592,33,1,6,-837.0,False
2023-09-28,76856.658,77360.658,78045.97533083754,74143.67656429566,77264.77133566116,78999.25501842603,33,6,4,503.99999999999994,False
2023-09-29,77360.658,76307.658,77691.00476698468,73806.45452863546,75467.99984734907,77892.73160960509,38,9,12,-1053.0,False
2023-10-02,76307.658,76181.658,76753.56507302671,72915.88681937537,76221.74475176015,77254.70765853238,31,6,5,-126.00000000000239,False
2023-10-03,76181.658,73913.658,77254.70765853238,73391.97227560576,75848.98292852672,79448.65632672448,39,12,15,-2268.0000000000027,False
2023-10-04,73913.658,73193.658,76030.18221201538,72228.6731014146,75523.29795318627,76719.13425854067,27,3,2,-720.0,False
2023-10-05,73193.658,72833.658,75699.15257701387,71914.19494816317,75173.28985332798,76086.02054614572,27,2,1,-360.0,False
2023-10-06,72833.658,73436.658,75323.30893954991,71557.14349257242,74757.70740811202,76665.33577907101,32,6,2,603.0,False
2023-10-09,73436.658,74867.658,75567.81767296843,71789.42678932002,75949.84159977434,76620.06348721049,37,7,3,1430.999999999998,False
2023-10-10,74867.658,74633.658,76188.98111261678,72379.53205698593,76163.6954030743,77320.1872913026,36,3,2,-234.0,False
2023-10-11,74633.658,74633.658,76728.97014623678,72892.52163892494,76297.18071582791,78135.67200598125,43,8,0,0.0,False
2023-10-12,74633.658,75470.658,78074.54246204784,74170.81533894545,77424.23152977978,79623.47177546687,48,5,6,837.0000000000002,False
2023-10-13,75470.658,76181.658,79550.98499787133,75573.43574797777,78844.42828922851,79885.59818865574,48,7,5,711.0000000000017,False
2023-10-16,76181.658,76658.658,78974.93041599162,75026.18389519204,78955.90722225113,79983.62196595494,44,0,1,476.99999999999966,False
2023-10-17,76658.658,76658.658,79752.60659361107,75764.97626393051,78660.44082997,79555.50282734084,46,3,0,0.0,False
2023-10-18,76658.658,75218.658,79428.20782431075,75456.79743309521,78624.74908479235,79397.43561505321,48,2,4,-1440.0,False
2023-10-19,75218.658,74975.658,79093.22092590168,75138.5598796066,78607.74568356054,79805.06713844216,44,1,3,-242.99999999999864,False
2023-10-20,74975.658,75569.658,79266.92896276337,75303.5825146252,79381.77002972398,80084.77354867882,42,0,3,594.0,False
