trade_id,symbol,direction,entry_time,entry_price,stop_loss,risk,exit_time,exit_reason,rr,pnl_dollars,is_winner,tp1_hit,tp2_hit,tp3_hit,hours_in_trade
674,AUD_CHF,bearish,2023-08-28 21:00:00,0.56954048,0.5762457710496216,0.006705291049621587,2023-09-06 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,208
663,SPX500_USD,bullish,2023-08-24 00:00:00,4458.679,4322.375925082887,136.303074917113,2023-09-06 15:00:00,TP1+Trail,0.21,75.6,True,True,False,False,327
656,SPX500_USD,bullish,2023-08-23 00:00:00,4447.0,4324.366380858494,122.63361914150573,2023-09-06 16:00:00,TP1+Trail,0.21,75.6,True,True,False,False,352
672,GBP_AUD,bullish,2023-08-28 21:00:00,1.95514208,1.9259200079740488,0.029222072025951062,2023-09-07 06:00:00,TP1+Trail,0.21,75.6,True,True,False,False,225
668,GBP_JPY,bullish,2023-08-24 21:00:00,183.360648,180.61717928890852,2.743468711091481,2023-09-08 00:00:00,TP1+Trail,0.21,75.6,True,True,False,False,339
698,NZD_CAD,bearish,2023-09-04 21:00:00,0.80603642,0.8165516575975653,0.010515237597565341,2023-09-08 00:00:00,TP1+Trail,0.21,75.6,True,True,False,False,75
710,USD_CAD,bullish,2023-09-07 21:00:00,1.36112202,1.3548070213627774,0.006314998637222624,2023-09-08 02:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,5
688,GBP_NZD,bullish,2023-08-31 21:00:00,2.11367874,2.0827849811777077,0.030893758822292394,2023-09-08 09:00:00,TP1+Trail,0.21,75.6,True,True,False,False,180
711,USD_CAD,bullish,2023-09-07 21:00:00,1.36279136,1.354825376979722,0.007965983020277845,2023-09-08 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,15
691,CHF_JPY,bullish,2023-08-31 21:00:00,164.230032,162.21638391190916,2.0136480880908323,2023-09-11 03:00:00,TP1+Trail,0.21,75.6,True,True,False,False,246
703,EUR_AUD,bullish,2023-09-04 21:00:00,1.68327126,1.6678873966157612,0.015383863384238694,2023-09-11 04:00:00,SL,-1.0,-360.0,False,False,False,False,151
704,EUR_AUD,bullish,2023-09-04 21:00:00,1.68698,1.6679215111432069,0.019058488856793065,2023-09-11 04:00:00,SL,-1.0,-360.0,False,False,False,False,151
692,NZD_CHF,bearish,2023-08-31 21:00:00,0.52817736,0.534986686410104,0.006809326410104011,2023-09-11 05:00:00,TP1+Trail,0.21,75.6,True,True,False,False,248
705,AUD_USD,bearish,2023-09-04 21:00:00,0.6443393399999999,0.6549289825127321,0.0105896425127322,2023-09-11 07:00:00,TP1+Trail,0.21,75.6,True,True,False,False,154
716,AUD_USD,bearish,2023-09-10 21:00:00,0.6443393399999999,0.6548709123332512,0.010531572333251304,2023-09-11 07:00:00,TP1+Trail,0.21,75.6,True,True,False,False,10
701,GBP_CHF,bearish,2023-09-04 21:00:00,1.11782,1.127787903748104,0.009967903748103968,2023-09-11 09:00:00,TP1+Trail,0.21,75.6,True,True,False,False,156
708,BTC_USD,bullish,2023-09-07 00:00:00,25968.60241796875,25104.742650173488,863.8597677952603,2023-09-11 14:00:00,SL,-1.0,-360.0,False,False,False,False,110
713,BTC_USD,bullish,2023-09-09 00:00:00,25895.677734375,25117.53942556413,778.1383088108705,2023-09-11 14:00:00,SL,-1.0,-360.0,False,False,False,False,62
714,BTC_USD,bullish,2023-09-10 00:00:00,25832.2265625,25125.39101793455,706.8355445654488,2023-09-11 14:00:00,SL,-1.0,-360.0,False,False,False,False,38
696,NZD_CAD,bullish,2023-09-04 21:00:00,0.806,0.799490938348785,0.006509061651215009,2023-09-12 13:00:00,SL,-1.0,-360.0,False,False,False,False,184
706,GBP_CAD,bullish,2023-09-05 21:00:00,1.70760066,1.6905513957372147,0.017049264262785302,2023-09-12 13:00:00,SL,-1.0,-360.0,False,False,False,False,160
707,GBP_CAD,bullish,2023-09-06 21:00:00,1.70760066,1.6905245103274136,0.017076149672586416,2023-09-12 13:00:00,SL,-1.0,-360.0,False,False,False,False,136
723,BTC_USD,bullish,2023-09-12 00:00:00,25833.34375,25095.086375955045,738.2573740449552,2023-09-12 23:00:00,TP1+Trail,0.21,75.6,True,True,False,False,23
697,NZD_CAD,bullish,2023-09-04 21:00:00,0.80597,0.79908777976023,0.006882220239769921,2023-09-13 02:00:00,SL,-1.0,-360.0,False,False,False,False,197
670,AUD_CHF,bearish,2023-08-27 21:00:00,0.56824,0.5760892325319722,0.007849232531972228,2023-09-14 01:00:00,SL,-1.0,-360.0,False,False,False,False,412
709,EUR_NZD,bullish,2023-09-07 21:00:00,1.82032,1.8084920400357172,0.011827959964282764,2023-09-14 01:00:00,SL,-1.0,-360.0,False,False,False,False,148
732,EUR_GBP,bearish,2023-09-13 21:00:00,0.85764,0.8607543985168117,0.0031143985168117228,2023-09-14 10:00:00,SL,-1.0,-360.0,False,False,False,False,13
655,AUD_CHF,bearish,2023-08-22 21:00:00,0.56899,0.5762346445460772,0.007244644546077206,2023-09-14 12:00:00,SL,-1.0,-360.0,False,False,False,False,543
712,CAD_CHF,bearish,2023-09-07 21:00:00,0.65464,0.6638843239621276,0.009244323962127599,2023-09-14 16:00:00,SL,-1.0,-360.0,False,False,False,False,163
718,EUR_JPY,bullish,2023-09-11 21:00:00,158.267294,156.77527467479035,1.4920193252096396,2023-09-14 16:00:00,SL,-1.0,-360.0,False,False,False,False,67
719,EUR_JPY,bullish,2023-09-11 21:00:00,158.162,156.76629076944818,1.3957092305518302,2023-09-14 16:00:00,SL,-1.0,-360.0,False,False,False,False,67
720,CAD_CHF,bearish,2023-09-11 21:00:00,0.65767862,0.6630031064870634,0.005324486487063407,2023-09-14 16:00:00,SL,-1.0,-360.0,False,False,False,False,67
729,NZD_CAD,bearish,2023-09-13 21:00:00,0.80447786,0.8111251514412352,0.006647291441235215,2023-09-18 13:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,112
726,BTC_USD,bullish,2023-09-13 00:00:00,25968.60241796875,25097.19544061897,871.4069773497795,2023-09-18 17:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,137
695,AUD_CAD,bearish,2023-09-03 21:00:00,0.8782,0.8880444445516257,0.009844444551625697,2023-09-19 07:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,370
730,NZD_CAD,bearish,2023-09-13 21:00:00,0.8042,0.8116494088468803,0.007449408846880279,2023-09-19 14:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,137
733,EUR_GBP,bearish,2023-09-14 21:00:00,0.85776,0.8645973678355783,0.006837367835578312,2023-09-20 06:00:00,SL,-1.0,-360.0,False,False,False,False,129
648,GBP_CHF,bearish,2023-08-20 21:00:00,1.12084,1.132131330200235,0.011291330200234873,2023-09-20 07:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,730
649,GBP_CHF,bearish,2023-08-21 21:00:00,1.12107,1.1320294494716467,0.010959449471646732,2023-09-20 07:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,706
715,NZD_CHF,bearish,2023-09-10 21:00:00,0.52817736,0.5348934643867123,0.006716104386712218,2023-09-20 11:00:00,SL,-1.0,-360.0,False,False,False,False,230
722,XAU_USD,bullish,2023-09-12 00:00:00,1911.855048828125,1885.4102753871016,26.44477344102347,2023-09-20 18:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,210
640,USD_CHF,bearish,2023-08-13 21:00:00,0.88254592,0.9008497912703703,0.018303871270370364,2023-09-21 02:00:00,SL,-1.0,-360.0,False,False,False,False,917
731,EUR_USD,bearish,2023-09-13 21:00:00,1.07383068,1.0832534663006883,0.00942278630068838,2023-09-21 03:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,174
736,EUR_CHF,bearish,2023-09-20 21:00:00,0.95680518,0.96119737593279,0.004392195932789944,2023-09-21 07:00:00,SL,-1.0,-360.0,False,False,False,False,10
737,EUR_CHF,bearish,2023-09-20 21:00:00,0.95698,0.9617429919375906,0.004762991937590555,2023-09-21 07:00:00,SL,-1.0,-360.0,False,False,False,False,10
644,EUR_GBP,bullish,2023-08-15 21:00:00,0.85664304,0.8487442956081803,0.007898744391819701,2023-09-21 08:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,875
735,NAS100_USD,bearish,2023-09-20 00:00:00,15320.2505,15549.884075161945,229.63357516194446,2023-09-21 10:00:00,TP3,1.354,487.44,True,True,True,True,34
734,NZD_USD,bearish,2023-09-19 21:00:00,0.59646232,0.604245532146516,0.007783212146516005,2023-09-22 10:00:00,TP1+Trail,0.21,75.6,True,True,False,False,61
742,NZD_CAD,bearish,2023-09-21 21:00:00,0.80447786,0.8110812120525756,0.006603352052575562,2023-09-22 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,16
675,SPX500_USD,bullish,2023-08-29 00:00:00,4458.679,4322.072287576967,136.60671242303306,2023-09-22 19:00:00,SL,-1.0,-360.0,False,False,False,False,595
738,NZD_CHF,bearish,2023-09-20 21:00:00,0.53319692,0.5437578658923868,0.010560945892386875,2023-09-25 13:00:00,SL,-1.0,-360.0,False,False,False,False,112
741,NAS100_USD,bullish,2023-09-21 00:00:00,15047.499,14628.182542128196,419.31645787180423,2023-09-25 13:00:00,SL,-1.0,-360.0,False,False,False,False,109
635,CAD_JPY,bullish,2023-08-03 21:00:00,105.963,103.607509283112,2.3554907168879993,2023-09-25 20:00:00,TP3,1.354,487.44,True,True,True,True,1271
693,AUD_CAD,bearish,2023-08-31 21:00:00,0.8767,0.8881432479786737,0.011443247978673687,2023-09-26 07:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,610
744,XAG_USD,bullish,2023-09-26 00:00:00,22.950000762939453,22.41435943758314,0.5356413253563126,2023-09-27 13:00:00,SL,-1.0,-360.0,False,False,False,False,37
657,NAS100_USD,bullish,2023-08-23 00:00:00,15315.4335,14511.170869866432,804.2626301335677,2023-09-27 16:00:00,SL,-1.0,-360.0,False,False,False,False,856
750,AUD_CAD,bearish,2023-09-27 21:00:00,0.86686,0.8737844016773515,0.006924401677351533,2023-09-28 01:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,4
749,AUD_CAD,bearish,2023-09-27 21:00:00,0.8656449,0.873609740267917,0.007964840267916995,2023-09-28 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,17
751,BTC_USD,bearish,2023-09-28 00:00:00,26846.57801953125,27716.088405436945,869.5103859056944,2023-09-28 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,14
753,NZD_CAD,bearish,2023-09-28 21:00:00,0.80406,0.8110137149358098,0.006953714935809763,2023-09-29 06:00:00,SL,-1.0,-360.0,False,False,False,False,9
754,NZD_CAD,bearish,2023-09-28 21:00:00,0.80447786,0.8109127352975376,0.006434875297537612,2023-09-29 06:00:00,SL,-1.0,-360.0,False,False,False,False,9
740,AUD_CHF,bearish,2023-09-20 21:00:00,0.57807816,0.5908246879685223,0.01274652796852227,2023-09-29 09:00:00,SL,-1.0,-360.0,False,False,False,False,204
755,NZD_USD,bearish,2023-09-28 21:00:00,0.59604,0.6041765872148098,0.00813658721480981,2023-09-29 09:00:00,SL,-1.0,-360.0,False,False,False,False,12
747,AUD_JPY,bullish,2023-09-27 21:00:00,95.161904,94.28127006252116,0.8806339374788479,2023-09-29 10:00:00,TP3,1.354,487.44,True,True,True,True,37
748,GBP_CHF,bearish,2023-09-27 21:00:00,1.11865946,1.127615907148454,0.008956447148454005,2023-09-29 11:00:00,TP1+Trail,0.21,75.6,True,True,False,False,38
760,XAG_USD,bearish,2023-09-29 00:00:00,23.140752494812013,23.898031991533863,0.7572794967218499,2023-09-29 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,12
759,XAG_USD,bullish,2023-09-29 00:00:00,22.96161813354492,22.41385769634215,0.547760437202772,2023-09-29 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,14
752,EUR_CAD,bearish,2023-09-28 21:00:00,1.43268908,1.4465131375354017,0.013824057535401613,2023-09-29 15:00:00,TP1+Trail,0.21,75.6,True,True,False,False,18
680,NZD_JPY,bullish,2023-08-29 21:00:00,87.42193400000001,85.46084197104014,1.9610920289598681,2023-09-29 17:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,740
583,AUD_NZD,bullish,2023-07-23 21:00:00,1.08560512,1.070308027954718,0.015297092045282179,2023-10-02 03:00:00,SL,-1.0,-360.0,False,False,False,False,1686
724,BTC_USD,bearish,2023-09-12 00:00:00,25935.9895625,28336.859233346488,2400.8696708464886,2023-10-02 07:00:00,SL,-1.0,-360.0,False,False,False,False,487
756,USD_CAD,bullish,2023-09-28 21:00:00,1.34986532,1.3411482650645803,0.008717054935419632,2023-10-02 14:00:00,TP3,1.354,487.44,True,True,True,True,89
765,AUD_JPY,bullish,2023-10-01 21:00:00,95.36,94.2589496967657,1.1010503032343024,2023-10-02 16:00:00,TP1+Trail,0.21,75.6,True,True,False,False,19
774,NZD_JPY,bullish,2023-10-02 21:00:00,87.58546,86.47236453063104,1.1130954693689574,2023-10-03 01:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,4
624,AUD_JPY,bullish,2023-07-31 21:00:00,94.788,91.29787958889952,3.4901204111004773,2023-10-03 04:00:00,TP1+Trail,0.21,75.6,True,True,False,False,1519
777,EUR_AUD,bearish,2023-10-02 21:00:00,1.65491422,1.667815135270592,0.012900915270592117,2023-10-03 04:00:00,TP1+Trail,0.21,75.6,True,True,False,False,7
776,USD_JPY,bullish,2023-10-02 21:00:00,148.30476,147.01673514635837,1.2880248536416161,2023-10-03 06:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,9
762,EUR_USD,bearish,2023-10-01 21:00:00,1.0591094,1.0696811381681055,0.010571738168105416,2023-10-03 07:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,34
764,EUR_CHF,bearish,2023-10-01 21:00:00,0.96556192,0.9710985853276164,0.00553666532761643,2023-10-03 07:00:00,TP1+Trail,0.21,75.6,True,True,False,False,34
770,EUR_CHF,bearish,2023-10-02 21:00:00,0.96556192,0.971049543518501,0.0054876235185010724,2023-10-03 07:00:00,TP1+Trail,0.21,75.6,True,True,False,False,10
771,AUD_JPY,bullish,2023-10-02 21:00:00,94.377976,93.20630137428488,1.1716746257151271,2023-10-03 11:00:00,TP1+Trail,0.21,75.6,True,True,False,False,14
694,EUR_JPY,bullish,2023-09-03 21:00:00,158.169,156.57197877382785,1.59702122617216,2023-10-03 14:00:00,SL,-1.0,-360.0,False,False,False,False,713
727,EUR_JPY,bullish,2023-09-13 21:00:00,158.267294,156.53270171444723,1.7345922855527647,2023-10-03 14:00:00,SL,-1.0,-360.0,False,False,False,False,473
728,EUR_JPY,bullish,2023-09-13 21:00:00,158.198,156.10980873484385,2.088191265156155,2023-10-03 14:00:00,SL,-1.0,-360.0,False,False,False,False,473
761,CAD_JPY,bullish,2023-10-01 21:00:00,109.588,108.1964471778232,1.3915528221767914,2023-10-03 14:00:00,SL,-1.0,-360.0,False,False,False,False,41
768,CAD_JPY,bullish,2023-10-02 21:00:00,109.460702,108.20250776328945,1.2581942367105512,2023-10-03 14:00:00,SL,-1.0,-360.0,False,False,False,False,17
775,USD_JPY,bullish,2023-10-02 21:00:00,148.081672,146.95574104917029,1.1259309508297122,2023-10-03 14:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,17
758,AUD_USD,bearish,2023-09-28 21:00:00,0.64238,0.6533946767041667,0.011014676704166781,2023-10-03 15:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,114
766,NAS100_USD,bullish,2023-10-02 00:00:00,14984.75,14493.218465249907,491.53153475009276,2023-10-04 06:00:00,SL,-1.0,-360.0,False,False,False,False,54
757,AUD_USD,bearish,2023-09-28 21:00:00,0.64412,0.6534388826044872,0.00931888260448721,2023-10-04 12:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,135
781,GBP_CAD,bearish,2023-10-03 21:00:00,1.67188752,1.6977508376314143,0.02586331763141425,2023-10-04 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,16
772,AUD_CAD,bearish,2023-10-02 21:00:00,0.8656449,0.8738494444146836,0.008204544414683546,2023-10-05 03:00:00,SL,-1.0,-360.0,False,False,False,False,54
780,GBP_CAD,bullish,2023-10-03 21:00:00,1.65438488,1.6396586719719748,0.014726208028025267,2023-10-05 17:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,44
782,NZD_USD,bearish,2023-10-04 21:00:00,0.59623,0.6041006181654046,0.007870618165404575,2023-10-05 17:00:00,TP1+Trail,0.21,75.6,True,True,False,False,20
789,NAS100_USD,bearish,2023-10-06 00:00:00,15153.3165,15540.686681394356,387.3701813943553,2023-10-06 14:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,14
787,EUR_USD,bearish,2023-10-05 21:00:00,1.05868538,1.0695864140132407,0.010901034013240718,2023-10-06 15:00:00,TP1+Trail,0.21,75.6,True,True,False,False,18
785,EUR_JPY,bullish,2023-10-05 21:00:00,157.374268,156.00885029311888,1.365417706881118,2023-10-08 21:00:00,TP1+Trail,0.21,75.6,True,True,False,False,72
745,GBP_CHF,bearish,2023-09-26 21:00:00,1.11793748,1.127504226061677,0.009566746061677067,2023-10-09 12:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,303
763,USD_CAD,bullish,2023-10-01 21:00:00,1.36279136,1.3368417054226651,0.02594965457733478,2023-10-09 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,184
794,NZD_CHF,bearish,2023-10-08 21:00:00,0.54602,0.5512645935730569,0.005244593573056955,2023-10-09 20:00:00,TP1+Trail,0.21,75.6,True,True,False,False,23
746,EUR_GBP,bullish,2023-09-27 21:00:00,0.8630874,0.8569841187247329,0.006103281275267047,2023-10-09 21:00:00,TP1+Trail,0.21,75.6,True,True,False,False,288
798,NZD_CHF,bearish,2023-10-09 21:00:00,0.54698,0.5512656940321242,0.004285694032124199,2023-10-10 20:00:00,TP1+Trail,0.21,75.6,True,True,False,False,23
801,EUR_NZD,bearish,2023-10-10 21:00:00,1.764,1.7788122788403682,0.014812278840368176,2023-10-11 15:00:00,TP1+Trail,0.21,75.6,True,True,False,False,18
791,EUR_NZD,bearish,2023-10-08 21:00:00,1.76548074,1.7788858677675277,0.013405127767527558,2023-10-11 23:00:00,TP1+Trail,0.21,75.6,True,True,False,False,74
778,AUD_CHF,bullish,2023-10-02 21:00:00,0.58156718,0.5755509024236617,0.006016277576338269,2023-10-12 13:00:00,SL,-1.0,-360.0,False,False,False,False,232
812,NZD_JPY,bullish,2023-10-11 21:00:00,88.77,87.58047765620516,1.1895223437948346,2023-10-12 18:00:00,TP1+Trail,0.21,75.6,True,True,False,False,21
809,EUR_NZD,bearish,2023-10-11 21:00:00,1.76548074,1.7788693772127042,0.013388637212704113,2023-10-12 23:00:00,SL,-1.0,-360.0,False,False,False,False,26
805,NZD_CHF,bearish,2023-10-10 21:00:00,0.5466095999999999,0.551305287315544,0.004695687315544039,2023-10-13 01:00:00,TP3,1.354,487.44,True,True,True,True,52
808,NZD_CAD,bearish,2023-10-11 21:00:00,0.81781844,0.8248504154420897,0.007031975442089666,2023-10-13 05:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,32
796,SPX500_USD,bullish,2023-10-09 00:00:00,4318.5375,4218.226824341049,100.31067565895137,2023-10-13 17:00:00,TP1+Trail,0.21,75.6,True,True,False,False,113
817,NZD_JPY,bullish,2023-10-12 21:00:00,88.035674,86.66347283501199,1.372201164988013,2023-10-13 18:00:00,TP1+Trail,0.21,75.6,True,True,False,False,21
717,ETH_USD,bearish,2023-09-11 00:00:00,1611.07070703125,1759.3262337859244,148.2555267546743,2023-10-16 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,853
721,ETH_USD,bearish,2023-09-12 00:00:00,1611.07070703125,1760.1233188586932,149.05261182744312,2023-10-16 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,829
807,BTC_USD,bullish,2023-10-11 00:00:00,26887.26229296875,25752.514667798056,1134.747625170694,2023-10-16 13:00:00,TP3,1.354,487.44,True,True,True,True,133
811,AUD_CAD,bearish,2023-10-11 21:00:00,0.8656449,0.8745543977910823,0.0089094977910823,2023-10-17 02:00:00,TP1+Trail,0.21,75.6,True,True,False,False,125
810,NZD_USD,bearish,2023-10-11 21:00:00,0.59658,0.6043189573735788,0.00773895737357877,2023-10-17 13:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,136
783,AUD_USD,bearish,2023-10-04 21:00:00,0.63708,0.6475510490650263,0.010471049065026272,2023-10-17 15:00:00,TP1+Trail,0.21,75.6,True,True,False,False,306
822,AUD_NZD,bearish,2023-10-16 21:00:00,1.07295244,1.0805292371785684,0.007576797178568517,2023-10-18 02:00:00,SL,-1.0,-360.0,False,False,False,False,29
806,AUD_USD,bearish,2023-10-10 21:00:00,0.63896796,0.6526405961175611,0.013672636117561088,2023-10-18 06:00:00,TP1+Trail,0.21,75.6,True,True,False,False,177
779,CAD_CHF,bullish,2023-10-03 21:00:00,0.66786104,0.6566753714969195,0.01118566850308056,2023-10-18 13:00:00,SL,-1.0,-360.0,False,False,False,False,352
815,NZD_CHF,bullish,2023-10-12 21:00:00,0.53726408,0.5283142838444003,0.008949796155599765,2023-10-18 13:00:00,SL,-1.0,-360.0,False,False,False,False,136
819,XAU_USD,bearish,2023-10-13 00:00:00,1899.3779755859373,1953.076637393793,53.698661807855615,2023-10-18 13:00:00,SL,-1.0,-360.0,False,False,False,False,133
816,AUD_JPY,bullish,2023-10-12 21:00:00,94.589602,93.50024051500596,1.0893614849940434,2023-10-19 00:00:00,TP1+Trail,0.21,75.6,True,True,False,False,147
813,NZD_CAD,bullish,2023-10-12 21:00:00,0.80807224,0.7991614010495671,0.008910838950432876,2023-10-19 07:00:00,SL,-1.0,-360.0,False,False,False,False,154
825,SPX500_USD,bullish,2023-10-19 00:00:00,4327.228,4257.744708034477,69.48329196552277,2023-10-20 12:00:00,SL,-1.0,-360.0,False,False,False,False,36
804,CHF_JPY,bullish,2023-10-10 21:00:00,164.896556,162.50142421816443,2.3951317818355733,2023-10-23 05:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,296
823,GBP_AUD,bullish,2023-10-17 21:00:00,1.90891008,1.89002329463876,0.01888678536124,2023-10-23 10:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,133
725,ETH_USD,bearish,2023-09-13 00:00:00,1607.988525390625,1759.8123985523805,151.8238731617555,2023-10-23 22:00:00,SL,-1.0,-360.0,False,False,False,False,982
767,GBP_AUD,bullish,2023-10-02 21:00:00,1.90437192,1.880251756452648,0.024120163547352025,2023-10-24 01:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,508
826,EUR_JPY,bullish,2023-10-23 21:00:00,158.762,157.12732859960107,1.634671400398929,2023-10-24 14:00:00,TP1+Trail,0.21,75.6,True,True,False,False,17
824,USD_CAD,bullish,2023-10-17 21:00:00,1.36335914,1.3543114979203146,0.009047642079685447,2023-10-24 17:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,164
773,AUD_CAD,bearish,2023-10-02 21:00:00,0.86393,0.8770069228819654,0.01307692288196538,2023-10-25 00:00:00,SL,-1.0,-360.0,False,False,False,False,531
828,AUD_CAD,bearish,2023-10-24 21:00:00,0.87055,0.8780738682044888,0.007523868204488804,2023-10-25 00:00:00,SL,-1.0,-360.0,False,False,False,False,3
739,EUR_AUD,bullish,2023-09-20 21:00:00,1.6569337,1.6201059167240672,0.036827783275932724,2023-10-25 01:00:00,TP1+Trail,0.21,75.6,True,True,False,False,820
743,EUR_AUD,bullish,2023-09-21 21:00:00,1.6569337,1.6199419226723482,0.0369917773276518,2023-10-25 01:00:00,TP1+Trail,0.21,75.6,True,True,False,False,796
769,CAD_JPY,bullish,2023-10-02 21:00:00,108.909026,107.42573912969632,1.4832868703036723,2023-10-25 07:00:00,TP1+Trail,0.21,75.6,True,True,False,False,538
799,SPX500_USD,bearish,2023-10-10 00:00:00,4415.0785,4535.08505112366,120.00655112366076,2023-10-25 22:00:00,TP3,1.354,487.44,True,True,True,True,382
829,EUR_AUD,bullish,2023-10-24 21:00:00,1.65723858,1.6390051297607873,0.018233450239212745,2023-10-26 05:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,32
786,EUR_JPY,bullish,2023-10-05 21:00:00,158.124536,156.24319409868704,1.8813419013129646,2023-10-26 06:00:00,TP1+Trail,0.21,75.6,True,True,False,False,489
797,GBP_USD,bearish,2023-10-09 21:00:00,1.2290001,1.2463373063801957,0.017337206380195758,2023-10-26 12:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,399
827,GBP_AUD,bullish,2023-10-24 21:00:00,1.90891008,1.890351261926739,0.018558818073260985,2023-10-27 08:00:00,TP1+Trail,0.21,75.6,True,True,False,False,59
831,AUD_CAD,bearish,2023-10-25 21:00:00,0.8682,0.8780147852296364,0.009814785229636414,2023-10-27 12:00:00,SL,-1.0,-360.0,False,False,False,False,39
832,AUD_CAD,bearish,2023-10-25 21:00:00,0.86910708,0.8779823005703766,0.008875220570376596,2023-10-27 12:00:00,SL,-1.0,-360.0,False,False,False,False,39
833,USD_JPY,bullish,2023-10-25 21:00:00,149.958294,149.02907557545797,0.9292184245420287,2023-10-27 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,39
818,USD_JPY,bullish,2023-10-12 21:00:00,149.577,148.05975507471976,1.517244925280238,2023-10-27 15:00:00,TP1+Trail,0.21,75.6,True,True,False,False,354
834,EUR_CHF,bearish,2023-10-26 21:00:00,0.95563528,0.965725094236082,0.010089814236082018,2023-10-27 15:00:00,TP1+Trail,0.21,75.6,True,True,False,False,18
790,CAD_JPY,bullish,2023-10-08 21:00:00,109.304,107.64460786948224,1.6593921305177588,2023-10-30 15:00:00,SL,-1.0,-360.0,False,False,False,False,522
836,USD_JPY,bullish,2023-10-29 21:00:00,148.837376,147.78085808276452,1.0565179172354817,2023-10-30 15:00:00,TP1+Trail,0.21,75.6,True,True,False,False,18
830,AUD_JPY,bearish,2023-10-25 21:00:00,94.799,96.01152714439364,1.2125271443936327,2023-10-31 10:00:00,SL,-1.0,-360.0,False,False,False,False,133
838,CAD_JPY,bearish,2023-10-30 21:00:00,109.107832,110.23516967632692,1.127337676326917,2023-10-31 10:00:00,TP1+Trail,0.21,75.6,True,True,False,False,13
793,USD_CHF,bearish,2023-10-08 21:00:00,0.90539528,0.927738369126008,0.02234308912600802,2023-10-31 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,544
843,XAG_USD,bullish,2023-10-31 00:00:00,22.97609024810791,22.598278160651752,0.3778120874561566,2023-10-31 16:00:00,TP1+Trail,0.21,75.6,True,True,False,False,16
844,EUR_AUD,bullish,2023-10-31 21:00:00,1.65967956,1.6384456924506012,0.02123386754939882,2023-11-01 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,15
795,AUD_CHF,bearish,2023-10-08 21:00:00,0.57807816,0.5941398877159231,0.01606172771592307,2023-11-01 13:00:00,TP1+Trail,0.21,75.6,True,True,False,False,568
840,AUD_JPY,bullish,2023-10-30 21:00:00,95.293138,94.32943001234338,0.963707987656619,2023-11-01 15:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,42
842,NZD_JPY,bullish,2023-10-30 21:00:00,87.438732,86.49477327765412,0.943958722345883,2023-11-02 04:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,55
850,USD_JPY,bullish,2023-11-01 21:00:00,150.027436,149.02398446292526,1.0034515370747386,2023-11-02 12:00:00,TP1+Trail,0.21,75.6,True,True,False,False,15
839,CAD_CHF,bullish,2023-10-30 21:00:00,0.65229132,0.647225164371822,0.005066155628178026,2023-11-03 09:00:00,TP2+Trail,0.9445,340.02,True,True,True,False,84
