trade_id,symbol,direction,entry_time,exit_time,entry_price,exit_price,exit_reason,lot_size,risk_usd,commission,gross_pnl,net_pnl,final_r,risk_pct_used,lot_multiplier,tp1_hit,tp2_hit,tp3_hit
EUR_AUD_20,EUR_AUD,bullish,2023-01-03 22:00:00,2023-01-04 08:00:00,1.56759,1.54502,SL,0.16,352.22,0.64,-352.22,-352.86,-1.0,0.6,1.0,False,False,False
CAD_JPY_5,CAD_JPY,bearish,2023-01-02 22:00:00,2023-01-04 14:00:00,96.751292,96.864,TP1+Trail,0.01,1343.29,0.04,282.0909,282.05089999999996,0.21,0.6,1.0,True,False,False
CAD_JPY_13,CAD_JPY,bearish,2023-01-03 22:00:00,2023-01-04 14:00:00,96.909822,96.864,TP1+Trail,0.01,2102.29,0.04,441.48089999999996,441.44089999999994,0.21,0.6,1.0,True,False,False
EUR_JPY_1,EUR_JPY,bearish,2023-01-01 23:00:00,2023-01-04 14:00:00,140.03824999999998,139.18,SAFETY_DAILY_DD_4.4%,0.01,3028.91,0.04,1193.933385127338,1193.893385127338,0.394179221280044,0.6,1.0,True,False,False
EUR_JPY_6,EUR_JPY,bearish,2023-01-02 22:00:00,2023-01-04 14:00:00,139.59322,139.18,SAFETY_DAILY_DD_4.4%,0.01,2328.57,0.04,757.5924102620532,757.5524102620533,0.3253466334540311,0.6,1.0,True,False,False
EUR_USD_8,EUR_USD,bearish,2023-01-02 22:00:00,2023-01-04 14:00:00,1.0540043,1.06246,SAFETY_DAILY_DD_4.4%,0.15,363.2,0.6,-126.8360472282648,-127.4360472282648,-0.34921819170777757,0.6,1.0,False,False,False
USD_CHF_10,USD_CHF,bullish,2023-01-02 22:00:00,2023-01-04 14:00:00,0.93620296,0.92762,SAFETY_DAILY_DD_4.4%,0.18,363.76,0.72,-165.01972307846975,-165.73972307846975,-0.45364999746665313,0.6,1.0,False,False,False
NZD_CAD_14,NZD_CAD,bullish,2023-01-03 22:00:00,2023-01-04 14:00:00,0.84836016,0.85644,SAFETY_DAILY_DD_4.4%,0.17,355.19,0.68,163.87333012720356,163.19333012720355,0.4613680850451971,0.6,1.0,True,False,False
EUR_CHF_16,EUR_CHF,bearish,2023-01-03 22:00:00,2023-01-04 14:00:00,0.98594,0.98567,SAFETY_DAILY_DD_4.4%,0.41,363.71,1.64,11.070082098436256,9.430082098436255,0.030436562366820425,0.6,1.0,False,False,False
CHF_JPY_17,CHF_JPY,bearish,2023-01-03 22:00:00,2023-01-04 14:00:00,142.271846,141.204,SAFETY_DAILY_DD_4.4%,0.01,3283.43,0.04,1383.620670801544,1383.580670801544,0.4213949043535401,0.6,1.0,True,False,False
USD_JPY_18,USD_JPY,bearish,2023-01-03 22:00:00,2023-01-04 14:00:00,131.763984,131.008,SAFETY_DAILY_DD_4.4%,0.14,367.36,0.56,80.32478030837991,79.76478030837991,0.21865412758160907,0.6,1.0,False,False,False
BTC_USD_21,BTC_USD,bearish,2023-01-04 00:00:00,2023-01-04 14:00:00,16771.17890234375,16819.0,SAFETY_DAILY_DD_4.4%,0.22,367.28,0.0,-10.520508122658548,-10.520508122658548,-0.028644380643265487,0.6,1.0,False,False,False
USD_CAD_31,USD_CAD,bearish,2023-01-05 22:00:00,2023-01-06 10:00:00,1.36303376,1.36314,TP1+Trail,0.45,389.66,1.8,81.82860000000001,80.02860000000001,0.21,0.6,1.0,True,False,False
USD_CAD_30,USD_CAD,bullish,2023-01-05 22:00:00,2023-01-06 17:00:00,1.36319808,1.34434,SL,0.28,391.09,1.12,-391.09,-392.21,-1.0,0.6,1.0,False,False,False
AUD_USD_32,AUD_USD,bullish,2023-01-05 22:00:00,2023-01-09 04:00:00,0.6731889,0.69278,TP3,0.39,382.43,1.56,517.81022,516.25022,1.3539999999999999,0.6,1.0,True,True,True
SPX500_USD_33,SPX500_USD,bullish,2023-01-06 00:00:00,2023-01-10 12:00:00,3874.5575,3875.3,TP1+Trail,3.29,387.29,0.0,81.3309,81.3309,0.21,0.6,1.0,True,False,False
EUR_CAD_37,EUR_CAD,bullish,2023-01-09 22:00:00,2023-01-11 16:00:00,1.44192,1.44153,TP1+Trail,0.46,392.34,1.84,82.39139999999999,80.55139999999999,0.21,0.6,1.0,True,False,False
EUR_JPY_48,EUR_JPY,bullish,2023-01-11 22:00:00,2023-01-12 13:00:00,140.312,140.406,TP1+Trail,0.01,2978.48,0.04,625.4807999999999,625.4408,0.21,0.6,1.0,True,False,False
GBP_JPY_49,GBP_JPY,bullish,2023-01-11 22:00:00,2023-01-12 13:00:00,158.262788,158.646,TP1+Trail,0.01,2538.29,0.04,533.0409,533.0009,0.21,0.6,1.0,True,False,False
NZD_JPY_53,NZD_JPY,bullish,2023-01-11 22:00:00,2023-01-12 13:00:00,82.68433399999999,83.157,TP1+Trail,0.01,1439.07,0.04,302.2047,302.1647,0.21,0.6,1.0,True,False,False
USD_JPY_54,USD_JPY,bearish,2023-01-11 22:00:00,2023-01-12 17:00:00,132.094,129.196,TP3,0.38,385.97,1.52,522.60338,521.08338,1.3539999999999999,0.6,1.0,True,True,True
CHF_JPY_43,CHF_JPY,bearish,2023-01-10 22:00:00,2023-01-13 14:00:00,142.274,137.553,TP3,0.01,2360.52,0.04,3196.1440799999996,3196.1040799999996,1.3539999999999999,0.6,1.0,True,True,True
GBP_JPY_57,GBP_JPY,bullish,2023-01-12 22:00:00,2023-01-13 14:00:00,157.924,155.797,SL,0.01,2160.37,0.04,-2160.37,-2160.41,-1.0,0.6,1.0,False,False,False
NZD_JPY_59,NZD_JPY,bullish,2023-01-12 22:00:00,2023-01-13 14:00:00,82.673,81.208,SL,0.01,1398.86,0.04,-1398.86,-1398.8999999999999,-1.0,0.6,1.0,False,False,False
XAG_USD_60,XAG_USD,bearish,2023-01-13 00:00:00,2023-01-13 14:00:00,24.04409620285034,24.063,TP1+Trail,0.11,405.78,0.44,85.21379999999999,84.7738,0.21,0.6,1.0,True,False,False
XAG_USD_28,XAG_USD,bearish,2023-01-05 00:00:00,2023-01-16 01:00:00,23.341060047149657,24.4925,SL,0.07,381.63,0.28,-381.63,-381.90999999999997,-1.0,0.6,1.0,False,False,False
NZD_CHF_44,NZD_CHF,bullish,2023-01-10 22:00:00,2023-01-17 10:00:00,0.58781532,0.5885,TP1+Trail,0.48,392.57,1.92,82.4397,80.5197,0.21,0.6,1.0,True,False,False
EUR_JPY_56,EUR_JPY,bearish,2023-01-12 22:00:00,2023-01-17 10:00:00,139.59322,139.469,TP1+Trail,0.01,2459.49,0.04,516.4929,516.4529,0.21,0.6,1.0,True,False,False
EUR_CHF_42,EUR_CHF,bullish,2023-01-10 22:00:00,2023-01-17 11:00:00,0.99104028,0.9978,TP2+Trail,0.41,393.7,1.64,282.28289999999913,280.64289999999914,0.7169999999999979,0.6,1.0,True,True,False
EUR_GBP_61,EUR_GBP,bullish,2023-01-16 22:00:00,2023-01-17 15:00:00,0.88129446,0.8797,TP1+Trail,0.54,400.53,2.16,84.11129999999999,81.95129999999999,0.21,0.6,1.0,True,False,False
EUR_CHF_62,EUR_CHF,bullish,2023-01-16 22:00:00,2023-01-17 16:00:00,0.99385966,0.9946,TP1+Trail,0.37,402.37,1.48,84.4977,83.01769999999999,0.21,0.6,1.0,True,False,False
EUR_CAD_40,EUR_CAD,bullish,2023-01-10 22:00:00,2023-01-17 20:00:00,1.44306064,1.44502,TP1+Trail,0.3,388.71,1.2,81.6291,80.42909999999999,0.21,0.6,1.0,True,False,False
AUD_JPY_35,AUD_JPY,bearish,2023-01-08 22:00:00,2023-01-18 02:00:00,91.079978,91.266,TP1+Trail,0.01,2506.6,0.04,526.386,526.346,0.21,0.6,1.0,True,False,False
CAD_JPY_67,CAD_JPY,bearish,2023-01-17 22:00:00,2023-01-18 02:00:00,97.331102,97.48,TP1+Trail,0.01,2163.89,0.04,454.41689999999994,454.3768999999999,0.21,0.6,1.0,True,False,False
GBP_JPY_72,GBP_JPY,bearish,2023-01-17 22:00:00,2023-01-18 02:00:00,159.198398,160.212,TP1+Trail,0.01,2827.08,0.04,593.6868,593.6468,0.21,0.6,1.0,True,False,False
CHF_JPY_73,CHF_JPY,bearish,2023-01-17 22:00:00,2023-01-18 02:00:00,142.38813000000002,141.418,TP2+Trail,0.01,2776.73,0.04,1990.9154099999996,1990.8754099999996,0.7169999999999999,0.6,1.0,True,True,False
CHF_JPY_74,CHF_JPY,bearish,2023-01-17 22:00:00,2023-01-18 02:00:00,141.262714,141.418,TP1+Trail,0.01,3397.18,0.04,713.4078,713.3678,0.21,0.6,1.0,True,False,False
NZD_JPY_77,NZD_JPY,bearish,2023-01-17 22:00:00,2023-01-18 02:00:00,83.311466,84.106,TP1+Trail,0.01,1669.63,0.04,350.6223,350.5823,0.21,0.6,1.0,True,False,False
USD_JPY_79,USD_JPY,bearish,2023-01-17 22:00:00,2023-01-18 02:00:00,130.56260400000002,130.541,TP1+Trail,0.17,401.72,0.68,84.3612,83.68119999999999,0.21,0.6,1.0,True,False,False
USD_JPY_78,USD_JPY,bearish,2023-01-17 22:00:00,2023-01-18 03:00:00,131.114594,131.143,TP1+Trail,0.21,405.52,0.84,85.1592,84.3192,0.21,0.6,1.0,True,False,False
EUR_CAD_38,EUR_CAD,bullish,2023-01-09 22:00:00,2023-01-18 05:00:00,1.44135,1.44214,TP1+Trail,0.18,396.72,0.72,83.3112,82.5912,0.21,0.6,1.0,True,False,False
AUD_JPY_58,AUD_JPY,bullish,2023-01-12 22:00:00,2023-01-18 13:00:00,89.284044,90.23,TP2+Trail,0.01,1806.23,0.04,1295.0669099999986,1295.0269099999987,0.7169999999999992,0.6,1.0,True,True,False
USD_CHF_50,USD_CHF,bearish,2023-01-11 22:00:00,2023-01-18 14:00:00,0.933511,0.91084,TP3,0.3,393.59,1.2,532.92086,531.7208599999999,1.3539999999999999,0.6,1.0,True,True,True
AUD_NZD_75,AUD_NZD,bullish,2023-01-17 22:00:00,2023-01-18 14:00:00,1.08143486,1.08272,TP1+Trail,0.43,401.81,1.72,84.3801,82.6601,0.21,0.6,1.0,True,False,False
AUD_CHF_80,AUD_CHF,bullish,2023-01-17 22:00:00,2023-01-18 19:00:00,0.63596176,0.63607,TP1+Trail,0.42,404.52,1.68,84.94919999999999,83.26919999999998,0.21,0.6,1.0,True,False,False
NZD_JPY_63,NZD_JPY,bullish,2023-01-16 22:00:00,2023-01-19 00:00:00,82.68433399999999,82.518,TP1+Trail,0.01,2010.61,0.04,422.2281,422.18809999999996,0.21,0.6,1.0,True,False,False
GBP_JPY_71,GBP_JPY,bullish,2023-01-17 22:00:00,2023-01-19 00:00:00,158.262788,158.228,TP1+Trail,0.01,3394.84,0.04,712.9164,712.8764,0.21,0.6,1.0,True,False,False
EUR_NZD_29,EUR_NZD,bearish,2023-01-05 22:00:00,2023-01-19 03:00:00,1.67724,1.68142,SAFETY_DAILY_DD_4.5%,0.09,388.63,0.36,-37.619956820104385,-37.979956820104384,-0.09680147394721042,0.6,1.0,False,False,False
EUR_NZD_34,EUR_NZD,bearish,2023-01-08 22:00:00,2023-01-19 03:00:00,1.66802728,1.68142,SAFETY_DAILY_DD_4.5%,0.08,375.47,0.32,-107.1412747497007,-107.46127474970069,-0.2853524242940866,0.6,1.0,False,False,False
SPX500_USD_36,SPX500_USD,bullish,2023-01-09 00:00:00,2023-01-19 03:00:00,3968.793,3919.9,SAFETY_DAILY_DD_4.5%,1.82,385.1,0.0,-88.98591238855651,-88.98591238855651,-0.2310722212115204,0.6,1.0,False,False,False
USD_CHF_39,USD_CHF,bearish,2023-01-09 22:00:00,2023-01-19 03:00:00,0.92294,0.91564,SAFETY_DAILY_DD_4.5%,0.16,377.02,0.64,161.43343325450977,160.79343325450978,0.4281826779866049,0.6,1.0,True,False,False
USD_CHF_41,USD_CHF,bearish,2023-01-10 22:00:00,2023-01-19 03:00:00,0.92540284,0.91564,SAFETY_DAILY_DD_4.5%,0.19,397.93,0.76,213.85412164371874,213.09412164371875,0.5374164341560544,0.6,1.0,True,False,False
GBP_CHF_45,GBP_CHF,bearish,2023-01-10 22:00:00,2023-01-19 03:00:00,1.1258235,1.12936,SAFETY_DAILY_DD_4.5%,0.3,384.85,1.2,-106.09599794186154,-107.29599794186154,-0.2756814289771639,0.6,1.0,False,False,False
GBP_CHF_46,GBP_CHF,bullish,2023-01-10 22:00:00,2023-01-19 03:00:00,1.12698708,1.12936,SAFETY_DAILY_DD_4.5%,0.18,397.57,0.72,42.71252220853147,41.99252220853147,0.10743396687006432,0.6,1.0,False,False,False
CAD_JPY_47,CAD_JPY,bullish,2023-01-11 22:00:00,2023-01-19 03:00:00,97.621128,95.027,SAFETY_DAILY_DD_4.5%,0.01,2879.69,0.04,-2594.125146536011,-2594.165146536011,-0.9008348629665036,0.6,1.0,False,False,False
CAD_CHF_51,CAD_CHF,bearish,2023-01-11 22:00:00,2023-01-19 03:00:00,0.69714044,0.6782,SAFETY_DAILY_DD_4.5%,0.37,386.38,1.48,490.411597674045,488.931597674045,1.2692468494074358,0.6,1.0,True,True,False
NZD_CHF_52,NZD_CHF,bullish,2023-01-11 22:00:00,2023-01-19 03:00:00,0.59413382,0.58816,SAFETY_DAILY_DD_4.5%,0.26,391.79,1.04,-155.31851525378175,-156.35851525378175,-0.39643307704071507,0.6,1.0,False,False,False
NAS100_USD_55,NAS100_USD,bearish,2023-01-12 00:00:00,2023-01-19 03:00:00,11499.3635,11390.2,SAFETY_DAILY_DD_4.5%,0.46,388.3,0.0,50.214723285333235,50.214723285333235,0.1293194006833202,0.6,1.0,False,False,False
GBP_AUD_64,GBP_AUD,bullish,2023-01-17 22:00:00,2023-01-19 03:00:00,1.75931458,1.7859,SAFETY_DAILY_DD_4.5%,0.2,396.23,0.8,417.8538097612792,417.0538097612792,1.0545738832528562,0.6,1.0,True,True,False
GBP_AUD_65,GBP_AUD,bullish,2023-01-17 22:00:00,2023-01-19 03:00:00,1.77719592,1.7859,SAFETY_DAILY_DD_4.5%,0.1,386.3,0.4,87.04020752282086,86.64020752282086,0.22531764825995565,0.6,1.0,False,False,False
EUR_CAD_66,EUR_CAD,bullish,2023-01-17 22:00:00,2023-01-19 03:00:00,1.44422,1.45818,SAFETY_DAILY_DD_4.5%,0.16,397.13,0.64,223.35887391102563,222.71887391102564,0.5624326389621173,0.6,1.0,False,False,False
CAD_JPY_68,CAD_JPY,bullish,2023-01-17 22:00:00,2023-01-19 03:00:00,97.621128,95.027,SAFETY_DAILY_DD_4.5%,0.01,3064.78,0.04,-2594.1305105525257,-2594.1705105525257,-0.8464328632242855,0.6,1.0,False,False,False
NZD_CAD_69,NZD_CAD,bullish,2023-01-17 22:00:00,2023-01-19 03:00:00,0.8623516800000001,0.86724,SAFETY_DAILY_DD_4.5%,0.18,408.33,0.72,87.99049302697254,87.27049302697255,0.21548868078998004,0.6,1.0,False,False,False
USD_CAD_70,USD_CAD,bullish,2023-01-17 22:00:00,2023-01-19 03:00:00,1.34290774,1.35011,SAFETY_DAILY_DD_4.5%,0.36,405.63,1.44,193.07274304912528,191.63274304912528,0.47598240526865687,0.6,1.0,False,False,False
AUD_NZD_76,AUD_NZD,bullish,2023-01-17 22:00:00,2023-01-19 03:00:00,1.08252738,1.07516,SAFETY_DAILY_DD_4.5%,0.39,402.25,1.56,-287.32889294717785,-288.88889294717785,-0.7143042708444446,0.6,1.0,False,False,False
GBP_NZD_81,GBP_NZD,bearish,2023-01-18 22:00:00,2023-01-19 03:00:00,1.91488,1.92013,SAFETY_DAILY_DD_4.5%,0.3,439.88,1.2,-157.50050899687673,-158.70050899687672,-0.3580533531801326,0.6,1.0,False,False,False
GBP_AUD_82,GBP_AUD,bearish,2023-01-18 22:00:00,2023-01-19 03:00:00,1.7889999399999998,1.7859,SAFETY_DAILY_DD_4.5%,0.19,456.86,0.76,58.89837977904214,58.13837977904214,0.12891997500118665,0.6,1.0,False,False,False
EUR_NZD_83,EUR_NZD,bearish,2023-01-18 22:00:00,2023-01-19 03:00:00,1.69298054,1.68142,SAFETY_DAILY_DD_4.5%,0.23,442.32,0.92,265.718116289505,264.798116289505,0.6007372858778826,0.6,1.0,True,False,False
NZD_USD_84,NZD_USD,bullish,2023-01-18 22:00:00,2023-01-19 03:00:00,0.63938,0.64235,SAFETY_DAILY_DD_4.5%,0.36,443.79,1.44,106.91987476094411,105.47987476094411,0.24092447950820006,0.6,1.0,False,False,False
NZD_USD_85,NZD_USD,bullish,2023-01-18 22:00:00,2023-01-19 03:00:00,0.63838,0.64235,SAFETY_DAILY_DD_4.5%,0.35,439.58,1.4,138.94945653993878,137.54945653993877,0.3160959473587033,0.6,1.0,False,False,False
NZD_USD_86,NZD_USD,bullish,2023-01-18 22:00:00,2023-01-19 03:00:00,0.63816,0.64235,SAFETY_DAILY_DD_4.5%,0.38,440.39,1.52,159.22072358516797,157.70072358516796,0.36154482069340355,0.6,1.0,False,False,False
GBP_JPY_87,GBP_JPY,bearish,2023-01-18 22:00:00,2023-01-19 03:00:00,159.198398,158.238,SAFETY_DAILY_DD_4.5%,0.01,2763.67,0.04,960.3990206682905,960.3590206682906,0.34750857398614543,0.6,1.0,False,False,False
NZD_CHF_88,NZD_CHF,bullish,2023-01-18 22:00:00,2023-01-19 03:00:00,0.58781532,0.58816,SAFETY_DAILY_DD_4.5%,0.71,443.96,2.84,24.472253293664572,21.632253293664572,0.05512265360317275,0.6,1.0,False,False,False
AUD_JPY_89,AUD_JPY,bullish,2023-01-18 22:00:00,2023-01-19 03:00:00,89.193,88.599,SAFETY_DAILY_DD_4.5%,0.01,1692.81,0.04,-593.9987425657009,-594.0387425657009,-0.35089510492358916,0.6,1.0,False,False,False
AUD_JPY_90,AUD_JPY,bullish,2023-01-18 22:00:00,2023-01-19 03:00:00,89.284044,88.599,SAFETY_DAILY_DD_4.5%,0.01,1773.61,0.04,-685.0430442267944,-685.0830442267944,-0.3862422089561936,0.6,1.0,False,False,False
EUR_AUD_91,EUR_AUD,bullish,2023-01-18 22:00:00,2023-01-19 03:00:00,1.57136138,1.56394,SAFETY_DAILY_DD_4.5%,0.16,433.61,0.64,-118.742433366064,-119.382433366064,-0.27384615983502225,0.6,1.0,False,False,False
EUR_AUD_92,EUR_AUD,bullish,2023-01-18 22:00:00,2023-01-19 03:00:00,1.56438416,1.56394,SAFETY_DAILY_DD_4.5%,0.22,444.91,0.88,-9.771516022302773,-10.651516022302774,-0.021962904907290852,0.6,1.0,False,False,False
EUR_AUD_93,EUR_AUD,bullish,2023-01-18 22:00:00,2023-01-19 03:00:00,1.56553982,1.56394,SAFETY_DAILY_DD_4.5%,0.14,458.43,0.56,-22.397639902996858,-22.957639902996856,-0.04885727352703108,0.6,1.0,False,False,False
USD_CHF_103,USD_CHF,bearish,2023-01-22 22:00:00,2023-01-23 14:00:00,0.9235234,0.92266,TP1+Trail,0.33,429.79,1.32,90.2559,88.9359,0.21,0.6,1.0,True,False,False
AUD_JPY_105,AUD_JPY,bearish,2023-01-22 22:00:00,2023-01-23 15:00:00,90.411078,91.841,SL,0.01,1329.76,0.04,-1329.76,-1329.8,-1.0,0.6,1.0,False,False,False
EUR_AUD_107,EUR_AUD,bullish,2023-01-22 22:00:00,2023-01-23 15:00:00,1.54916428,1.54514,TP1+Trail,0.23,431.54,0.92,90.6234,89.7034,0.21,0.6,1.0,True,False,False
CAD_JPY_100,CAD_JPY,bearish,2023-01-22 22:00:00,2023-01-23 15:00:00,97.331102,97.624,SAFETY_DAILY_DD_5.2%,0.01,1795.33,0.04,-292.898013961968,-292.938013961968,-0.1631443879186378,0.6,1.0,False,False,False
EUR_JPY_101,EUR_JPY,bearish,2023-01-22 22:00:00,2023-01-23 15:00:00,141.000698,141.906,SAFETY_DAILY_DD_5.2%,0.01,2386.96,0.04,-905.3019251913793,-905.3419251913792,-0.37926983493287664,0.6,1.0,False,False,False
EUR_GBP_102,EUR_GBP,bullish,2023-01-22 22:00:00,2023-01-23 15:00:00,0.88129446,0.87827,SAFETY_DAILY_DD_5.2%,0.58,432.24,2.32,-175.4184799051036,-177.7384799051036,-0.40583583172567,0.6,1.0,False,False,False
CAD_CHF_104,CAD_CHF,bearish,2023-01-22 22:00:00,2023-01-23 15:00:00,0.68861832,0.68966,SAFETY_DAILY_DD_5.2%,0.48,425.06,1.92,-50.00094948887876,-51.92094948887876,-0.11763268594758094,0.6,1.0,False,False,False
EUR_AUD_106,EUR_AUD,bullish,2023-01-22 22:00:00,2023-01-23 15:00:00,1.55786,1.54514,SAFETY_DAILY_DD_5.2%,0.17,439.84,0.68,-216.23921818505076,-216.91921818505077,-0.49163154370919143,0.6,1.0,False,False,False
GBP_NZD_111,GBP_NZD,bearish,2023-01-24 22:00:00,2023-01-25 15:00:00,1.91264836,1.91254,TP1+Trail,0.24,410.06,0.96,86.1126,85.1526,0.21,0.6,1.0,True,False,False
XAG_USD_109,XAG_USD,bullish,2023-01-24 00:00:00,2023-01-26 15:00:00,23.530000686645508,23.764,TP2+Trail,0.14,415.78,0.56,298.1142599999995,297.5542599999995,0.7169999999999989,0.6,1.0,True,True,False
XAG_USD_110,XAG_USD,bullish,2023-01-24 00:00:00,2023-01-27 08:00:00,23.629685985565185,23.705,TP1+Trail,0.12,412.37,0.48,86.5977,86.1177,0.21,0.6,1.0,True,False,False
AUD_USD_120,AUD_USD,bullish,2023-01-30 22:00:00,2023-01-31 11:00:00,0.69840496,0.69976,TP1+Trail,0.35,411.78,1.4,86.4738,85.07379999999999,0.21,0.6,1.0,True,False,False
GBP_CHF_118,GBP_CHF,bullish,2023-01-30 22:00:00,2023-01-31 15:00:00,1.12877866,1.13016,TP2+Trail,0.35,419.63,1.4,300.8747099999993,299.47470999999933,0.7169999999999983,0.6,1.0,True,True,False
USD_CAD_116,USD_CAD,bullish,2023-01-30 22:00:00,2023-01-31 18:00:00,1.34290774,1.33034,SL,0.43,410.64,1.72,-410.64,-412.36,-1.0,0.6,1.0,False,False,False
AUD_CAD_119,AUD_CAD,bullish,2023-01-30 22:00:00,2023-01-31 18:00:00,0.93887864,0.93894,TP1+Trail,0.35,420.39,1.4,88.2819,86.88189999999999,0.21,0.6,1.0,True,False,False
NZD_CHF_117,NZD_CHF,bullish,2023-01-30 22:00:00,2023-01-31 21:00:00,0.5911646199999999,0.58996,TP1+Trail,0.41,411.18,1.64,86.34779999999999,84.70779999999999,0.21,0.6,1.0,True,False,False
XAG_USD_114,XAG_USD,bullish,2023-01-30 00:00:00,2023-02-02 14:00:00,23.64900016784668,24.0195,TP2+Trail,0.12,423.22,0.48,303.44873999999976,302.96873999999974,0.7169999999999994,0.6,1.0,True,True,False
EUR_USD_123,EUR_USD,bullish,2023-01-31 22:00:00,2023-02-02 14:00:00,1.08614268,1.09056,TP2+Trail,0.34,418.8,1.36,300.2796000000013,298.9196000000013,0.7170000000000032,0.6,1.0,True,True,False
EUR_CHF_127,EUR_CHF,bullish,2023-02-01 22:00:00,2023-02-02 14:00:00,0.9943066,0.99478,TP1+Trail,0.45,418.64,1.8,87.9144,86.1144,0.21,0.6,1.0,True,False,False
CHF_JPY_128,CHF_JPY,bullish,2023-02-01 22:00:00,2023-02-02 14:00:00,140.8856,141.068,TP1+Trail,0.01,1510.27,0.04,317.1567,317.1167,0.21,0.6,1.0,True,False,False
XAG_USD_131,XAG_USD,bullish,2023-02-02 00:00:00,2023-02-02 16:00:00,23.629685985565185,23.5505,TP1+Trail,0.09,438.08,0.36,91.9968,91.6368,0.21,0.6,1.0,True,False,False
EUR_NZD_124,EUR_NZD,bearish,2023-01-31 22:00:00,2023-02-03 13:00:00,1.69298054,1.695,TP1+Trail,0.22,421.9,0.88,88.59899999999999,87.719,0.21,0.6,1.0,True,False,False
EUR_USD_134,EUR_USD,bullish,2023-02-02 22:00:00,2023-02-03 13:00:00,1.08614268,1.08398,TP1+Trail,0.42,526.3,1.68,110.52299999999998,108.84299999999998,0.21,0.75,1.25,True,False,False
NZD_USD_135,NZD_USD,bullish,2023-02-02 22:00:00,2023-02-03 13:00:00,0.63766672,0.63952,TP2+Trail,0.65,527.86,2.6,378.47561999999994,375.8756199999999,0.7169999999999999,0.75,1.25,True,True,False
USD_CHF_137,USD_CHF,bearish,2023-02-02 22:00:00,2023-02-03 13:00:00,0.92498,0.92297,TP2+Trail,0.69,529.28,2.76,379.4937599999984,376.7337599999984,0.7169999999999971,0.75,1.25,True,True,False
USD_CHF_138,USD_CHF,bearish,2023-02-02 22:00:00,2023-02-03 13:00:00,0.92112,0.92297,TP1+Trail,0.44,525.2,1.76,110.292,108.532,0.21,0.75,1.25,True,False,False
AUD_USD_141,AUD_USD,bullish,2023-02-02 22:00:00,2023-02-03 13:00:00,0.69840496,0.6978,TP1+Trail,0.46,528.35,1.84,110.9535,109.1135,0.21,0.75,1.25,True,False,False
XAU_USD_143,XAU_USD,bullish,2023-02-03 00:00:00,2023-02-03 13:00:00,1895.398594238281,1886.85,TP1+Trail,0.13,406.71,0.52,85.4091,84.8891,0.21,0.6,1.0,True,False,False
EUR_AUD_139,EUR_AUD,bearish,2023-02-02 22:00:00,2023-02-03 14:00:00,1.55587844,1.55718,TP1+Trail,0.28,523.4,1.12,109.91399999999999,108.79399999999998,0.21,0.75,1.25,True,False,False
GBP_CAD_121,GBP_CAD,bearish,2023-01-30 22:00:00,2023-02-03 15:00:00,1.65799348,1.6182,TP3,0.23,422.65,0.92,572.2680999999999,571.3480999999999,1.3539999999999999,0.6,1.0,True,True,True
