date,start_balance,end_balance,hwm,min_equity_allowed,lowest_equity,highest_equity,max_open_trades,trades_opened,trades_closed,realized_pnl,daily_dd_breached
2023-02-07,64464.0,64464.0,64464.0,61240.8,60888.350069203545,64736.947702743164,50,5,0,0.0,True
2023-02-08,64464.0,64104.0,64464.0,61240.8,63130.787153123296,64405.94352311452,51,1,1,-360.0,False
2023-02-09,64104.0,64104.0,64104.0,60898.8,61975.399933830304,64746.55976853505,54,4,0,0.0,False
2023-02-10,64104.0,64104.0,64104.0,60898.8,60130.3518539288,63183.53887605231,56,2,0,0.0,True
2023-02-11,64104.0,64104.0,64104.0,60898.8,60077.38878445175,60077.38878445175,56,0,0,0.0,True
2023-02-13,64104.0,62070.0,64104.0,60898.8,58961.01676068808,60375.55708617762,58,2,7,-2034.0,True
2023-02-14,62070.0,60990.0,62070.0,58966.5,59457.22999662793,60619.71375446781,54,3,3,-1080.0,False
2023-02-15,60990.0,58110.0,60990.0,57940.5,58916.989587919415,60050.97037296273,52,1,8,-2880.0,False
2023-02-16,58110.0,58119.0,59425.4674052278,56454.19403496641,58764.77161561179,59916.2469852233,47,4,5,8.999999999998863,False
2023-02-17,58119.0,57516.0,59847.888426843296,56855.49400550113,59028.36188272891,60355.9452117054,43,0,4,-603.0,False
2023-02-18,57516.0,57516.0,60355.9452117054,57338.14795112013,60256.152125871835,60256.152125871835,39,0,0,0.0,False
