date,balance,equity,daily_hwm,open_trades,trading_halted
2023-03-12,84576.19787154665,89476.07410153539,85794.53513429506,25,False
2023-03-13,89061.48778154668,89424.33352565153,89476.07410153539,16,False
2023-03-14,88523.13778154667,94274.25170450755,89424.33352565153,34,False
2023-03-15,97297.14133154669,99097.22623702158,94274.25170450755,14,False
2023-03-16,97406.4429315467,98645.28858516965,99097.22623702158,20,False
2023-03-17,98898.18597154671,98919.38732605586,98645.28858516965,17,False
2023-03-19,98898.18597154671,98637.27265547277,98919.38732605586,22,False
2023-03-20,96500.55627154671,96526.66753626414,98898.18597154671,22,False
2023-03-21,96720.86457154671,99140.41963385616,96526.66753626414,22,False
2023-03-22,97523.29803154671,98687.42149938746,99140.41963385616,22,False
2023-03-23,97644.43873154672,96667.13426806711,98687.42149938746,24,False
2023-03-24,98056.36885154672,97870.36859369019,97644.43873154672,23,False
2023-03-26,98056.36885154672,95467.66550136625,98056.36885154672,24,False
2023-03-27,99296.53191154673,98201.87357135759,98056.36885154672,23,False
2023-03-28,98704.14191154673,101477.96635474227,99296.53191154673,30,False
2023-03-29,100521.11401154673,105589.37145224045,101477.96635474227,28,False
2023-03-30,100521.11401154673,107847.28948772776,105589.37145224045,30,False
2023-03-31,99039.39401154673,104774.17403884696,107847.28948772776,29,False
2023-04-02,98297.98656154674,104666.52023837158,104774.17403884696,30,False
2023-04-03,98542.52326154674,105539.00054784107,104666.52023837158,29,False
2023-04-04,97126.76337154674,105113.83599912614,105539.00054784107,26,False
2023-04-05,103958.44624929196,103958.44624929196,103958.44624929196,0,True
2023-04-06,103958.44624929196,103931.14631951507,103958.44624929196,1,False
2023-04-07,103958.44624929196,103976.46774309083,103958.44624929196,2,False
2023-04-09,103958.44624929196,103644.30860857946,103976.46774309083,5,False
2023-04-10,102845.94014929196,102848.37374600998,103958.44624929196,6,False
2023-04-11,102974.80024929196,103482.74404647357,102848.37374600998,6,False
2023-04-12,102974.80024929196,105012.36920202427,103482.74404647357,12,False
2023-04-13,103807.33614929196,105023.27055974382,105012.36920202427,11,False
2023-04-14,104071.38694929196,105967.31991611635,105023.27055974382,9,False
2023-04-16,104071.38694929196,106462.72864002922,105967.31991611635,11,False
2023-04-17,104071.38694929196,105721.04833755565,106462.72864002922,11,False
2023-04-18,104071.38694929196,105757.46680624575,105721.04833755565,13,False
2023-04-19,104590.39004929196,105940.47270627288,105757.46680624575,14,False
2023-04-20,104719.66184929197,104845.0042831321,105940.47270627288,20,False
2023-04-21,104719.66184929197,106791.71384101536,104845.0042831321,20,False
2023-04-23,104719.66184929197,107138.13665358096,106791.71384101536,20,False
2023-04-24,104719.66184929197,108777.97206667962,107138.13665358096,23,False
2023-04-25,105008.07994929196,107781.77945844806,108777.97206667962,24,False
2023-04-26,107677.43284929196,110273.97511750773,107781.77945844806,21,False
2023-04-27,108966.79637929195,108656.33499731662,110273.97511750773,27,False
2023-04-28,109433.82767929195,117684.14405829321,108966.79637929195,24,False
2023-04-30,109433.82767929195,117941.9653535032,117684.14405829321,24,False
2023-05-01,110012.77269929195,122251.56276341974,117941.9653535032,37,False
2023-05-02,112931.89197929198,120397.22111320839,122251.56276341974,31,False
2023-05-03,119511.55785929196,123948.22017226167,120397.22111320839,28,False
2023-05-04,119776.1117379308,119776.1117379308,119776.1117379308,0,True
2023-05-05,119921.8482379308,119921.8482379308,119776.1117379308,0,False
2023-05-07,119921.8482379308,120168.88490236038,119921.8482379308,2,False
2023-05-08,119921.8482379308,119752.67419183058,120168.88490236038,2,False
2023-05-09,119921.8482379308,119962.48457670274,119921.8482379308,2,False
2023-05-10,119921.8482379308,120708.00863836815,119962.48457670274,9,False
2023-05-11,119363.7641379308,119340.63097400345,120708.00863836815,11,False
2023-05-12,118649.5941379308,121102.0806521479,119363.7641379308,10,False
2023-05-14,118649.5941379308,121017.19015688651,121102.0806521479,12,False
2023-05-15,118797.7525379308,120885.32402722628,121017.19015688651,11,False
2023-05-16,118797.7525379308,119943.04808396111,120885.32402722628,12,False
2023-05-17,118797.7525379308,121107.88860306088,119943.04808396111,12,False
2023-05-18,118797.7525379308,120807.40408657474,121107.88860306088,12,False
2023-05-19,118797.7525379308,120304.40195930122,120807.40408657474,12,False
2023-05-21,118797.7525379308,120130.80306991083,120304.40195930122,14,False
2023-05-22,117355.5525379308,121630.76050858099,120130.80306991083,12,False
2023-05-23,116646.6025379308,123515.66821667143,121630.76050858099,29,False
2023-05-24,119509.24598793079,126182.7592408019,123515.66821667143,22,False
2023-05-25,121431.24710793079,128630.30566112346,126182.7592408019,21,False
2023-05-26,122526.31218793077,130110.0991855173,128630.30566112346,19,False
2023-05-28,121790.33218793078,130206.46490741642,130110.0991855173,19,False
2023-05-29,121790.33218793078,129991.5725100056,130206.46490741642,20,False
2023-05-30,123266.06017793078,131049.0996300633,129991.5725100056,23,False
2023-05-31,125837.65119793075,129155.33606070727,131049.0996300633,17,False
2023-06-01,125837.65119793075,130882.03024102557,129155.33606070727,23,False
2023-06-02,129289.32342793077,133251.89467152584,130882.03024102557,16,False
2023-06-04,129289.32342793077,133521.57616589023,133251.89467152584,16,False
2023-06-05,126107.01551793078,130211.91213898873,133521.57616589023,15,False
2023-06-06,126266.06891793077,129126.07488141248,130211.91213898873,13,False
2023-06-07,127579.52307793076,130077.48462662462,129126.07488141248,16,False
2023-06-08,127732.00217793076,130310.94580451988,130077.48462662462,17,False
2023-06-09,129112.63125793074,130629.32688473044,130310.94580451988,12,False
2023-06-11,129112.63125793074,131938.62169481145,130629.32688473044,16,False
2023-06-12,129131.55325793073,130598.89725025017,131938.62169481145,14,False
2023-06-13,129291.20155793073,133901.06856329815,130598.89725025017,17,False
2023-06-14,129291.20155793073,135697.3834532645,133901.06856329815,19,False
2023-06-15,135238.53739793072,139993.76361089098,135697.3834532645,15,False
2023-06-16,138688.5435579307,141067.74862172263,139993.76361089098,15,False
2023-06-18,138688.5435579307,141112.20535708495,141067.74862172263,16,False
2023-06-19,138688.5435579307,140249.37376514004,141112.20535708495,19,False
2023-06-20,138436.52647793072,140820.22218974962,140249.37376514004,21,False
2023-06-21,139437.25611793075,142287.71033467673,140820.22218974962,17,False
2023-06-22,139437.25611793075,144866.99225113096,142287.71033467673,20,False
2023-06-23,141954.40539793074,146445.91408049403,144866.99225113096,16,False
2023-06-25,143075.54807793073,146915.36245750758,146445.91408049403,21,False
2023-06-26,144966.00970793073,147127.91702390637,146915.36245750758,20,False
2023-06-27,144106.73970793074,146028.70233597083,147127.91702390637,21,False
2023-06-28,144266.36430793075,146419.7620782286,146028.70233597083,23,False
2023-06-29,143671.76430793075,147086.9766121257,146419.7620782286,26,False
2023-06-30,144291.07841793075,147519.30063883268,147086.9766121257,26,False
2023-07-02,144291.07841793075,147503.0857676276,147519.30063883268,27,False
2023-07-03,145170.37905793072,150289.98235344086,147503.0857676276,31,False
2023-07-04,148619.10735793074,150112.74381352484,150289.98235344086,26,False
2023-07-05,148619.10735793074,152673.555582776,150112.74381352484,36,False
2023-07-06,147893.14625793073,151999.25170141313,152673.555582776,37,False
2023-07-07,147058.74414793076,149941.97094435745,151999.25170141313,31,False
2023-07-09,147058.74414793076,150532.63266044686,149941.97094435745,33,False
2023-07-10,148593.36000793075,151414.22170409284,150532.63266044686,32,False
2023-07-11,147752.92000793075,152205.8661825903,151414.22170409284,35,False
2023-07-12,148961.06246793078,149048.56269511563,152205.8661825903,27,False
2023-07-13,147221.82045793082,150217.8073602829,149048.56269511563,24,False
2023-07-14,147590.1234579308,149754.0738992781,150217.8073602829,22,False
2023-07-16,147590.1234579308,149163.4006113995,149754.0738992781,24,False
2023-07-17,144715.6634579308,149822.38225611916,149163.4006113995,25,False
2023-07-18,144641.3420679308,151684.34353464303,149822.38225611916,25,False
2023-07-19,145373.2296979308,152752.2861648234,151684.34353464303,25,False
2023-07-20,145307.1963979308,148017.33520113264,152752.2861648234,28,False
2023-07-21,145489.75629793078,153249.1507133205,148017.33520113264,28,False
2023-07-23,145489.75629793078,155047.16059772152,153249.1507133205,35,False
2023-07-24,148760.1424179308,154503.48798898337,155047.16059772152,36,False
2023-07-25,151042.7568179308,155107.11465952217,154503.48798898337,34,False
2023-07-26,154403.2921279308,162978.4847215464,155107.11465952217,42,False
2023-07-27,157434.510151891,157434.510151891,157434.510151891,0,True
2023-07-28,157434.510151891,157434.510151891,157434.510151891,0,False
2023-07-30,157434.510151891,158568.86118263635,157434.510151891,5,False
2023-07-31,158014.30275189102,159642.5141914635,158568.86118263635,6,False
2023-08-01,156551.80315189104,156802.2025884196,159642.5141914635,6,False
2023-08-02,156551.80315189104,155439.7251149321,156802.2025884196,10,False
2023-08-03,153466.96315189105,154121.77992805498,156551.80315189104,9,False
2023-08-04,153466.96315189105,152000.1032728069,154121.77992805498,9,False
2023-08-06,153466.96315189105,152206.19915949643,153466.96315189105,9,False
2023-08-07,153466.96315189105,154427.7797319317,153466.96315189105,9,False
2023-08-08,151792.84085189106,153351.08523674676,154427.7797319317,6,False
2023-08-09,151792.84085189106,152834.4994854014,153351.08523674676,9,False
2023-08-10,151984.47295189105,154678.0304246932,152834.4994854014,9,False
2023-08-11,153246.36785189106,154581.013716592,154678.0304246932,8,False
2023-08-13,153246.36785189106,154470.5920520398,154581.013716592,10,False
2023-08-14,152172.21785189107,154688.0494691394,154470.5920520398,11,False
2023-08-15,152172.21785189107,154266.31850191182,154688.0494691394,12,False
2023-08-16,154109.72304189106,154396.80575861488,154266.31850191182,10,False
2023-08-17,155689.49530189106,154251.3916760254,154396.80575861488,9,False
2023-08-18,154251.79530189105,153288.7288077729,155689.49530189106,8,False
2023-08-20,154251.79530189105,152493.52018417144,154251.79530189105,10,False
2023-08-21,153019.23530189105,154283.95483096794,154251.79530189105,10,False
2023-08-22,153676.51563189106,155636.15028706362,154283.95483096794,15,False
2023-08-23,153964.69013189105,155694.5479178898,155636.15028706362,20,False
2023-08-24,154933.62285189106,155905.22238231247,155694.5479178898,22,False
2023-08-25,155782.61706189107,157843.35187249386,155905.22238231247,20,False
2023-08-27,155782.61706189107,158838.0579089622,157843.35187249386,21,False
2023-08-28,155782.61706189107,160857.36667145576,158838.0579089622,25,False
2023-08-29,156440.30682189108,162849.05045690347,160857.36667145576,30,False
2023-08-30,156560.72448189105,167793.8485232256,162849.05045690347,33,False
2023-08-31,163238.80639768005,163238.80639768005,163238.80639768005,0,True
2023-09-01,163238.80639768005,163238.80639768005,163238.80639768005,0,False
2023-09-03,163238.80639768005,162575.71698846895,163238.80639768005,2,False
2023-09-04,163238.80639768005,162232.06105126155,163238.80639768005,12,False
2023-09-05,163841.93419768004,164070.21017636347,163238.80639768005,10,False
2023-09-06,163841.93419768004,163250.65250619766,164070.21017636347,11,False
2023-09-07,163841.93419768004,164657.3084394702,163841.93419768004,16,False
2023-09-08,164939.83562768003,163230.75892829668,164657.3084394702,13,False
2023-09-10,164939.83562768003,163059.66916978953,164939.83562768003,17,False
2023-09-11,157830.6172985114,157830.6172985114,157830.6172985114,0,True
2023-09-12,158029.0609985114,158221.07362027097,157830.6172985114,3,False
2023-09-13,158029.0609985114,158037.57778274678,158221.07362027097,11,False
2023-09-14,157070.1209985114,155990.2829538669,158037.57778274678,11,False
2023-09-15,157070.1209985114,157323.7087731629,157070.1209985114,11,False
2023-09-17,157070.1209985114,157467.50689972835,157323.7087731629,11,False
2023-09-18,157070.1209985114,156897.30242807817,157467.50689972835,11,False
2023-09-19,157743.3731885114,157375.6580334725,157070.1209985114,11,False
2023-09-20,157470.12470851143,158449.33006897583,157743.3731885114,15,False
2023-09-21,158209.39984851144,156812.06851569467,158449.33006897583,13,False
2023-09-22,158596.25634851144,156461.06172272118,158209.39984851144,11,False
2023-09-24,158596.25634851144,156919.42944727614,158596.25634851144,11,False
2023-09-25,156709.31634851143,155327.04784341654,158596.25634851144,9,False
2023-09-26,156709.31634851143,155809.7871280697,156709.31634851143,11,False
2023-09-27,157055.10814851144,155643.33068524647,156709.31634851143,14,False
2023-09-28,158114.73458851146,156207.26220374941,157055.10814851144,19,False
2023-09-29,156289.7763085114,154979.32149273847,158114.73458851146,12,False
2023-10-01,156289.7763085114,154441.62365562504,156289.7763085114,17,False
2023-10-02,156864.0754685114,159371.88836677046,156289.7763085114,27,False
2023-10-03,153350.64103851138,155790.38103753742,159371.88836677046,19,False
2023-10-04,153320.07989851138,154968.63822533883,155790.38103753742,18,False
2023-10-05,153236.4059185114,150181.68188737077,154968.63822533883,20,False
2023-10-06,155581.5018985114,157042.2976684793,153236.4059185114,17,False
2023-10-08,155868.2000985114,156367.38247985396,157042.2976684793,22,False
2023-10-09,156442.3229985114,155820.92817678797,156367.38247985396,22,False
2023-10-10,156630.6626985114,158014.5473421526,156442.3229985114,29,False
2023-10-11,157686.66017851143,162856.25151738964,158014.5473421526,32,False
2023-10-12,156038.20937851144,163290.9534178675,162856.25151738964,35,False
2023-10-13,159056.74305851143,160709.66856376475,163290.9534178675,32,False
2023-10-15,159056.74305851143,161593.5647121848,160709.66856376475,32,False
2023-10-16,160530.75521851142,165873.69789129004,161593.5647121848,33,False
2023-10-17,160914.8258185114,163695.2217922833,165873.69789129004,33,False
2023-10-18,157801.19746851144,160668.32146172348,163695.2217922833,27,False
2023-10-19,157081.13306851144,161141.9693915411,160668.32146172348,26,False
2023-10-20,156134.07306851144,163447.84366149074,161141.9693915411,25,False
2023-10-22,156134.07306851144,162949.28395232133,163447.84366149074,25,False
2023-10-23,155185.17306851145,167071.4714701481,162949.28395232133,25,False
2023-10-24,163583.67310944758,163583.67310944758,163583.67310944758,0,True
2023-10-25,163583.67310944758,164054.95053326356,163583.67310944758,4,False
2023-10-26,163583.67310944758,162462.27135897466,164054.95053326356,5,False
2023-10-27,162009.53270944758,162027.53275183914,163583.67310944758,1,False
2023-10-29,162009.53270944758,163261.27451056291,162027.53275183914,4,False
2023-10-30,162208.2756094476,162402.1628063941,163261.27451056291,8,False
2023-10-31,161436.61210944757,163016.5014612447,162402.1628063941,8,False
2023-11-01,161639.89170944758,162852.66772776272,163016.5014612447,12,False
2023-11-02,161837.75600944756,165407.28569105032,162852.66772776272,22,False
2023-11-03,161888.14048944757,160170.90925252598,165407.28569105032,15,False
2023-11-05,161888.14048944757,160777.58619639612,161888.14048944757,16,False
2023-11-06,161888.14048944757,163527.74983863256,161888.14048944757,22,False
2023-11-07,164274.68212944758,164876.03298570248,163527.74983863256,20,False
2023-11-08,164472.48642944757,166307.09553587515,164876.03298570248,23,False
2023-11-09,164472.48642944757,168961.1033279592,166307.09553587515,26,False
2023-11-10,164198.2480594476,168374.97660801883,168961.1033279592,24,False
2023-11-12,164198.2480594476,168219.08825900682,168374.97660801883,25,False
2023-11-13,164404.73555944758,169002.95765943892,168219.08825900682,31,False
2023-11-14,164730.68965566653,164730.68965566653,164730.68965566653,0,True
2023-11-15,164730.68965566653,163239.34617259362,164730.68965566653,6,False
2023-11-16,165143.40055566654,166561.34561260015,164730.68965566653,14,False
2023-11-17,164353.01125566653,163683.0266010123,166561.34561260015,12,False
2023-11-19,164353.01125566653,167107.141445726,164353.01125566653,14,False
2023-11-20,161760.97805566652,165678.06731824693,167107.141445726,14,False
2023-11-21,161770.9914556665,163168.72756907475,165678.06731824693,9,False
2023-11-22,163184.95563566647,165530.7380761302,163168.72756907475,7,False
2023-11-23,163184.95563566647,164982.9099968907,165530.7380761302,11,False
2023-11-24,162530.89973566646,164435.52136622733,164982.9099968907,9,False
2023-11-26,162530.89973566646,163921.72323853153,164435.52136622733,10,False
2023-11-27,161525.81973566648,162161.6405952705,163921.72323853153,10,False
2023-11-28,160864.25374566647,162286.26627182568,162161.6405952705,13,False
2023-11-29,157667.75666566647,159167.04514400955,162286.26627182568,12,False
2023-11-30,156149.17116566648,157567.2365240413,159167.04514400955,8,False
2023-12-01,153981.1811656665,156698.31781312783,157567.2365240413,8,False
2023-12-03,153981.1811656665,156090.63583764745,156698.31781312783,10,False
2023-12-04,154177.9028656665,155344.23209791968,156090.63583764745,14,False
2023-12-05,156306.83158566654,155298.4171101356,155344.23209791968,12,False
2023-12-06,152847.79158566656,153672.92421470495,156306.83158566654,15,False
2023-12-07,154043.68244566658,156482.08901830108,153672.92421470495,10,False
2023-12-08,153113.14244566657,155978.7038007134,156482.08901830108,10,False
2023-12-10,153113.14244566657,156114.72668512198,155978.7038007134,10,False
2023-12-11,153819.18789566658,156303.85885278747,156114.72668512198,12,False
2023-12-12,153819.18789566658,158482.67233892152,156303.85885278747,19,False
2023-12-13,157706.26827566657,161724.82094693443,158482.67233892152,15,False
2023-12-14,159897.26638566656,162247.67192655703,161724.82094693443,13,False
2023-12-15,161136.63978566654,161368.8553729188,162247.67192655703,9,False
2023-12-17,161136.63978566654,161621.23302507086,161368.8553729188,11,False
2023-12-18,161330.52648566655,159674.05320372366,161621.23302507086,15,False
2023-12-19,161736.05948566654,165619.29240874655,161330.52648566655,15,False
2023-12-20,162910.3080256665,164289.0100200784,165619.29240874655,15,False
2023-12-21,164780.2382056665,163057.8550066563,164289.0100200784,13,False
2023-12-22,164780.2382056665,164771.7590419187,164780.2382056665,13,False
2023-12-24,164780.2382056665,164780.2382056665,164780.2382056665,13,False
2023-12-25,164780.2382056665,164500.88058539963,164780.2382056665,15,False
2023-12-26,164780.2382056665,167519.91805878587,164780.2382056665,19,False
2023-12-27,165607.38363566648,171405.9583856468,167519.91805878587,16,False
2023-12-28,168413.52715566652,169019.69820611965,171405.9583856468,11,False
2023-12-29,168306.72842566652,166069.51335248485,169019.69820611965,8,False
2023-12-31,168306.72842566652,168306.72842566652,168306.72842566652,8,False
2024-01-01,167284.44842566652,165893.98536926883,168306.72842566652,11,False
2024-01-02,167903.1000256665,165173.39042249054,167284.44842566652,16,False
2024-01-03,170837.51377566648,171638.95174017173,167903.1000256665,20,False
2024-01-04,170659.4467756665,180741.28840740526,171638.95174017173,23,False
2024-01-05,172302.29110566652,180089.6201866701,180741.28840740526,20,False
2024-01-07,172302.29110566652,180518.0653363363,180089.6201866701,21,False
2024-01-08,171411.33010566654,177325.5005357634,180518.0653363363,19,False
2024-01-09,171411.33010566654,176342.0926032243,177325.5005357634,19,False
2024-01-10,175880.87118566653,182952.68851359704,176342.0926032243,18,False
2024-01-11,177456.68444566653,182171.8986131973,182952.68851359704,16,False
2024-01-12,179398.99735566654,182505.07981974992,182171.8986131973,15,False
2024-01-14,179398.99735566654,182945.6448832771,182505.07981974992,16,False
2024-01-15,180755.52591566654,184528.7078537167,182945.6448832771,19,False
2024-01-16,179947.79991566655,184620.45480223637,184528.7078537167,18,False
2024-01-17,181908.48234566653,185294.4645384613,184620.45480223637,16,False
2024-01-18,182128.00324566654,187290.61352136498,185294.4645384613,19,False
2024-01-19,182348.19234566652,187404.77768241175,187290.61352136498,18,False
2024-01-21,182348.19234566652,186794.10614306532,187404.77768241175,18,False
2024-01-22,181272.98234566653,184868.01303471212,186794.10614306532,18,False
2024-01-23,180240.26234566653,185563.15744360507,184868.01303471212,21,False
2024-01-24,180548.67735566656,187426.7402748574,185563.15744360507,18,False
2024-01-25,181907.83555566656,185730.14751584767,187426.7402748574,22,False
2024-01-26,182129.99125566657,187844.9076962714,185730.14751584767,22,False
2024-01-28,182129.99125566657,189373.6751116911,187844.9076962714,25,False
2024-01-29,182717.6621556666,189969.80930176255,189373.6751116911,25,False
2024-01-30,183685.70248566658,188309.376670022,189969.80930176255,22,False
2024-01-31,183907.6217856666,186458.12417512495,188309.376670022,24,False
2024-02-01,183507.18048566658,188731.43804249875,186458.12417512495,25,False
2024-02-02,183737.6921856666,190508.67244698526,188731.43804249875,24,False
2024-02-04,183737.6921856666,190812.15611058514,190508.67244698526,24,False
2024-02-05,183952.7952856666,188479.04249851708,190812.15611058514,28,False
2024-02-06,184851.0592856666,185320.69270356465,188479.04249851708,27,False
2024-02-07,182120.75526566658,182601.89798452987,185320.69270356465,20,False
2024-02-08,181010.75526566658,188156.27712905867,182601.89798452987,21,False
2024-02-09,182520.30278566657,188868.7836024193,188156.27712905867,20,False
2024-02-11,182520.30278566657,189059.07224827586,188868.7836024193,20,False
2024-02-12,182520.30278566657,188237.0400623032,189059.07224827586,24,False
2024-02-13,183374.7261456666,192046.4827439387,188237.0400623032,26,False
2024-02-14,185526.82390566662,192156.8688464794,192046.4827439387,28,False
2024-02-15,187115.9478056666,194358.11079113925,192156.8688464794,24,False
2024-02-16,187115.9478056666,195261.12221768074,194358.11079113925,24,False
2024-02-18,187115.9478056666,195795.49026306937,195261.12221768074,24,False
2024-02-19,187344.7705056666,192913.15474146686,195795.49026306937,25,False
2024-02-20,186238.2105056666,193620.5399887235,192913.15474146686,25,False
2024-02-21,186469.0401056666,198788.51464699366,193620.5399887235,26,False
2024-02-22,194744.2717056666,203941.55283268218,198788.51464699366,22,False
2024-02-23,194744.2717056666,203692.3392647841,203941.55283268218,23,False
2024-02-25,194744.2717056666,203259.33391247859,203692.3392647841,23,False
2024-02-26,194965.2548056666,204982.9627214635,203259.33391247859,24,False
2024-02-27,196769.86418566658,212370.07910364988,204982.9627214635,32,False
2024-02-28,208227.82672697154,208227.82672697154,208227.82672697154,0,True
2024-02-29,208227.82672697154,208425.62596967787,208227.82672697154,1,False
2024-03-01,208483.33282697154,208483.33282697154,208425.62596967787,0,False
2024-03-03,208483.33282697154,208422.83679483287,208483.33282697154,2,False
2024-03-04,208483.33282697154,208524.82451747017,208483.33282697154,4,False
2024-03-05,207290.41282697156,210080.31300646902,208524.82451747017,7,False
2024-03-06,208315.7230269716,212425.01759780807,210080.31300646902,11,False
2024-03-07,203412.61684972155,203412.61684972155,203412.61684972155,0,True
2024-03-08,203668.98064972155,203668.98064972155,203412.61684972155,0,False
2024-03-10,203668.98064972155,203296.16239714585,203668.98064972155,1,False
2024-03-11,203668.98064972155,204578.6008114557,203668.98064972155,5,False
2024-03-12,203668.98064972155,205063.6165675552,204578.6008114557,5,False
2024-03-13,203668.98064972155,203331.0139035342,205063.6165675552,7,False
2024-03-14,205306.61872972152,205736.72406008822,203668.98064972155,11,False
2024-03-15,206075.42872972152,208318.43455402352,205736.72406008822,12,False
2024-03-17,206075.42872972152,207425.54883130814,208318.43455402352,15,False
2024-03-18,203590.40872972153,208219.9624664316,207425.54883130814,23,False
2024-03-19,203640.06733972149,209242.6944541827,208219.9624664316,17,False
2024-03-20,204749.1304797215,212221.05219484828,209242.6944541827,21,False
2024-03-21,205750.24153972146,209022.39248016523,212221.05219484828,21,False
2024-03-22,210009.87992972144,207763.877677376,209022.39248016523,16,False
2024-03-24,211505.51626972144,208603.24876518387,210009.87992972144,15,False
2024-03-25,211505.51626972144,209633.3927485603,211505.51626972144,16,False
2024-03-26,211505.51626972144,208561.1719980292,211505.51626972144,16,False
2024-03-27,206471.76140972142,207355.99150665573,211505.51626972144,17,False
2024-03-28,207149.08406972143,208829.92072906104,207355.99150665573,14,False
2024-03-29,207149.08406972143,207984.44250721077,208829.92072906104,14,False
2024-03-31,207149.08406972143,209888.86684805935,207984.44250721077,16,False
2024-04-01,206635.87946972143,209083.44598912905,209888.86684805935,15,False
2024-04-02,205396.86946972142,209643.72314382484,209083.44598912905,23,False
2024-04-03,206153.4156397214,208278.99219130605,209643.72314382484,16,False
2024-04-04,205953.19123972143,206692.70328503763,208278.99219130605,16,False
2024-04-05,204715.51123972144,207124.1173305523,206692.70328503763,16,False
2024-04-07,204715.51123972144,207936.37431669328,207124.1173305523,19,False
2024-04-08,203751.71473972144,207172.37454055675,207936.37431669328,20,False
2024-04-09,200925.31600972143,204011.80126425705,207172.37454055675,22,False
2024-04-10,203128.47556972143,207411.9489973702,204011.80126425705,20,False
2024-04-11,202146.86916972144,212538.4501811313,207411.9489973702,23,False
2024-04-12,204173.5116297214,206424.58076413657,212538.4501811313,15,False
2024-04-14,202937.83162972142,207392.6945165084,206424.58076413657,19,False
2024-04-15,200900.99385972144,206218.07657806386,207392.6945165084,19,False
2024-04-16,205085.55258972142,207877.1993301708,206218.07657806386,17,False
2024-04-17,205085.55258972142,206340.21068982396,207877.1993301708,18,False
2024-04-18,205085.55258972142,210664.9757030356,206340.21068982396,27,False
2024-04-19,203718.1559617365,203718.1559617365,203718.1559617365,0,True
2024-04-21,203718.1559617365,204059.94322255295,203718.1559617365,4,False
2024-04-22,200052.6559617365,201585.7010139784,204059.94322255295,11,False
2024-04-23,200292.9994617365,200970.13811332133,201585.7010139784,16,False
2024-04-24,200455.33165173652,201956.81230870413,200970.13811332133,22,False
2024-04-25,201314.9442817365,200741.3876408267,201956.81230870413,25,False
2024-04-26,200083.7042817365,201746.48943107898,201314.9442817365,25,False
2024-04-28,200083.7042817365,207462.41854139953,201746.48943107898,32,False
2024-04-29,206397.29820173647,209346.84641064648,207462.41854139953,28,False
2024-04-30,219910.28010173645,239148.89103704775,209346.84641064648,34,False
2024-05-01,232761.20100173645,238811.6281435929,239148.89103704775,32,False
2024-05-02,235444.25064173646,234808.36311395984,238811.6281435929,36,False
2024-05-03,226976.24328173645,227979.45149013275,235444.25064173646,25,False
2024-05-05,226976.24328173645,227790.52410561137,227979.45149013275,30,False
2024-05-06,227272.74018173644,233375.26207640537,227790.52410561137,31,False
2024-05-07,226063.45018173644,232792.78746822927,233375.26207640537,31,False
2024-05-08,226063.45018173644,234751.7937436333,232792.78746822927,33,False
2024-05-09,223754.91348173647,239602.92141968154,234751.7937436333,31,False
2024-05-10,223157.58056173645,239578.05379413455,239602.92141968154,28,False
2024-05-12,223157.58056173645,240125.15497536212,239578.05379413455,30,False
2024-05-13,223407.56356173646,243315.80104472145,240125.15497536212,29,False
2024-05-14,223987.55748173644,246361.07357602962,243315.80104472145,29,False
2024-05-15,228371.24530173643,240700.21588248166,246361.07357602962,25,False
2024-05-16,230235.51152173645,246552.02907306346,240700.21588248166,23,False
2024-05-17,231215.45054173644,249079.13613386967,246552.02907306346,22,False
2024-05-19,231215.45054173644,250114.74613132564,249079.13613386967,24,False
2024-05-20,230167.62694173644,256232.65634285758,250114.74613132564,24,False
2024-05-21,233918.70792173644,256400.09703868057,256232.65634285758,28,False
2024-05-22,234492.66175173648,257468.16540476299,256400.09703868057,23,False
2024-05-23,240111.5178717365,258269.51159115444,257468.16540476299,22,False
2024-05-24,240111.5178717365,261018.72011010323,258269.51159115444,22,False
2024-05-26,240111.5178717365,260480.53833896268,261018.72011010323,22,False
2024-05-27,248170.8985517365,264830.81924250035,260480.53833896268,20,False
2024-05-28,248170.8985517365,264930.2769072685,264830.81924250035,23,False
2024-05-29,248170.8985517365,268742.1350736676,264930.2769072685,30,False
2024-05-30,249588.71605173653,263517.41361130343,268742.1350736676,29,False
2024-05-31,248262.09016173653,264570.80215420085,263517.41361130343,25,False
2024-06-02,248262.09016173653,263193.676215079,264570.80215420085,30,False
2024-06-03,244070.86726173654,265226.4707064762,263193.676215079,31,False
2024-06-04,248603.58335173654,261017.82962345943,265226.4707064762,25,False
2024-06-05,250222.32321173654,268764.1156997969,261017.82962345943,27,False
2024-06-06,256178.87431173655,272574.1753512143,268764.1156997969,32,False
2024-06-07,256736.15536173657,265162.155407956,272574.1753512143,20,False
2024-06-09,256736.15536173657,266116.1785853709,265162.155407956,21,False
2024-06-10,260226.94254173656,268122.2673285301,266116.1785853709,19,False
2024-06-11,262560.78128173656,271830.7443743866,268122.2673285301,20,False
2024-06-12,264750.67145173653,273937.6292033905,271830.7443743866,22,False
2024-06-13,267104.7310617365,276501.79689000384,273937.6292033905,27,False
2024-06-14,265127.44723173644,272726.4581412373,276501.79689000384,21,False
2024-06-16,265127.44723173644,272963.0158745079,272726.4581412373,22,False
2024-06-17,267131.91273173643,274140.00396657916,272963.0158745079,23,False
2024-06-18,264480.74763173645,275533.43481371395,274140.00396657916,21,False
