trade_id,symbol,direction,entry_date,exit_date,entry_price,exit_price,stop_loss,take_profit,result_r,profit_usd,win,confluence_score,quality_factors
1,EUR_USD,bullish,2023-01-02 22:00:00+00:00,2023-01-12 22:00:00+00:00,1.05663868,1.0808302168370596,1.044789968913511,1.0637479066518936,2.04,2041.7,1,15,0
2,USD_CHF,bullish,2023-01-02 22:00:00+00:00,2023-01-08 22:00:00+00:00,0.93620296,0.9165331759199153,0.9172831759199154,0.9475548304480508,-1.04,-1039.64,0,15,0
3,USD_CAD,bullish,2023-01-02 22:00:00+00:00,2023-01-03 22:00:00+00:00,1.36319808,1.3518831749415958,1.3526331749415959,1.3695370230350425,-1.07,-1070.99,0,15,0
4,EUR_JPY,bearish,2023-01-02 22:00:00+00:00,2023-01-09 22:00:00+00:00,139.59322,141.6242209099868,141.92179251188904,138.19607649286658,-0.87,-872.21,0,14,0
5,GBP_CHF,bearish,2023-01-02 22:00:00+00:00,2023-01-19 22:00:00+00:00,1.1258235,1.1373706630099676,1.1386772654880566,1.1181112407071663,-0.9,-898.35,0,15,0
6,GBP_NZD,bearish,2023-01-02 22:00:00+00:00,2023-01-18 22:00:00+00:00,1.91743,1.9366804565562916,1.9394543530432042,1.9042153881740773,-0.87,-874.05,0,15,0
7,NZD_CAD,bullish,2023-01-02 22:00:00+00:00,2023-01-18 22:00:00+00:00,0.84836016,0.8697570039758333,0.8274669109661951,0.860896109420283,1.02,1024.1,1,14,0
8,CAD_JPY,bearish,2023-01-02 22:00:00+00:00,2023-01-03 22:00:00+00:00,96.751292,98.16957892678688,98.09457892678688,95.94531984392788,-1.06,-1055.83,0,15,0
9,CHF_JPY,bearish,2023-01-02 22:00:00+00:00,2023-01-12 22:00:00+00:00,141.782886,139.5686679749782,143.94252564624693,140.4871022122518,1.03,1025.27,1,15,0
10,USD_JPY,bearish,2023-01-03 22:00:00+00:00,2023-01-15 22:00:00+00:00,131.763984,128.17409530632145,135.22142616384767,129.68951870169138,1.04,1038.31,1,15,0
11,USD_CAD,bullish,2023-01-03 22:00:00+00:00,2023-01-04 22:00:00+00:00,1.36044,1.3518420910171962,1.3525920910171962,1.3651487453896824,-1.1,-1095.57,0,15,0
12,EUR_JPY,bearish,2023-01-03 22:00:00+00:00,2023-02-14 22:00:00+00:00,140.03824999999998,142.65753537998577,143.06716116664973,138.22090330001012,-0.86,-864.76,0,14,0
13,EUR_AUD,bullish,2023-01-03 22:00:00+00:00,2023-01-08 22:00:00+00:00,1.56553982,1.544482832906022,1.545232832906022,1.5777240122563867,-1.04,-1036.93,0,15,0
14,AUD_CHF,bearish,2023-01-03 22:00:00+00:00,2023-01-08 22:00:00+00:00,0.62974152,0.6405005002014096,0.6397505002014096,0.6237361318791543,-1.07,-1074.93,0,15,0
15,CAD_JPY,bearish,2023-01-03 22:00:00+00:00,2023-01-08 22:00:00+00:00,96.909822,99.08711576730896,99.01211576730896,95.64844573961463,-1.04,-1035.68,0,15,0
16,CHF_JPY,bearish,2023-01-03 22:00:00+00:00,2023-01-15 22:00:00+00:00,142.271846,138.86641256074583,145.55527377288132,140.3017893362712,1.04,1037.16,1,15,0
17,USD_CAD,bullish,2023-01-04 22:00:00+00:00,2023-01-05 22:00:00+00:00,1.35786192,1.3461547203490127,1.3469047203490128,1.3644362397905923,-1.07,-1068.45,0,15,0
18,AUD_USD,bullish,2023-01-04 22:00:00+00:00,2023-01-09 22:00:00+00:00,0.673967,0.6855454145280601,0.662336420256547,0.6809453478460717,1.0,995.51,1,15,0
19,AUD_USD,bullish,2023-01-04 22:00:00+00:00,2023-01-09 22:00:00+00:00,0.67511,0.6879413250987443,0.662297429152128,0.6827975425087232,1.0,1001.46,1,14,0
20,AUD_CAD,bullish,2023-01-04 22:00:00+00:00,2023-01-12 22:00:00+00:00,0.9162,0.9279965207795944,0.9043636596418921,0.9233018042148647,1.0,996.64,1,14,0
21,XAG_USD,bearish,2023-01-05 00:00:00+00:00,2023-02-02 00:00:00+00:00,23.341060047149657,24.43894316935612,24.43144316935612,22.68683017382578,-1.01,-1006.88,0,15,0
22,USD_JPY,bearish,2023-01-05 22:00:00+00:00,2023-01-15 22:00:00+00:00,132.094,129.34473565723914,133.4356932744707,131.28898403531755,2.05,2049.1,1,15,0
23,USD_JPY,bearish,2023-01-05 22:00:00+00:00,2023-01-17 22:00:00+00:00,134.692198,129.73898254386734,137.86457368210262,132.7887725907384,1.56,1561.36,1,15,0
