date,day_start_equity,day_end_balance,daily_pnl,daily_dd_pct,total_dd_pct,safety_triggered
2017-03-31,17479.59146760156,17029.777080929474,-449.8143866720857,0.0,12.173206292002142,False
2017-04-02,17565.35874159957,17029.777080929474,-535.5816606700973,0.134271702559536,12.291132823217323,False
2017-04-03,17541.773435356536,17047.129931376876,-494.6435039796597,0.3661172289450984,12.612250097264097,False
2017-04-04,17477.54998054718,17009.140619269743,-468.4093612774377,0.6540899296291574,13.183844569107405,False
2017-04-05,17363.23108617852,17009.140619269743,-354.09046690877585,0.0,12.794555119193154,False
2017-04-06,17441.08897616137,17027.532778517147,-413.55619764422227,0.7361191530839986,13.436491101492884,False
2017-04-07,17312.701779701423,17027.252778517148,-285.4490011842754,0.3693768085561239,13.756236628036387,False
2017-04-09,17248.752674392723,17027.252778517148,-221.49989587557502,0.02975487671797688,13.781898353504657,False
2017-04-10,17243.62032929907,17045.68003490806,-197.94029439100996,0.031763543708974926,13.809284277906189,False
2017-04-11,17238.143144418762,17285.389697825776,47.24655340701429,0.0,13.04855283205612,False
2017-04-12,17390.289433588776,17131.018705167608,-259.2707284211683,0.0,12.937380043584545,False
2017-04-13,17412.52399128309,16996.542681788455,-415.98130949463666,0.0,12.463233387675555,False
2017-04-14,17507.35332246489,17012.986141677695,-494.36718078719423,0.0,12.001815929662152,False
2017-04-16,17599.63681406757,17012.986141677695,-586.6506723898747,0.0,11.788448051160831,False
2017-04-17,17642.310389767834,17012.986141677695,-629.324248090139,0.274104722360729,12.030240080720286,False
2017-04-18,17593.951983855943,17427.43114664665,-166.52083720929295,1.1276232018119303,13.022207504148337,False
2017-04-19,17395.558499170333,17280.354428918683,-115.20407025164968,0.7764666525259657,13.697561057981858,False
2017-04-20,17260.48778840363,16974.61555258296,-285.8722358206687,1.7193590315473244,15.18140983637706,False
2017-04-21,16963.718032724588,16993.43717822134,29.71914549675057,0.3873598320584092,15.50996298478918,False
2017-04-23,16898.007403042164,16993.43717822134,95.42977517917461,0.0,15.032708281999804,False
2017-04-24,16993.45834360004,16719.814322864364,-273.64402073567544,0.0,14.63529567019661,False
2017-04-25,17072.940865960678,16639.50909619918,-433.431769761497,1.5524615250800833,15.96054986091518,False
2017-04-26,16807.890027816964,16712.640744809098,-95.24928300786632,0.0,15.82497922777882,False
2017-04-27,16835.004154444236,16404.5606418586,-430.4435125856362,0.6092451211615576,16.337811435070307,False
2017-04-28,16732.43771298594,16252.384031096306,-480.05368188963257,0.0,16.305593018371493,False
2017-04-30,16738.8813963257,16252.384031096306,-486.49736522939565,0.007339686854523858,16.311735925758693,False
2017-05-01,16737.65281484826,16270.4339855007,-467.21882934756104,0.47780344844962597,16.71160133745305,False
2017-05-02,16657.67973250939,16345.720488054214,-311.9592444551763,0.0,16.354435691190574,False
2017-05-03,16729.112861761885,16392.628949896916,-336.48391186496883,0.0,16.105243970345672,False
2017-05-04,16778.951205930865,16242.673368031124,-536.2778378997409,0.506202327993305,16.529921178432087,False
2017-05-05,16694.015764313583,16402.861349365317,-291.1544149482652,0.0,15.775818840599786,False
2017-05-07,16844.836231880043,16402.861349365317,-441.9748825147253,0.14697355283156793,15.899606111993053,False
2017-05-08,16820.07877760139,16420.514727492417,-399.5640501089729,0.0,14.765071182384727,False
2017-05-09,17046.985763523055,16526.664006796083,-520.3217567269712,0.0,13.657231159673755,False
2017-05-10,17268.55376806525,16606.11330775001,-662.4404603152398,0.13769857602477154,13.776123922867246,False
2017-05-11,17244.77521542655,16622.327910122378,-622.4473053041729,0.6389515597543707,14.32705272394276,False
2017-05-12,17134.589455211448,16640.28002426531,-494.3094309461376,0.0,14.220018889072271,False
2017-05-14,17155.996222185546,16640.28002426531,-515.7161979202356,0.0,13.99873412325045,False
2017-05-15,17200.25317534991,16745.184759628984,-455.06841572092526,0.6224427060561418,14.53404272981623,False
2017-05-16,17093.191454036754,16626.483714822705,-466.70773921404907,0.0,14.03358149063377,False
2017-05-17,17193.283701873246,16494.361963801308,-698.9217380719383,0.09072675883875767,14.111576035837079,False
2017-05-18,17177.684792832584,16511.446763341708,-666.2380294908762,0.2803338218499715,14.352350337262523,False
2017-05-19,17129.529932547495,16511.446763341708,-618.0831692057873,0.0,13.677168143595116,False
2017-05-21,17264.566371280976,16511.446763341708,-753.1196079392685,0.057589148530802034,13.726880727448897,False
2017-05-22,17254.62385451022,16582.067124370966,-672.5567301392548,1.5750188240734566,15.085698596106923,False
2017-05-23,16982.860280778616,16582.067124370966,-400.7931564076498,0.10429135269166086,15.174256869669717,False
2017-05-24,16965.148626066057,16275.898170451412,-689.250455614645,0.3159902386083073,15.442297937788515,False
2017-05-25,16911.540412442297,16293.85477286342,-617.6856395788764,0.0,15.291385611740296,False
2017-05-26,16941.72287765194,16311.76340535774,-629.9594722942002,1.1103004934834266,16.231905775316118,False
2017-05-28,16753.618844936776,16311.76340535774,-441.8554395790361,0.6207095115056461,16.75186230377574,False
2017-05-29,16649.62753924485,16392.157569037096,-257.469970207756,0.5065638772209432,17.173567297803967,False
2017-05-30,16565.286540439207,16409.735539061185,-155.5510013780222,0.20382583463648,17.34238896555884,False
2017-05-31,16531.522206888232,16424.090029304494,-107.43217758373794,0.0,16.23027832898697,False
2017-06-01,16753.944334202606,16424.090029304494,-329.8543048981119,0.0,15.42802771062168,False
2017-06-02,16914.394457875664,16347.237216445073,-567.1572414305901,0.4209800207009516,15.78405881707271,False
2017-06-04,16843.188236585458,16347.237216445073,-495.95102014038457,0.8142371723185767,16.469776315202054,False
2017-06-05,16706.04473695959,16277.364558955403,-428.680178004186,0.9771503635737243,17.285992199632,False
2017-06-06,16542.8015600736,16126.523607764302,-416.2779523092977,1.0863146088181215,18.18452654990636,False
2017-06-07,16363.094690018728,16212.29038688602,-150.8043031327088,0.134897388699916,18.294893487143007,False
2017-06-08,16341.021302571398,16004.90979005849,-336.11151251290903,2.7380930171445796,20.532055303222087,False
2017-06-09,15893.588939355583,16004.90979005849,111.32085070290668,0.01423240662681484,20.543365504249305,False
2017-06-11,15891.326899150139,16004.90979005849,113.58289090835024,0.47396911128727803,20.919965408627593,False
2017-06-12,15816.006918274481,15858.719176576515,42.71225830203366,1.6925232383454423,22.258413370978186,False
2017-06-13,15548.317325804363,15858.719176576515,310.4018507721521,0.0,22.04778725208228,False
2017-06-14,15590.442549583544,15452.232386355212,-138.21016322833202,0.1643818435484668,22.17592653648413,False
2017-06-15,15564.814692703174,15535.418714212145,-29.395978491029382,0.0,21.911142022490314,False
2017-06-16,15617.771595501938,15535.418714212145,-82.352881289793,0.0,21.724715145511464,False
2017-06-18,15655.056970897707,15535.418714212145,-119.63825668556274,0.009894823402844373,21.732460346715886,False
2017-06-19,15653.507930656822,15457.702243235977,-195.80568742084506,0.0,21.37274836330669,False
2017-06-20,15725.450327338662,15457.702243235977,-267.7480841026845,0.6377198103446067,21.87416992332339,False
2017-06-21,15625.166015335322,15457.702243235977,-167.46377209934508,0.1957227751652655,22.02707996607036,False
2017-06-22,15594.584006785928,15457.702243235977,-136.88176354995085,0.49366631138396505,22.41200600428023,False
2017-06-23,15517.598799143954,15533.783585785764,16.184786641810206,0.0630763664487523,22.460945691693205,False
2017-06-25,15507.810861661359,15533.783585785764,25.97272412440543,0.0,22.401755452467643,False
2017-06-26,15519.648909506472,15533.783585785764,14.134676279292762,0.0,22.07800492391201,False
2017-06-27,15584.399015217597,15270.024295260344,-314.37471995725355,0.0,21.91149283794431,False
2017-06-28,15617.701432411139,15317.329073942685,-300.37235846845397,1.2805562047010928,22.91146006156647,False
2017-06-29,15417.707987686706,15317.329073942685,-100.3789137440217,0.3678211311156384,23.195008001128546,False
2017-06-30,15360.998399774291,15317.329073942685,-43.66932583160633,0.4747016963485489,23.559602601027553,False
2017-07-02,15288.079479794489,15317.329073942685,29.249594148195683,0.0,23.49297441506602,False
2017-07-03,15301.405116986796,15179.618855285342,-121.78626170145435,0.7914036132245018,24.09845377991578,False
2017-07-04,15180.309244016844,15179.618855285342,-0.6903887315020256,0.4205832425976344,24.41768296418995,False
2017-07-05,15116.46340716201,15042.052080834777,-74.41132632723202,0.2224319568116761,24.58580219097631,False
2017-07-06,15082.839561804738,15042.052080834777,-40.7874809699606,0.0,23.9849054538573,False
2017-07-07,15203.01890922854,14903.676119169293,-299.3427900592469,0.6724230448129657,24.496048467121927,False
2017-07-09,15100.790306575615,14903.676119169293,-197.11418740632143,0.0,24.438750295930486,False
2017-07-10,15112.249940813903,14903.676119169293,-208.57382164460978,0.0,24.433917406789533,False
2017-07-11,15113.216518642093,14990.38560188639,-122.83091675570358,0.0,23.195259598589182,False
2017-07-12,15360.948080282164,14869.03864863886,-491.90943164330383,0.9675074551712312,23.93835118789774,False
2017-07-13,15212.329762420452,14760.773829266864,-451.55593315358783,0.15195200379128446,24.05392838738442,False
2017-07-14,15189.214322523116,14711.784834723176,-477.42948779994003,0.0,24.035724186210672,False
2017-07-16,15192.855162757865,14711.784834723176,-481.07032803468974,0.0,23.93425680652428,False
2017-07-17,15213.148638695144,14727.302289380827,-485.8463493143172,0.3095500345946702,24.169718340894377,False
2017-07-18,15166.056331821124,14901.338523095603,-264.71780872552154,0.0,24.056184370999297,False
2017-07-19,15188.76312580014,14766.025052678626,-422.7380731215144,0.4303842755683743,24.383034611733155,False
2017-07-20,15123.393077653369,14714.000013262406,-409.39306439096254,0.0,23.425347777131655,False
2017-07-21,15314.930444573669,14729.564596212247,-585.3658483614217,0.0,22.916929497178735,False
2017-07-23,15416.614100564253,14729.564596212247,-687.0495043520059,0.5075534219496813,23.30816725925969,False
2017-07-24,15338.366548148062,14746.056222451129,-592.3103256969334,0.3445795569622096,23.572431636743932,False
2017-07-25,15285.513672651214,14746.056222451129,-539.4574502000851,0.0,23.098976178530755,False
2017-07-26,15380.204764293849,14991.383843413712,-388.8209208801363,0.0,22.476840312979675,False
2017-07-27,15504.631937404065,15087.880933528657,-416.75100387540806,0.08335738556188468,22.54146159209974,False
2017-07-28,15491.707681580052,15112.891439412071,-378.8162421679808,0.0,21.705266769579996,False
2017-07-30,15658.946646084001,15112.891439412071,-546.0552066719301,0.5569502756297704,22.14132950211041,False
2017-07-31,15571.734099577918,15127.676925884602,-444.05717369331614,0.0,21.127375613672175,False
2017-08-01,15774.524877265565,14989.60783355164,-784.9170437139255,0.6028141980785608,21.602830991870132,False
2017-08-02,15679.433801625974,14917.424141253221,-762.0096603727525,0.5259564466670669,22.015165956272867,False
2017-08-03,15596.966808745427,14984.03185838758,-612.9349503578469,0.0,21.6371368153971,False
2017-08-04,15672.57263692058,14863.78368439288,-808.7889525277005,1.822760987054734,23.06550451386512,False
2017-08-06,15386.899097226977,14863.78368439288,-523.1154128340968,0.0,22.884444260272392,False
2017-08-07,15423.111147945521,14727.887397667391,-695.22375027813,0.0,22.849744849149992,False
2017-08-08,15430.051030170001,14727.647397667391,-702.40363250261,1.0327296747637855,23.646498428248798,False
2017-08-09,15270.70031435024,14800.401600499275,-470.2987138509652,0.5190200305384157,24.04278839542365,False
2017-08-10,15191.44232091527,14816.575151192706,-374.86716972256363,1.4605269889601635,25.152163970970072,False
2017-08-11,14969.567205805986,14693.872259119622,-275.69494668636435,0.0,24.53795208030925,False
2017-08-13,15092.40958393815,14693.872259119622,-398.53732481852785,0.01836542313150283,24.5518110047134,False
2017-08-14,15089.63779905732,14709.887761149135,-379.7500379081848,0.0,24.336342865026936,False
2017-08-15,15132.731426994613,14592.620835733418,-540.1105912611947,0.22617344139690918,24.50747396225586,False
2017-08-16,15098.505207548827,14623.754651501808,-474.7505560470199,0.19397933421287447,24.653913861644362,False
2017-08-17,15069.217227671128,14490.42085963829,-578.7963680328376,1.9206586830239851,26.10105500737942,False
2017-08-18,14779.788998524116,14556.387364593815,-223.4016339303016,0.0,25.619910267503528,False
2017-08-20,14876.017946499294,14556.387364593815,-319.63058190547963,0.1045367922113832,25.697664827353826,False
2017-08-21,14860.467034529234,14556.387364593815,-304.0796699354196,0.04290801425368803,25.72954648392053,False
2017-08-22,14854.090703215894,14555.987364593815,-298.1033386220788,0.0,25.39428211947179,False
2017-08-23,14921.143576105642,14695.908187629077,-225.23538847656528,0.31473636491965507,25.629093443951177,False
2017-08-24,14874.181311209764,14463.319012700933,-410.8622985088314,0.0,25.09666963871623,False
2017-08-25,14980.666072256754,14463.319012700933,-517.347059555821,0.12197247276355472,25.188031082940142,False
2017-08-27,14962.393783411972,14463.319012700933,-499.0747707110386,0.0240794535086981,25.206045396214467,False
2017-08-28,14958.790920757107,14572.794754699637,-385.99616605746996,0.833813727070083,25.829687656719397,False
2017-08-29,14834.06246865612,14587.928371430466,-246.13409722565484,0.0,25.152362200804774,False
2017-08-30,14969.527559839045,14603.666989765541,-365.8605700735043,0.0,24.976939015926337,False
2017-08-31,15004.612196814733,14744.78555833306,-259.8266384816725,0.0,24.05387580467947,False
2017-09-01,15189.224839064105,14817.445704665495,-371.77913439861004,0.005066607112331087,24.057723696409493,False
2017-09-03,15188.455260718101,14817.445704665495,-371.00955605260606,0.0,23.62120159014471,False
2017-09-04,15275.759681971058,14833.18432300057,-442.5753589704873,0.3876533123952561,23.91728653214821,False
2017-09-05,15216.542693570358,14832.82432300057,-383.718370569788,2.916738300073587,26.13642017560029,False
2017-09-06,14772.715964879942,14780.229928394603,7.513963514660645,0.0,24.399513291253843,False
2017-09-07,15120.097341749231,14780.229928394603,-339.8674133546283,0.0,24.066478941681115,False
2017-09-08,15186.704211663777,14750.347489050699,-436.3567226130781,0.8888686941403526,24.741428238726986,False
2017-09-10,15051.714352254603,14750.347489050699,-301.36686320390436,0.0,24.467662690678562,False
2017-09-11,15106.467461864288,14749.6274890507,-356.83997281358825,0.0,24.036265401977907,False
2017-09-12,15192.746919604419,14844.16726543234,-348.57965417207924,0.0,22.960066704854242,False
2017-09-13,15407.986659029151,14710.934138030883,-697.0525209982679,0.5152734097463887,23.357032996010485,False
2017-09-14,15328.593400797903,14774.624731321548,-553.968669476355,0.09848966294386213,23.43251839588289,False
2017-09-15,15313.496320823422,14998.495977878429,-315.00034294499346,0.0,23.129742921988193,False
2017-09-17,15374.051415602362,14998.495977878429,-375.5554377239332,0.0,23.092320592980293,False
2017-09-18,15381.535881403941,14998.495977878429,-383.0399035255123,0.0,22.453649357893628,False
2017-09-19,15509.270128421274,15062.57377895379,-446.69634946748374,0.3682805850697186,22.73923751173859,False
2017-09-20,15452.152497652281,14998.923382970712,-453.2291146815696,1.9737662219701548,24.264184344568484,False
2017-09-21,15147.163131086303,14879.426573698216,-267.736557388087,0.0,22.336235001797487,False
2017-09-22,15532.752999640503,14927.655831994134,-605.0971676463687,1.0079848751560938,23.119074006456138,False
2017-09-24,15376.185198708772,14927.655831994134,-448.52936671463794,0.0,22.94230946978889,False
2017-09-25,15411.538106042222,15075.978467982746,-335.55963805947613,1.3497552227608405,23.982399672259298,False
2017-09-26,15203.52006554814,15092.246047664017,-111.27401788412317,0.0,23.464163387265298,False
2017-09-27,15307.16732254694,15092.246047664017,-214.92127488292317,0.5484623897207251,23.88393366574425,False
2017-09-28,15223.21326685115,15092.246047664017,-130.9672191871323,0.0,23.55285811861625,False
2017-09-29,15289.42837627675,15091.886047664017,-197.5423286127334,0.10427700390407502,23.632574907740455,False
2017-10-01,15273.48501845191,15091.886047664017,-181.59897078789254,0.027613449609228766,23.653662588186172,False
2017-10-02,15269.267482362766,15091.886047664017,-177.38143469874922,0.17685565880209597,23.788685406187106,False
2017-10-03,15242.262918762579,15091.886047664017,-150.37687109856233,0.0,23.61982100959004,False
2017-10-04,15276.035798081992,15091.886047664017,-184.14975041797516,0.0,23.190104990511518,False
2017-10-05,15361.979001897696,15091.886047664017,-270.09295423367985,0.5574676626760618,23.61829531692485,False
2017-10-06,15276.34093661503,15140.345716997026,-135.99521961800383,0.6112317791741189,24.08516456942273,False
2017-10-08,15182.967086115454,15140.345716997026,-42.62136911842754,0.0,23.99123917896022,False
2017-10-09,15201.752164207956,15140.345716997026,-61.4064472109294,0.0,23.684521800570465,False
2017-10-10,15263.095639885907,14885.350779987582,-377.74485989832465,0.031180875753806993,23.70831763500875,False
2017-10-11,15258.33647299825,14885.350779987582,-372.9856930106671,0.0,23.059948073294454,False
2017-10-12,15388.01038534111,14885.350779987582,-502.6596053535268,0.3051616927917254,23.294739638188823,False
2017-10-13,15341.052072362236,14901.21001691906,-439.8420554431759,0.7674337547770231,23.88340169789496,False
2017-10-15,15223.319660421008,14901.21001691906,-322.1096435019481,0.028002965647363192,23.90471660276944,False
2017-10-16,15219.056679446112,14900.61001691906,-318.44666252705247,0.3298288276167394,24.15570078387016,False
2017-10-17,15168.859843225968,14900.61001691906,-268.2498263069083,0.0,23.910374094956175,False
2017-10-18,15217.925181008764,14916.702675737331,-301.22250527143296,0.0,23.30793658857465,False
2017-10-19,15338.41268228507,14878.799525870152,-459.6131564149182,0.09564694985822743,23.381290208011013,False
2017-10-20,15323.741958397797,14758.894608186598,-564.8473502111992,0.0,22.67295254868858,False
2017-10-22,15465.409490262284,14758.894608186598,-706.5148820756858,0.0,22.641848697809973,False
2017-10-23,15471.630260438005,14774.926527160955,-696.7037332770506,0.4666456436923901,23.00283714090261,False
2017-10-24,15399.432571819478,15043.351567538633,-356.08100428084435,0.0,22.34363801399585,False
2017-10-25,15531.27239720083,15045.154231208731,-486.1181659920985,0.33853968719314603,22.606535618948847,False
2017-10-26,15478.69287621023,14909.007256779754,-569.6856194304764,1.5613718091216802,23.81493535389721,False
2017-10-27,15237.012929220558,15045.381733903336,-191.6311953172226,0.5424332092184035,24.22818844500218,False
2017-10-29,15154.362310999564,15045.381733903336,-108.98057709622844,0.0,24.180567298801332,False
2017-10-30,15163.886540239733,14908.813298298206,-255.07324194152716,0.6802470609163344,24.696326761354676,False
2017-10-31,15060.734647729065,14908.813298298206,-151.92134943085875,0.0,24.490442953115725,False
2017-11-01,15101.911409376855,14940.872082909702,-161.03932646715293,0.0,23.5093535696836,False
2017-11-02,15298.12928606328,14940.392082909702,-357.73720315357787,0.8310223171576283,24.14500791205766,False
2017-11-03,15170.998417588467,14940.192082909702,-230.80633467876578,0.7374859254650953,24.7044278024689,False
2017-11-05,15059.11443950622,14940.192082909702,-118.92235659651851,0.0,24.540677857497595,False
2017-11-06,15091.864428500481,14939.272082909702,-152.5923455907796,0.904075728054568,25.222887273542465,False
2017-11-07,14955.422545291507,14939.272082909702,-16.150462381805482,0.0,24.94481622659613,False
2017-11-08,15011.036754680774,14819.713048013056,-191.3237066677175,0.8975361713306808,25.618463649421148,False
2017-11-09,14876.30727011577,14819.713048013056,-56.59422210271441,0.0,25.559113114097443,False
2017-11-10,14888.177377180511,14819.153048013057,-69.0243291674542,0.0,24.946773559394416,False
2017-11-12,15010.645288121117,14819.153048013057,-191.4922401080603,0.2728668831361627,25.15156895907602,False
2017-11-13,14969.686208184796,14819.153048013057,-150.53316017173893,0.0,24.60676013323903,False
2017-11-14,15078.647973352194,14779.55310548349,-299.09486786870366,0.0,23.156818733855598,False
2017-11-15,15368.63625322888,14645.191097637904,-723.4451555909764,0.38009413145713766,23.448895156273185,False
2017-11-16,15310.220968745363,14645.191097637904,-665.0298711074593,0.0,22.947366005793302,False
2017-11-17,15410.52679884134,14700.836058722058,-709.690740119282,1.246894453892631,23.90813102564525,False
2017-11-19,15218.37379487095,14700.836058722058,-517.5377361488918,0.0,23.426853339235247,False
2017-11-20,15314.62933215295,14715.072961665479,-599.5563704874712,0.0,23.376107944347048,False
2017-11-21,15324.77841113059,14788.55254758654,-536.2258635440503,0.7329052959883481,23.937688507215327,False
2017-11-22,15212.462298556935,14788.55254758654,-423.9097509703952,0.409401657578323,24.249088871259172,False
2017-11-23,15150.182225748165,14788.55254758654,-361.62967816162563,0.0,24.095879133619437,False
2017-11-24,15180.824173276113,14804.44482638514,-376.37934689097347,0.0,23.095012475325174,False
2017-11-26,15380.997504934965,14804.44482638514,-576.5526785498259,0.06601684378686203,23.145782720803645,False
2017-11-27,15370.843455839271,14804.44482638514,-566.3986294541319,1.4915824041958579,24.29212670262259,False
2017-11-28,15141.574659475482,14740.516017891925,-401.0586415835569,0.23023565888207462,24.466433223534416,False
2017-11-29,15106.713355293117,14672.470987161596,-434.2423681315213,0.0,23.731165222089174,False
2017-11-30,15253.766955582165,14861.648323327288,-392.1186322548765,0.0,23.208414003910182,False
2017-12-01,15358.317199217963,15028.939830821182,-329.3773683967811,0.0,22.575935161133867,False
