ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,swap,sl,tp,partial,mfe_r,mae_r
1000007_partial_1617391800,EUR_AUD,sell,0.08,1.5514430000000001,1.54678,2021-04-01 04:45:00+00:00,2021-04-02 19:30:00+00:00,37.30400000000067,0.0,1.5719337593162956,0,True,,
1000011_partial_1617391800,AUD_CHF,buy,0.12,0.713097,0.7164,2021-04-01 05:00:00+00:00,2021-04-02 19:30:00+00:00,39.636000000000664,0.0,0.6968101443672668,0,True,,
1000013_partial_1617391800,NZD_CHF,buy,0.01,0.66118,0.66236,2021-04-01 13:00:00+00:00,2021-04-02 19:30:00+00:00,1.1799999999999589,0.0,0.6381044363855655,0,True,,
1000001_partial_1617391800,GBP_USD,buy,0.33,1.38338,1.3835,2021-04-01 15:30:00+00:00,2021-04-02 19:30:00+00:00,3.959999999996633,0.0,1.3621719232450644,0,True,,
1000003_partial_1617391800,USD_CAD,sell,0.54,1.2545899999999999,1.25697,2021-04-01 17:45:00+00:00,2021-04-02 19:30:00+00:00,-128.52000000000265,0.0,1.2707326312271385,0,True,,
1000007_partial_1617612300,EUR_AUD,sell,0.12,1.5514430000000001,1.5411976203418525,2021-04-01 04:45:00+00:00,2021-04-05 08:45:00+00:00,122.94455589777174,0.0,1.5719337593162956,0,True,,
1000007,EUR_AUD,sell,0.07,1.5514430000000001,1.5473948481367412,2021-04-01 04:45:00+00:00,2021-04-06 07:00:00+00:00,28.337063042812364,0.0,1.5473448481367411,0,,0.538,0.189
1000011,AUD_CHF,buy,0.29000000000000004,0.713097,0.70495,2021-04-01 05:00:00+00:00,2021-04-09 19:30:00+00:00,-236.26300000000046,0.0,0.6968101443672668,0,,0.372,0.668
1000001,GBP_USD,buy,0.77,1.38338,1.37152,2021-04-01 15:30:00+00:00,2021-04-09 19:30:00+00:00,-913.2199999999987,0.0,1.3621719232450644,0,,0.401,0.772
1000013_partial_1617996600,NZD_CHF,buy,0.01,0.66118,0.65127,2021-04-01 13:00:00+00:00,2021-04-09 19:30:00+00:00,-9.909999999999973,0.0,0.6381044363855655,0,True,,
1000003_partial_1617996600,USD_CAD,sell,0.38,1.2545899999999999,1.25286,2021-04-01 17:45:00+00:00,2021-04-09 19:30:00+00:00,65.73999999999192,0.0,1.2707326312271385,0,True,,
1000019_partial_1618367400,AUD_USD,buy,1.37,0.76237,0.7654433356086437,2021-04-12 09:15:00+00:00,2021-04-14 02:30:00+00:00,421.0469783841947,0.0,0.7560733287827125,0,True,,
1000019_partial_1618389000,AUD_USD,buy,1.07,0.76237,0.7685666712172875,2021-04-12 09:15:00+00:00,2021-04-14 08:30:00+00:00,663.0438202497634,0.0,0.7635693342434575,0,True,,
1000019_partial_1618411500,AUD_USD,buy,0.61,0.76237,0.7716900068259313,2021-04-12 09:15:00+00:00,2021-04-14 14:45:00+00:00,568.5204163818069,0.0,0.7654433356086437,0,True,,
1000025,GBP_AUD,buy,1.33,1.8027700000000002,1.7838542125585077,2021-04-12 07:00:00+00:00,2021-04-14 15:45:00+00:00,-2515.7997297184984,0.0,1.7839042125585078,0,,0.322,1.013
1000041_partial_1618597800,GBP_USD,buy,0.05,1.376391,1.383393147355184,2021-04-16 01:00:00+00:00,2021-04-16 18:30:00+00:00,35.01073677592004,0.0,1.3623867052896317,0,True,,
1000003_partial_1618601400,USD_CAD,sell,0.27,1.2545899999999999,1.25016,2021-04-01 17:45:00+00:00,2021-04-16 19:30:00+00:00,119.60999999999821,0.0,1.2707326312271385,0,True,,
1000034_partial_1618601400,EUR_CHF,buy,0.52,1.1058,1.1022,2021-04-15 00:00:00+00:00,2021-04-16 19:30:00+00:00,-187.1999999999909,0.0,1.0953165944734446,0,True,,
