ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,swap,sl,tp,partial,mfe_r,mae_r
1000018_partial_1451894400,AUD_JPY,sell,0.52,86.92805000000001,85.7791259650203,2016-01-04 01:45:00+00:00,2016-01-04 08:00:00+00:00,597.4404981894514,0.0,88.70831774612263,0,True,,
1000003_partial_1451919600,USD_CHF,buy,0.57,0.995168,1.0038167348934932,2016-01-04 05:30:00+00:00,2016-01-04 15:00:00+00:00,492.97788892911,0.0,0.9818622540100107,0,True,,
1000000_partial_1451922300,EUR_USD,sell,0.56,1.089406,1.0804967430688432,2016-01-04 05:30:00+00:00,2016-01-04 15:45:00+00:00,498.9183881447836,0.0,1.1031125491248568,0,True,,
1000011,EUR_CAD,buy,0.88,1.50462,1.51128,2016-01-04 00:00:00+00:00,2016-01-04 22:00:00+00:00,586.0799999999902,0.0,1.4706603220085497,0,,0.602,0.134
1000006,NZD_USD,buy,2.16,0.6785,0.67494,2016-01-04 01:00:00+00:00,2016-01-04 22:00:00+00:00,-768.9600000000016,0.0,0.6643994327256528,0,,0.0,0.463
1000012,EUR_NZD,sell,1.72,1.60457,1.60522,2016-01-04 01:45:00+00:00,2016-01-04 22:00:00+00:00,-111.80000000000679,0.0,1.6249729852939179,0,,0.132,0.728
1000019,AUD_CHF,sell,1.21,0.723654,0.72007,2016-01-04 01:45:00+00:00,2016-01-04 22:00:00+00:00,433.6640000000038,0.0,0.7487805616665885,0,,0.305,0.0
1000010,EUR_AUD,buy,1.23,1.5065300000000001,1.50763,2016-01-04 02:30:00+00:00,2016-01-04 22:00:00+00:00,135.29999999998512,0.0,1.4725826739369259,0,,0.344,0.124
1000017,GBP_NZD,sell,0.79,2.17999,2.18125,2016-01-04 03:45:00+00:00,2016-01-04 22:00:00+00:00,-99.53999999998554,0.0,2.236165056563736,0,,0.059,0.23
1000014,GBP_CHF,sell,1.2,1.4791255,1.47522,2016-01-04 13:45:00+00:00,2016-01-04 22:00:00+00:00,468.66000000001407,0.0,1.5044938534073702,0,,0.231,0.0
1000018,AUD_JPY,sell,1.54,86.92805000000001,85.774,2016-01-04 01:45:00+00:00,2016-01-04 22:00:00+00:00,1777.237000000019,0.0,87.11057677461227,0,,0.892,0.0
1000000,EUR_USD,sell,1.6600000000000001,1.089406,1.0833,2016-01-04 05:30:00+00:00,2016-01-04 22:00:00+00:00,1013.5960000000276,0.0,1.0907766549124858,0,,0.823,0.382
1000003,USD_CHF,buy,1.7200000000000002,0.995168,1.00215,2016-01-04 05:30:00+00:00,2016-01-04 22:00:00+00:00,1200.9040000000077,0.0,0.9938374254010012,0,,0.837,0.207
1000005_partial_1451944800,AUD_USD,sell,1.88,0.7236485,0.71853,2016-01-04 01:15:00+00:00,2016-01-04 22:00:00+00:00,962.2780000000048,0.0,0.7358699443477373,0,True,,
1000004_partial_1451944800,USD_CAD,buy,1.01,1.3903245000000002,1.39516,2016-01-04 01:45:00+00:00,2016-01-04 22:00:00+00:00,488.3854999999768,0.0,1.377371389371168,0,True,,
1000005_partial_1452005100,AUD_USD,sell,0.62,0.7236485,0.7157870611739707,2016-01-04 01:15:00+00:00,2016-01-05 14:45:00+00:00,487.4092072138165,0.0,0.7358699443477373,0,True,,
1000004,USD_CAD,buy,0.33000000000000007,1.3903245000000002,1.3986615219087408,2016-01-04 01:45:00+00:00,2016-01-05 16:00:00+00:00,275.12172298844115,0.0,1.377371389371168,0,,0.69,0.24
1000030,EUR_NZD,sell,1.95,1.60388,1.60324,2016-01-05 00:00:00+00:00,2016-01-05 22:00:00+00:00,124.79999999999491,0.0,1.6267285033611962,0,,0.269,0.306
1000033,GBP_AUD,sell,0.74,2.04708,2.04838,2016-01-05 00:00:00+00:00,2016-01-05 22:00:00+00:00,-96.20000000000584,0.0,2.1078103659430565,0,,0.124,0.112
1000037,AUD_CHF,sell,1.18,0.72224,0.72252,2016-01-05 01:30:00+00:00,2016-01-05 22:00:00+00:00,-33.04000000000684,0.0,0.7486890929761179,0,,0.098,0.115
1000028,EUR_AUD,buy,1.53,1.50099,1.50041,2016-01-05 01:45:00+00:00,2016-01-05 22:00:00+00:00,-88.74000000000382,0.0,1.4727739115128597,0,,0.214,0.129
1000027,EUR_CHF,buy,1.46,1.08412,1.08424,2016-01-05 02:45:00+00:00,2016-01-05 22:00:00+00:00,17.52000000001752,0.0,1.0753352775595266,0,,0.43,0.068
1000029,EUR_CAD,buy,0.89,1.50439,1.50324,2016-01-05 02:45:00+00:00,2016-01-05 22:00:00+00:00,-102.34999999999862,0.0,1.4707017275793675,0,,0.139,0.268
1000035,GBP_NZD,sell,0.98,2.18872,2.18882,2016-01-05 08:30:00+00:00,2016-01-05 22:00:00+00:00,-9.800000000020681,0.0,2.235899338237755,0,,0.158,0.15
1000032,GBP_CHF,sell,1.28,1.4801,1.48005,2016-01-05 09:15:00+00:00,2016-01-05 22:00:00+00:00,6.399999999985084,0.0,1.5043928638782724,0,,0.154,0.147
1000025,EUR_GBP,buy,1.52,0.73244,0.73249,2016-01-05 12:45:00+00:00,2016-01-05 22:00:00+00:00,7.599999999999163,0.0,0.718559566517726,0,,0.047,0.085
1000005,AUD_USD,sell,1.1102230246251565e-16,0.7236485,0.71629,2016-01-04 01:15:00+00:00,2016-01-05 22:00:00+00:00,8.169576126704264e-14,0.0,0.7249156444347737,0,,0.852,0.007
1000053_partial_1452075300,GBP_AUD,buy,0.28,2.0476400000000003,2.0731394909839334,2016-01-06 00:00:00+00:00,2016-01-06 10:15:00+00:00,713.9857475501241,0.0,2.0084100138708725,0,True,,
1000048_partial_1452110400,EUR_AUD,buy,0.36,1.5090635000000001,1.5284245577266478,2016-01-06 01:15:00+00:00,2016-01-06 20:00:00+00:00,696.9980781593151,0.0,1.4791503342666958,0,True,,
