ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,swap,sl,tp,mfe_r,mae_r,partial
1000012,EUR_NZD,sell,0.9500000000000001,1.5040499999999999,1.50434,2017-01-03 04:45:00+00:00,2017-01-03 22:00:00+00:00,-27.550000000011735,0.0,1.5337942181087003,0,0.138,0.108,
1000007,EUR_GBP,buy,1.09,0.846923,0.85032,2017-01-03 09:30:00+00:00,2017-01-03 22:00:00+00:00,370.2729999999982,0.0,0.8323152751409848,0,0.342,0.129,
1000019,AUD_CHF,sell,2.1,0.74178,0.74208,2017-01-03 11:15:00+00:00,2017-01-03 22:00:00+00:00,-62.999999999993065,0.0,0.7513080164304342,0,0.067,0.277,
1000018,AUD_JPY,sell,1.16,85.4291,84.994,2017-01-03 15:00:00+00:00,2017-01-03 22:00:00+00:00,504.71600000000643,0.0,87.40366043154849,0,0.305,0.0,
1000016_partial_1483480800,GBP_CAD,sell,0.46,1.6517955,1.64376,2017-01-03 01:00:00+00:00,2017-01-03 22:00:00+00:00,369.6329999999936,0.0,1.6700114371865304,0,,,True
1000010_partial_1483480800,EUR_AUD,sell,0.73,1.4501574999999998,1.44128,2017-01-03 02:30:00+00:00,2017-01-03 22:00:00+00:00,648.0574999999906,0.0,1.4783022433956567,0,,,True
1000013_partial_1483480800,GBP_JPY,sell,0.53,144.88545,144.062,2017-01-03 07:30:00+00:00,2017-01-03 22:00:00+00:00,436.4284999999893,0.0,148.1296774498188,0,,,True
1000016,GBP_CAD,sell,0.14999999999999997,1.6517955,1.6399551408287552,2017-01-03 01:00:00+00:00,2017-01-04 10:15:00+00:00,177.60538756867223,0.0,1.6700114371865304,0,0.789,0.112,
1000036_partial_1483534800,AUD_CAD,sell,0.04,0.9745745,0.9669514785500644,2017-01-04 08:00:00+00:00,2017-01-04 13:00:00+00:00,30.492085799742608,0.0,0.9863022253075934,0,,,True
1000013,GBP_JPY,sell,0.17999999999999994,144.88545,144.458,2017-01-03 07:30:00+00:00,2017-01-04 22:00:00+00:00,76.94099999999875,0.0,148.1296774498188,0,0.418,0.159,
1000028,EUR_CHF,sell,0.21,1.07094,1.07151,2017-01-04 10:00:00+00:00,2017-01-04 22:00:00+00:00,-11.969999999999148,0.0,1.07797328959411,0,0.128,0.324,
1000023,USD_CAD,sell,0.9,1.34262,1.33084,2017-01-04 00:00:00+00:00,2017-01-04 22:00:00+00:00,1060.1999999999912,0.0,1.364566589250687,0,0.658,0.141,
1000036,AUD_CAD,sell,0.12,0.9745745,0.96892,2017-01-04 08:00:00+00:00,2017-01-04 22:00:00+00:00,67.85400000000007,0.0,0.9757472725307593,0,0.712,0.099,
1000010_partial_1483567200,EUR_AUD,sell,0.18,1.4501574999999998,1.44038,2017-01-03 02:30:00+00:00,2017-01-04 22:00:00+00:00,175.99499999999588,0.0,1.4783022433956567,0,,,True
1000010,EUR_AUD,sell,0.06,1.4501574999999998,1.44316,2017-01-03 02:30:00+00:00,2017-01-05 16:00:00+00:00,41.98499999999861,0.0,1.4783022433956567,0,0.627,0.029,
1000022,USD_CHF,buy,1.01,1.016736,1.00949,2017-01-05 00:00:00+00:00,2017-01-05 16:00:00+00:00,-731.8460000000086,0.0,1.0024142388654933,0,0.376,0.561,
1000039,USD_JPY,buy,0.18,116.191,115.298,2017-01-05 05:15:00+00:00,2017-01-05 16:00:00+00:00,-160.74000000000012,0.0,113.1382140933142,0,0.198,0.317,
