ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,swap,sl,tp,mfe_r,mae_r,partial
1000001,GBP_USD,buy,0.86,1.27324,1.27278,2024-01-01 00:00:00+00:00,2024-01-01 22:00:00+00:00,-39.559999999991824,0.0,1.2574560966034436,0,0.0,0.038,
1000014,AUD_JPY,buy,1.98,96.05000000000001,95.986,2024-01-01 00:00:00+00:00,2024-01-01 22:00:00+00:00,-126.72000000001418,0.0,94.64229049079842,0,0.0,0.065,
1000033,NZD_CAD,sell,3.4,0.83658,0.83431,2024-01-02 00:00:00+00:00,2024-01-02 14:00:00+00:00,771.799999999998,0.0,0.8442684549041063,0,0.489,0.039,
1000029,AUD_JPY,buy,1.67,96.29199999999999,96.26,2024-01-02 01:00:00+00:00,2024-01-02 14:00:00+00:00,-53.43999999997038,0.0,94.6428411700271,0,0.258,0.033,
1000016,GBP_USD,buy,0.92,1.2719354999999999,1.26244,2024-01-02 02:30:00+00:00,2024-01-02 14:00:00+00:00,-873.5859999999889,0.0,1.257257803988912,0,0.277,0.676,
1000025,GBP_JPY,buy,0.64,180.4102,179.308,2024-01-02 08:00:00+00:00,2024-01-02 14:00:00+00:00,-705.4080000000067,0.0,177.42262829262617,0,0.081,0.374,
1000015,EUR_USD,buy,0.8200000000000001,1.100337,1.09462,2024-01-02 10:00:00+00:00,2024-01-02 14:00:00+00:00,-468.79399999999777,0.0,1.0840254198501955,0,0.048,0.358,
1000037,NZD_USD,buy,0.16,0.62519,0.62451,2024-01-03 00:00:00+00:00,2024-01-03 22:00:00+00:00,-10.880000000000223,0.0,0.6141390630309004,0,0.22,0.298,
1000052,USD_CAD,sell,0.09,1.33524,1.33528,2024-01-03 13:15:00+00:00,2024-01-03 22:00:00+00:00,-0.36000000000036003,0.0,1.3627562739401924,0,0.055,0.072,
1000051,USD_JPY,sell,0.11,143.303,143.234,2024-01-03 14:30:00+00:00,2024-01-03 22:00:00+00:00,7.589999999998724,0.0,144.8182857142857,0,0.324,0.286,
1000053,AUD_USD,buy,0.09,0.670979,0.67308,2024-01-03 14:30:00+00:00,2024-01-03 22:00:00+00:00,18.909000000000173,0.0,0.6509913508315351,0,0.149,0.039,
1000062,AUD_JPY,buy,0.14,96.469,96.41,2024-01-03 17:00:00+00:00,2024-01-03 22:00:00+00:00,-8.25999999999965,0.0,94.64878108645372,0,0.072,0.094,
1000054_partial_1704319200,EUR_GBP,sell,0.09,0.865284,0.86198,2024-01-03 10:30:00+00:00,2024-01-03 22:00:00+00:00,29.736000000000757,0.0,0.873062942527451,0,,,True
1000058_partial_1704319200,GBP_JPY,buy,0.04,180.4102,181.456,2024-01-03 11:45:00+00:00,2024-01-03 22:00:00+00:00,41.831999999999425,0.0,177.39051198601,0,,,True
1000063_partial_1704319200,AUD_CAD,buy,0.22,0.896373,0.89864,2024-01-03 14:15:00+00:00,2024-01-03 22:00:00+00:00,49.874000000000414,0.0,0.8883411051051084,0,,,True
1000066_partial_1704319200,XAU_USD,buy,0.04,2033.2599609374997,2041.29,2024-01-03 14:30:00+00:00,2024-01-03 22:00:00+00:00,32.120156250000946,0.0,2010.3218938640928,0,,,True
1000066_partial_1704352500,XAU_USD,buy,0.01,2033.2599609374997,2048.1697045352144,2024-01-03 14:30:00+00:00,2024-01-04 07:15:00+00:00,14.909743597714623,0.0,2010.3218938640928,0,,,True
1000058_partial_1704357900,GBP_JPY,buy,0.01,180.4102,182.3647472090935,2024-01-03 11:45:00+00:00,2024-01-04 08:45:00+00:00,19.54547209093505,0.0,177.39051198601,0,,,True
1000073_partial_1704357900,EUR_JPY,buy,0.03,156.136,157.23530785714286,2024-01-04 00:00:00+00:00,2024-01-04 08:45:00+00:00,32.979235714285835,0.0,154.44475714285713,0,,,True
1000079_partial_1704381300,GBP_NZD,buy,0.04,2.0235225,2.036715566371116,2024-01-04 03:15:00+00:00,2024-01-04 15:15:00+00:00,52.77226548446379,0.0,2.0032254748136675,0,,,True
1000054,EUR_GBP,sell,0.03,0.865284,0.86329,2024-01-03 10:30:00+00:00,2024-01-04 22:00:00+00:00,5.982000000000154,0.0,0.873062942527451,0,0.546,0.113,
1000063,AUD_CAD,buy,0.06999999999999998,0.896373,0.89579,2024-01-03 14:15:00+00:00,2024-01-04 22:00:00+00:00,-4.081,0.0,0.8883411051051084,0,0.533,0.243,
1000072,NZD_USD,buy,0.14,0.6263915,0.62336,2024-01-04 03:30:00+00:00,2024-01-04 22:00:00+00:00,-42.440999999999505,0.0,0.6140880186337866,0,0.176,0.346,
1000081,AUD_NZD,sell,0.22,1.0756899999999998,1.07596,2024-01-04 03:45:00+00:00,2024-01-04 22:00:00+00:00,-5.940000000004719,0.0,1.088294301123727,0,0.039,0.142,
1000068,GBP_USD,buy,0.08,1.2719855,1.26812,2024-01-04 09:30:00+00:00,2024-01-04 22:00:00+00:00,-30.924000000000614,0.0,1.257342423976025,0,0.069,0.377,
1000071,AUD_USD,buy,0.09,0.67065,0.67068,2024-01-04 14:15:00+00:00,2024-01-04 22:00:00+00:00,0.2700000000007696,0.0,0.6509905400578541,0,0.055,0.05,
1000058,GBP_JPY,buy,0.009999999999999997,180.4102,183.352,2024-01-03 11:45:00+00:00,2024-01-04 22:00:00+00:00,29.417999999999996,0.0,180.103731198601,0,1.118,0.018,
1000079,GBP_NZD,buy,0.1,2.0235225,2.03445,2024-01-04 03:15:00+00:00,2024-01-04 22:00:00+00:00,109.27500000000201,0.0,2.0214927974813666,0,0.73,0.247,
1000066,XAU_USD,buy,1.734723475976807e-18,2033.2599609374997,2043.43,2024-01-03 14:30:00+00:00,2024-01-04 22:00:00+00:00,1.7642205513320492e-15,0.0,2030.966154230159,0,0.774,0.112,
1000073,EUR_JPY,buy,0.08,156.136,158.281,2024-01-04 00:00:00+00:00,2024-01-04 22:00:00+00:00,171.6000000000008,0.0,155.96687571428572,0,1.452,0.038,
1000080_partial_1704405600,AUD_JPY,buy,0.11,96.23,96.967,2024-01-04 00:00:00+00:00,2024-01-04 22:00:00+00:00,81.06999999999942,0.0,94.64415386599275,0,,,True
1000077_partial_1704405600,GBP_AUD,buy,0.05,1.878864,1.89094,2024-01-04 03:30:00+00:00,2024-01-04 22:00:00+00:00,60.379999999999875,0.0,1.8546603012011016,0,,,True
1000078_partial_1704405600,GBP_CAD,buy,0.08,1.688964,1.6939,2024-01-04 06:45:00+00:00,2024-01-04 22:00:00+00:00,39.48800000000041,0.0,1.6742598927962231,0,,,True
1000074_partial_1704405600,EUR_AUD,buy,0.11,1.6258780000000002,1.63234,2024-01-04 09:45:00+00:00,2024-01-04 22:00:00+00:00,71.08199999999721,0.0,1.6080373699768247,0,,,True
1000080,AUD_JPY,buy,0.039999999999999994,96.23,97.26079998710472,2024-01-04 00:00:00+00:00,2024-01-05 07:00:00+00:00,41.23199948418858,0.0,94.64415386599275,0,0.684,0.023,
1000077_partial_1704448800,GBP_AUD,buy,0.02,1.878864,1.8945964042192842,2024-01-04 03:30:00+00:00,2024-01-05 10:00:00+00:00,31.464808438568248,0.0,1.8546603012011016,0,,,True
1000078,GBP_CAD,buy,0.03,1.688964,1.6985216696824548,2024-01-04 06:45:00+00:00,2024-01-05 15:30:00+00:00,28.67300904736458,0.0,1.6742598927962231,0,0.813,0.002,
1000074_partial_1704483000,EUR_AUD,buy,0.01,1.6258780000000002,1.62962,2024-01-04 09:45:00+00:00,2024-01-05 19:30:00+00:00,3.741999999999912,0.0,1.6080373699768247,0,,,True
1000085_partial_1704483000,USD_CAD,sell,0.29,1.33559,1.33603,2024-01-05 00:00:00+00:00,2024-01-05 19:30:00+00:00,-12.759999999999883,0.0,1.3628185474280232,0,,,True
1000086_partial_1704483000,AUD_USD,buy,0.08,0.67089,0.67188,2024-01-05 00:00:00+00:00,2024-01-05 19:30:00+00:00,7.920000000000371,0.0,0.6508333586251501,0,,,True
1000093_partial_1704483000,AUD_NZD,sell,0.02,1.07565,1.07492,2024-01-05 00:00:00+00:00,2024-01-05 19:30:00+00:00,1.4599999999997948,0.0,1.0882604224720323,0,,,True
1000095_partial_1704483000,GBP_USD,buy,0.39,1.27193,1.27301,2024-01-05 15:00:00+00:00,2024-01-05 19:30:00+00:00,42.119999999998825,0.0,1.2571533936920232,0,,,True
1000096_partial_1704483000,NZD_USD,buy,0.01,0.6263415,0.62506,2024-01-05 15:00:00+00:00,2024-01-05 19:30:00+00:00,-1.2815000000000465,0.0,0.613936374445659,0,,,True
1000092_partial_1704483000,AUD_CAD,buy,0.02,0.89737,0.89766,2024-01-05 15:15:00+00:00,2024-01-05 19:30:00+00:00,0.5800000000000249,0.0,0.8882792947079762,0,,,True
1000074,EUR_AUD,buy,0.029999999999999992,1.6258780000000002,1.629,2024-01-04 09:45:00+00:00,2024-01-06 22:00:00+00:00,9.365999999999538,0.0,1.6080373699768247,0,0.702,0.026,
1000085,USD_CAD,sell,0.6799999999999999,1.33559,1.3363,2024-01-05 00:00:00+00:00,2024-01-06 22:00:00+00:00,-48.279999999999205,0.0,1.3628185474280232,0,0.251,0.16,
1000086,AUD_USD,buy,0.18,0.67089,0.67162,2024-01-05 00:00:00+00:00,2024-01-06 22:00:00+00:00,13.14000000000015,0.0,0.6508333586251501,0,0.195,0.341,
1000093,AUD_NZD,sell,0.05,1.07565,1.07558,2024-01-05 00:00:00+00:00,2024-01-06 22:00:00+00:00,0.3500000000000725,0.0,1.0882604224720323,0,0.18,0.073,
1000095,GBP_USD,buy,0.91,1.27193,1.27193,2024-01-05 15:00:00+00:00,2024-01-06 22:00:00+00:00,0.0,0.0,1.2571533936920232,0,0.351,0.062,
1000096,NZD_USD,buy,0.03,0.6263415,0.62444,2024-01-05 15:00:00+00:00,2024-01-06 22:00:00+00:00,-5.704500000000001,0.0,0.613936374445659,0,0.111,0.208,
1000092,AUD_CAD,buy,0.06,0.89737,0.89732,2024-01-05 15:15:00+00:00,2024-01-06 22:00:00+00:00,-0.29999999999996696,0.0,0.8882792947079762,0,0.055,0.221,
1000077,GBP_AUD,buy,3.469446951953614e-18,1.878864,1.8938,2024-01-04 03:30:00+00:00,2024-01-06 22:00:00+00:00,5.181965967437861e-15,0.0,1.8764436301201102,0,0.854,0.096,
1000100,AUD_USD,buy,0.92,0.67184,0.6719,2024-01-08 00:00:00+00:00,2024-01-08 22:00:00+00:00,5.5200000000055205,0.0,0.6508666901519251,0,0.078,0.195,
1000101,NZD_USD,buy,1.3,0.62506,0.62537,2024-01-08 00:00:00+00:00,2024-01-08 22:00:00+00:00,40.300000000004225,0.0,0.6139680619852548,0,0.096,0.343,
1000111,AUD_CAD,buy,0.11,0.89747,0.89674,2024-01-08 00:00:00+00:00,2024-01-08 22:00:00+00:00,-8.030000000000092,0.0,0.8872071903544966,0,0.133,0.346,
1000099,USD_CAD,sell,1.02,1.3373665,1.33472,2024-01-08 04:00:00+00:00,2024-01-08 22:00:00+00:00,269.94299999999964,0.0,1.3627697226117357,0,0.107,0.124,
1000104,EUR_CAD,buy,0.07,1.4677925,1.4619,2024-01-08 14:15:00+00:00,2024-01-08 22:00:00+00:00,-41.24750000000054,0.0,1.451751458162244,0,0.068,0.389,
1000113,EUR_CAD,buy,0.04,1.4677925,1.4619,2024-01-08 14:15:00+00:00,2024-01-08 22:00:00+00:00,-23.57000000000031,0.0,1.4513101857131858,0,0.066,0.379,
1000098,GBP_USD,buy,1.1,1.2749100000000002,1.27512,2024-01-08 15:45:00+00:00,2024-01-08 22:00:00+00:00,23.099999999980362,0.0,1.2572464369997358,0,0.101,0.052,
1000132,XAU_USD,buy,0.87,2033.1899999999998,2032.78,2024-01-09 00:00:00+00:00,2024-01-09 15:30:00+00:00,-35.66999999998734,0.0,2010.8815945628533,0,0.396,0.124,
1000120,NZD_USD,buy,1.58,0.6263915,0.62355,2024-01-09 02:00:00+00:00,2024-01-09 15:30:00+00:00,-448.9569999999907,0.0,0.6140253432720223,0,0.025,0.241,
1000119,AUD_USD,buy,0.97,0.670979,0.66832,2024-01-09 05:15:00+00:00,2024-01-09 15:30:00+00:00,-257.92299999999676,0.0,0.6508972837125019,0,0.018,0.133,
1000127,AUD_CAD,buy,3.16,0.89544,0.89522,2024-01-09 07:00:00+00:00,2024-01-09 15:30:00+00:00,-69.51999999999936,0.0,0.8872518196148896,0,0.21,0.192,
1000117,GBP_USD,buy,1.42,1.27095,1.27091,2024-01-09 11:30:00+00:00,2024-01-09 15:30:00+00:00,-5.6800000000056805,0.0,1.2573091200711832,0,0.193,0.01,
1000126,AUD_JPY,buy,1.72,96.28699999999999,96.383,2024-01-09 13:45:00+00:00,2024-01-09 15:30:00+00:00,165.12000000000626,0.0,94.66077807710863,0,0.063,0.087,
1000123,EUR_CAD,buy,1.69,1.4677925,1.46388,2024-01-09 15:00:00+00:00,2024-01-09 15:30:00+00:00,-661.2124999999975,0.0,1.4523723540077977,0,0.0,0.263,
1000146,NAS100_USD,buy,0.34,16804.25,16793.05078125,2024-01-10 00:00:00+00:00,2024-01-10 22:00:00+00:00,-3.8077343750000003,0.0,16287.800052480576,0,,,
1000152,AUD_USD,buy,0.09,0.67009,0.66982,2024-01-10 02:00:00+00:00,2024-01-10 22:00:00+00:00,-2.429999999999932,0.0,0.6510131920187517,0,0.063,0.078,
1000157,EUR_CAD,buy,0.16,1.4681600000000001,1.46761,2024-01-10 16:00:00+00:00,2024-01-10 22:00:00+00:00,-8.800000000000807,0.0,1.4532521858643839,0,0.002,0.163,
1000149,GBP_USD,buy,0.1,1.27425,1.27388,2024-01-10 18:30:00+00:00,2024-01-10 22:00:00+00:00,-3.700000000002035,0.0,1.257418754351813,0,0.01,0.073,
1000161,AUD_NZD,sell,0.34,1.07592,1.07593,2024-01-10 19:45:00+00:00,2024-01-10 22:00:00+00:00,-0.3400000000022274,0.0,1.0841652562576731,0,0.034,0.165,
1000169,AUD_USD,buy,0.09,0.67025,0.66887,2024-01-11 00:00:00+00:00,2024-01-11 22:00:00+00:00,-12.42000000000043,0.0,0.6509568925888409,0,0.121,0.287,
1000181_partial_1705010400,AUD_NZD,sell,0.27,1.07604,1.07275,2024-01-11 00:00:00+00:00,2024-01-11 22:00:00+00:00,88.83000000000041,0.0,1.0842166665249822,0,,,True
1000167_partial_1705010400,GBP_USD,buy,0.09,1.2719354999999999,1.2762,2024-01-11 13:30:00+00:00,2024-01-11 22:00:00+00:00,38.380500000001035,0.0,1.257472482729783,0,,,True
1000181_partial_1705087800,AUD_NZD,sell,0.03,1.07604,1.07112,2024-01-11 00:00:00+00:00,2024-01-12 19:30:00+00:00,14.760000000000105,0.0,1.0842166665249822,0,,,True
1000167_partial_1705087800,GBP_USD,buy,0.01,1.2719354999999999,1.27462,2024-01-11 13:30:00+00:00,2024-01-12 19:30:00+00:00,2.6845000000002006,0.0,1.257472482729783,0,,,True
1000192_partial_1705087800,EUR_CAD,buy,0.06,1.4642405,1.4683,2024-01-12 09:45:00+00:00,2024-01-12 19:30:00+00:00,24.356999999999296,0.0,1.4532422666523015,0,,,True
