ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,swap,sl,tp,partial,mfe_r,mae_r
1000012_partial_1467383400,NAS100_USD,buy,5.07,4405.600100000001,4450.326127824706,2016-07-01 00:00:00+00:00,2016-07-01 14:30:00+00:00,226.7609610712587,0.0,4316.14804435059,0,True,,
1000011_partial_1467401400,CAD_CHF,buy,0.16,0.75375,0.7546,2016-07-01 00:00:00+00:00,2016-07-01 19:30:00+00:00,13.600000000000279,0.0,0.7349146613757588,0,True,,
1000002_partial_1467401400,USD_CAD,buy,0.03,1.29109,1.29112,2016-07-01 12:15:00+00:00,2016-07-01 19:30:00+00:00,0.08999999999992347,0.0,1.2686706798074545,0,True,,
1000012,NAS100_USD,buy,6.199999999999999,4405.600100000001,4422.990511129883,2016-07-01 00:00:00+00:00,2016-07-05 07:00:00+00:00,107.82054900527163,0.0,4423.490511129883,0,,0.591,0.138
1000002_partial_1467767700,USD_CAD,buy,0.04,1.29109,1.3022996600962728,2016-07-01 12:15:00+00:00,2016-07-06 01:15:00+00:00,44.83864038509111,0.0,1.2686706798074545,0,True,,
1000044_partial_1467808200,AUD_CAD,buy,0.43,0.96738,0.9744437750049305,2016-07-06 00:00:00+00:00,2016-07-06 12:30:00+00:00,303.7423252120112,0.0,0.953252449990139,0,True,,
1000002,USD_CAD,buy,0.019999999999999997,1.29109,1.2955238640385092,2016-07-01 12:15:00+00:00,2016-07-06 18:15:00+00:00,8.867728077018187,0.0,1.2955738640385093,0,,0.65,0.354
1000044,AUD_CAD,buy,0.53,0.96738,0.9701555100019722,2016-07-06 00:00:00+00:00,2016-07-07 01:30:00+00:00,147.1020301045256,0.0,0.9702055100019722,0,,0.78,0.139
1000048_partial_1467909000,USD_CAD,buy,0.3,1.2889085,1.2990266727668067,2016-07-07 13:45:00+00:00,2016-07-07 16:30:00+00:00,303.54518300420125,0.0,1.2686721544663866,0,True,,
1000046_partial_1467964800,NAS100_USD,buy,3.15,4427.225,4467.153571428572,2016-07-06 15:00:00+00:00,2016-07-08 08:00:00+00:00,125.7750000000004,0.0,4345.867857142857,0,True,,
1000046_partial_1467989100,NAS100_USD,buy,2.45,4427.225,4507.5821428571435,2016-07-06 15:00:00+00:00,2016-07-08 14:45:00+00:00,196.87500000000065,0.0,4442.896428571429,0,True,,
1000011_partial_1468006200,CAD_CHF,buy,0.11,0.75375,0.75382,2016-07-01 00:00:00+00:00,2016-07-08 19:30:00+00:00,0.7700000000001594,0.0,0.7349146613757588,0,True,,
1000046_partial_1468204200,NAS100_USD,buy,1.4,4427.225,4548.010714285715,2016-07-06 15:00:00+00:00,2016-07-11 02:30:00+00:00,169.10000000000053,0.0,4467.153571428572,0,True,,
1000048_partial_1468226700,USD_CAD,buy,0.23,1.2889085,1.3091448455336134,2016-07-07 13:45:00+00:00,2016-07-11 08:45:00+00:00,465.43594727310864,0.0,1.2929557691067226,0,True,,
1000048,USD_CAD,buy,0.13000000000000003,1.2889085,1.2989766727668066,2016-07-07 13:45:00+00:00,2016-07-12 16:15:00+00:00,130.8862459684859,0.0,1.2990266727668067,0,,1.24,0.0
1000058,CHF_JPY,sell,0.52,104.594,106.61207142857141,2016-07-11 16:45:00+00:00,2016-07-14 05:30:00+00:00,-1049.3971428571372,0.0,106.60707142857142,0,,0.256,1.004
1000070,CHF_JPY,sell,0.54,104.9842,106.93877142857143,2016-07-12 06:00:00+00:00,2016-07-14 05:45:00+00:00,-1055.4685714285706,0.0,106.93377142857143,0,,0.059,1.058
1000055,EUR_CAD,buy,1.07,1.444897,1.43156,2016-07-11 10:30:00+00:00,2016-07-15 19:30:00+00:00,-1427.0590000000163,0.0,1.423540219449897,0,,0.41,0.722
1000011_partial_1468611000,CAD_CHF,buy,0.08,0.75375,0.76006,2016-07-01 00:00:00+00:00,2016-07-15 19:30:00+00:00,50.47999999999941,0.0,0.7349146613757588,0,True,,
1000065_partial_1468611000,GBP_USD,sell,0.09,1.33852,1.3218,2016-07-14 11:00:00+00:00,2016-07-15 19:30:00+00:00,150.4799999999986,0.0,1.3731107142857142,0,True,,
1000073_partial_1469005200,USD_CHF,buy,0.51,0.98246,0.9881184110376532,2016-07-18 15:15:00+00:00,2016-07-20 09:00:00+00:00,288.5789629203126,0.0,0.9711431779246936,0,True,,
1000046,NAS100_USD,buy,0.009999999999999787,4427.225,4628.867857142858,2016-07-06 15:00:00+00:00,2016-07-20 09:15:00+00:00,2.016428571428535,0.0,4523.753571428572,0,,2.528,0.096
1000073,USD_CHF,buy,0.6200000000000001,0.98246,0.9846733644150613,2016-07-18 15:15:00+00:00,2016-07-21 03:30:00+00:00,137.22859373379805,0.0,0.9847233644150613,0,,0.705,0.115
1000074_partial_1469150100,USD_CAD,buy,0.35,1.2992860000000002,1.3099912816710197,2016-07-18 13:30:00+00:00,2016-07-22 01:15:00+00:00,374.6848584856854,0.0,1.2777254366579607,0,True,,
