date,day_start_balance,day_end_balance,daily_pnl,daily_dd_pct,total_dd_pct,safety_triggered
2022-02-22,60000.0,60000.0,0.0,0.0,0.0,False
2022-02-23,60000.0,60000.0,0.0,0.0,0.0,False
2022-02-24,60000.0,60000.0,0.0,0.0,0.0,False
2022-02-25,60000.0,60000.0,0.0,0.0,0.0,False
2022-02-26,60000.0,60000.0,0.0,0.0,0.0,False
2022-02-27,60000.0,60000.0,0.0,0.0,0.0,False
2022-02-28,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-01,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-02,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-03,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-04,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-05,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-06,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-07,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-08,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-09,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-10,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-11,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-12,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-13,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-14,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-15,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-16,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-17,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-18,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-19,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-20,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-21,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-22,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-23,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-24,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-25,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-26,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-27,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-28,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-29,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-30,60000.0,60000.0,0.0,0.0,0.0,False
2022-03-31,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-01,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-02,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-03,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-04,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-05,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-06,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-07,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-08,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-09,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-10,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-11,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-12,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-13,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-14,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-15,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-16,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-17,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-18,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-19,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-20,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-21,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-22,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-23,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-24,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-25,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-26,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-27,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-28,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-29,60000.0,60000.0,0.0,0.0,0.0,False
2022-04-30,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-01,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-02,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-03,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-04,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-05,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-06,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-07,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-08,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-09,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-10,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-11,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-12,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-13,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-14,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-15,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-16,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-17,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-18,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-19,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-20,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-21,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-22,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-23,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-24,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-25,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-26,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-27,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-28,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-29,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-30,60000.0,60000.0,0.0,0.0,0.0,False
2022-05-31,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-01,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-02,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-03,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-04,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-05,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-06,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-07,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-08,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-09,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-10,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-11,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-12,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-13,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-14,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-15,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-16,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-17,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-18,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-19,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-20,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-21,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-22,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-23,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-24,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-25,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-26,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-27,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-28,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-29,60000.0,60000.0,0.0,0.0,0.0,False
2022-06-30,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-01,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-02,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-03,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-04,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-05,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-06,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-07,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-08,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-09,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-10,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-11,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-12,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-13,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-14,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-15,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-16,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-17,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-18,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-19,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-20,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-21,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-22,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-23,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-24,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-25,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-26,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-27,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-28,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-29,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-30,60000.0,60000.0,0.0,0.0,0.0,False
2022-07-31,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-01,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-02,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-03,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-04,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-05,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-06,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-07,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-08,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-09,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-10,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-11,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-12,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-13,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-14,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-15,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-16,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-17,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-18,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-19,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-20,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-21,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-22,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-23,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-24,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-25,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-26,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-27,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-28,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-29,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-30,60000.0,60000.0,0.0,0.0,0.0,False
2022-08-31,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-01,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-02,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-03,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-04,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-05,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-06,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-07,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-08,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-09,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-10,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-11,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-12,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-13,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-14,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-15,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-16,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-17,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-18,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-19,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-20,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-21,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-22,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-23,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-24,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-25,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-26,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-27,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-28,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-29,60000.0,60000.0,0.0,0.0,0.0,False
2022-09-30,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-01,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-02,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-03,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-04,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-05,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-06,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-07,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-08,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-09,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-10,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-11,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-12,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-13,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-14,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-15,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-16,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-17,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-18,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-19,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-20,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-21,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-22,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-23,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-24,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-25,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-26,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-27,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-28,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-29,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-30,60000.0,60000.0,0.0,0.0,0.0,False
2022-10-31,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-01,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-02,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-03,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-04,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-05,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-06,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-07,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-08,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-09,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-10,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-11,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-12,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-13,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-14,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-15,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-16,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-17,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-18,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-19,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-20,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-21,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-22,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-23,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-24,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-25,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-26,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-27,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-28,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-29,60000.0,60000.0,0.0,0.0,0.0,False
2022-11-30,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-01,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-02,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-03,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-04,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-05,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-06,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-07,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-08,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-09,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-10,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-11,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-12,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-13,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-14,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-15,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-16,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-17,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-18,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-19,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-20,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-21,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-22,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-23,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-24,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-25,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-26,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-27,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-28,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-29,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-30,60000.0,60000.0,0.0,0.0,0.0,False
2022-12-31,60000.0,60000.0,0.0,0.0,0.0,False
2023-01-01,60000.0,60000.0,0.0,0.0,0.0,False
2023-01-02,60000.0,60000.0,0.0,0.0,0.0,False
2023-01-03,60000.0,60000.0,0.0,0.0,0.0,False
2023-01-04,60000.0,60000.0,0.0,0.0,0.0,False
2023-01-05,60000.0,60000.0,0.0,0.3774499607086182,-0.05755003929138184,False
2023-01-06,60034.53002357483,60000.0,-34.5300235748291,0.5338594303547367,0.0,False
2023-01-07,60000.0,60000.0,0.0,0.0,0.0,False
2023-01-08,60000.0,60000.0,0.0,0.0,0.5041166273752848,False
2023-01-09,59697.53002357483,60000.0,302.4699764251709,0.1306586720911191,0.24740829404194908,False
2023-01-10,59851.55502357483,60000.0,148.44497642516944,0.10989689403072894,0.25661662737528484,False
2023-01-11,59846.03002357483,60000.0,153.9699764251709,0.32708936569875935,0.09936662737528726,False
2023-01-12,59940.38002357483,60000.0,59.619976425172354,0.6041002740683041,0.4220332940419515,False
2023-01-13,59746.78002357483,60000.0,253.2199764251709,0.3744971694068081,0.0,False
2023-01-14,60000.0,60000.0,0.0,0.0,0.0,False
2023-01-15,60000.0,60000.0,0.0,0.0,0.7570332940419515,False
2023-01-16,59545.78002357483,59454.40843889677,-91.37158467806148,0.21378509098311155,0.9093192685053872,False
2023-01-17,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-18,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-19,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-20,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-21,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-22,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-23,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-24,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-25,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-26,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-27,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-28,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-29,59454.40843889677,59454.40843889677,0.0,0.0,0.9093192685053872,False
2023-01-30,59454.40843889677,59454.40843889677,0.0,0.0,0.9903029153152844,False
2023-01-31,59405.81825081083,59454.40843889677,48.59018808593828,0.024060636465613842,0.8962405455236149,False
2023-02-01,59462.25567268583,59454.40843889677,-7.847233789063466,0.0831053709045549,0.5412420661494374,False
2023-02-02,59675.25476031034,59566.86205492419,-108.39270538614801,0.4650467474095029,0.6118423052628593,False
2023-02-03,59632.894616842284,59264.45756795159,-368.4370488906934,1.321137759394624,0.9015071170771383,False
2023-02-04,59459.09572975372,59264.45756795159,-194.63816180212598,0.0,0.9256340139480744,False
2023-02-05,59444.619591631155,59264.45756795159,-180.1620236795643,0.0,1.2035640808832855,False
2023-02-06,59277.86155147003,59376.91118397901,99.04963250898436,0.17558093907654757,1.1459159508552936,False
2023-02-07,59312.450429486824,59376.91118397901,64.46075449218915,0.00032346576032794177,0.9856356123136236,False
2023-02-08,59408.618632611826,59376.91118397901,-31.707448632812884,0.1702454805534382,1.0859713219490368,False
2023-02-09,59348.41720683058,59376.91118397901,28.49397714843508,0.3753974442651338,1.4436645568123156,False
2023-02-10,59133.80126591261,59376.91118397901,243.10991806640232,0.08984121145637707,1.4959674482511278,False
2023-02-11,59102.41953104932,59376.91118397901,274.49165292968974,0.0,1.4265982750740416,False
2023-02-12,59144.041034955575,59376.91118397901,232.870149023438,0.0,1.4566497456144012,False
2023-02-13,59126.01015263136,59376.91118397901,250.90103134765377,0.10966967095169468,1.3830060281664918,False
2023-02-14,59170.196383100105,59376.91118397901,206.71480087890814,0.05947465393456185,1.2461475320727429,False
2023-02-15,59252.311480756354,59376.91118397901,124.59970322265872,0.04454698310979251,0.38063903597898996,False
2023-02-16,59771.616578412606,59489.48918552335,-282.12739288925513,0.4720089718823994,0.44067302036797623,False
2023-02-17,59735.596187779214,59489.48918552335,-246.10700225586334,0.21947791205674017,1.1619670504908692,False
2023-02-18,59302.81976970548,59489.48918552335,186.6694158178725,0.0,1.1211223438665183,False
2023-02-19,59327.32659368009,59489.48918552335,162.1625918432619,0.0,0.8671016785833127,False
2023-02-20,59479.73899285001,59489.48918552335,9.75019267333846,0.37571825480194926,0.9622364869329249,False
2023-02-21,59422.658107840245,59489.48918552335,66.83107768310583,0.24961985322826188,0.6254742835637808,False
2023-02-22,59624.71542986173,59489.48918552335,-135.22624433838064,0.22679562219035018,0.42881385265558497,False
2023-02-23,59742.71168840665,59489.48918552335,-253.22250288329815,0.4238550539921963,0.5614115581406198,False
2023-02-24,59663.15306511563,59712.96465415602,49.8115890403933,0.28129155887371243,0.37590040649696066,False
2023-02-25,59774.45975610182,59712.96465415602,-61.49510194580216,0.0,0.26032188680295804,False
2023-02-26,59843.806867918225,59712.96465415602,-130.84221376220376,0.0,0.3226759298123943,False
