symbol,direction,fill_time,fill_price,exit_time,exit_price,lot_size,risk_usd,commission,realized_r,realized_pnl
USD_CAD,bullish,2023-05-11T12:00:00,1.34701348,2023-05-15T16:00:00,1.34701348,0.24,245.55041156023978,0.96,0.20609041583803456,50.605586427650344
EUR_CAD,bullish,2023-05-05T12:00:00,1.47946624,2023-05-17T12:00:00,1.458542026863257,0.16,251.09055764091704,0.64,-1.0025488811925587,-251.73055764091703
USD_CHF,bearish,2023-05-05T08:00:00,0.8896221,2023-05-17T14:00:00,0.9024146162223388,0.2,255.85032444677583,0.8,-1.003126828163028,-256.6503244467758
EUR_USD,bearish,2023-04-27T12:00:00,1.09748,2023-05-19T12:00:00,1.0818107821694205,0.16,227.9158957175191,0.64,0.9521919466258166,217.01968041023113
USD_JPY,bullish,2023-04-11T07:00:00,133.177,2023-05-19T15:00:00,137.86474987220416,0.07,198.97367412110188,0.28,0.9535927786616162,189.73985878565244
GBP_NZD,bullish,2023-05-02T11:00:00,2.00862,2023-05-23T00:00:00,1.9768846392620831,0.13,247.53581375575212,0.52,-1.0021007061245413,-248.05581375575213
GBP_USD,bullish,2023-05-11T13:00:00,1.25122,2023-05-24T14:00:00,1.2362035641203204,0.17,255.27940995455322,0.68,-1.0026637479306344,-255.95940995455322
EUR_CHF,bearish,2023-05-24T12:00:00,0.974199,2023-05-26T08:00:00,0.9694871328694888,0.57,244.16038767194135,2.28,0.9456618759015791,230.89317022670485
AUD_NZD,bearish,2023-05-24T03:00:00,1.06863638,2023-05-26T15:00:00,1.0773335735732308,0.47,245.2608587651066,1.88,-1.0076653079071232,-247.1408587651066
GBP_AUD,bullish,2023-05-05T05:00:00,1.87052,2023-05-31T02:00:00,1.9065137135390613,0.12,255.2281505497079,0.48,0.9531193297096487,243.2628837749709
AUD_JPY,bullish,2023-05-24T14:00:00,90.824884,2023-05-31T02:00:00,90.824884,0.32,242.72821728294,1.28,0.2047266122813074,49.692925629417395
NZD_USD,bearish,2023-05-12T05:00:00,0.62280198,2023-05-31T03:00:00,0.6002661318180731,0.22,247.89433000119575,0.88,1.2664501003310733,313.94579910151856
EUR_GBP,bearish,2023-05-29T00:00:00,0.86700064,2023-05-31T15:00:00,0.8607692691205111,0.35,247.83861452512477,1.4,0.949351162740794,235.28587687149465
NZD_CHF,bearish,2023-05-24T06:00:00,0.55207868,2023-06-02T03:00:00,0.55207868,0.25,248.6316914550285,1.0,0.2059779865786704,51.212655205555976
EUR_AUD,bullish,2023-05-24T06:00:00,1.64418382,2023-06-02T16:00:00,1.6191779259010632,0.15,243.8074674646341,0.6,-1.0024609582562807,-244.4074674646341
BTC_USD,bullish,2023-05-23T00:00:00,27434.54473828125,2023-06-05T00:00:00,25484.742647357947,0.13,253.47427182002926,0.0,-1.0,-253.47427182002926
GBP_CAD,bullish,2023-05-05T20:00:00,1.68939,2023-06-05T07:00:00,1.6669723162557346,0.15,252.19894212298502,0.6,-1.0023790742139886,-252.798942122985
EUR_CAD,bearish,2023-05-30T00:00:00,1.45641368,2023-06-07T08:00:00,1.431810644605575,0.27,249.10573336855413,1.08,1.2656644915980233,315.2842813780638
GBP_USD,bearish,2023-06-01T10:00:00,1.2460559,2023-06-07T11:00:00,1.2460559,0.2,261.7289784135491,0.8,0.20694340303909356,54.16308546684531
XAU_USD,bullish,2023-06-02T19:00:00,1948.954,2023-06-07T15:00:00,1948.954,0.09,248.19206962808812,0.36,0.20854951046365236,51.7603346218985
AUD_USD,bearish,2023-06-02T09:00:00,0.663149,2023-06-09T14:00:00,0.6741342069066781,0.23,252.6597588535974,0.92,-1.0036412605005813,-253.57975885359738
AUD_CAD,bearish,2023-06-06T04:00:00,0.89237428,2023-06-12T07:00:00,0.9013032260163188,0.38,254.4749614650882,1.52,-1.0059730827396491,-255.9949614650882
USD_CHF,bearish,2023-06-07T00:00:00,0.9067,2023-06-12T13:00:00,0.9067,0.31,249.18106330914497,1.24,0.20502369889777056,51.08802329492044
BTC_USD,bullish,2023-06-09T00:00:00,26729.10389453125,2023-06-14T00:00:00,25519.404620554946,0.21,254.03684753502395,0.0,-1.0,-254.03684753502395
GBP_JPY,bullish,2023-06-12T12:00:00,174.673404,2023-06-14T12:00:00,176.9324088215933,0.19,260.25789185501714,0.76,0.9520798195797896,247.7862867215411
CAD_JPY,bullish,2023-06-01T02:00:00,103.217974,2023-06-14T17:00:00,104.81377783209193,0.26,251.58572778307592,1.04,0.9508662201979241,239.22437003283727
EUR_USD,bullish,2023-06-07T00:00:00,1.07226068,2023-06-14T18:00:00,1.0815305474018497,0.3,252.8145655049929,1.2,0.9502534380382556,240.2379100572673
SPX500_USD,bullish,2023-05-23T00:00:00,4163.796,2023-06-15T00:00:00,4407.752911775361,0.2,243.95691177536082,0.0,1.2699999999999998,309.8252779547082
USD_CHF,bearish,2023-06-14T00:00:00,0.90532,2023-06-15T07:00:00,0.90532,0.28,258.20524361840745,1.12,0.20566236539465785,53.10310115986556
EUR_CHF,bearish,2023-06-14T09:00:00,0.974199,2023-06-15T07:00:00,0.97850951904828,0.59,254.32062384851693,2.36,-1.0092796249249754,-256.6806238485169
NZD_JPY,bullish,2023-06-08T07:00:00,85.213548,2023-06-15T11:00:00,86.98314981048291,0.24,257.52532529282195,0.96,0.9512722112906435,244.97668565464502
USD_JPY,bullish,2023-06-15T00:00:00,139.950604,2023-06-16T01:00:00,139.950604,0.22,267.6256825969128,0.88,0.20671182529471424,55.32139334535168
CHF_JPY,bullish,2023-05-01T00:00:00,152.782,2023-06-16T10:00:00,157.87765200696722,0.08,227.5247119016115,0.32,0.9687496422157793,220.41448324993442
BTC_USD,bearish,2023-06-16T00:00:00,25979.70412890625,2023-06-20T00:00:00,27735.17244118745,0.15,263.32024684217976,0.0,-1.0,-263.32024684217976
EUR_NZD,bullish,2023-06-14T14:00:00,1.7413265999999998,2023-06-20T15:00:00,1.772402907645291,0.15,254.2606989160181,0.6,0.9526402172944625,242.21896746479737
GBP_CAD,bullish,2023-06-08T14:00:00,1.67821,2023-06-21T14:00:00,1.67821,0.16,253.67683702794963,0.64,0.20747710509363734,52.63213577586942
EUR_AUD,bullish,2023-06-19T00:00:00,1.59672856,2023-06-21T14:00:00,1.6151585861535152,0.25,272.2617499951091,1.0,0.9513270639374867,259.00997124532915
AUD_CHF,bearish,2023-06-19T00:00:00,0.61250798,2023-06-22T07:00:00,0.6054543125832529,0.42,269.32184682125035,1.68,0.9487621102044702,255.52236371429456
AUD_NZD,bearish,2023-06-19T01:00:00,1.10053,2023-06-22T17:00:00,1.0925772435465229,0.63,273.28563085584733,2.52,0.945778878523153,258.4677774673357
GBP_NZD,bullish,2023-06-22T11:00:00,2.05087932,2023-06-23T13:00:00,2.0720629789022253,0.24,277.3133529018615,0.96,0.9515382121345581,263.8742520212771
EUR_GBP,bearish,2023-06-21T08:00:00,0.85852794,2023-06-26T11:00:00,0.85852794,0.41,271.21547013394496,1.64,0.20395314729211406,55.31524872812844
EUR_CAD,bearish,2023-06-15T12:00:00,1.44860178,2023-06-28T08:00:00,1.44860178,0.22,264.43275000842135,0.88,0.2066721217399434,54.65087750176848
GBP_USD,bearish,2023-06-27T06:00:00,1.27516514,2023-06-28T15:00:00,1.2620883119801856,0.24,285.31261134140175,0.96,0.9516352696591798,271.5135438310396
NZD_CAD,bearish,2023-06-13T12:00:00,0.8221429,2023-06-29T11:00:00,0.808217540902139,0.27,256.3532015742577,1.08,0.9507870625630288,243.73730750341647
ETH_USD,bearish,2023-06-21T00:00:00,1791.9949951171875,2023-06-30T00:00:00,1935.5842730889767,1.91,274.2555209261174,0.0,-1.0222200249178754,-280.3494854349606
NZD_USD,bearish,2023-06-14T12:00:00,0.6185788,2023-07-04T10:00:00,0.6185788,0.19,252.93234013860788,0.76,0.20699524386804977,52.355791429107654
USD_CAD,bullish,2023-06-30T14:00:00,1.32175412,2023-07-07T03:00:00,1.336028632477287,0.3,291.9786643081412,1.2,0.9508901106598212,277.6396244142752
GBP_USD,bearish,2023-07-06T10:00:00,1.27516514,2023-07-07T09:00:00,1.27516514,0.25,295.5164127558196,1.0,0.2066160931953844,61.058446678722106
AUD_JPY,bullish,2023-07-06T04:00:00,95.8173,2023-07-07T12:00:00,94.78618872502312,0.43,295.73302477611884,1.72,-1.0058160565642005,-297.45302477611887
BTC_USD,bearish,2023-07-06T00:00:00,30680.3097890625,2023-07-10T00:00:00,30680.3097890625,0.28,298.48257772325087,0.0,0.20999999999999996,62.68134132188267
CAD_CHF,bearish,2023-06-29T18:00:00,0.67916796,2023-07-10T15:00:00,0.6681072335004528,0.54,298.639615487776,2.16,1.262767202045609,377.11231166947545
USD_JPY,bullish,2023-07-07T12:00:00,142.716048,2023-07-11T02:00:00,140.87988484093145,0.25,306.1802067746803,1.0,-1.003266050443084,-307.1802067746803
NZD_JPY,bullish,2023-07-06T15:00:00,88.560822,2023-07-11T07:00:00,87.29534183706625,0.36,303.8670967236534,1.44,-1.0047389138723024,-305.3070967236534
GBP_NZD,bullish,2023-07-04T14:00:00,2.05087932,2023-07-11T11:00:00,2.089825766484,0.25,292.09834863000106,1.0,1.2665764955375813,369.9649027601014
GBP_AUD,bullish,2023-06-20T01:00:00,1.88638284,2023-07-11T23:00:00,1.9324258166148254,0.1,272.0721345421502,0.4,0.9535298016620734,259.4288884877534
USD_CHF,bearish,2023-07-06T10:00:00,0.89414726,2023-07-12T00:00:00,0.8783953597092695,0.38,299.28610552387914,1.52,1.2649212476892662,378.5733540153266
EUR_CHF,bearish,2023-06-27T13:00:00,0.98013002,2023-07-12T03:00:00,0.9688685392677241,0.28,286.65587318520693,1.12,0.9510928761460377,272.6363588918723
AUD_CAD,bearish,2023-06-20T12:00:00,0.89237428,2023-07-12T13:00:00,0.89237428,0.22,274.8835177508587,0.88,0.20679864399582665,56.84553872768032
USD_CAD,bullish,2023-07-11T02:00:00,1.32592174,2023-07-12T14:00:00,1.315636426517797,0.4,308.55940446608884,1.6,-1.0051853872442118,-310.15940446608886
EUR_USD,bearish,2023-06-28T00:00:00,1.09175024,2023-07-12T16:00:00,1.112785336744608,0.14,294.49135442450915,0.56,-1.0019015838379852,-295.05135442450916
NZD_CAD,bearish,2023-07-04T14:00:00,0.82059612,2023-07-12T16:00:00,0.8304712554734779,0.4,296.2540642043354,1.6,-1.0054007697895968,-297.85406420433543
BTC_USD,bearish,2023-07-13T00:00:00,30680.3097890625,2023-07-13T00:00:00,31786.401347149087,0.28,309.70563626424456,0.0,-1.0,-309.70563626424456
XAG_USD,bearish,2023-07-05T13:00:00,23.2766916847229,2023-07-13T13:00:00,24.5300973163455,0.05,313.35140790565055,0.2,-1.0006382610543758,-313.55140790565054
ETH_USD,bullish,2023-07-05T00:00:00,1910.5880126953125,2023-07-14T00:00:00,1910.5880126953125,2.67,296.8199435388112,0.0,0.21,62.33218814315035
AUD_USD,bullish,2023-06-23T07:00:00,0.66889154,2023-07-14T12:00:00,0.6858563217883694,0.18,277.6055201733185,0.72,0.9524063916324483,264.3932717655191
NZD_JPY,bullish,2023-07-13T13:00:00,88.560822,2023-07-17T09:00:00,87.61316600584665,0.49,309.7224085691397,1.96,-1.0063282473136341,-311.6824085691397
XAU_USD,bearish,2023-07-12T12:00:00,1942.3865964355468,2023-07-18T11:00:00,1971.7697136081067,0.11,323.21428889815866,0.44,-1.0013613259534409,-323.65428889815865
GBP_AUD,bullish,2023-07-13T02:00:00,1.91137026,2023-07-19T06:00:00,1.91137026,0.25,309.126509240277,1.0,0.20676507847076056,63.91656694045817
EUR_AUD,bearish,2023-06-23T02:00:00,1.62940872,2023-07-19T08:00:00,1.6574452500678385,0.16,291.57991270552,0.64,-1.002194938581542,-292.21991270551996
EUR_GBP,bullish,2023-07-04T12:00:00,0.8563599599999999,2023-07-19T13:00:00,0.8701380763402055,0.34,292.78497222936767,1.36,1.2653549528527899,370.4769147312969
USD_JPY,bullish,2023-07-19T00:00:00,139.23722800000002,2023-07-21T09:00:00,141.5162541728377,0.22,304.0220914565485,0.88,0.9521054735010068,289.4610973410035
USD_CAD,bearish,2023-07-14T16:00:00,1.32142274,2023-07-21T13:00:00,1.32142274,0.34,305.9514610044154,1.36,0.20555485044740354,62.889806810927226
AUD_NZD,bearish,2023-07-18T11:00:00,1.0832461,2023-07-21T14:00:00,1.090709901547269,0.69,309.00138405693656,2.76,-1.0089319988272007,-311.76138405693655
BTC_USD,bullish,2023-07-17T00:00:00,30669.67349609375,2023-07-24T00:00:00,29264.810374368288,0.22,309.06988677960175,0.0,-1.0,-309.06988677960175
EUR_JPY,bullish,2023-07-12T12:00:00,153.597236,2023-07-24T07:00:00,157.14552017840026,0.15,322.73257458994965,0.6,0.953140875612689,307.60960873340207
GBP_JPY,bullish,2023-07-20T00:00:00,180.774798,2023-07-24T13:00:00,180.774798,0.26,303.9920932981238,1.04,0.20657885838833287,62.79833959260599
CAD_CHF,bullish,2023-07-24T00:00:00,0.65588,2023-07-25T15:00:00,0.65588,0.44,309.81742679665024,1.76,0.20431923498236534,63.30165962729655
EUR_CHF,bearish,2023-07-24T00:00:00,0.96301838,2023-07-26T08:00:00,0.9548867085587285,0.42,310.4820004849107,1.68,0.9495890583113474,294.8303104630897
EUR_CAD,bullish,2023-07-25T08:00:00,1.45585246,2023-07-27T12:00:00,1.45585246,0.19,315.55191207058147,0.76,0.20759152148686702,65.50590153482209
GBP_USD,bullish,2023-07-20T12:00:00,1.2859554,2023-07-27T13:00:00,1.2859554,0.14,307.20257337809636,0.56,0.20817709860356287,63.95254040940023
AUD_USD,bullish,2023-07-21T14:00:00,0.6723110800000001,2023-07-27T14:00:00,0.6723110800000001,0.23,319.3642273189203,0.92,0.20711927660864382,66.14648773697326
EUR_JPY,bullish,2023-07-26T08:00:00,155.54594,2023-07-27T17:00:00,153.4895801774981,0.23,315.46616037001485,0.92,-1.0029163191352155,-316.38616037001486
AUD_JPY,bullish,2023-07-26T12:00:00,94.535044,2023-07-27T17:00:00,94.535044,0.41,315.7983562443035,1.64,0.20480681274119333,64.67765481130373
GBP_JPY,bullish,2023-07-27T17:00:00,180.774798,2023-07-27T17:00:00,179.0489550669325,0.28,322.3184261796858,1.12,-1.0034748246114096,-323.4384261796858
NZD_CAD,bullish,2023-07-19T06:00:00,0.82337168,2023-07-27T23:00:00,0.81856,0.27,308.7763711445419,1.08,-0.3190545948669278,-98.51652000000195
CAD_JPY,bullish,2023-07-19T07:00:00,106.609756,2023-07-27T23:00:00,104.982,0.21,312.7185017325437,0.84,-0.731775643756821,-228.83978292000072
GBP_AUD,bullish,2023-07-20T00:00:00,1.90798,2023-07-27T23:00:00,1.90608,0.16,302.61519495136747,0.64,-0.0644352854433733,-19.49909646619342
NZD_USD,bullish,2023-07-21T11:00:00,0.6186988,2023-07-27T23:00:00,0.6188,0.19,310.08431841261296,0.76,0.0037499477753440255,1.1628000000004464
EUR_AUD,bullish,2023-07-24T14:00:00,1.6424598,2023-07-27T23:00:00,1.63561,0.2,313.9827566774096,0.8,-0.2861539307150847,-89.84739999999877
EUR_NZD,bullish,2023-07-25T12:00:00,1.77543744,2023-07-27T23:00:00,1.77408,0.17,313.02808003668565,0.68,-0.046404424798873634,-14.525887999998176
EUR_GBP,bullish,2023-07-25T18:00:00,0.85664304,2023-07-27T23:00:00,0.8581,0.31,309.4797511922506,1.24,0.17841942740123531,55.21719999999812
CAD_CHF,bullish,2023-07-26T05:00:00,0.65478856,2023-07-27T23:00:00,0.65688,0.51,313.43229533862353,2.04,0.4246914564987704,133.1120180211128
USD_JPY,bullish,2023-07-26T09:00:00,140.239,2023-07-27T23:00:00,138.872,0.22,318.84287294885064,0.88,-0.6318898651760653,-201.47357999999855
AUD_NZD,bullish,2023-07-26T13:00:00,1.08497,2023-07-27T23:00:00,1.08466,0.54,316.738614273946,2.16,-0.038530193194082296,-12.204000000001052
GBP_CHF,bullish,2023-07-27T00:00:00,1.11404,2023-07-27T23:00:00,1.1116,0.39,319.4820192031373,1.56,-0.3144353899259977,-100.45645328248357
