date,day_start_balance,day_end_balance,daily_pnl,daily_dd_pct,total_dd_pct,safety_triggered
2022-02-08,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-09,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-10,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-11,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-12,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-13,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-14,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-15,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-16,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-17,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-18,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-19,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-20,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-21,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-22,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-23,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-24,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-25,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-26,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-27,20000.0,20000.0,0.0,0.0,0.0,False
2022-02-28,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-01,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-02,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-03,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-04,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-05,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-06,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-07,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-08,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-09,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-10,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-11,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-12,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-13,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-14,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-15,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-16,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-17,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-18,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-19,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-20,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-21,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-22,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-23,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-24,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-25,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-26,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-27,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-28,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-29,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-30,20000.0,20000.0,0.0,0.0,0.0,False
2022-03-31,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-01,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-02,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-03,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-04,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-05,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-06,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-07,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-08,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-09,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-10,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-11,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-12,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-13,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-14,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-15,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-16,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-17,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-18,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-19,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-20,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-21,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-22,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-23,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-24,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-25,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-26,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-27,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-28,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-29,20000.0,20000.0,0.0,0.0,0.0,False
2022-04-30,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-01,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-02,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-03,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-04,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-05,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-06,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-07,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-08,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-09,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-10,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-11,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-12,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-13,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-14,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-15,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-16,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-17,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-18,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-19,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-20,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-21,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-22,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-23,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-24,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-25,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-26,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-27,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-28,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-29,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-30,20000.0,20000.0,0.0,0.0,0.0,False
2022-05-31,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-01,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-02,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-03,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-04,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-05,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-06,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-07,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-08,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-09,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-10,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-11,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-12,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-13,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-14,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-15,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-16,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-17,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-18,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-19,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-20,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-21,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-22,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-23,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-24,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-25,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-26,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-27,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-28,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-29,20000.0,20000.0,0.0,0.0,0.0,False
2022-06-30,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-01,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-02,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-03,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-04,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-05,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-06,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-07,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-08,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-09,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-10,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-11,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-12,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-13,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-14,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-15,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-16,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-17,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-18,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-19,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-20,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-21,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-22,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-23,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-24,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-25,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-26,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-27,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-28,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-29,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-30,20000.0,20000.0,0.0,0.0,0.0,False
2022-07-31,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-01,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-02,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-03,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-04,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-05,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-06,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-07,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-08,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-09,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-10,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-11,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-12,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-13,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-14,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-15,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-16,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-17,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-18,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-19,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-20,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-21,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-22,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-23,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-24,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-25,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-26,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-27,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-28,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-29,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-30,20000.0,20000.0,0.0,0.0,0.0,False
2022-08-31,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-01,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-02,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-03,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-04,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-05,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-06,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-07,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-08,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-09,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-10,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-11,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-12,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-13,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-14,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-15,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-16,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-17,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-18,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-19,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-20,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-21,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-22,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-23,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-24,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-25,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-26,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-27,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-28,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-29,20000.0,20000.0,0.0,0.0,0.0,False
2022-09-30,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-01,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-02,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-03,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-04,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-05,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-06,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-07,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-08,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-09,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-10,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-11,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-12,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-13,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-14,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-15,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-16,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-17,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-18,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-19,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-20,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-21,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-22,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-23,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-24,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-25,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-26,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-27,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-28,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-29,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-30,20000.0,20000.0,0.0,0.0,0.0,False
2022-10-31,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-01,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-02,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-03,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-04,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-05,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-06,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-07,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-08,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-09,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-10,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-11,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-12,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-13,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-14,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-15,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-16,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-17,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-18,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-19,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-20,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-21,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-22,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-23,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-24,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-25,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-26,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-27,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-28,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-29,20000.0,20000.0,0.0,0.0,0.0,False
2022-11-30,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-01,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-02,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-03,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-04,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-05,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-06,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-07,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-08,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-09,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-10,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-11,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-12,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-13,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-14,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-15,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-16,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-17,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-18,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-19,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-20,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-21,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-22,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-23,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-24,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-25,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-26,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-27,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-28,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-29,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-30,20000.0,20000.0,0.0,0.0,0.0,False
2022-12-31,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-01,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-02,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-03,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-04,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-05,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-06,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-07,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-08,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-09,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-10,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-11,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-12,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-13,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-14,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-15,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-16,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-17,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-18,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-19,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-20,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-21,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-22,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-23,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-24,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-25,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-26,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-27,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-28,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-29,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-30,20000.0,20000.0,0.0,0.0,0.0,False
2023-01-31,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-01,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-02,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-03,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-04,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-05,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-06,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-07,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-08,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-09,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-10,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-11,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-12,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-13,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-14,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-15,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-16,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-17,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-18,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-19,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-20,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-21,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-22,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-23,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-24,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-25,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-26,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-27,20000.0,20000.0,0.0,0.0,0.0,False
2023-02-28,20000.0,20000.0,0.0,0.0,0.0,False
2023-03-01,20000.0,20000.0,0.0,0.0,0.0,False
2023-03-02,20000.0,20000.0,0.0,0.0,0.0,False
2023-03-03,20000.0,20000.0,0.0,0.0,0.0,False
2023-03-04,20000.0,20000.0,0.0,0.0,0.0,False
2023-03-05,20000.0,20000.0,0.0,0.032892849121089966,0.032892849121089966,False
2023-03-06,19993.421430175782,20000.0,6.578569824217993,-0.031710430464048915,0.0011928491210892388,False
2023-03-07,19999.761430175782,20000.0,0.23856982421784778,-0.16260193959580954,-0.16140715087891294,False
2023-03-08,20032.281430175783,20000.0,-32.28143017578259,0.012330098339575343,-0.1490571508789071,False
2023-03-09,20029.81143017578,20000.0,-29.811430175781425,0.09108922499645751,-0.05783215087891222,False
2023-03-10,20011.566430175782,20000.0,-11.566430175782443,0.05779872463327621,0.0,False
2023-03-11,20000.0,20000.0,0.0,0.0,0.0,False
2023-03-12,20000.0,20000.0,0.0,0.15659284912109797,0.15659284912109797,False
2023-03-13,19968.68143017578,20000.0,31.318569824219594,0.7128411038897858,0.8683176948165965,False
2023-03-14,19826.33646103668,20113.613519383005,287.27705834632434,-1.4142150758514234,-0.5336175012884451,False
2023-03-15,20106.72350025769,20177.636322962982,70.91282270529337,-1.7601218847344078,-2.3031317044438038,False
2023-03-16,20460.62634088876,20488.681945701555,28.055604812794627,-0.6742291269104456,-2.9928892161367187,False
2023-03-17,20598.577843227344,20602.64554587856,4.067702651216678,-0.019747492677287464,-3.013227729392802,False
