ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,sl,tp
1000014,GBP_CHF,sell,0.09,1.1258235,1.1194,2023-01-03 15:30:00+00:00,2023-01-04 17:00:00+00:00,57.81150000000124,1.138526380056555,0
1000037,GBP_CHF,sell,0.09,1.1258235,1.1194,2023-01-03 15:30:00+00:00,2023-01-04 17:00:00+00:00,57.81150000000124,1.1387266386239439,0
1000053,NZD_USD,sell,0.08,0.62946,0.63106,2023-01-04 07:15:00+00:00,2023-01-04 17:00:00+00:00,-12.79999999999948,0.6439072943565097,0
1000045,CAD_JPY,sell,0.12,96.751292,97.946,2023-01-04 14:00:00+00:00,2023-01-04 17:00:00+00:00,-143.36495999999897,98.0960062857143,0
1000063,CAD_JPY,sell,0.11,96.751292,97.946,2023-01-04 14:00:00+00:00,2023-01-04 17:00:00+00:00,-131.41787999999906,98.24700628571429,0
1000002,USD_JPY,sell,0.05,131.763984,132.108,2023-01-04 15:15:00+00:00,2023-01-04 17:00:00+00:00,-17.200800000000527,135.2235143775723,0
1000029,USD_JPY,sell,0.09,131.763984,132.108,2023-01-04 15:15:00+00:00,2023-01-04 17:00:00+00:00,-30.961440000000948,133.608484,0
1000051,USD_JPY,sell,0.08,131.763984,132.108,2023-01-04 15:15:00+00:00,2023-01-04 17:00:00+00:00,-27.521280000000843,133.70162685714286,0
1000046,CHF_JPY,sell,0.07,141.782886,142.394,2023-01-04 15:30:00+00:00,2023-01-04 17:00:00+00:00,-42.777980000001044,143.94278789038486,0
1000065,CHF_JPY,sell,0.08,141.782886,142.394,2023-01-04 15:30:00+00:00,2023-01-04 17:00:00+00:00,-48.889120000001185,143.906386,0
1000026,CHF_JPY,sell,0.05,142.271846,142.394,2023-01-04 16:15:00+00:00,2023-01-04 17:00:00+00:00,-6.107699999999738,145.55555618964527,0
1000072,USD_JPY,sell,0.08,131.763984,133.6612697142857,2023-01-05 01:00:00+00:00,2023-01-05 13:30:00+00:00,-151.7828571428572,133.6612697142857,0
1000075,AUD_USD,buy,0.039999999999999994,0.67511,0.6930388452317153,2023-01-05 15:15:00+00:00,2023-01-06 19:15:00+00:00,71.71538092686136,0.6930388452317153,0
1000074,USD_CAD,sell,0.05,1.3571,1.3346243966938571,2023-01-05 15:15:00+00:00,2023-01-09 02:15:00+00:00,112.37801653071422,1.3346243966938571,0
1000122,XAG_USD,sell,0.01,24.04409620285034,23.318261830669634,2023-01-09 02:00:00+00:00,2023-01-09 02:15:00+00:00,362.9171860903533,24.795550462754353,0
1000089,AUD_CAD,buy,0.06000000000000001,0.9162,0.9327644451480832,2023-01-05 14:30:00+00:00,2023-01-09 03:00:00+00:00,99.3866708884992,0.9327644451480832,0
1000076,NZD_USD,sell,0.11,0.62911116,0.639904630473902,2023-01-05 00:15:00+00:00,2023-01-09 05:45:00+00:00,-118.72817521292201,0.639904630473902,0
1000070,EUR_USD,sell,0.11,1.06447282,1.0751326263418781,2023-01-06 19:00:00+00:00,2023-01-09 16:45:00+00:00,-117.25786976065945,1.0751326263418781,0
1000079,EUR_CHF,sell,0.16,0.98834968,0.9879683228571429,2023-01-09 00:30:00+00:00,2023-01-10 13:00:00+00:00,6.101714285714266,0.9879683228571429,0
1000106,EUR_CHF,buy,0.09999999999999999,0.9859171800000001,0.99309618,2023-01-06 03:30:00+00:00,2023-01-10 13:45:00+00:00,71.78999999999934,0.99309618,0
1000192,CHF_JPY,sell,0.04000000000000001,142.274,138.96903243641032,2023-01-11 17:45:00+00:00,2023-01-12 13:15:00+00:00,132.19870254358742,138.96903243641032,0
1000100,EUR_USD,buy,0.010000000000000002,1.06444,1.0875179313955536,2023-01-06 19:00:00+00:00,2023-01-12 14:30:00+00:00,23.07793139555359,1.0875179313955536,0
1000098,SPX500_USD,sell,0.4600000000000001,3964.652028808594,3874.5575,2023-01-11 00:00:00+00:00,2023-01-13 00:00:00+00:00,41.44348325195328,3874.5575,0
1000123,SPX500_USD,sell,0.56,3964.652028808594,3921.4540899994086,2023-01-11 00:00:00+00:00,2023-01-13 00:00:00+00:00,24.190845733143835,3921.4540899994086,0
1000148,USD_JPY,sell,0.02,132.235,127.62418781436027,2023-01-10 07:15:00+00:00,2023-01-13 00:30:00+00:00,92.21624371279489,127.62418781436027,0
1000202,GBP_JPY,sell,0.04000000000000001,159.823732,156.72338331993757,2023-01-12 08:30:00+00:00,2023-01-13 00:30:00+00:00,124.01394720249758,156.72338331993757,0
1000208,NZD_JPY,sell,0.049999999999999996,83.713712,81.69942062355764,2023-01-12 06:00:00+00:00,2023-01-13 01:30:00+00:00,100.71456882211791,81.69942062355764,0
1000210,CAD_JPY,sell,0.039999999999999994,97.818916,95.30538080808144,2023-01-12 09:15:00+00:00,2023-01-13 13:00:00+00:00,100.54140767674254,95.30538080808144,0
1000178,EUR_JPY,buy,0.060000000000000005,139.84886799999998,141.000698,2023-01-13 00:15:00+00:00,2023-01-13 13:45:00+00:00,69.10980000000109,141.000698,0
1000078,EUR_JPY,sell,0.06,139.59322,137.43174182069953,2023-01-13 06:30:00+00:00,2023-01-13 14:00:00+00:00,129.68869075802843,137.43174182069953,0
1000071,GBP_USD,sell,0.08,1.21012116,1.225343361466237,2023-01-09 00:00:00+00:00,2023-01-16 01:00:00+00:00,-121.77761172989676,1.225343361466237,0
1000101,GBP_USD,sell,0.07,1.20926,1.2257681213615057,2023-01-06 19:00:00+00:00,2023-01-16 01:15:00+00:00,-115.5568495305399,1.2257681213615057,0
1000092,NZD_CAD,sell,0.09999999999999999,0.85928928,0.85085278,2023-01-17 08:45:00+00:00,2023-01-17 16:00:00+00:00,84.36500000000069,0.85085278,0
1000117,NZD_CAD,sell,0.12,0.85928928,0.8550584841464185,2023-01-17 08:45:00+00:00,2023-01-17 16:00:00+00:00,50.769550242978575,0.8550584841464185,0
1000118,CAD_JPY,sell,0.06,96.751292,97.10076308802327,2023-01-12 17:30:00+00:00,2023-01-18 02:30:00+00:00,-20.968265281395873,97.10076308802327,0
1000087,GBP_NZD,sell,0.1,1.91252,1.90488,2023-01-05 06:45:00+00:00,2023-01-18 02:45:00+00:00,76.4000000000009,1.9323867717077647,0
1000149,USD_CHF,sell,0.05,0.92294,0.9231,2023-01-10 12:15:00+00:00,2023-01-18 02:45:00+00:00,-0.800000000000245,0.9446838619141824,0
1000155,EUR_CAD,buy,0.07,1.44135,1.44458,2023-01-10 15:30:00+00:00,2023-01-18 02:45:00+00:00,22.610000000000465,1.4193128809820887,0
1000188,NZD_CHF,buy,0.14,0.58781532,0.59474,2023-01-11 00:45:00+00:00,2023-01-18 02:45:00+00:00,96.94552000000024,0.5796393809603443,0
1000176,NZD_USD,buy,0.06,0.63662,0.64428,2023-01-11 01:00:00+00:00,2023-01-18 02:45:00+00:00,45.96,0.6155397024946607,0
1000130,EUR_CAD,buy,0.07,1.4430606400000001,1.44458,2023-01-11 06:00:00+00:00,2023-01-18 02:45:00+00:00,10.63551999999901,1.4191892564422492,0
1000084,GBP_CHF,sell,0.09,1.1258235,1.13288,2023-01-11 14:15:00+00:00,2023-01-18 02:45:00+00:00,-63.50850000000019,1.1386401628951353,0
1000110,GBP_CHF,sell,0.09,1.1258235,1.13288,2023-01-11 14:15:00+00:00,2023-01-18 02:45:00+00:00,-63.50850000000019,1.1386594369740541,0
1000133,GBP_CHF,sell,0.09,1.1258235,1.13288,2023-01-11 14:15:00+00:00,2023-01-18 02:45:00+00:00,-63.50850000000019,1.1385801914759075,0
1000158,GBP_CHF,sell,0.09,1.1258235,1.13288,2023-01-11 14:15:00+00:00,2023-01-18 02:45:00+00:00,-63.50850000000019,1.1384112492276284,0
1000091,NZD_CHF,sell,0.11,0.59323772,0.59474,2023-01-11 18:30:00+00:00,2023-01-18 02:45:00+00:00,-16.52508000000086,0.6035095384014658,0
1000116,NZD_CHF,sell,0.11,0.59323772,0.59474,2023-01-11 18:30:00+00:00,2023-01-18 02:45:00+00:00,-16.52508000000086,0.6035545713727898,0
1000139,NZD_CHF,sell,0.11,0.59323772,0.59474,2023-01-11 18:30:00+00:00,2023-01-18 02:45:00+00:00,-16.52508000000086,0.6035435305604476,0
1000165,NZD_CHF,sell,0.11,0.59323772,0.59474,2023-01-11 18:30:00+00:00,2023-01-18 02:45:00+00:00,-16.52508000000086,0.6034100640918442,0
1000095,CHF_JPY,sell,0.08,141.782886,141.418,2023-01-11 23:00:00+00:00,2023-01-18 02:45:00+00:00,29.190879999998742,141.3297235532601,0
1000120,CHF_JPY,sell,0.06,141.782886,141.418,2023-01-11 23:00:00+00:00,2023-01-18 02:45:00+00:00,21.893159999999057,144.37806027520975,0
1000143,CHF_JPY,sell,0.06,141.782886,141.418,2023-01-11 23:00:00+00:00,2023-01-18 02:45:00+00:00,21.893159999999057,144.38365596983763,0
1000169,CHF_JPY,sell,0.06,141.782886,141.418,2023-01-11 23:00:00+00:00,2023-01-18 02:45:00+00:00,21.893159999999057,144.35745197199208,0
1000099,NAS100_USD,sell,0.14,11499.3635,11410.29013906,2023-01-12 00:00:00+00:00,2023-01-18 02:45:00+00:00,12.470270531599928,12344.738048453313,0
1000124,NAS100_USD,sell,0.14,11499.3635,11410.29013906,2023-01-12 00:00:00+00:00,2023-01-18 02:45:00+00:00,12.470270531599928,12343.413902135218,0
1000147,NAS100_USD,sell,0.14,11499.3635,11410.29013906,2023-01-12 00:00:00+00:00,2023-01-18 02:45:00+00:00,12.470270531599928,12347.127194839846,0
1000173,NAS100_USD,sell,0.21,11499.3635,11410.29013906,2023-01-12 00:00:00+00:00,2023-01-18 02:45:00+00:00,18.705405797399887,12094.745851153393,0
1000211,CAD_CHF,sell,0.12,0.69375,0.68932,2023-01-12 01:45:00+00:00,2023-01-18 02:45:00+00:00,53.1599999999992,0.7030145100524493,0
1000125,USD_CHF,sell,0.09,0.933511,0.9231,2023-01-12 07:00:00+00:00,2023-01-18 02:45:00+00:00,93.69899999999951,0.9457528910383224,0
1000094,CAD_CHF,sell,0.11,0.69714044,0.68932,2023-01-12 13:30:00+00:00,2023-01-18 02:45:00+00:00,86.02483999999922,0.7075808158366802,0
1000119,CAD_CHF,sell,0.11,0.69714044,0.68932,2023-01-12 13:30:00+00:00,2023-01-18 02:45:00+00:00,86.02483999999922,0.7076071861340602,0
1000142,CAD_CHF,sell,0.11,0.69714044,0.68932,2023-01-12 13:30:00+00:00,2023-01-18 02:45:00+00:00,86.02483999999922,0.707601315695913,0
1000168,CAD_CHF,sell,0.11,0.69714044,0.68932,2023-01-12 13:30:00+00:00,2023-01-18 02:45:00+00:00,86.02483999999922,0.7074987217176335,0
1000191,CAD_CHF,sell,0.11,0.6972516799999999,0.68932,2023-01-12 13:30:00+00:00,2023-01-18 02:45:00+00:00,87.24847999999874,0.7077852415949454,0
1000141,CAD_JPY,sell,0.06,96.751292,97.48,2023-01-12 17:30:00+00:00,2023-01-18 02:45:00+00:00,-43.72247999999985,99.53298519807026,0
1000105,EUR_JPY,sell,0.06,139.59322,140.819,2023-01-13 06:30:00+00:00,2023-01-18 02:45:00+00:00,-73.54679999999917,142.05303591554934,0
1000128,EUR_JPY,sell,0.06,139.59322,140.819,2023-01-13 06:30:00+00:00,2023-01-18 02:45:00+00:00,-73.54679999999917,142.13884763586725,0
1000153,EUR_JPY,sell,0.06,139.59322,140.819,2023-01-13 06:30:00+00:00,2023-01-18 02:45:00+00:00,-73.54679999999917,142.11700137616245,0
1000198,EUR_JPY,sell,0.05,139.59322,140.819,2023-01-13 06:30:00+00:00,2023-01-18 02:45:00+00:00,-61.288999999999305,142.59382567638497,0
1000136,AUD_JPY,buy,0.06999999999999999,89.284044,91.266,2023-01-13 12:45:00+00:00,2023-01-18 02:45:00+00:00,138.73692000000077,89.193,0
1000161,AUD_JPY,buy,0.06,89.284044,91.266,2023-01-13 12:45:00+00:00,2023-01-18 02:45:00+00:00,118.91736000000066,91.5623646613995,0
1000184,AUD_JPY,buy,0.09,89.284044,91.266,2023-01-13 12:45:00+00:00,2023-01-18 02:45:00+00:00,178.37604000000098,87.52578667103,0
1000204,AUD_JPY,buy,0.09,89.284044,91.266,2023-01-13 12:45:00+00:00,2023-01-18 02:45:00+00:00,178.37604000000098,87.51087333738501,0
1000224,AUD_JPY,buy,0.1,89.193,91.266,2023-01-13 12:45:00+00:00,2023-01-18 02:45:00+00:00,207.30000000000075,87.50059667042893,0
1000086,GBP_CAD,sell,0.08,1.6367358,1.64341,2023-01-13 14:45:00+00:00,2023-01-18 02:45:00+00:00,-53.39359999999971,1.6572190096749089,0
1000112,GBP_CAD,sell,0.08,1.6367358,1.64341,2023-01-13 14:45:00+00:00,2023-01-18 02:45:00+00:00,-53.39359999999971,1.6572522946981296,0
1000135,GBP_CAD,sell,0.08,1.6367358,1.64341,2023-01-13 14:45:00+00:00,2023-01-18 02:45:00+00:00,-53.39359999999971,1.6571103450768347,0
1000160,GBP_CAD,sell,0.08,1.6367358,1.64341,2023-01-13 14:45:00+00:00,2023-01-18 02:45:00+00:00,-53.39359999999971,1.6568956775713466,0
1000183,GBP_CAD,sell,0.08,1.6367358,1.64341,2023-01-13 14:45:00+00:00,2023-01-18 02:45:00+00:00,-53.39359999999971,1.6567409863162503,0
1000223,GBP_CAD,sell,0.09,1.63808,1.64341,2023-01-13 15:00:00+00:00,2023-01-18 02:45:00+00:00,-47.97000000000051,1.6565191667726853,0
1000140,NZD_CAD,sell,0.07999999999999999,0.85928928,0.86278,2023-01-17 08:45:00+00:00,2023-01-18 02:45:00+00:00,-27.925759999999574,0.8655727445124647,0
1000166,NZD_CAD,sell,0.12,0.85928928,0.86278,2023-01-17 08:45:00+00:00,2023-01-18 02:45:00+00:00,-41.88863999999936,0.8729173342922932,0
1000189,NZD_CAD,sell,0.12,0.85928928,0.86278,2023-01-17 08:45:00+00:00,2023-01-18 02:45:00+00:00,-41.88863999999936,0.8727693104142723,0
1000209,NZD_CAD,sell,0.12,0.85928928,0.86278,2023-01-17 08:45:00+00:00,2023-01-18 02:45:00+00:00,-41.88863999999936,0.8727254310989672,0
1000228,NZD_CAD,sell,0.13,0.85928928,0.86278,2023-01-17 08:45:00+00:00,2023-01-18 02:45:00+00:00,-45.379359999999316,0.8725629003061838,0
1000245,NZD_CAD,sell,0.13,0.85928928,0.86278,2023-01-17 08:45:00+00:00,2023-01-18 02:45:00+00:00,-45.379359999999316,0.8724169788557421,0
1000197,EUR_GBP,buy,0.14,0.88129446,0.87896,2023-01-17 15:15:00+00:00,2023-01-18 02:45:00+00:00,-32.68244000000053,0.8738819557828329,0
1000217,EUR_GBP,buy,0.14,0.88129446,0.87896,2023-01-17 15:15:00+00:00,2023-01-18 02:45:00+00:00,-32.68244000000053,0.8739336017983449,0
1000236,EUR_GBP,buy,0.15,0.88129446,0.87896,2023-01-17 15:15:00+00:00,2023-01-18 02:45:00+00:00,-35.01690000000057,0.8740301302413203,0
1000254,EUR_GBP,buy,0.14,0.88129446,0.87896,2023-01-17 15:15:00+00:00,2023-01-18 02:45:00+00:00,-32.68244000000053,0.8738458352240831,0
1000255,EUR_CHF,buy,0.1,0.99472,0.99578,2023-01-17 15:45:00+00:00,2023-01-18 02:45:00+00:00,10.599999999999499,0.9830954684936152,0
1000199,EUR_CHF,buy,0.11,0.99385966,0.99578,2023-01-17 16:00:00+00:00,2023-01-18 02:45:00+00:00,21.12373999999961,0.982983535929533,0
1000219,EUR_CHF,buy,0.11,0.99385966,0.99578,2023-01-17 16:00:00+00:00,2023-01-18 02:45:00+00:00,21.12373999999961,0.9831573184896365,0
1000237,EUR_CHF,buy,0.11,0.99385966,0.99578,2023-01-17 16:00:00+00:00,2023-01-18 02:45:00+00:00,21.12373999999961,0.9832135814546625,0
1000240,GBP_JPY,sell,0.06,159.198398,160.212,2023-01-18 02:30:00+00:00,2023-01-18 02:45:00+00:00,-60.8161199999995,161.99534022642334,0
1000244,NZD_JPY,sell,0.1,83.311466,84.106,2023-01-18 02:30:00+00:00,2023-01-18 02:45:00+00:00,-79.45339999999987,84.96776057514124,0
1000258,GBP_JPY,sell,0.06,159.198398,160.212,2023-01-18 02:30:00+00:00,2023-01-18 02:45:00+00:00,-60.8161199999995,161.9612341913842,0
1000262,NZD_JPY,sell,0.1,83.311466,84.106,2023-01-18 02:30:00+00:00,2023-01-18 02:45:00+00:00,-79.45339999999987,84.93472209614609,0
1000274,GBP_JPY,sell,0.06,159.12,160.212,2023-01-18 02:30:00+00:00,2023-01-18 02:45:00+00:00,-65.51999999999907,162.04064603485676,0
1000279,NZD_JPY,sell,0.09,83.071,84.106,2023-01-18 02:30:00+00:00,2023-01-18 02:45:00+00:00,-93.1499999999997,84.98317051784994,0
1000312,XAG_USD,buy,0.01,23.530000686645508,24.06445012234761,2023-01-19 08:00:00+00:00,2023-01-23 00:45:00+00:00,267.2247178510503,22.93616798030984,0
1000289,NZD_USD,buy,0.05,0.63936,0.6537734210172493,2023-01-19 07:15:00+00:00,2023-01-23 01:45:00+00:00,72.06710508624647,0.6537734210172493,0
1000305,NZD_JPY,sell,0.08,83.311466,83.27014579901355,2023-01-20 11:30:00+00:00,2023-01-23 05:30:00+00:00,3.3056160789158184,83.27014579901355,0
1000332,NZD_JPY,buy,0.05999999999999999,82.68433399999999,84.73467529654742,2023-01-20 02:00:00+00:00,2023-01-23 06:45:00+00:00,123.02047779284578,84.73467529654742,0
1000292,EUR_CHF,buy,0.05,0.99212,1.0048391130327072,2023-01-19 09:00:00+00:00,2023-01-23 07:45:00+00:00,63.59556516353614,1.0048391130327072,0
1000301,AUD_JPY,sell,0.08,90.411078,90.00844143908968,2023-01-20 14:15:00+00:00,2023-01-23 09:00:00+00:00,32.2109248728259,90.00844143908968,0
1000329,AUD_JPY,buy,0.039999999999999994,89.284044,91.8194350368139,2023-01-20 02:15:00+00:00,2023-01-23 10:45:00+00:00,101.4156414725562,91.8194350368139,0
1000298,GBP_AUD,buy,0.060000000000000005,1.76503312,1.7889999399999998,2023-01-23 10:30:00+00:00,2023-01-23 11:00:00+00:00,143.800919999999,1.7889999399999998,0
1000327,GBP_AUD,buy,0.07,1.76503312,1.77922788346698,2023-01-23 10:30:00+00:00,2023-01-23 11:00:00+00:00,99.3633442688593,1.77922788346698,0
1000306,NZD_CHF,sell,0.1,0.59256924,0.597247174435886,2023-01-20 14:15:00+00:00,2023-01-23 11:15:00+00:00,-46.77934435886044,0.597247174435886,0
1000302,AUD_CHF,sell,0.12,0.64337004,0.6399066926076886,2023-01-23 09:30:00+00:00,2023-01-23 11:30:00+00:00,41.56016870773627,0.6399066926076886,0
1000330,AUD_CHF,buy,0.05999999999999999,0.63596176,0.6497690241269103,2023-01-20 08:15:00+00:00,2023-01-23 16:00:00+00:00,82.84358476146146,0.6497690241269103,0
1000304,AUD_NZD,buy,0.11,1.08078,1.0927918396923446,2023-01-19 14:00:00+00:00,2023-01-25 01:00:00+00:00,132.13023661578993,1.0927918396923446,0
1000291,EUR_JPY,sell,0.07,141.000698,140.91001050342405,2023-01-20 13:30:00+00:00,2023-01-25 05:30:00+00:00,6.348124760316694,140.91001050342405,0
1000323,EUR_AUD,buy,0.07,1.55786,1.531992526186764,2023-01-20 15:15:00+00:00,2023-01-25 06:45:00+00:00,-181.07231669265246,1.531992526186764,0
1000293,EUR_AUD,buy,0.1,1.54916428,1.5304091698667974,2023-01-23 15:45:00+00:00,2023-01-26 11:15:00+00:00,-187.55110133202635,1.5304091698667974,0
1000313,SPX500_USD,buy,0.39999999999999997,3898.85019766,4093.832236833917,2023-01-19 00:00:00+00:00,2023-01-27 00:00:00+00:00,77.9928156695667,4093.832236833917,0
1000389,USD_CAD,sell,0.06999999999999999,1.34446584,1.326622265946334,2023-01-31 08:30:00+00:00,2023-01-31 18:30:00+00:00,124.90501837566191,1.326622265946334,0
1000326,GBP_CHF,buy,0.1,1.12877866,1.1334329884959913,2023-01-31 19:30:00+00:00,2023-01-31 20:00:00+00:00,46.54328495991234,1.1334329884959913,0
1000452,GBP_CAD,sell,0.05,1.65799348,1.632273805758921,2023-01-31 07:00:00+00:00,2023-01-31 20:15:00+00:00,128.59837120539507,1.632273805758921,0
1000458,NZD_CAD,sell,0.09999999999999998,0.86480388,0.8522716118083842,2023-01-31 02:30:00+00:00,2023-01-31 23:00:00+00:00,125.32268191615789,0.8522716118083842,0
1000451,GBP_CHF,sell,0.06000000000000001,1.1372584000000001,1.1238694597359693,2023-01-31 13:30:00+00:00,2023-02-01 16:00:00+00:00,80.3336415841849,1.1238694597359693,0
1000373,AUD_USD,buy,0.05999999999999999,0.69840496,0.7144832377307344,2023-01-31 11:15:00+00:00,2023-02-01 19:45:00+00:00,96.46966638440668,0.7144832377307344,0
1000341,USD_CHF,sell,0.049999999999999996,0.9218,0.9069280231774528,2023-01-23 11:45:00+00:00,2023-02-01 20:00:00+00:00,74.35988411273574,0.9069280231774528,0
1000386,XAG_USD,buy,0.01,23.64900016784668,24.28373064161558,2023-01-25 01:00:00+00:00,2023-02-02 09:45:00+00:00,317.3652368844504,22.943744085881235,0
1000368,XAG_USD,sell,0.01,24.04409620285034,23.931102600632858,2023-01-26 14:00:00+00:00,2023-02-02 10:00:00+00:00,56.496801108741224,23.931102600632858,0
1000290,EUR_GBP,buy,0.05,0.88129446,0.8974402888444595,2023-01-23 11:00:00+00:00,2023-02-02 12:15:00+00:00,80.72914422229738,0.8974402888444595,0
1000347,GBP_CHF,buy,0.1,1.12877866,1.1167536737660388,2023-01-31 19:30:00+00:00,2023-02-02 12:15:00+00:00,-120.249862339612,1.1167536737660388,0
1000360,GBP_CHF,buy,0.11,1.12877866,1.116793768497036,2023-01-31 19:30:00+00:00,2023-02-02 12:15:00+00:00,-131.83380653260525,1.116793768497036,0
1000378,GBP_CHF,buy,0.11,1.12877866,1.1169192136043906,2023-01-31 19:30:00+00:00,2023-02-02 12:15:00+00:00,-130.45391035170374,1.1169192136043906,0
1000395,GBP_CHF,buy,0.11,1.12877866,1.1169724840612199,2023-01-31 19:30:00+00:00,2023-02-02 12:15:00+00:00,-129.8679353265821,1.1169724840612199,0
1000413,GBP_CHF,buy,0.11,1.12877866,1.1171294494854185,2023-01-31 19:30:00+00:00,2023-02-02 12:15:00+00:00,-128.1413156603972,1.1171294494854185,0
1000432,GBP_CHF,sell,0.06,1.12275204,1.1181313424799562,2023-02-02 01:30:00+00:00,2023-02-02 12:15:00+00:00,27.724185120262753,1.1460361232394034,0
1000296,GBP_JPY,sell,0.05,159.159,157.72,2023-01-19 19:45:00+00:00,2023-02-02 15:00:00+00:00,71.94999999999965,162.35565134017932,0
1000333,NZD_CHF,buy,0.13999999999999999,0.58781532,0.59032,2023-01-20 02:00:00+00:00,2023-02-02 15:00:00+00:00,35.065519999998955,0.58781532,0
1000322,EUR_JPY,buy,0.049999999999999996,139.84886799999998,140.272,2023-01-20 05:00:00+00:00,2023-02-02 15:00:00+00:00,21.15660000000048,139.84886799999998,0
1000337,CHF_JPY,sell,0.05,140.81,141.079,2023-01-20 05:00:00+00:00,2023-02-02 15:00:00+00:00,-13.450000000000273,144.2165136334169,0
1000310,CHF_JPY,sell,0.06,141.262714,141.079,2023-01-20 12:00:00+00:00,2023-02-02 15:00:00+00:00,11.022839999998837,144.2340916052182,0
1000285,USD_JPY,sell,0.06,130.56260400000002,128.792,2023-01-20 13:45:00+00:00,2023-02-02 15:00:00+00:00,106.2362400000012,133.2114909312194,0
1000317,USD_JPY,sell,0.06,130.56260400000002,128.792,2023-01-20 13:45:00+00:00,2023-02-02 15:00:00+00:00,106.2362400000012,133.22267015041803,0
1000336,CAD_CHF,sell,0.12,0.68771,0.68426,2023-01-20 17:45:00+00:00,2023-02-02 15:00:00+00:00,41.400000000000766,0.6975551965289432,0
1000308,CAD_JPY,sell,0.09,97.331102,96.535,2023-01-23 06:45:00+00:00,2023-02-02 15:00:00+00:00,71.64918000000043,99.16923278724649,0
1000335,CAD_JPY,sell,0.09,97.331102,96.535,2023-01-23 06:45:00+00:00,2023-02-02 15:00:00+00:00,71.64918000000043,99.17935901672888,0
1000350,GBP_NZD,sell,0.05,1.90732,1.89375,2023-01-23 10:30:00+00:00,2023-02-02 15:00:00+00:00,67.8499999999993,1.9477141968270306,0
1000309,CAD_CHF,sell,0.14,0.68861832,0.68426,2023-01-23 10:45:00+00:00,2023-02-02 15:00:00+00:00,61.01648000000037,0.6974725193388619,0
1000321,EUR_GBP,buy,0.1,0.88129446,0.88938,2023-01-23 11:00:00+00:00,2023-02-02 15:00:00+00:00,80.85539999999946,0.8859075539555599,0
1000344,EUR_GBP,buy,0.09,0.88129446,0.88938,2023-01-23 11:00:00+00:00,2023-02-02 15:00:00+00:00,72.76985999999951,0.8697617251111004,0
