ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,swap,sl,tp,partial,mfe_r,mae_r
1000000_partial_1625206500,EUR_USD,sell,1.22,1.188414,1.1841305610917248,2021-07-01 12:00:00+00:00,2021-07-02 06:15:00+00:00,522.5795468095886,0.0,1.196980877816551,0,True,,
1000000,EUR_USD,sell,1.49,1.188414,1.18675062443669,2021-07-01 12:00:00+00:00,2021-07-02 17:45:00+00:00,247.84295893318654,0.0,1.18670062443669,0,,0.895,0.001
1000007_partial_1625254200,EUR_JPY,buy,0.14,132.16299999999998,131.725,2021-07-01 09:30:00+00:00,2021-07-02 19:30:00+00:00,-61.31999999999835,0.0,129.6943335341287,0,True,,
1000010_partial_1625254200,GBP_CHF,buy,0.05,1.27398,1.27402,2021-07-01 10:45:00+00:00,2021-07-02 19:30:00+00:00,0.20000000000020002,0.0,1.2630385127154355,0,True,,
1000012_partial_1625254200,AUD_CHF,buy,1.25,0.69172,0.69315,2021-07-01 14:45:00+00:00,2021-07-02 19:30:00+00:00,178.7500000000053,0.0,0.6865552813489987,0,True,,
1000012_partial_1625472000,AUD_CHF,buy,1.87,0.69172,0.6943023593255007,2021-07-01 14:45:00+00:00,2021-07-05 08:00:00+00:00,482.90119386862347,0.0,0.6865552813489987,0,True,,
1000012,AUD_CHF,buy,1.04,0.69172,0.6968847186510013,2021-07-01 14:45:00+00:00,2021-07-06 05:30:00+00:00,537.1307397041373,0.0,0.6927529437302002,0,,1.077,0.337
1000027_partial_1625559300,EUR_USD,sell,0.8,1.188414,1.185165071027022,2021-07-06 06:00:00+00:00,2021-07-06 08:15:00+00:00,259.91431783824123,0.0,1.1949118579459561,0,True,,
1000010_partial_1625561100,GBP_CHF,buy,0.08,1.27398,1.2794507436422822,2021-07-01 10:45:00+00:00,2021-07-06 08:45:00+00:00,43.765949138258264,0.0,1.2630385127154355,0,True,,
1000030_partial_1625576400,USD_CAD,buy,0.6,1.233568,1.2383962142857143,2021-07-06 01:45:00+00:00,2021-07-06 13:00:00+00:00,289.6928571428603,0.0,1.2239115714285713,0,True,,
1000010,GBP_CHF,buy,0.05,1.27398,1.2761182974569127,2021-07-01 10:45:00+00:00,2021-07-06 14:00:00+00:00,10.69148728456426,0.0,1.2761682974569128,0,,0.601,0.27
1000030_partial_1625580000,USD_CAD,buy,0.47,1.233568,1.2432244285714287,2021-07-06 01:45:00+00:00,2021-07-06 14:00:00+00:00,453.8521428571478,0.0,1.2354992857142857,0,True,,
1000030,USD_CAD,buy,0.2600000000000001,1.233568,1.248052642857143,2021-07-06 01:45:00+00:00,2021-07-06 14:45:00+00:00,376.60071428571854,0.0,1.2383962142857143,0,,1.635,0.338
1000033_partial_1625582700,GBP_AUD,buy,0.33,1.831048,1.8404990714285714,2021-07-06 06:00:00+00:00,2021-07-06 14:45:00+00:00,311.88535714285547,0.0,1.8121458571428573,0,True,,
1000027_partial_1625586300,EUR_USD,sell,0.62,1.188414,1.181916142054044,2021-07-06 06:00:00+00:00,2021-07-06 15:45:00+00:00,402.86719264927393,0.0,1.1871144284108088,0,True,,
1000020_partial_1625667300,AUD_USD,sell,0.52,0.75297,0.7484442966100235,2021-07-05 07:45:00+00:00,2021-07-07 14:15:00+00:00,235.33657627877733,0.0,0.7620214067799531,0,True,,
1000027,EUR_USD,sell,0.36,1.188414,1.178667213081066,2021-07-06 06:00:00+00:00,2021-07-07 14:15:00+00:00,350.88432908162565,0.0,1.185165071027022,0,,1.529,0.164
1000033_partial_1625725800,GBP_AUD,buy,0.26,1.831048,1.8499501428571428,2021-07-06 06:00:00+00:00,2021-07-08 06:30:00+00:00,491.4557142857117,0.0,1.8348284285714285,0,True,,
